baro_s002_001 Pressure Sensor Non-wakeup,Goertek,2025-03-06_19-02-36.207_TGW
imuTimestamp,accuracy(more=better),pressure[millibar]
802514715,3,976.91895
802514747,3,977.0261
802514778,3,977.02454
802514809,3,977.0373
802514840,3,976.9765
802514872,3,976.9477
802514903,3,976.9898
802514934,3,976.92633
802514965,3,976.8992
802514997,3,976.9311
802515028,3,976.8616
802515059,3,976.8157
802515090,3,976.77985
802515122,3,976.78314
802515153,3,976.7794
802515184,3,976.83484
802515215,3,977.0105
802515247,3,977.1919
802515278,3,977.21
802515309,3,977.2009
802515340,3,977.1695
802515372,3,977.244
802515403,3,977.18915
802515434,3,977.2313
802515465,3,977.32416
802515497,3,977.2533
802515528,3,977.1742
802515559,3,977.1395
802515590,3,977.14496
802515622,3,977.1182
802515653,3,977.0281
802515684,3,977.0115
802515715,3,977.1263
802515747,3,977.1518
802515778,3,977.1854
802515809,3,977.1748
802515840,3,977.116
802515872,3,977.0809
802515903,3,977.07825
802515934,3,977.155
802515965,3,977.26434
802515997,3,977.299
802516028,3,977.3189
802516059,3,977.32056
802516090,3,977.41174
802516122,3,977.5429
802516153,3,977.5019
802516184,3,977.31726
802516215,3,977.1839
802516247,3,977.2064
802516278,3,977.3162
802516309,3,977.3471
802516340,3,977.26337
802516372,3,977.19574
802516403,3,977.16956
802516434,3,977.13806
802516465,3,977.0761
802516497,3,977.13434
802516528,3,977.1514
802516559,3,977.1439
802516590,3,977.08307
802516622,3,977.1439
802516653,3,977.1509
802516684,3,977.1589
802516715,3,977.1359
802516747,3,977.19354
802516778,3,977.3744
802516809,3,977.58875
802516840,3,977.6149
802516872,3,977.5936
802516903,3,977.4954
802516934,3,977.2629
802516965,3,977.0666
802516997,3,977.01746
802517028,3,977.10657
802517059,3,977.2282
802517090,3,977.2662
802517122,3,977.1738
802517153,3,977.09375
802517184,3,977.10236
802517215,3,977.12366
802517247,3,977.1007
802517278,3,977.11835
802517309,3,977.1498
802517340,3,977.16156
802517372,3,977.13007
802517403,3,977.13007
802517434,3,977.1429
802517465,3,977.202
802517497,3,977.2714
802517528,3,977.2938
802517559,3,977.2485
802517590,3,977.27844
802517622,3,977.40485
802517653,3,977.44
802517684,3,977.4822
802517715,3,977.4544
802517747,3,977.29926
802517778,3,977.2069
802517809,3,977.144
802517840,3,977.1706
802517872,3,977.22186
802517903,3,977.29706
802517934,3,977.28265
802517965,3,977.1547
802517997,3,977.0452
802518028,3,977.0234
802518059,3,977.0496
802518090,3,977.0518
802518122,3,977.09766
802518153,3,977.16534
802518184,3,977.215
802518215,3,977.1612
802518247,3,977.10675
802518278,3,977.11743
802518309,3,977.1627
802518340,3,977.1356
802518372,3,977.14624
802518403,3,977.215
802518434,3,977.4098
802518465,3,977.4215
802518497,3,977.3356
802518528,3,977.2684
802518559,3,977.27155
802518590,3,977.25464
802518622,3,977.1905
802518653,3,977.1938
802518684,3,977.1612
802518715,3,977.0951
802518747,3,977.0742
802518778,3,977.11847
802518809,3,977.1638
802518840,3,977.2337
802518872,3,977.2092
802518903,3,977.17346
802518934,3,977.21564
802518965,3,977.2092
802518997,3,977.2012
802519028,3,977.21985
802519059,3,977.2658
802519090,3,977.2799
802519122,3,977.26337
802519153,3,977.26984
802519184,3,977.3013
802519215,3,977.2586
802519247,3,977.17804
802519278,3,977.1967
802519309,3,977.3573
802519340,3,977.50446
802519372,3,977.322
802519403,3,977.16846
802519434,3,977.14185
802519465,3,977.1919
802519497,3,977.2426
802519528,3,977.28955
802519559,3,977.322
802519590,3,977.35297
802519622,3,977.2826
802519653,3,977.2394
802519684,3,977.2677
802519715,3,977.2709
802519747,3,977.2346
802519778,3,977.233
802519809,3,977.21484
802519840,3,977.2736
802519872,3,977.3573
802519903,3,977.24805
802519934,3,977.1721
802519965,3,977.1716
802519997,3,977.19025
802520028,3,977.15564
802520059,3,977.1604
802520090,3,977.1818
802520122,3,977.18823
802520153,3,977.097
802520184,3,977.11145
802520215,3,977.1711
802520247,3,977.23615
802520278,3,977.1876
802520309,3,977.1044
802520340,3,977.0521
802520372,3,977.0479
802520403,3,977.1151
802520434,3,977.13965
802520465,3,977.1236
802520497,3,977.0751
802520528,3,977.0921
802520559,3,977.097
802520590,3,977.1119
802520622,3,977.0996
802520653,3,977.0921
802520684,3,977.11993
802520715,3,977.1716
802520747,3,977.1615
802520778,3,977.1044
802520809,3,977.11145
802520840,3,977.14923
802520872,3,977.1391
802520903,3,977.14233
802520934,3,977.1402
802520965,3,977.12897
