acc_s003_002 QTI-Accelerometer-Uncalibrated Non-wakeup,TDK-Invensense,2025-03-06_19-02-36.207_TGW
imuTimestamp,accuracy(more=better),utcTimestamp(nanos),acc2_uncal_x[m/s^2],acc2_uncal_y[m/s^2],acc2_uncal_z[m/s^2]
802518702,3,1741276992529929730,3.6165504,3.9780314,5.6219335
802518712,3,1741276992539992595,3.836817,3.9828198,5.6937594
802518722,3,1741276992550077074,3.9661038,4.0450687,5.6793942
802518732,3,1741276992560182283,4.028353,4.083376,5.6219335
802518743,3,1741276992570307699,4.104968,4.0546455,5.665029
802518753,3,1741276992580450772,4.24862,4.0690107,5.746432
802518763,3,1741276992590612074,4.3874836,4.1168947,5.736855
802518773,3,1741276992600794053,4.497617,4.1839323,5.8326235
802518783,3,1741276992610599470,4.6077504,4.318008,5.957122
802518793,3,1741276992620404887,4.737037,4.4808135,6.08162
802518803,3,1741276992630234314,4.746614,4.6005235,6.076832
802518812,3,1741276992640087074,4.660423,4.6005235,5.971487
802518822,3,1741276992649959991,4.6460576,4.619677,5.9140263
802518832,3,1741276992659853845,4.7418256,4.667561,5.9619102
802518842,3,1741276992669768324,4.8615355,4.7489643,6.019371
802518852,3,1741276992679704053,4.9716687,4.8112135,6.1726
802518862,3,1741276992689662908,5.067437,4.9069815,6.26358
802518872,3,1741276992699645512,5.2063007,5.036268,6.364136
802518882,3,1741276992709628428,5.306857,5.1847086,6.483846
802518892,3,1741276992719611345,5.3355875,5.318784,6.5125766
802518902,3,1741276992729617647,5.2877035,5.424129,6.4407506
802518912,3,1741276992739645668,5.2015123,5.5965114,6.407232
802518922,3,1741276992749695824,5.077014,5.826355,6.3210406
802518932,3,1741276992759768168,4.9908223,5.970007,6.3066754
802518942,3,1741276992769864001,4.9333615,6.065775,6.2731566
802518952,3,1741276992779982178,4.856747,6.1998506,6.287522
802518962,3,1741276992790120720,4.8232284,6.3051953,6.364136
802518973,3,1741276992800281658,4.8854775,6.372233,6.388078
802518983,3,1741276992810467803,5.0051875,6.3099837,6.431174
802518993,3,1741276992820667803,5.1440516,6.190274,6.421597
802519003,3,1741276992830867803,5.2493963,6.0849285,6.397655
802519013,3,1741276992841067803,5.3738947,5.9795837,6.407232
802519024,3,1741276992851267803,5.460086,5.850297,6.4646926
802519034,3,1741276992861467803,5.3930483,5.7018566,6.589191
802519044,3,1741276992871667803,5.196724,5.5486274,6.6945357
802519054,3,1741276992881867803,5.086591,5.4289174,6.7567854
802519064,3,1741276992892067803,5.009976,5.3331494,6.7376313
802519075,3,1741276992902267803,4.904631,5.256535,6.723266
802519085,3,1741276992912467803,4.8375936,5.208651,6.699324
802519095,3,1741276992922667803,4.8950543,5.218228,6.751997
802519105,3,1741276992932867803,5.0051875,5.2230163,6.8669186
802519115,3,1741276992943067803,5.100956,5.218228,6.98184
802519126,3,1741276992953267803,5.2015123,5.1942854,7.10155
802519136,3,1741276992963467803,5.1919355,5.117671,7.2021065
802519146,3,1741276992973667803,5.0578604,5.0506334,7.2452025
802519156,3,1741276992983867803,4.880689,4.9788074,7.297875
802519166,3,1741276992994067803,4.665211,4.9548655,7.31224
802519177,3,1741276993004267803,4.473675,4.91177,7.273933
802519186,3,1741276993014073220,4.406637,4.8351555,7.0919733
802519194,3,1741276993021629105,4.478463,4.7298107,6.761574
802519204,3,1741276993031449001,4.7178836,4.6244655,6.550884
802519214,3,1741276993041284522,5.048283,4.619677,6.565249
802519223,3,1741276993051136189,5.3451643,4.6867146,6.732843
802519233,3,1741276993061004730,5.5941615,4.744176,6.9770517
802519243,3,1741276993070892126,5.7282367,4.7393875,7.206895
802519253,3,1741276993080797803,5.7617555,4.7250223,7.575602
802519263,3,1741276993090723012,5.828793,4.7968483,8.0305
802519273,3,1741276993100666189,5.982022,4.8734627,8.442303
802519283,3,1741276993110471605,6.020329,4.91177,8.806222
802519293,3,1741276993120277022,5.8958306,4.9165583,8.988181
802519302,3,1741276993130101814,5.5941615,4.8255787,8.854106
802519312,3,1741276993139948168,5.1201096,4.667561,8.432726
802519322,3,1741276993149814783,4.6316924,4.485602,7.8629065
802519332,3,1741276993159702543,4.296504,4.34195,7.417585
802519342,3,1741276993169614574,4.344388,4.284489,7.1637993
802519352,3,1741276993179551189,4.588597,4.2509704,6.957898
802519362,3,1741276993189512803,4.8519588,4.1839323,6.751997
802519372,3,1741276993199499522,5.1440516,4.0450687,6.6705937
802519382,3,1741276993209518064,5.3451643,3.8726866,6.526942
802519392,3,1741276993219557022,5.4457207,3.724246,6.196542
802519402,3,1741276993229617647,5.4313555,3.594959,5.995429
802519412,3,1741276993239699626,5.4457207,3.523133,5.9140263
802519422,3,1741276993249803480,5.551066,3.5279214,5.827835
802519432,3,1741276993259929991,5.6803527,3.5422866,5.7847395
802519442,3,1741276993270077908,5.709083,3.5279214,5.837412
802519453,3,1741276993280246501,5.685141,3.5279214,6.0959854
802519463,3,1741276993290435720,5.7617555,3.6332664,6.407232
802519473,3,1741276993300635720,5.8192163,3.7386112,6.6083446
802519483,3,1741276993310835720,5.83837,3.7433996,6.8190346
802519493,3,1741276993321035720,5.862312,3.853533,7.053666
802519504,3,1741276993331235720,5.9532914,4.0067616,7.264356
802519514,3,1741276993341435720,6.0251174,4.083376,7.4750457
802519524,3,1741276993351635720,6.039483,4.1360483,7.5660253
802519534,3,1741276993361835720,5.962868,4.121683,7.5325065
802519544,3,1741276993372035720,5.828793,4.0881643,7.360124
802519555,3,1741276993382235720,5.7138715,4.0929527,7.2164717
802519565,3,1741276993392435720,5.670776,4.1121063,7.2164717
802519575,3,1741276993402635720,5.7282367,4.0881643,7.1063385
802519585,3,1741276993412835720,5.8240047,4.0690107,7.015359
802519595,3,1741276993423035720,5.910196,4.0546455,7.0105705
802519606,3,1741276993433235720,6.0011754,4.0450687,7.039301
802519616,3,1741276993443435720,6.039483,4.0163383,7.0345125
802519626,3,1741276993453635720,6.04906,4.0307035,7.0680313
802519636,3,1741276993463835720,6.1065207,4.0450687,7.2116833
802519646,3,1741276993474035720,6.120886,4.083376,7.2691445
802519657,3,1741276993484235720,6.020329,4.121683,7.2595677
802519667,3,1741276993494435720,5.8431582,4.1408367,7.2930865
802519677,3,1741276993504635720,5.6899295,4.1743555,7.3074517
802519687,3,1741276993514835720,5.5462775,4.179144,7.3026633
802519697,3,1741276993525035720,5.4696627,4.203086,7.31224
802519708,3,1741276993535235720,5.3978367,4.255759,7.3170285
802519718,3,1741276993545435720,5.3834715,4.3132195,7.3026633
802519728,3,1741276993555635720,5.3834715,4.3706803,7.288298
802519738,3,1741276993565835720,5.412202,4.4233527,7.3888545
802519748,3,1741276993576035720,5.498393,4.499967,7.5708137
802519759,3,1741276993586235720,5.5845847,4.5286975,7.647428
802519769,3,1741276993596435720,5.6181035,4.5191207,7.6665816
802519779,3,1741276993606241137,5.5845847,4.4951787,7.719254
802519788,3,1741276993616058324,5.575008,4.5286975,7.819811
802519798,3,1741276993625863741,5.5702195,4.499967,7.8868484
802519808,3,1741276993635670303,5.4936047,4.413776,7.8724833
802519818,3,1741276993645481137,5.3738947,4.332373,7.747985
802519828,3,1741276993655296449,5.2541847,4.231817,7.6665816
802519837,3,1741276993665116605,5.139263,4.107318,7.575602
802519847,3,1741276993674941918,5.033918,3.997185,7.4367385
802519857,3,1741276993684773116,4.9716687,3.877475,7.3888545
802519867,3,1741276993694610043,4.9812455,3.7817068,7.3266053
802519877,3,1741276993704453324,5.077014,3.700304,7.31224
802519887,3,1741276993714315460,5.2015123,3.6380548,7.321817
802519896,3,1741276993724182387,5.3116455,3.594959,7.3026633
802519906,3,1741276993734057751,5.4169903,3.5087678,7.2595677
802519916,3,1741276993743942960,5.531912,3.4225767,7.1637993
802519926,3,1741276993753837022,5.5462775,3.3555388,7.0680313
802519936,3,1741276993763742803,5.4648743,3.2837129,7.029724
802519946,3,1741276993773659522,5.340376,3.226252,7.0488777
802519956,3,1741276993783586501,5.220666,3.187945,7.0345125
802519966,3,1741276993793522230,5.1201096,3.178368,6.957898
802519976,3,1741276993803466397,5.0147643,3.1831565,6.871707
802519986,3,1741276993813431397,4.914208,3.2358289,6.886072
802519996,3,1741276993823406137,4.8759007,3.2693477,6.919591
802520006,3,1741276993833392022,4.8998427,3.274136,6.8669186
802520016,3,1741276993843385980,4.904631,3.2454057,6.814246
802520026,3,1741276993853390980,4.9333615,3.2358289,6.814246
802520036,3,1741276993863406658,4.986034,3.2645593,6.838188
802520046,3,1741276993873432647,5.0195527,3.32202,6.919591
802520056,3,1741276993883466658,5.024341,3.3890579,6.933956
802520066,3,1741276993893509991,4.9668803,3.5135562,6.957898
802520076,3,1741276993903562178,4.8711123,3.7050924,6.9291677
802520086,3,1741276993913629314,4.780133,3.9636662,6.790304
802520096,3,1741276993923704470,4.7753444,4.145625,6.5700374
802520106,3,1741276993933788897,4.856747,4.255759,6.388078
802520116,3,1741276993943881397,4.9237847,4.4712367,6.38329
802520126,3,1741276993953982855,4.890266,4.8830395,6.469481
802520136,3,1741276993964094105,4.8759007,5.5007434,6.766362
802520146,3,1741276993974212855,4.8471704,6.0992937,7.0823965
802520157,3,1741276993984337387,4.8375936,6.482366,7.2452025
802520167,3,1741276993994466189,4.890266,6.6068645,7.3888545
802520177,3,1741276994004599262,4.9477267,6.635595,7.5085645
802520187,3,1741276994014748793,4.8471704,6.602076,7.55166
802520197,3,1741276994024902335,4.660423,6.587711,7.637851
802520207,3,1741276994035058845,4.3635416,6.8031893,7.599544
802520217,3,1741276994045218689,4.0427184,7.028244,7.5420833
802520228,3,1741276994055381241,3.8320286,7.124012,7.417585
802520238,3,1741276994065545408,3.7985098,7.238934,7.288298
802520248,3,1741276994075710720,3.8416054,7.296395,7.273933
802520258,3,1741276994085869783,3.9373734,7.286818,7.2356257
802520268,3,1741276994096029626,3.9948342,7.272453,7.197318
802520278,3,1741276994105862751,4.052295,7.224569,7.077608
802520288,3,1741276994115708845,4.162429,7.1575313,6.9866285
802520298,3,1741276994125559314,4.262985,7.10007,6.9243793
802520308,3,1741276994135413272,4.320446,6.956418,6.751997
802520318,3,1741276994145273585,4.3970604,6.774459,6.5604606
802520327,3,1741276994155139626,4.48804,6.64996,6.5460954
802520337,3,1741276994165009730,4.6221156,6.53025,6.469481
802520347,3,1741276994174882751,4.7274604,6.41054,6.29231
802520357,3,1741276994184759835,4.7418256,6.3770213,6.277945
802520367,3,1741276994194641137,4.732249,6.3435025,6.3545594
802520377,3,1741276994204528324,4.780133,6.2333694,6.435962
802520387,3,1741276994214432855,4.760979,6.113659,6.431174
802520397,3,1741276994224342960,4.665211,5.970007,6.4168086
802520407,3,1741276994234259887,4.612539,5.8072014,6.459904
802520416,3,1741276994244183220,4.593385,5.6587605,6.4503274
802520426,3,1741276994254112647,4.5455008,5.5151086,6.335406
802520436,3,1741276994264049158,4.5167704,5.385822,6.29231
802520446,3,1741276994273993585,4.5455008,5.304419,6.1821766
802520456,3,1741276994283945980,4.6460576,5.208651,6.1342926
802520466,3,1741276994293907074,4.7418256,5.108094,6.100774
802520476,3,1741276994303876970,4.760979,5.0506334,5.9762754
802520486,3,1741276994313867960,4.7897096,4.959654,5.8709307
802520496,3,1741276994323867022,4.8759007,4.863886,5.7703743
802520506,3,1741276994333876605,4.9908223,4.7537527,5.75122
802520516,3,1741276994343896866,5.115321,4.6627727,5.7991047
802520526,3,1741276994353926189,5.1775703,4.5909467,5.7416434
802520536,3,1741276994363962908,5.1201096,4.547851,5.674606
802520546,3,1741276994374005460,5.100956,4.5526395,5.6219335
802520556,3,1741276994384054574,5.0961676,4.595735,5.6315103
802520566,3,1741276994394110512,5.100956,4.667561,5.593203
802520576,3,1741276994404172491,5.0530715,4.782483,5.459128
802520587,3,1741276994414251449,5.0195527,4.8255787,5.4543395
802520597,3,1741276994424337491,5.0722256,4.863886,5.48307
802520607,3,1741276994434430355,5.1679935,4.9069815,5.507012
802520617,3,1741276994444529730,5.220666,4.959654,5.5836263
802520627,3,1741276994454634887,5.220666,5.093729,5.5740495
802520637,3,1741276994464745355,5.2637615,5.1607666,5.554896
802520647,3,1741276994474860928,5.244608,5.165555,5.6219335
802520657,3,1741276994484982387,5.211089,5.24217,5.688971
802520667,3,1741276994495110303,5.1536283,5.3092074,5.7320666
802520678,3,1741276994505241814,5.115321,5.3570914,5.827835
802520688,3,1741276994515381501,5.048283,5.4911666,6.005006
802520698,3,1741276994525523533,4.928573,5.6108766,6.091197
802520708,3,1741276994535666710,4.81844,5.63003,6.0481014
802520718,3,1741276994545810408,4.6939416,5.6491838,5.9906406
802520728,3,1741276994555955147,4.593385,5.730587,6.043313
802520738,3,1741276994565760564,4.5550776,5.792836,6.009794
802520748,3,1741276994575567022,4.5455008,5.84072,5.899661
802520758,3,1741276994585375512,4.550289,5.9077578,5.899661
802520767,3,1741276994595187803,4.602962,6.0370445,5.8661423
802520777,3,1741276994605005303,4.665211,6.1184473,5.8422003
802520787,3,1741276994614832126,4.689153,6.180697,5.885296
802520797,3,1741276994624665303,4.737037,6.2142158,5.947545
802520807,3,1741276994634504730,4.784921,6.204639,5.909238
802520817,3,1741276994644351449,4.784921,6.151966,5.8805075
802520826,3,1741276994654205147,4.756191,6.1184473,5.8469887
802520836,3,1741276994664064158,4.6795764,6.190274,5.8422003
802520846,3,1741276994673930980,4.6316924,6.3099837,5.81347
802520856,3,1741276994683807439,4.6460576,6.4153285,5.7943163
802520866,3,1741276994693694105,4.7753444,6.5110965,5.9140263
802520876,3,1741276994703591658,4.9668803,6.554192,5.9666986
802520886,3,1741276994713505980,5.124898,6.5494037,6.033736
802520896,3,1741276994723429262,5.2302427,6.539827,5.9906406
802520906,3,1741276994733363637,5.3260107,6.53025,5.9283915
802520916,3,1741276994743306658,5.484028,6.5829225,5.9427567
802520926,3,1741276994753257855,5.6995063,6.664325,6.100774
802520935,3,1741276994763218116,5.83837,6.7122097,6.469481
802520945,3,1741276994773187439,5.8479466,6.7313633,6.933956
802520955,3,1741276994783165355,5.670776,6.7553053,7.2547793
802520965,3,1741276994793154835,5.436144,6.74094,7.4223733
802520975,3,1741276994803155408,5.2781267,6.611653,7.4271617
802520985,3,1741276994813171762,5.0530715,6.482366,7.3170285
802520995,3,1741276994823196397,4.780133,6.4249053,7.1877413
802521006,3,1741276994833232074,4.602962,6.4009633,7.1302805
802521016,3,1741276994843278012,4.57902,6.4249053,7.1925297
802521026,3,1741276994853332074,4.6699996,6.4632125,7.3170285
802521036,3,1741276994863396345,4.7274604,6.4727893,7.417585
802521046,3,1741276994873471449,4.69873,6.4249053,7.455892
802521056,3,1741276994883557178,4.713095,6.300407,7.479834
802521066,3,1741276994893653168,4.808863,6.161543,7.503776
802521076,3,1741276994903759470,4.8711123,5.9747953,7.3313937
802521086,3,1741276994913877126,4.832805,5.706645,7.087185
802521096,3,1741276994924000876,4.784921,5.4768014,6.9052258
802521106,3,1741276994934131970,4.780133,5.2373815,6.675382
802521117,3,1741276994944268116,4.8280168,4.9548655,6.5221534
802521127,3,1741276994954409053,4.904631,4.710657,6.407232
802521137,3,1741276994964554470,4.9477267,4.5622163,6.3306174
802521147,3,1741276994974704366,4.9094195,4.523909,6.325829
802521157,3,1741276994984859626,4.8615355,4.4903903,6.349771
802521167,3,1741276994995020095,4.904631,4.3994107,6.41202
802521177,3,1741276995005184887,4.914208,4.308431,6.493423
802521188,3,1741276995015360980,4.914208,4.2413936,6.574826
802521198,3,1741276995025537803,4.9333615,4.22224,6.65144
802521208,3,1741276995035716501,4.9094195,4.236605,6.613133
802521218,3,1741276995045896397,4.880689,4.34195,6.565249
802521228,3,1741276995056077595,4.9477267,4.4808135,6.541307
802521239,3,1741276995066261085,5.1105328,4.605312,6.5987678
802521249,3,1741276995076445824,5.258973,4.691503,6.7136893
802521259,3,1741276995086631241,5.3499527,4.806425,6.910014
802521269,3,1741276995096817491,5.38826,4.8830395,7.2356257
802521279,3,1741276995107003793,5.412202,4.935712,7.5420833
802521289,3,1741276995117195095,5.3595295,4.959654,7.5947556
802521299,3,1741276995126543220,5.1919355,4.8974047,7.4271617
802521309,3,1741276995136348637,4.9668803,4.9309235,7.1302805
802521318,3,1741276995146154053,4.713095,5.03148,6.684959
802521328,3,1741276995155960043,4.559866,4.997961,6.196542
802521338,3,1741276995165767387,4.626904,4.950077,5.8469887
802521348,3,1741276995175577491,4.8471704,4.8686743,5.6315103
802521358,3,1741276995185391658,5.0147643,4.8830395,5.473493
802521367,3,1741276995195209678,5.077014,4.926135,5.4447627
802521377,3,1741276995205032855,5.2254543,4.9309235,5.4303975
802521387,3,1741276995214869158,5.3930483,4.9644423,5.329841
802521397,3,1741276995224708741,5.522335,4.935712,5.305899
802521407,3,1741276995234552960,5.5702195,4.887828,5.2675915
802521417,3,1741276995244402595,5.5271235,4.863886,5.224496
802521427,3,1741276995254257855,5.5031815,4.863886,5.1957655
802521436,3,1741276995264121189,5.4936047,4.8447323,5.214919
802521446,3,1741276995273992543,5.4552975,4.854309,5.2436495
802521456,3,1741276995283873845,5.3595295,4.935712,5.281957
802521466,3,1741276995293765668,5.2733383,5.0506334,5.3920903
802521476,3,1741276995303667543,5.2254543,5.189497,5.507012
802521486,3,1741276995313590928,5.1057444,5.280477,5.5740495
802521496,3,1741276995323555616,4.952515,5.318784,5.6123567
802521506,3,1741276995333561501,4.81844,5.313996,5.5644727
802521516,3,1741276995343572595,4.756191,5.2948422,5.4878583
802521526,3,1741276995353583689,4.784921,5.366668,5.554896
802521536,3,1741276995363603116,4.8950543,5.495955,5.6602407
802521546,3,1741276995373664001,4.962092,5.639607,5.7320666
802521556,3,1741276995383765980,4.962092,5.744952,5.827835
802521566,3,1741276995393908689,4.9429383,5.8215666,5.803893
802521576,3,1741276995404060095,4.856747,5.802413,5.851777
802521586,3,1741276995414211501,4.7514024,5.7976246,5.8709307
802521597,3,1741276995424402022,4.6795764,5.7832594,5.8230467
802521607,3,1741276995434595564,4.674788,5.768894,5.698548
802521617,3,1741276995444789105,4.794498,5.768894,5.6362987
802521627,3,1741276995454988272,4.9333615,5.7736826,5.698548
802521637,3,1741276995465188272,5.1105328,5.7353754,5.7320666
802521648,3,1741276995475388272,5.3212223,5.6443954,5.827835
802521658,3,1741276995485588272,5.5797963,5.63003,5.9379683
802521668,3,1741276995495788272,5.8096395,5.72101,6.0624666
802521678,3,1741276995505988272,5.891042,5.7593174,6.196542
802521688,3,1741276995516188272,5.8240047,5.764106,6.2061186
802521699,3,1741276995526388272,5.766544,5.8311434,6.2827334
802521709,3,1741276995536588272,5.7473903,5.8694506,6.373713
802521719,3,1741276995546788272,5.733025,5.8311434,6.3689246
802521729,3,1741276995556988272,5.71866,5.850297,6.29231
802521739,3,1741276995567188272,5.7282367,5.936488,6.249214
802521750,3,1741276995577388272,5.8240047,6.0226793,6.277945
802521760,3,1741276995587588272,5.934138,6.1328125,6.316252
802521770,3,1741276995597788272,6.010752,6.204639,6.388078
802521780,3,1741276995607988272,5.9772334,6.2860417,6.5987678
802521790,3,1741276995618188272,5.8431582,6.362656,6.86213
802521801,3,1741276995628388272,5.685141,6.3770213,7.0249357
802521811,3,1741276995638588272,5.498393,6.2860417,7.0728197
802521821,3,1741276995648788272,5.3355875,6.219004,7.0728197
802521831,3,1741276995658988272,5.196724,6.2620997,6.9243793
802521841,3,1741276995669188272,5.062649,6.4009633,6.699324
802521852,3,1741276995679388272,4.890266,6.3770213,6.5604606
802521862,3,1741276995689588272,4.7992864,6.2956185,6.469481
802521872,3,1741276995699788272,4.8375936,6.252523,6.5125766
802521882,3,1741276995709593689,4.8519588,6.242946,6.74242
802521892,3,1741276995719399105,4.760979,6.276465,6.98184
802521900,3,1741276995728175303,4.636481,6.2812533,7.125492
802521910,3,1741276995738009158,4.526347,6.29083,7.240414
802521920,3,1741276995747871345,4.392272,6.2812533,7.4941993
802521930,3,1741276995757762126,4.239043,6.2812533,7.6761584
802521940,3,1741276995767681762,4.013988,6.314772,7.786292
802521950,3,1741276995777630512,3.6069736,6.3195605,7.7431965
802521960,3,1741276995787608689,3.1808057,6.3051953,7.647428
802521970,3,1741276995797616293,2.8168871,6.219004,7.561237
802521980,3,1741276995807625460,2.601409,6.1088705,7.503776
802521990,3,1741276995817634626,2.481699,6.0226793,7.4702573
802522000,3,1741276995827674939,2.4433916,5.9508533,7.4463153
802522010,3,1741276995837745512,2.400296,5.9029694,7.3649125
802522020,3,1741276995847846762,2.3859308,5.883816,7.197318
802522030,3,1741276995857977751,2.352412,5.8072014,7.0105705
802522040,3,1741276995868136762,2.32847,5.740164,6.6897473
802522051,3,1741276995878320824,2.2949512,5.754529,6.38329
802522061,3,1741276995888520824,2.3572004,5.84072,6.1438694
802522071,3,1741276995898720824,2.529583,5.874239,5.9666986
802522081,3,1741276995908920824,2.7402728,5.864662,5.947545
802522091,3,1741276995919120824,2.9557507,5.898181,5.9427567
802522102,3,1741276995929320824,3.1424985,5.912546,5.8709307
802522112,3,1741276995939520824,3.3100927,5.835932,6.005006
802522122,3,1741276995949720824,3.46811,5.778471,6.067255
802522132,3,1741276995959920824,3.539936,5.740164,5.957122
802522142,3,1741276995970120824,3.4968405,5.716222,5.8326235
802522153,3,1741276995980320824,3.477687,5.768894,5.72249
802522163,3,1741276995990520824,3.458533,5.826355,5.6219335
802522173,3,1741276996000720824,3.4824753,5.8311434,5.545319
802522183,3,1741276996010526241,3.5495129,5.81199,5.569261
802522192,3,1741276996019940512,3.6165504,5.792836,5.7081246
802522202,3,1741276996029769574,3.6404924,5.802413,5.7081246
802522212,3,1741276996039624366,3.6309156,5.7832594,5.688971
802522222,3,1741276996049504210,3.6452808,5.802413,5.75122
802522232,3,1741276996059407803,3.6883764,5.8694506,5.827835
802522242,3,1741276996069333637,3.7075303,5.9269114,5.8565655
802522252,3,1741276996079281241,3.6500692,5.984372,5.8805075
802522262,3,1741276996089250512,3.6787996,5.9987373,5.9283915
802522272,3,1741276996099243585,3.7745678,5.9412766,5.8900843
802522281,3,1741276996109211397,3.8655474,5.898181,5.7751627
802522291,3,1741276996119179210,3.9134314,5.888604,5.736855
802522301,3,1741276996129171553,4.013988,5.9029694,5.641087
802522311,3,1741276996139188220,4.1336985,5.9316998,5.6075683
802522322,3,1741276996149228845,4.1911592,5.9987373,5.5979915
802522332,3,1741276996159290980,4.296504,6.0131025,5.578838
802522342,3,1741276996169376397,4.4353676,6.0274677,5.6075683
802522352,3,1741276996179484783,4.6221156,6.0466213,5.712913
802522362,3,1741276996189617751,4.770556,6.065775,5.7320666
802522372,3,1741276996199776293,4.8280168,6.008314,5.5644727
802522382,3,1741276996209961033,4.856747,5.9652185,5.4543395
802522392,3,1741276996220161033,4.9094195,6.0131025,5.329841
802522403,3,1741276996230361033,5.009976,6.041833,5.1239395
802522413,3,1741276996240561033,5.1344748,6.056198,4.951557
802522423,3,1741276996250761033,5.2254543,6.0609865,4.8940964
802522433,3,1741276996260961033,5.3355875,6.1232357,4.903673
802522443,3,1741276996271161033,5.4696627,6.161543,4.9707108
802522454,3,1741276996281361033,5.637257,6.1854854,5.0425367
802522464,3,1741276996291561033,5.7952743,6.2333694,5.2053423
802522474,3,1741276996301761033,5.891042,6.2860417,5.5022235
802522484,3,1741276996311566449,5.876677,6.3674445,5.7991047
802522493,3,1741276996321090460,5.71866,6.4249053,6.1103506
802522503,3,1741276996330914262,5.6420455,6.4392705,6.5125766
802522513,3,1741276996340755199,5.7138715,6.4727893,6.9052258
802522523,3,1741276996350615303,5.8240047,6.4488473,7.2930865
802522533,3,1741276996360495199,5.780909,6.4057517,7.4750457
802522543,3,1741276996370395043,5.613315,6.4249053,7.5947556
802522553,3,1741276996380315408,5.412202,6.4775777,7.647428
802522563,3,1741276996390258585,5.3116455,6.4488473,7.7336197
802522572,3,1741276996400224418,5.3978367,6.386598,7.953886
802522582,3,1741276996410216918,5.685141,6.3530793,8.260344
802522593,3,1741276996420228064,5.9293494,6.362656,8.523706
802522603,3,1741276996430260095,6.04906,6.4153285,8.854106
802522613,3,1741276996440312178,6.0538483,6.506308,9.361676
802522623,3,1741276996450382699,5.8718886,6.5589805,9.874036
802522633,3,1741276996460470824,5.4696627,6.491943,10.266685
802522643,3,1741276996470575928,5.0195527,6.3770213,10.506105
802522653,3,1741276996480700095,4.48804,6.161543,10.563566
802522663,3,1741276996490841553,3.8751242,5.84072,10.391183
802522673,3,1741276996501001814,3.2478435,5.5007434,9.902766
802522683,3,1741276996511182647,2.7354844,5.132036,9.294639
802522694,3,1741276996521378741,2.4146612,4.8351555,8.638628
802522704,3,1741276996531578741,2.3476236,4.571793,8.131057
802522714,3,1741276996541778741,2.577467,4.3850455,7.771927
802522724,3,1741276996551978741,2.8456175,4.246182,7.4941993
802522734,3,1741276996562178741,3.089826,4.1647787,7.417585
802522745,3,1741276996572378741,3.314881,4.203086,7.3744893
802522755,3,1741276996582578741,3.5351477,4.1599903,7.43195
802522765,3,1741276996592778741,3.7075303,4.155202,7.513353
802522775,3,1741276996602978741,3.7697794,4.2126627,7.585179
802522785,3,1741276996613178741,3.6021852,4.22224,7.633063
802522796,3,1741276996623378741,3.290939,4.2797008,7.5229297
802522806,3,1741276996633578741,3.0563073,4.389834,7.5420833
802522816,3,1741276996643778741,2.8887131,4.5143323,7.647428
802522826,3,1741276996653978741,2.7498496,4.58137,7.685735
802522836,3,1741276996664178741,2.5822554,4.58137,7.6282744
802522847,3,1741276996674378741,2.5343714,4.5143323,7.55166
802522857,3,1741276996684578741,2.649293,4.452083,7.503776
802522867,3,1741276996694778741,2.8168871,4.4903903,7.5085645
802522877,3,1741276996704978741,2.8839247,4.595735,7.441527
802522887,3,1741276996715178741,2.77858,4.6388307,7.2595677
802522898,3,1741276996725378741,2.6780233,4.6867146,7.149434
802522908,3,1741276996735578741,2.7737916,4.7968483,7.1207037
802522918,3,1741276996745723845,2.970116,4.8351555,7.1781645
802522928,3,1741276996755716605,3.123345,4.7968483,7.1542225
802522938,3,1741276996765709470,3.3053043,4.758541,7.077608
802522948,3,1741276996775702439,3.477687,4.744176,6.9722633
802522958,3,1741276996785699939,3.5782433,4.7393875,6.814246
802522968,3,1741276996795701033,3.6452808,4.7250223,6.7376313
802522978,3,1741276996805704001,3.6692228,4.710657,6.684959
802522988,3,1741276996815710876,3.6644344,4.7298107,6.5700374
802522998,3,1741276996825718272,3.683588,4.7058687,6.517365
802523008,3,1741276996835727335,3.741049,4.6867146,6.4886346
802523018,3,1741276996845732595,3.8655474,4.6627727,6.4886346
802523028,3,1741276996855738897,4.061872,4.6101003,6.5221534
802523038,3,1741276996865745460,4.258197,4.5909467,6.579614
802523048,3,1741276996875752283,4.4688864,4.6005235,6.5939794
802523058,3,1741276996885761814,4.641269,4.5765815,6.6418633
802523068,3,1741276996895772439,4.756191,4.5622163,6.574826
802523078,3,1741276996905783741,4.780133,4.605312,6.4407506
802523088,3,1741276996915805564,4.794498,4.6962914,6.3066754
802523098,3,1741276996925828064,4.866324,4.854309,6.225272
802523108,3,1741276996935850668,4.962092,4.974019,6.115139
802523118,3,1741276996945656085,5.1201096,4.9931726,6.05289
802523128,3,1741276996955462335,5.3116455,5.03148,6.043313
802523138,3,1741276996965271033,5.4313555,5.03148,6.0385246
802523147,3,1741276996975081762,5.5941615,5.03148,6.043313
802523157,3,1741276996984897960,5.7856975,5.036268,6.0241594
802523167,3,1741276996994720251,5.9054074,4.9692307,6.033736
802523177,3,1741276997004549001,5.982022,4.9788074,5.957122
802523187,3,1741276997014389678,5.9915986,5.0506334,5.947545
802523197,3,1741276997024236710,5.9915986,5.2373815,5.9666986
802523206,3,1741276997034089783,5.982022,5.3953986,5.9762754
802523216,3,1741276997043949887,5.891042,5.519897,5.9762754
802523226,3,1741276997053817126,5.8000627,5.663549,6.08162
802523236,3,1741276997063690928,5.709083,5.716222,6.20133
