Rotation Vector  Non-wakeup,QTI,2025-03-06_19-02-36.207_TGW
imuTimestamp,accuracy(more=better),x*sin(a/2)[],y*sin(a/2)[],z*sin(a/2)[],cos(a/2)[],heading_accuracy[rad]
802488228,3,-0.3095852,-0.62983966,0.6358747,0.3211268,-1.0
802488238,3,-0.30958244,-0.62984455,0.63587236,0.32112437,-1.0
802488248,3,-0.30957696,-0.62985396,0.6358699,0.32111612,-1.0
802488258,3,-0.30957144,-0.6298632,0.63586843,0.32110617,-1.0
802488268,3,-0.30956718,-0.62987053,0.63586664,0.32109952,-1.0
802488278,3,-0.30956283,-0.62987864,0.63586086,0.32109922,-1.0
802488288,3,-0.3095615,-0.62988085,0.63586086,0.3210962,-1.0
802488298,3,-0.30956,-0.6298825,0.6358652,0.32108578,-1.0
802488308,3,-0.30955422,-0.6298921,0.6358643,0.3210743,-1.0
802488318,3,-0.30955106,-0.6298981,0.6358596,0.321075,-1.0
802488328,3,-0.30955306,-0.62989515,0.63585776,0.32108247,-1.0
802488338,3,-0.30954984,-0.6299002,0.63585883,0.3210735,-1.0
802488348,3,-0.3095413,-0.62991506,0.6358535,0.32106295,-1.0
802488358,3,-0.30953616,-0.6299241,0.63584983,0.32105747,-1.0
802488368,3,-0.3095308,-0.6299318,0.6358561,0.32103533,-1.0
802488377,3,-0.30952886,-0.6299344,0.6358593,0.32102573,-1.0
802488387,3,-0.30952922,-0.62993336,0.6358622,0.3210218,-1.0
802488397,3,-0.30951953,-0.6299475,0.63587123,0.3209853,-1.0
802488407,3,-0.3095199,-0.62994665,0.6358729,0.32098335,-1.0
802488417,3,-0.30950975,-0.6299629,0.63587457,0.32095787,-1.0
802488427,3,-0.30950198,-0.6299753,0.63587624,0.3209378,-1.0
802488437,3,-0.30949882,-0.62998146,0.6358704,0.3209403,-1.0
802488447,3,-0.30949157,-0.6299929,0.6358725,0.32092062,-1.0
802488457,3,-0.30947855,-0.63001454,0.6358705,0.3208947,-1.0
802488467,3,-0.30947417,-0.630022,0.63586885,0.32088757,-1.0
802488477,3,-0.3094723,-0.6300248,0.63587046,0.32088068,-1.0
802488487,3,-0.3094634,-0.6300389,0.6358728,0.32085702,-1.0
802488497,3,-0.30946335,-0.6300397,0.6358686,0.32086372,-1.0
802488507,3,-0.30946314,-0.6300407,0.6358649,0.32086924,-1.0
802488517,3,-0.30945635,-0.6300522,0.6358629,0.32085735,-1.0
802488527,3,-0.3094549,-0.630056,0.63585484,0.32086724,-1.0
802488537,3,-0.3094541,-0.63005835,0.63584846,0.32087594,-1.0
802488547,3,-0.30944642,-0.63007104,0.6358477,0.32085997,-1.0
