Game Rotation Vector  Non-wakeup,QTI,2025-03-06_19-02-36.207_TGW
imuTimestamp,accuracy(more=better), w, x, y, z
802486979,3,-0.49328318,-0.49874774,0.5012444,0.50663245
802486989,3,-0.49328396,-0.49874744,0.5012447,0.50663173
802486999,3,-0.49327838,-0.4987476,0.5012444,0.5066372
802487009,3,-0.4932825,-0.4987541,0.5012381,0.5066331
802487019,3,-0.49328402,-0.49875075,0.50124145,0.5066316
802487029,3,-0.49328893,-0.49875626,0.50123614,0.5066267
802487039,3,-0.49329218,-0.49875337,0.50123906,0.50662357
802487049,3,-0.49329907,-0.49875343,0.501239,0.5066168
802487059,3,-0.49330243,-0.49875376,0.5012387,0.5066135
802487069,3,-0.49329597,-0.4987538,0.50123864,0.5066198
802487079,3,-0.49329636,-0.49875954,0.501233,0.5066194
802487089,3,-0.49330428,-0.4987577,0.5012348,0.5066116
802487099,3,-0.493309,-0.49875927,0.5012334,0.50660694
802487109,3,-0.49330866,-0.49876127,0.5012314,0.50660723
802487119,3,-0.49330756,-0.49876451,0.5012283,0.5066083
802487129,3,-0.49330676,-0.4987633,0.5012293,0.5066091
802487139,3,-0.49330503,-0.49876174,0.50123096,0.5066108
802487149,3,-0.4933093,-0.49876893,0.5012238,0.5066065
802487159,3,-0.4933091,-0.49877134,0.5012215,0.5066067
802487169,3,-0.4933105,-0.4987661,0.50122666,0.5066053
802487179,3,-0.49331298,-0.4987645,0.50122815,0.5066029
802487189,3,-0.49331853,-0.49876937,0.50122356,0.5065974
802487199,3,-0.49331358,-0.49877316,0.5012197,0.5066022
802487209,3,-0.49331456,-0.49877745,0.5012156,0.5066012
802487219,3,-0.4933139,-0.49878043,0.50121254,0.5066018
802487229,3,-0.49331522,-0.4987789,0.5012141,0.50660056
802487239,3,-0.49331647,-0.4987806,0.5012125,0.5065993
802487249,3,-0.49331346,-0.49877256,0.50122035,0.50660235
802487259,3,-0.49331957,-0.49877343,0.50121963,0.5065963
802487269,3,-0.49331602,-0.49877572,0.50121725,0.5065998
802487279,3,-0.49331373,-0.49877244,0.5012205,0.5066021
802487289,3,-0.49331143,-0.49877334,0.5012196,0.5066043
802487299,3,-0.49331284,-0.49877384,0.5012191,0.50660294
802487309,3,-0.49331415,-0.49877268,0.5012203,0.5066017
802487319,3,-0.493318,-0.49877444,0.50121856,0.5065979
802487329,3,-0.49332622,-0.498776,0.5012171,0.5065898
802487339,3,-0.49332863,-0.498775,0.5012181,0.5065874
802487349,3,-0.4933292,-0.49877688,0.5012163,0.50658685
802487359,3,-0.49333185,-0.4987824,0.5012109,0.5065841
802487369,3,-0.49333128,-0.49878234,0.50121087,0.5065847
802487379,3,-0.49333128,-0.49878475,0.50120854,0.50658464
802487389,3,-0.49333295,-0.4987874,0.501206,0.506583
802487399,3,-0.4933337,-0.49879447,0.501199,0.5065822
802487409,3,-0.493333,-0.49879652,0.5011971,0.5065828
802487419,3,-0.49333856,-0.49879372,0.5011997,0.5065774
802487429,3,-0.49333492,-0.49880534,0.5011884,0.5065808
802487439,3,-0.49334466,-0.4988012,0.50119245,0.5065713
802487449,3,-0.49335364,-0.49879253,0.50120115,0.50656253
802487459,3,-0.49336052,-0.49878767,0.50120604,0.5065558
802487469,3,-0.49335852,-0.49878547,0.50120825,0.5065578
802487479,3,-0.49335736,-0.49879187,0.5012018,0.5065589
802487489,3,-0.49335578,-0.49879286,0.501201,0.50656044
802487499,3,-0.4933572,-0.49879375,0.50119996,0.5065591
802487509,3,-0.49336362,-0.49879855,0.5011953,0.50655264
802487519,3,-0.493367,-0.49880373,0.5011903,0.5065493
802487529,3,-0.4933653,-0.49880415,0.50118995,0.50655097
802487539,3,-0.49337053,-0.4988043,0.50118977,0.5065457
802487549,3,-0.4933759,-0.49881083,0.50118345,0.5065404
802487559,3,-0.4933734,-0.49880978,0.50118434,0.5065429
802487569,3,-0.4933751,-0.49880654,0.50118756,0.50654125
802487579,3,-0.49337238,-0.4988125,0.5011817,0.5065439
802487589,3,-0.4933769,-0.49881843,0.50117594,0.50653934
802487599,3,-0.49337542,-0.498822,0.5011725,0.5065408
802487609,3,-0.4933781,-0.4988249,0.5011696,0.5065381
802487619,3,-0.49338183,-0.49883416,0.50116056,0.50653434
802487629,3,-0.49338427,-0.49883375,0.5011609,0.5065319
802487639,3,-0.49339175,-0.49883667,0.50115806,0.5065245
802487649,3,-0.4933914,-0.49883375,0.501161,0.50652486
802487659,3,-0.49338824,-0.4988378,0.50115705,0.50652796
802487669,3,-0.49338597,-0.49884897,0.5011459,0.50653005
802487679,3,-0.4933952,-0.49885407,0.501141,0.50652087
802487689,3,-0.49339956,-0.49885508,0.5011402,0.50651664
802487699,3,-0.49339783,-0.49885854,0.5011367,0.50651824
802487709,3,-0.49339306,-0.49885544,0.5011397,0.50652295
802487719,3,-0.4933883,-0.49886423,0.50113106,0.5065276
802487728,3,-0.49339104,-0.49886563,0.50112975,0.5065249
802487738,3,-0.4933941,-0.49886638,0.50112885,0.5065218
802487748,3,-0.49339393,-0.4988624,0.5011329,0.50652206
802487758,3,-0.4934012,-0.49886754,0.50112784,0.50651485
802487768,3,-0.49340582,-0.4988646,0.5011308,0.5065103
802487778,3,-0.49341124,-0.49886483,0.5011306,0.50650495
802487788,3,-0.4934134,-0.4988631,0.50113237,0.50650287
802487798,3,-0.49341384,-0.49887475,0.5011209,0.5065023
802487808,3,-0.49341595,-0.4988715,0.5011242,0.50650024
802487818,3,-0.49342477,-0.49887604,0.50111973,0.5064915
802487828,3,-0.4934233,-0.4988762,0.5011196,0.506493
802487838,3,-0.49343163,-0.49887973,0.50111616,0.5064847
802487848,3,-0.49343416,-0.49888277,0.5011132,0.5064822
802487858,3,-0.49343812,-0.49888363,0.5011126,0.5064783
802487868,3,-0.493445,-0.49889174,0.5011046,0.5064714
802487878,3,-0.49344772,-0.49888632,0.5011099,0.5064687
802487888,3,-0.4934426,-0.49888545,0.5011107,0.50647384
802487898,3,-0.4934405,-0.4988846,0.5011116,0.5064759
802487908,3,-0.49344918,-0.4988855,0.5011108,0.50646734
802487918,3,-0.4934561,-0.49888885,0.50110763,0.5064605
