gyro_s001_004 Gyroscope-Uncalibrated Non-wakeup,STMicro,2025-03-06_19-02-36.207_TGW
imuTimestamp,accuracy(more=better),utcTimestamp(nanos),ang_vel_uncal_x[rad/s],ang_vel_uncal_y[rad/s],ang_vel_uncal_z[rad/s],ang_vel_drift_x[rad/s],ang_vel_drift_y[rad/s],ang_vel_drift_z[rad/s]
802486063,3,1741276959891159170,0.0044287695,-0.0025961753,9.162972E-4,0.005240746,-0.0017869712,0.0013365636
802486073,3,1741276959901143128,0.0048869182,-0.0024434591,0.0013744457,0.005240746,-0.0017869712,0.0013365636
802486083,3,1741276959911127086,0.0048869182,-0.0021380268,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802486093,3,1741276959921111045,0.003970621,-0.0015271619,0.0012217296,0.005240746,-0.0017869712,0.0013365636
802486104,3,1741276959931271097,0.0051923506,-0.002290743,0.0012217296,0.005240746,-0.0017869712,0.0013365636
802486114,3,1741276959941454274,0.0044287695,-0.0025961753,0.0016798781,0.005240746,-0.0017869712,0.0013365636
802486124,3,1741276959951637451,0.0050396346,-0.002290743,9.162972E-4,0.005240746,-0.0017869712,0.0013365636
802486134,3,1741276959961820628,0.004734202,-0.0015271619,0.0016798781,0.005240746,-0.0017869712,0.0013365636
802486144,3,1741276959972003805,0.0044287695,-0.0013744457,0.0013744457,0.005240746,-0.0017869712,0.0013365636
802486154,3,1741276959982186982,0.0056504994,-0.0021380268,0.0016798781,0.005240746,-0.0017869712,0.0013365636
802486165,3,1741276959992370159,0.004581486,-0.0012217296,0.0019853106,0.005240746,-0.0017869712,0.0013365636
802486175,3,1741276960002553336,0.0044287695,-0.0013744457,0.0016798781,0.005240746,-0.0017869712,0.0013365636
802486185,3,1741276960012654482,0.0042760535,-0.0018325944,0.0012217296,0.005240746,-0.0017869712,0.0013365636
802486195,3,1741276960022645836,0.005497783,-0.0015271619,0.0013744457,0.005240746,-0.0017869712,0.0013365636
802486205,3,1741276960032703753,0.0050396346,-0.0013744457,0.0016798781,0.005240746,-0.0017869712,0.0013365636
802486215,3,1741276960042688024,0.0048869182,-0.0018325944,0.0012217296,0.005240746,-0.0017869712,0.0013365636
