linear_acceleration,QTI,2025-03-06_18-37-32.144_TGW
imuTimestamp,accuracy(more=better),acc_lin_x[m/s^2],acc_lin_y[m/s^2],acc_lin_z[m/s^2]
800983467,3,0.0050163716,0.0011405945,-0.019281462
800983477,3,-0.013236105,-0.0012321472,-0.016754627
800983487,3,-0.005305268,3.0517578E-5,-0.006503463
800983497,3,-0.008828521,-0.008555412,-0.0030002296
800983506,3,-4.3103844E-4,-0.005092621,-0.009246841
800983516,3,-0.012645014,-0.0018291473,-0.01224041
800983526,3,-0.013041034,-0.002213478,-0.003177181
800983536,3,-0.008149989,0.0015592575,-0.011711448
800983546,3,-0.011419706,0.0051288605,-0.006354198
800983557,3,0.004232049,-0.0068616867,-0.015272617
800983567,3,-0.0062726885,-0.012562752,-0.008541524
800983577,3,-0.008885831,-0.004187584,-0.0074086487
800983587,3,-0.0059599206,-5.207062E-4,-0.014895678
800983597,3,-0.011285171,-0.0056352615,-0.014310181
800983607,3,-0.020217061,-0.009003639,-0.023066968
800983617,3,0.011400744,0.008861542,-0.020827606
800983627,3,-0.0022819787,-2.861023E-4,-0.0030697882
800983637,3,-4.3741614E-4,-0.001253128,-0.009713933
800983647,3,0.00985536,-0.012444496,-0.0036968887
800983657,3,-0.008128181,-0.006427765,-0.021279633
800983667,3,-0.004697852,-0.002448082,-0.011471391
800983677,3,-9.75281E-6,0.0018815994,-0.01095292
800983687,3,-0.0071764886,4.7683716E-5,-0.021170497
800983697,3,-0.0016626045,0.0017089844,-0.002329111
800983707,3,0.0038734674,0.003753662,-0.014107585
800983717,3,-0.011858992,0.005209923,-0.0066113174
800983728,3,0.0010325685,-0.0027656555,-0.010588229
800983738,3,0.0033238456,0.0032281876,-0.006900564
800983748,3,0.006612405,0.003312111,-0.0056988
800983758,3,-0.013372965,0.009896278,-0.0017104596
800983768,3,-0.009567127,-0.0038347244,-0.0108624995
800983779,3,-0.011834942,0.0053625107,-0.009311691
800983789,3,5.235672E-4,-0.0023384094,-0.014306515
800983799,3,-0.0074026883,-0.0018873215,-0.011259466
