mag_s004_001 Magnetometer-Uncalibrated Non-wakeup,QST,2025-03-06_18-37-32.144_TGW
imuTimestamp,accuracy(more=better),mfield_uncal_x[uT],mfield_uncal_y[uT],mfield_uncal_z[uT],mfield_bias_x[uT],mfield_bias_y[uT],mfield_bias_z[uT]
800983044,3,4.6625,7.525,149.77501,-28.0,-47.0,180.0
800983053,3,4.6375003,7.5125003,149.7875,-28.0,-47.0,180.0
800983063,3,4.6125,7.5375,149.77501,-28.0,-47.0,180.0
800983072,3,4.6125,7.5375,149.7875,-28.0,-47.0,180.0
800983082,3,4.65,7.5750003,149.77501,-28.0,-47.0,180.0
800983091,3,4.7125,7.6125,149.725,-28.0,-47.0,180.0
800983101,3,4.7875,7.65,149.71251,-28.0,-47.0,180.0
800983110,3,4.8250003,7.65,149.725,-28.0,-47.0,180.0
800983120,3,4.8625,7.6625,149.7375,-28.0,-47.0,180.0
800983129,3,4.8875003,7.6875,149.77501,-28.0,-47.0,180.0
800983139,3,4.8875003,7.675,149.7875,-28.0,-47.0,180.0
800983148,3,4.8625,7.7000003,149.75,-28.0,-47.0,180.0
800983158,3,4.85,7.7000003,149.75,-28.0,-47.0,180.0
800983167,3,4.8250003,7.6875,149.725,-28.0,-47.0,180.0
800983177,3,4.8,7.675,149.71251,-28.0,-47.0,180.0
800983186,3,4.8125,7.6625,149.7,-28.0,-47.0,180.0
800983196,3,4.8375,7.6625,149.6625,-28.0,-47.0,180.0
800983205,3,4.8375,7.6375003,149.65001,-28.0,-47.0,180.0
800983215,3,4.85,7.6375003,149.6625,-28.0,-47.0,180.0
800983224,3,4.85,7.6125,149.6875,-28.0,-47.0,180.0
800983234,3,4.8250003,7.6,149.6875,-28.0,-47.0,180.0
800983243,3,4.7875,7.5750003,149.7,-28.0,-47.0,180.0
800983253,3,4.7625003,7.5375,149.6875,-28.0,-47.0,180.0
800983262,3,4.7375,7.525,149.6875,-28.0,-47.0,180.0
800983272,3,4.7000003,7.5,149.6875,-28.0,-47.0,180.0
800983281,3,4.6625,7.5125003,149.6875,-28.0,-47.0,180.0
800983291,3,4.6375003,7.525,149.6625,-28.0,-47.0,180.0
800983300,3,4.625,7.5375,149.625,-28.0,-47.0,180.0
800983310,3,4.625,7.55,149.6125,-28.0,-47.0,180.0
800983319,3,4.6375003,7.5750003,149.625,-28.0,-47.0,180.0
