baro_s002_001 Pressure Sensor Non-wakeup,Goertek,2025-03-06_18-37-32.144_TGW
imuTimestamp,accuracy(more=better),pressure[millibar]
801003809,3,977.1389
801003840,3,977.1122
801003872,3,977.0979
801003903,3,977.10315
801003934,3,977.11804
801003965,3,977.13617
801003997,3,977.1671
801004028,3,977.21564
801004059,3,977.1889
801004090,3,977.1842
801004122,3,977.2215
801004153,3,977.22253
801004184,3,977.2023
801004215,3,977.1671
801004247,3,977.1389
801004278,3,977.1581
801004309,3,977.1757
801004340,3,977.1889
801004372,3,977.1965
801004403,3,977.1986
801004434,3,977.19543
801004465,3,977.2151
801004497,3,977.21405
801004528,3,977.1799
801004559,3,977.19965
801004590,3,977.1838
801004622,3,977.14307
801004653,3,977.1266
801004684,3,977.1101
801004715,3,977.07385
801004747,3,977.0845
801004778,3,977.1119
801004809,3,977.06976
801004840,3,977.1247
801004872,3,977.1567
801004903,3,977.171
801004934,3,977.0826
801004965,3,977.0788
801004997,3,977.08514
801005028,3,977.0708
801005059,3,977.067
801005090,3,977.1161
801005122,3,977.1455
801005153,3,977.1151
801005184,3,977.10394
801005215,3,977.1161
801005247,3,977.1338
801005278,3,977.13104
801005309,3,977.1268
801005340,3,977.1401
801005372,3,977.14386
801005403,3,977.11346
801005434,3,977.16895
801005465,3,977.1748
801005497,3,977.0857
801005528,3,977.1023
801005559,3,977.1193
801005590,3,977.1476
801005622,3,977.0724
801005653,3,977.03937
801005684,3,977.0719
801005715,3,977.04956
801005747,3,977.0527
801005778,3,977.0748
801005809,3,977.0892
801005840,3,977.1212
801005872,3,977.10895
801005903,3,977.0998
801005934,3,977.0892
801005965,3,977.1074
801005997,3,977.134
801006028,3,977.16595
801006059,3,977.16327
801006090,3,977.1782
801006122,3,977.19214
801006153,3,977.1511
801006184,3,977.11804
801006215,3,977.1175
801006247,3,977.13184
801006278,3,977.1074
801006309,3,977.13715
801006340,3,977.1409
801006372,3,977.13184
801006403,3,977.1239
801006434,3,977.1121
801006465,3,977.0876
801006497,3,977.08875
801006528,3,977.11957
801006559,3,977.13715
801006590,3,977.18097
801006622,3,977.1623
801006653,3,977.1548
801006684,3,977.1782
801006715,3,977.199
801006747,3,977.13715
801006778,3,977.1292
801006809,3,977.1518
801006840,3,977.1721
801006872,3,977.1529
801006903,3,977.1465
801006934,3,977.15027
801006965,3,977.1251
801006997,3,977.1023
801007028,3,977.1369
801007059,3,977.11725
801007090,3,977.11444
801007122,3,977.12415
801007153,3,977.1251
801007184,3,977.1182
801007216,3,977.0986
801007247,3,977.1289
801007278,3,977.13635
801007309,3,977.1278
801007340,3,977.1038
801007372,3,977.1203
801007403,3,977.15985
801007434,3,977.1465
801007465,3,977.1529
801007497,3,977.19183
801007528,3,977.1961
801007559,3,977.16785
801007590,3,977.14496
801007622,3,977.14594
801007653,3,977.1065
801007684,3,977.0974
801007715,3,977.1023
801007747,3,977.0814
801007778,3,977.0948
801007809,3,977.1108
801007840,3,977.10815
801007872,3,977.1283
801007903,3,977.1699
801007934,3,977.2014
801007965,3,977.1929
801007997,3,977.1658
801008028,3,977.2179
801008059,3,977.2201
801008090,3,977.1988
801008122,3,977.25
801008153,3,977.2595
801008184,3,977.2659
801008215,3,977.27014
801008247,3,977.3177
801008278,3,977.3203
801008309,3,977.2633
801008340,3,977.2659
801008372,3,977.2526
801008403,3,977.22064
801008434,3,977.11725
801008465,3,977.1027
801008497,3,977.1327
801008528,3,977.0895
801008559,3,977.0527
801008590,3,977.1102
801008622,3,977.1401
801008653,3,977.1049
801008684,3,977.0809
801008715,3,977.11725
801008747,3,977.1119
801008778,3,977.0895
801008809,3,977.1225
801008840,3,977.1649
801008872,3,977.1494
801008903,3,977.11536
801008934,3,977.12225
801008965,3,977.1649
801008997,3,977.1116
801009028,3,977.0845
801009059,3,977.08124
801009090,3,977.0903
801009122,3,977.0753
801009153,3,977.0727
801009184,3,977.1074
801009215,3,977.1058
801009247,3,977.07324
801009278,3,977.07324
801009309,3,977.0636
801009340,3,977.0614
801009372,3,977.0908
801009403,3,977.11536
801009434,3,977.1448
801009465,3,977.192
801009497,3,977.1863
801009528,3,977.1852
801009559,3,977.14417
801009590,3,977.1116
801009622,3,977.1425
801009653,3,977.1448
801009684,3,977.10895
801009715,3,977.1702
801009747,3,977.2023
801009778,3,977.16437
801009809,3,977.18994
801009840,3,977.21106
801009872,3,977.1897
801009903,3,977.1572
801009934,3,977.1669
801009965,3,977.1669
801009997,3,977.1486
801010028,3,977.1071
801010059,3,977.1273
801010090,3,977.17377
801010122,3,977.1743
801010153,3,977.1749
801010184,3,977.1945
801010215,3,977.1983
801010247,3,977.1802
801010278,3,977.2249
801010309,3,977.19617
801010340,3,977.11774
801010372,3,977.106
801010403,3,977.15564
801010434,3,977.1583
801010465,3,977.10876
801010497,3,977.15454
801010528,3,977.1354
801010560,3,977.0814
801010590,3,977.06274
801010622,3,977.07465
801010653,3,977.08905
801010684,3,977.1071
801010715,3,977.114
801010747,3,977.1071
801010778,3,977.12994
801010809,3,977.15247
801010840,3,977.16095
801010872,3,977.17847
801010903,3,977.1886
801010934,3,977.171
801010965,3,977.14813
801010997,3,977.10913
801011028,3,977.099
801011060,3,977.171
801011090,3,977.2014
801011122,3,977.1818
801011153,3,977.13745
801011184,3,977.20776
801011215,3,977.2025
801011247,3,977.16675
801011278,3,977.14
801011309,3,977.1188
801011340,3,977.06915
801011372,3,977.066
801011403,3,977.08307
801011434,3,977.09094
801011465,3,977.07825
801011497,3,977.11664
801011528,3,977.1428
801011559,3,977.15125
801011590,3,977.1604
801011622,3,977.15125
801011653,3,977.14545
801011684,3,977.13745
801011715,3,977.1615
801011747,3,977.17847
801011778,3,977.1902
801011809,3,977.19135
801011840,3,977.18805
801011872,3,977.2027
801011903,3,977.1879
801011934,3,977.212
801011965,3,977.19806
801011997,3,977.19806
801012028,3,977.19696
801012059,3,977.207
801012090,3,977.2428
801012122,3,977.25134
801012153,3,977.25934
801012184,3,977.2428
801012215,3,977.1783
801012247,3,977.13776
801012278,3,977.1287
801012309,3,977.11273
801012340,3,977.09344
801012372,3,977.1111
801012403,3,977.094
801012434,3,977.0546
801012465,3,977.05994
801012497,3,977.07324
801012528,3,977.1074
801012559,3,977.14417
