acc_s003_002 QTI-Accelerometer Non-wakeup,TDK-Invensense,2025-03-06_18-37-32.144_TGW
imuTimestamp,accuracy(more=better),utcTimestamp(nanos),acc2_x[m/s^2],acc2_y[m/s^2],acc2_z[m/s^2]
801030673,3,1741275504501389058,-0.32430547,10.054515,-0.36835915
801030683,3,1741275504511208798,-0.35303587,9.9300165,-0.28695628
801030693,3,1741275504521032964,-0.43443874,9.877344,-0.1480926
801030703,3,1741275504530862548,-0.47753435,9.94917,-0.09063175
801030713,3,1741275504540696610,-0.568514,10.054515,-0.2678027
801030722,3,1741275504550535725,-0.58287925,10.179013,-0.3156867
801030732,3,1741275504560380777,-0.6307633,10.284358,-0.06668973
801030742,3,1741275504570231662,-0.6307633,10.284358,0.21582606
801030752,3,1741275504580089162,-0.61160964,10.011419,0.41215062
801030762,3,1741275504589954214,-0.59724444,9.738481,0.49355346
801030772,3,1741275504599826714,-0.5349952,9.767211,0.392997
801030782,3,1741275504609706558,-0.5541488,9.94917,0.35947818
801030791,3,1741275504619594110,-0.5637256,10.140706,0.17273045
801030801,3,1741275504629489944,-0.60682124,10.198167,-0.13851577
801030811,3,1741275504639394579,-0.6642821,10.155071,-0.4162432
801030821,3,1741275504649308173,-0.87497187,10.131129,-0.49764603
801030831,3,1741275504659231089,-0.98989356,10.265204,-0.4545504
801030841,3,1741275504669164110,-1.0042588,10.303512,0.08653918
801030851,3,1741275504679108589,-0.87497187,10.389704,0.7712809
801030861,3,1741275504689065100,-0.68343574,10.562086,1.3219473
801030871,3,1741275504699034735,-0.58287925,10.6147585,1.7145963
801030881,3,1741275504709016089,-0.5493604,10.523779,1.7624803
801030891,3,1741275504719007444,-0.59245604,10.327454,1.6044631
801030901,3,1741275504729009996,-0.6690705,10.107187,1.2980053
801030911,3,1741275504739022964,-0.6451285,9.992266,0.8478953
801030921,3,1741275504749046089,-0.9515863,9.839037,0.6467824
801030931,3,1741275504759078642,-0.9707399,9.867767,0.24455649
801030941,3,1741275504769120985,-0.89891386,9.810307,-0.023594096
801030951,3,1741275504779173694,-0.9420095,9.59004,-0.07626654
801030961,3,1741275504789236871,-0.8510298,9.503849,0.03865514
801030971,3,1741275504799309319,-0.8127226,9.676231,0.35468978
801030981,3,1741275504809390100,-0.769627,9.752846,0.6611476
801030991,3,1741275504819478850,-0.7408966,9.628347,0.8718373
801031001,3,1741275504829575725,-0.7648386,9.556521,0.7856461
801031012,3,1741275504839680308,-0.8318762,9.542156,0.5893215
801031022,3,1741275504849792704,-0.91327906,9.570887,0.2732869
801031032,3,1741275504859912912,-0.9420095,9.594829,-0.04753612
801031042,3,1741275504870042287,-0.9659515,9.633136,-0.26301426
801031052,3,1741275504880178642,-1.0569313,9.762423,-0.38751274
801031062,3,1741275504890323537,-1.09045,9.891709,-0.20555344
801031072,3,1741275504900475621,-1.0569313,9.9539585,0.043443546
801031083,3,1741275504910632548,-0.98510516,9.872556,0.34032455
801031093,3,1741275504920794058,-0.8606066,9.719327,0.5653795
801031103,3,1741275504930958694,-0.7504734,9.604405,0.63720554
801031113,3,1741275504941125933,-0.6211865,9.585252,0.5701679
801031123,3,1741275504951296246,-0.5589372,9.594829,0.47918826
801031133,3,1741275504961469423,-0.47274595,9.609194,0.4073622
801031144,3,1741275504971644006,-0.3817663,9.59004,0.35947818
801031154,3,1741275504981819579,-0.28599823,9.518214,0.30680573
801031164,3,1741275504991996037,-0.2429026,9.47033,0.24934489
801031174,3,1741275505002054527,-0.2524794,9.432023,0.29722893
801031184,3,1741275505012113381,-0.29078662,9.503849,0.32595932
801031194,3,1741275505021982600,-0.4009199,9.613982,0.3834202
801031204,3,1741275505031852287,-0.5254184,9.647501,0.2780753
801031214,3,1741275505041723277,-0.6355517,9.575675,0.22540288
801031223,3,1741275505051596350,-0.6451285,9.56131,0.07696237
801031233,3,1741275505061473485,-0.58287925,9.580463,-0.018805698
801031243,3,1741275505071353954,-0.6355517,9.690597,-0.23428386
801031253,3,1741275505081239579,-0.6403401,9.767211,-0.4114548
801031263,3,1741275505091129839,-0.58287925,9.637924,-0.37793595
801031273,3,1741275505101024319,-0.44880396,9.551733,-0.152881
801031283,3,1741275505110922183,-0.28599823,9.657078,0.23497969
801031293,3,1741275505120824475,-0.2381142,9.843825,0.5366491
801031303,3,1741275505130731975,-0.28599823,9.886921,0.5701679
801031313,3,1741275505140645100,-0.44880396,9.934805,0.47439986
801031322,3,1741275505150563642,-0.568514,10.016208,0.33553615
801031332,3,1741275505160488329,-0.6211865,9.9300165,0.23976809
801031342,3,1741275505170418746,-0.6163981,9.819883,0.22061446
801031352,3,1741275505180354892,-0.5589372,9.719327,0.18709564
801031362,3,1741275505190296767,-0.47753435,9.604405,0.22540288
801031372,3,1741275505200245100,-0.34824747,9.575675,0.25892168
801031382,3,1741275505210199631,-0.2381142,9.642713,0.22540288
801031392,3,1741275505220160308,-0.19023016,9.771999,0.18230724
801031402,3,1741275505230127652,-0.22374898,9.901286,0.10090439
801031412,3,1741275505240102600,-0.31472865,9.824672,-0.014017299
801031422,3,1741275505250086402,-0.39134312,9.676231,-0.10020855
801031432,3,1741275505260078537,-0.3721895,9.661866,-0.08584334
801031442,3,1741275505270078642,-0.4009199,9.628347,-0.21991864
801031452,3,1741275505280086714,-0.49189958,9.556521,-0.4306084
801031462,3,1741275505290101819,-0.5541488,9.661866,-0.6460865
801031472,3,1741275505300124423,-0.568514,9.795941,-0.7562198
801031482,3,1741275505310153537,-0.49668798,9.786365,-0.70354736
801031492,3,1741275505320193746,-0.4152851,9.757634,-0.5838373
801031502,3,1741275505330240829,-0.33388227,9.70975,-0.34920552
801031512,3,1741275505340293850,-0.26684463,9.748057,-0.04274772
801031522,3,1741275505350353381,-0.247691,9.824672,0.19188404
801031532,3,1741275505360419006,-0.2333258,9.934805,0.34032455
801031542,3,1741275505370490985,-0.27163303,9.987477,0.34511298
801031552,3,1741275505380568277,-0.31951708,9.915651,0.29722893
801031563,3,1741275505390650881,-0.30036342,9.882133,0.23976809
801031573,3,1741275505400738589,-0.26205623,9.839037,0.10090439
801031583,3,1741275505410831037,-0.247691,9.671443,-0.08584334
801031593,3,1741275505420929475,-0.2381142,9.594829,-0.33962873
801031603,3,1741275505431033485,-0.27642143,9.714539,-0.3061099
801031613,3,1741275505441142808,-0.33388227,9.958747,-0.12893897
801031623,3,1741275505451257756,-0.3769779,10.169436,0.06738556
801031633,3,1741275505461377704,-0.29557502,10.183802,0.34511298
801031643,3,1741275505471501402,-0.18065336,10.131129,0.5653795
801031654,3,1741275505481627235,-0.13755773,9.982689,0.6611476
801031664,3,1741275505491754944,-0.12319252,9.968324,0.6467824
801031674,3,1741275505501883225,-0.17107655,10.131129,0.3882086
801031684,3,1741275505512011767,-0.29078662,10.303512,0.07217397
801031694,3,1741275505522140360,-0.4057083,10.4950485,-0.17203462
801031704,3,1741275505532204319,-0.45838076,10.547721,-0.21991864
801031714,3,1741275505542096350,-0.5254184,10.389704,-0.21034184
801031724,3,1741275505551989319,-0.58766764,10.21732,0.01950153
801031734,3,1741275505561883381,-0.68822414,10.15986,0.25413328
801031744,3,1741275505571779110,-0.7265313,10.150283,0.60847515
801031754,3,1741275505581676402,-0.69301254,10.09761,0.74733883
801031763,3,1741275505591575464,-0.6403401,10.0497265,0.71860844
801031773,3,1741275505601476089,-0.544572,10.092822,0.5366491
801031783,3,1741275505611378954,-0.48232278,10.140706,0.28286374
801031793,3,1741275505621285256,-0.47753435,10.207744,0.07696237
801031803,3,1741275505631196506,-0.5110532,10.246051,0.029078335
801031813,3,1741275505641113173,-0.5589372,10.250839,0.06738556
801031823,3,1741275505651036975,-0.61160964,10.212532,0.15836522
801031833,3,1741275505660966142,-0.6547053,10.111976,0.34511298
801031843,3,1741275505670899527,-0.70737773,10.059303,0.48397666
801031853,3,1741275505680837183,-0.68822414,10.035361,0.60847515
801031863,3,1741275505690778537,-0.6642821,9.973112,0.62284034
801031873,3,1741275505700725152,-0.6642821,9.973112,0.5222839
801031883,3,1741275505710676767,-0.6547053,9.906075,0.37863177
801031893,3,1741275505720632704,-0.568514,9.862979,0.29244053
801031902,3,1741275505730594892,-0.43922713,9.815095,0.12963481
801031912,3,1741275505740561975,-0.32430547,9.685808,-0.07147813
801031922,3,1741275505750534735,-0.27163303,9.594829,-0.21513024
801031932,3,1741275505760513850,-0.32430547,9.580463,-0.21513024
801031942,3,1741275505770498850,-0.43922713,9.633136,-0.1480926
801031952,3,1741275505780488694,-0.5110532,9.642713,0.05302035
801031962,3,1741275505790484110,-0.49189958,9.633136,0.24934489
801031972,3,1741275505800484423,-0.45359236,9.623559,0.3834202
801031982,3,1741275505810492131,-0.3626127,9.585252,0.5318607
801031992,3,1741275505820506819,-0.2285374,9.642713,0.70903164
801032002,3,1741275505830529423,-0.0992505,9.724115,0.8862025
801032012,3,1741275505840560829,-0.032212853,9.724115,0.890991
801032022,3,1741275505850599631,-0.0034824312,9.771999,0.7856461
801032033,3,1741275505860644162,-0.060943272,9.862979,0.50313026
801032043,3,1741275505870694267,-0.16628814,9.906075,0.24934489
801032053,3,1741275505880748173,-0.2285374,9.915651,3.479123E-4
801032063,3,1741275505890807183,-0.33867067,9.853402,-0.24864906
801032073,3,1741275505900870933,-0.47274595,9.839037,-0.2678027
801032083,3,1741275505910938485,-0.544572,9.906075,-0.1672462
801032093,3,1741275505921009267,-0.5589372,9.80073,0.12963481
801032103,3,1741275505931084527,-0.49668798,9.594829,0.47918826
801032113,3,1741275505941162392,-0.3769779,9.379351,0.6946664
801032123,3,1741275505951243589,-0.2524794,9.211756,0.60368675
801032133,3,1741275505961327600,-0.21417218,9.092046,0.5653795
801032143,3,1741275505971414162,-0.15671134,9.264428,0.34990138
801032153,3,1741275505981502287,-0.17107655,9.230909,0.12963481
801032163,3,1741275505991592860,-0.21896058,9.297947,-0.10020855
801032174,3,1741275506001686714,-0.34345907,9.360196,-0.2678027
801032184,3,1741275506011785204,-0.45359236,9.47033,-0.3013215
801032194,3,1741275506021885933,-0.5254184,9.580463,-0.3013215
801032204,3,1741275506031991350,-0.5589372,9.666655,-0.20076501
801032214,3,1741275506042098954,-0.60682124,9.815095,-0.10978536
801032224,3,1741275506052206819,-0.59724444,9.896498,-0.018805698
801032234,3,1741275506062314735,-0.52063,9.839037,0.057808757
801032244,3,1741275506072255569,-0.38655472,9.776788,0.19188404
801032254,3,1741275506082197912,-0.27642143,9.805518,0.28286374
801032264,3,1741275506092140256,-0.2429026,9.94917,0.30680573
801032274,3,1741275506102115777,-0.20459537,10.064092,0.2732869
801032284,3,1741275506112092131,-0.17586496,10.078457,0.18230724
801032294,3,1741275506122068485,-0.2333258,10.054515,0.05302035
801032304,3,1741275506132047339,-0.32430547,10.0497265,-0.119362175
801032314,3,1741275506142027339,-0.4104967,10.0257845,-0.21034184
801032324,3,1741275506152009735,-0.48232278,9.973112,-0.23428386
801032334,3,1741275506161993277,-0.5302068,9.934805,-0.08105494
801032344,3,1741275506171976819,-0.5397836,9.9779005,0.22540288
801032354,3,1741275506181962652,-0.45838076,10.078457,0.50313026
801032364,3,1741275506191948485,-0.3817663,10.04015,0.5749563
801032374,3,1741275506201936923,-0.39134312,9.92044,0.45524624
801032384,3,1741275506211929527,-0.44401553,9.867767,0.22061446
801032394,3,1741275506221924110,-0.5349952,9.843825,3.479123E-4
801032404,3,1741275506231918694,-0.6163981,9.752846,-0.124150574
801032414,3,1741275506241947444,-0.60682124,9.695385,-0.07626654
801032424,3,1741275506252009683,-0.6259749,9.556521,-0.04274772
801032434,3,1741275506262105881,-0.7408966,9.623559,3.479123E-4
801032444,3,1741275506272236037,-0.8079342,9.781576,0.115269594
801032454,3,1741275506282399631,-0.7839922,9.810307,0.26371008
801032464,3,1741275506292595829,-0.71216613,9.695385,0.25892168
801032475,3,1741275506302795829,-0.6547053,9.575675,0.18709564
801032485,3,1741275506312995829,-0.59724444,9.570887,0.13921161
801032495,3,1741275506323195829,-0.49189958,9.551733,0.08653918
801032505,3,1741275506333395829,-0.4057083,9.556521,0.03386674
801032515,3,1741275506343595829,-0.4152851,9.546945,-0.104996964
801032526,3,1741275506353795829,-0.5397836,9.532579,-0.21991864
801032536,3,1741275506363995829,-0.61160964,9.570887,-0.2678027
801032546,3,1741275506373801246,-0.69780093,9.508637,-0.401878
801032555,3,1741275506383606662,-0.769627,9.542156,-0.5646837
801032565,3,1741275506393443485,-0.8270878,9.68102,-0.66045177
801032575,3,1741275506403311454,-0.8127226,9.853402,-0.66045177
801032585,3,1741275506413210881,-0.7600502,9.997054,-0.4066664
801032595,3,1741275506423142027,-0.6594937,10.107187,-0.1672462
801032605,3,1741275506433102496,-0.59245604,10.164648,0.05302035
801032615,3,1741275506443093433,-0.544572,10.107187,0.15357682
801032625,3,1741275506453114944,-0.47274595,9.910863,0.20146087
801032635,3,1741275506463166506,-0.3817663,9.771999,0.115269594
801032645,3,1741275506473248329,-0.26684463,9.738481,-0.04753612
801032655,3,1741275506483359787,-0.19023016,9.700173,-0.12893897
801032665,3,1741275506493502339,-0.13755773,9.776788,-0.24386066
801032676,3,1741275506503673485,-0.14713454,9.891709,-0.29174468
801032686,3,1741275506513872131,-0.20459537,9.963535,-0.28216788
801032696,3,1741275506524072131,-0.2524794,10.04015,-0.21991864
801032706,3,1741275506534272131,-0.26205623,10.092822,-0.07626654
801032716,3,1741275506544472131,-0.26205623,10.126341,0.115269594
801032727,3,1741275506554672131,-0.2524794,10.179013,0.12484641
801032737,3,1741275506564872131,-0.2429026,10.18859,-0.009228885
801032747,3,1741275506575072131,-0.2381142,10.21732,-0.17682302
801032757,3,1741275506585272131,-0.22374898,10.250839,-0.28216788
801032767,3,1741275506595472131,-0.17586496,10.303512,-0.34441712
801032778,3,1741275506605672131,-0.080096886,10.293935,-0.33484033
801032788,3,1741275506615872131,0.03003639,10.183802,-0.1433042
801032798,3,1741275506626072131,0.14495808,10.121552,0.14878842
801032808,3,1741275506636272131,0.1784769,10.145494,0.43609262
801032818,3,1741275506646472131,0.1880537,10.260416,0.5749563
801032829,3,1741275506656672131,0.1736885,10.3083,0.3977854
801032839,3,1741275506666872131,0.13059287,10.428011,0.043443546
801032849,3,1741275506677072131,0.11622766,10.499837,-0.28695628
801032859,3,1741275506687272131,0.1784769,10.394492,-0.46412724
801032869,3,1741275506697472131,0.22157252,10.246051,-0.46412724
801032880,3,1741275506707672131,0.1928421,10.09761,-0.37314755
801032890,3,1741275506717872131,0.087497234,10.222109,-0.24386066
801032900,3,1741275506728072131,0.0060943738,10.360973,-0.1433042
801032910,3,1741275506738272131,-0.022636048,10.413646,-0.07626654
801032920,3,1741275506748472131,-0.051366467,10.480683,-0.07147813
801032931,3,1741275506758672131,-0.13755773,10.46153,-0.037959307
801032941,3,1741275506768872131,-0.19023016,10.274781,-0.014017299
801032951,3,1741275506779072131,-0.20459537,9.963535,0.07696237
801032961,3,1741275506789272131,-0.17586496,9.704962,0.28286374
801032971,3,1741275506799472131,-0.022636048,9.604405,0.5653795
801032982,3,1741275506809672131,0.1832653,9.523003,0.8383185
801032992,3,1741275506819872131,0.2933986,9.546945,0.9963358
801033002,3,1741275506830072131,0.28382176,9.704962,1.0011241
801033012,3,1741275506840272131,0.1689001,9.748057,0.8957794
801033022,3,1741275506850472131,0.07313202,9.738481,0.74255043
801033033,3,1741275506860672131,0.03482479,9.633136,0.5893215
801033043,3,1741275506870872131,0.020459585,9.56131,0.46003464
801033053,3,1741275506881072131,0.0013059676,9.604405,0.33074775
801033063,3,1741275506891272131,0.0013059676,9.738481,0.19188404
801033073,3,1741275506901472131,0.01088278,9.886921,0.18230724
801033084,3,1741275506911672131,0.03003639,10.078457,0.2732869
801033094,3,1741275506921872131,0.106650844,10.131129,0.44566944
801033104,3,1741275506932072131,0.27903336,9.9779005,0.5701679
801033114,3,1741275506942087027,0.38437825,9.786365,0.6755128
801033124,3,1741275506952103225,0.4753579,9.676231,0.62284034
801033134,3,1741275506962121819,0.4705695,9.623559,0.47439986
801033144,3,1741275506972142235,0.38916665,9.613982,0.34990138
801033154,3,1741275506982164475,0.24551454,9.671443,0.20624927
801033164,3,1741275506992189006,0.13538127,9.700173,0.029078335
801033174,3,1741275507002213537,0.03003639,9.728904,-0.19597661
801033184,3,1741275507012018954,-0.022636048,9.738481,-0.37314755
801033194,3,1741275507021826558,-0.032212853,9.843825,-0.47849244
801033204,3,1741275507031636975,0.0060943738,9.934805,-0.47849244
801033213,3,1741275507041450985,0.09228563,9.944382,-0.4210316
801033223,3,1741275507051270985,0.16411167,9.973112,-0.29174468
801033233,3,1741275507061095673,0.21678412,9.886921,-0.25822586
801033243,3,1741275507070926350,0.22157252,9.637924,-0.3061099
801033253,3,1741275507080761714,0.20241892,9.446388,-0.35399392
801033262,3,1741275507090604371,0.1689001,9.403293,-0.34441712
801033272,3,1741275507100454162,0.1736885,9.455965,-0.29174468
801033282,3,1741275507110311610,0.1784769,9.542156,-0.1433042
801033292,3,1741275507120175517,0.20241892,9.671443,-0.037959307
801033302,3,1741275507130048537,0.19763052,9.824672,0.110481195
801033312,3,1741275507139929006,0.15932328,9.958747,0.28765213
801033322,3,1741275507149818850,0.11143924,10.054515,0.5174955
801033332,3,1741275507159720464,0.09228563,10.030573,0.74733883
801033342,3,1741275507169632704,0.01088278,9.982689,0.8047997
801033351,3,1741275507179556662,-0.008270837,9.92044,0.7569156
801033361,3,1741275507189491037,0.015671179,9.882133,0.61805195
801033371,3,1741275507199435048,0.06355521,9.867767,0.45524624
801033381,3,1741275507209387860,0.101862445,9.824672,0.35468978
801033391,3,1741275507219351454,0.14974648,9.714539,0.19188404
801033401,3,1741275507229327808,0.14016967,9.618771,-0.023594096
801033411,3,1741275507239316037,0.09707403,9.489484,-0.21991864
801033421,3,1741275507249316194,0.06355521,9.360196,-0.33962873
801033431,3,1741275507259324839,0.082708836,9.317101,-0.28695628
801033441,3,1741275507269345412,0.12580445,9.3410425,-0.17203462
801033451,3,1741275507279375100,0.16411167,9.403293,-0.07626654
801033461,3,1741275507289413694,0.1832653,9.494272,-0.04753612
801033471,3,1741275507299462392,0.14016967,9.59004,-0.119362175
801033481,3,1741275507309520829,0.0444016,9.652289,-0.3013215
801033491,3,1741275507319587496,-0.032212853,9.714539,-0.5598953
801033502,3,1741275507329666298,-0.046578065,9.618771,-0.722701
801033512,3,1741275507339753485,0.025247991,9.508637,-0.79931545
801033522,3,1741275507349850360,0.12580445,9.436811,-0.7370662
801033532,3,1741275507359959267,0.23593774,9.451177,-0.6365097
801033542,3,1741275507370078954,0.28861016,9.556521,-0.5551069
801033552,3,1741275507380207652,0.346071,9.623559,-0.47849244
801033562,3,1741275507390342652,0.38916665,9.767211,-0.48806924
801033572,3,1741275507400484006,0.39874345,9.848614,-0.5838373
801033583,3,1741275507410629787,0.36522463,9.848614,-0.66045177
801033593,3,1741275507420780517,0.28861016,9.910863,-0.6556634
801033603,3,1741275507430937600,0.22636092,9.968324,-0.5407417
801033613,3,1741275507441098329,0.19763052,9.958747,-0.449762
801033623,3,1741275507451264058,0.22157252,9.872556,-0.4210316
801033633,3,1741275507461432652,0.25509134,9.791153,-0.4449736
801033643,3,1741275507471604631,0.25987977,9.810307,-0.5886257
801033654,3,1741275507481777600,0.31255218,9.839037,-0.6460865
801033664,3,1741275507491952704,0.37001303,9.810307,-0.6365097
801033674,3,1741275507502123433,0.346071,9.853402,-0.6221445
801033684,3,1741275507512294944,0.27424496,9.910863,-0.6173561
801033694,3,1741275507522100360,0.19763052,9.858191,-0.66045177
801033704,3,1741275507531910569,0.14016967,9.843825,-0.7610082
801033714,3,1741275507541722027,0.11622766,9.891709,-0.7514314
801033723,3,1741275507551539214,0.13538127,9.901286,-0.7370662
801033733,3,1741275507561362808,0.1784769,9.882133,-0.746643
801033743,3,1741275507571191142,0.1784769,9.839037,-0.7562198
801033753,3,1741275507581023225,0.1736885,9.80073,-0.7610082
801033763,3,1741275507590859631,0.1689001,9.862979,-0.82325745
801033773,3,1741275507600701558,0.1880537,9.939593,-0.8328343
801033782,3,1741275507610548329,0.25509134,10.088034,-0.7514314
801033792,3,1741275507620403902,0.31255218,10.111976,-0.5694721
801033802,3,1741275507630268069,0.37958983,10.107187,-0.39230114
801033812,3,1741275507640141662,0.38437825,10.126341,-0.22470704
801033822,3,1741275507650022339,0.40353185,10.135918,-0.07626654
801033832,3,1741275507659912131,0.37958983,10.183802,-0.014017299
801033842,3,1741275507669810360,0.298187,10.293935,-0.08105494
801033852,3,1741275507679717027,0.26945657,10.289146,-0.26301426
801033862,3,1741275507689631506,0.3029754,10.193378,-0.49764603
801033871,3,1741275507699555829,0.35085943,10.179013,-0.7562198
801033881,3,1741275507709491142,0.37480143,10.356185,-0.8950835
801033891,3,1741275507719437339,0.41789705,10.60997,-0.7562198
801033901,3,1741275507729395464,0.40353185,10.763199,-0.8615647
801033911,3,1741275507739363069,0.40832025,10.75841,-0.6365097
801033921,3,1741275507749340829,0.37480143,10.763199,-0.48806924
801033931,3,1741275507759327808,0.298187,10.672219,-0.3013215
801033941,3,1741275507769323746,0.1784769,10.5189905,-0.1672462
801033951,3,1741275507779328537,0.082708836,10.33703,-0.20076501
801033961,3,1741275507789342912,0.053978413,10.06888,-0.24386066
801033971,3,1741275507799366923,0.015671179,9.910863,-0.26301426
801033981,3,1741275507809401246,-0.0034824312,9.862979,-0.3204751
801033991,3,1741275507819444892,-0.027424447,9.843825,-0.36357075
801034001,3,1741275507829499527,0.025247991,9.867767,-0.39708954
801034011,3,1741275507839563069,0.03482479,9.915651,-0.46891564
801034022,3,1741275507849637183,-0.008270837,9.94917,-0.48806924
801034032,3,1741275507859721142,-0.05615487,9.963535,-0.39708954
801034042,3,1741275507869812704,-0.16149974,10.092822,-0.09063175
801034052,3,1741275507879913485,-0.30994025,10.303512,0.03865514
801034062,3,1741275507890024631,-0.45359236,10.269993,0.06738556
801034072,3,1741275507900146089,-0.47274595,10.04015,0.26371008
801034082,3,1741275507910274475,-0.42007354,9.877344,0.2780753
801034092,3,1741275507920409475,-0.31951708,9.843825,0.19667245
801034102,3,1741275507930549996,-0.2333258,9.637924,0.07217397
801034113,3,1741275507940696298,-0.13276932,9.388927,-0.04753612
801034123,3,1741275507950846767,-0.05615487,9.293159,-0.09542015
801034133,3,1741275507961001089,0.082708836,9.25964,-0.25822586
801034143,3,1741275507971158329,0.21199572,9.058527,-0.37314755
801034153,3,1741275507981318225,0.26466817,9.015431,-0.4545504
801034163,3,1741275507991480621,0.15453488,9.254851,-0.5646837
801034174,3,1741275508001646923,-0.04178966,9.460753,-0.5838373
801034184,3,1741275508011814162,-0.16628814,9.599617,-0.5263765
801034194,3,1741275508021982860,-0.2524794,9.546945,-0.39708954
801034204,3,1741275508032152079,-0.2524794,9.446388,-0.21991864
801034214,3,1741275508042321506,-0.2333258,9.360196,-0.04753612
801034224,3,1741275508052379892,-0.17107655,9.355408,0.13442321
801034234,3,1741275508062180100,-0.065731674,9.460753,0.26371008
801034244,3,1741275508071980412,0.025247991,9.56131,0.36426657
801034254,3,1741275508081783954,0.053978413,9.661866,0.36426657
801034263,3,1741275508091592704,0.07792042,9.68102,0.35947818
801034273,3,1741275508101407652,-0.051366467,9.767211,0.34032455
801034283,3,1741275508111228329,-0.18065336,9.771999,0.23976809
801034293,3,1741275508121054319,-0.27163303,9.513426,0.22540288
801034303,3,1741275508130888694,-0.31951708,9.254851,0.08653918
801034313,3,1741275508140729839,-0.39613152,9.216544,-0.1672462
801034322,3,1741275508150576454,-0.38655472,9.312312,-0.39230114
801034332,3,1741275508160428121,-0.3674011,9.47033,-0.7083358
801034342,3,1741275508170285308,-0.31472865,9.546945,-0.8807183
801034352,3,1741275508180149267,-0.19501856,9.56131,-0.8663531
801034362,3,1741275508190020360,-0.13276932,9.652289,-0.77058506
801034372,3,1741275508199899423,-0.0992505,9.70975,-0.6365097
801034382,3,1741275508209786662,-0.060943272,9.642713,-0.47370404
801034392,3,1741275508219682392,-0.027424447,9.59004,-0.27259108
801034401,3,1741275508229587027,-0.017847642,9.580463,3.479123E-4
801034411,3,1741275508239501089,-0.05615487,9.666655,0.15357682
801034421,3,1741275508249424371,-0.12798092,9.944382,0.3882086
801034431,3,1741275508259357079,-0.10882731,10.054515,0.42172742
801034441,3,1741275508269300517,-0.12319252,9.997054,0.24934489
801034451,3,1741275508279253850,-0.11840411,9.848614,0.110481195
801034461,3,1741275508289218329,-0.060943272,9.757634,0.029078335
801034471,3,1741275508299196714,0.01088278,9.695385,0.048231952
801034481,3,1741275508309188329,0.09228563,9.724115,0.110481195
801034491,3,1741275508319191246,0.14016967,9.733692,0.120058
801034501,3,1741275508329205152,0.15453488,9.724115,0.01950153
801034511,3,1741275508339229267,0.082708836,9.704962,-0.13372737
801034521,3,1741275508349263694,-0.05615487,9.771999,-0.26301426
801034531,3,1741275508359307860,-0.17107655,9.786365,-0.4449736
801034541,3,1741275508369361454,-0.27642143,9.752846,-0.70354736
801034551,3,1741275508379426610,-0.32430547,9.719327,-0.8855067
801034561,3,1741275508389502912,-0.33867067,9.695385,-0.923814
801034571,3,1741275508399590256,-0.33867067,9.805518,-0.9525444
801034582,3,1741275508409687548,-0.28120983,9.925228,-0.9381792
801034592,3,1741275508419792860,-0.27642143,9.862979,-0.8519879
801034602,3,1741275508429906819,-0.20459537,9.776788,-0.81368065
801034612,3,1741275508440029319,-0.15671134,9.762423,-0.67002857
801034622,3,1741275508450159892,-0.14713454,9.819883,-0.49764603
801034632,3,1741275508460299944,-0.17586496,9.843825,-0.25343746
801034642,3,1741275508470447548,-0.14713454,10.0497265,-0.10978536
801034652,3,1741275508480604371,-0.13755773,10.092822,-0.17682302
801034663,3,1741275508490767808,-0.15671134,9.958747,-0.2965331
801034673,3,1741275508500938954,-0.20459537,9.968324,-0.4066664
801034683,3,1741275508511115829,-0.19501856,10.126341,-0.5263765
801034693,3,1741275508521295308,-0.13755773,10.09761,-0.5263765
801034703,3,1741275508531477548,-0.065731674,10.183802,-0.46412724
801034714,3,1741275508541661142,0.025247991,10.341819,-0.3108983
801034724,3,1741275508551847808,0.09228563,10.514202,-0.08584334
801034734,3,1741275508562035256,0.121016055,10.710526,-0.057112932
801034744,3,1741275508572222756,0.082708836,10.739257,-0.19118822
801034754,3,1741275508582411558,0.058766812,10.576451,-0.34920552
801034764,3,1741275508592601298,0.0060943738,10.356185,-0.50722283
801034774,3,1741275508602406714,-0.008270837,10.193378,-0.5886257
801034784,3,1741275508612213433,0.0013059676,10.0736685,-0.5742605
801034794,3,1741275508622018850,0.0013059676,9.968324,-0.6125677
801034804,3,1741275508631827183,-0.027424447,9.9300165,-0.7370662
801034814,3,1741275508641639631,-0.07530849,9.944382,-0.9908516
801034823,3,1741275508651455777,-0.2429026,10.092822,-1.2254834
801034833,3,1741275508661276506,-0.3721895,10.413646,-1.244637
801034843,3,1741275508671104214,-0.44880396,10.677008,-1.0722544
801034853,3,1741275508680939371,-0.42486194,10.739257,-0.8902951
801034863,3,1741275508690781975,-0.33867067,10.5668745,-0.5742605
801034873,3,1741275508700633121,-0.19501856,10.394492,-0.2678027
801034882,3,1741275508710491454,-0.07530849,10.317877,-0.057112932
801034892,3,1741275508720355412,-0.0034824312,10.231686,-0.018805698
801034902,3,1741275508730225412,-0.046578065,10.169436,-0.08105494
801034912,3,1741275508740103642,-0.13276932,10.202955,-0.24864906
801034922,3,1741275508749990569,-0.20459537,10.15986,-0.36835915
801034932,3,1741275508759886298,-0.2285374,10.044938,-0.4306084
801034942,3,1741275508769791402,-0.21417218,9.896498,-0.47370404
801034952,3,1741275508779705464,-0.16149974,9.810307,-0.39230114
801034962,3,1741275508789629683,-0.1040389,9.906075,-0.18161142
801034971,3,1741275508799564631,-0.05615487,10.116764,0.014713123
