acc_s001_004 Accelerometer Non-wakeup,STMicro,2025-03-06_18-37-32.144_TGW
imuTimestamp,accuracy(more=better),utcTimestamp(nanos),acc_x[m/s^2],acc_y[m/s^2],acc_z[m/s^2]
800985240,3,1741275459067751982,0.11455639,-9.764811,0.21326032
800985250,3,1741275459077735419,0.11844472,-9.760324,0.21774685
800985260,3,1741275459087719013,0.10767702,-9.773185,0.20997019
800985270,3,1741275459097702971,0.117547415,-9.767203,0.21954148
800985280,3,1741275459107686409,0.11515459,-9.772287,0.2213361
800985290,3,1741275459117668961,0.12592229,-9.767203,0.21714866
800985300,3,1741275459127653023,0.11425728,-9.768699,0.21505493
800985310,3,1741275459137637711,0.13100705,-9.772587,0.21505493
800985320,3,1741275459147621148,0.12831512,-9.7704935,0.20817557
800985329,3,1741275459157604742,0.12083755,-9.771989,0.21744776
800985339,3,1741275459167588700,0.11874382,-9.766904,0.2204388
800985349,3,1741275459177572138,0.11784652,-9.767203,0.21834506
800985359,3,1741275459187555732,0.12053844,-9.779466,0.21326032
800985369,3,1741275459197539690,0.119940236,-9.765707,0.21625134
800985379,3,1741275459207523127,0.122931264,-9.766306,0.2105684
800985389,3,1741275459217505679,0.12263216,-9.75823,0.20937198
800985399,3,1741275459227489534,0.12083755,-9.773185,0.21595225
800985409,3,1741275459237474221,0.11874382,-9.756136,0.22313072
800985419,3,1741275459247458179,0.11156536,-9.769895,0.21625134
800985429,3,1741275459257441617,0.109471634,-9.77139,0.22342981
800985439,3,1741275459267425211,0.116650105,-9.770792,0.20368902
800985449,3,1741275459277409169,0.11455639,-9.764212,0.20937198
800985459,3,1741275459287392607,0.11784652,-9.767203,0.21415763
800985469,3,1741275459297376200,0.1271187,-9.755538,0.21954148
800985479,3,1741275459307360159,0.11246266,-9.771689,0.22342981
800985489,3,1741275459317343596,0.11425728,-9.762716,0.2111666
800985499,3,1741275459327327190,0.11844472,-9.759426,0.21714866
800985509,3,1741275459337311148,0.11006984,-9.770194,0.20518455
800985519,3,1741275459347294586,0.119042926,-9.768997,0.21266212
800985529,3,1741275459357278179,0.111864455,-9.77139,0.20398813
800985539,3,1741275459367262138,0.12891331,-9.774082,0.21625134
800985549,3,1741275459377245575,0.12352947,-9.773185,0.20997019
800985559,3,1741275459387229169,0.116650105,-9.769297,0.22313072
800985569,3,1741275459397213127,0.115752794,-9.771989,0.2117648
800985579,3,1741275459407197086,0.109471634,-9.775279,0.2105684
800985589,3,1741275459417180002,0.11784652,-9.757631,0.21385853
800985599,3,1741275459427163440,0.13609178,-9.773484,0.21026929
800985609,3,1741275459437148127,0.12412767,-9.765109,0.21296121
800985619,3,1741275459447131565,0.11784652,-9.774082,0.2219343
800985629,3,1741275459457115159,0.10827523,-9.764212,0.21326032
800985639,3,1741275459467099117,0.118145615,-9.764511,0.21326032
800985649,3,1741275459477082554,0.119940236,-9.764511,0.2222334
