Game Rotation Vector  Non-wakeup,QTI,2025-03-06_18-41-53.764_TGW
imuTimestamp,accuracy(more=better), w, x, y, z
801246616,3,-0.4933988,-0.4987125,0.5012831,0.50651634
801246626,3,-0.49340063,-0.4987135,0.5012822,0.5065145
801246636,3,-0.4933967,-0.4987218,0.50127393,0.5065183
801246646,3,-0.49339592,-0.4987184,0.50127727,0.5065191
801246656,3,-0.49339396,-0.49872094,0.5012748,0.506521
801246666,3,-0.4933877,-0.49872318,0.50127244,0.5065271
801246676,3,-0.49338165,-0.49872708,0.50126857,0.506533
801246686,3,-0.49338493,-0.49872696,0.50126874,0.5065298
801246696,3,-0.49336722,-0.4986009,0.5011653,0.5067734
801246706,3,-0.4937629,-0.49800956,0.5007047,0.5074244
801246716,3,-0.4947499,-0.49753535,0.4998677,0.5077532
801246726,3,-0.4958802,-0.4981676,0.49881166,0.507069
801246736,3,-0.496594,-0.49891004,0.49811488,0.5063247
801246746,3,-0.49730608,-0.49969608,0.49736106,0.50559115
801246756,3,-0.49797747,-0.50057274,0.4966565,0.5047551
801246766,3,-0.49870372,-0.50130767,0.4959545,0.50399834
801246776,3,-0.49943346,-0.5020114,0.49525315,0.5032644
801246786,3,-0.5001572,-0.50273794,0.49452728,0.5025339
801246796,3,-0.5008704,-0.5034396,0.49381763,0.50181824
801246806,3,-0.50160676,-0.5041502,0.49310064,0.50107396
801246816,3,-0.5023385,-0.5048674,0.4923762,0.5003305
801246827,3,-0.50308275,-0.5055937,0.49163792,0.49957478
801246837,3,-0.5038302,-0.50634056,0.49088278,0.498807
801246847,3,-0.5046059,-0.50710404,0.49010277,0.4980137
801246857,3,-0.50541055,-0.5078931,0.48929283,0.4971894
801246867,3,-0.50625634,-0.50872415,0.48844114,0.49631596
801246877,3,-0.5071329,-0.50959945,0.4875437,0.49540466
801246887,3,-0.5080735,-0.51052845,0.48658234,0.49442866
801246896,3,-0.50907046,-0.51152354,0.48555073,0.49338773
801246906,3,-0.5101318,-0.5125786,0.48445472,0.4922727
801246916,3,-0.51127917,-0.5137157,0.48326713,0.4910629
801246926,3,-0.51251304,-0.51494104,0.4819816,0.48975497
801246936,3,-0.5138433,-0.5162715,0.4805844,0.48833132
801246946,3,-0.5152795,-0.51771265,0.4790744,0.48677343
801246956,3,-0.5168322,-0.5192857,0.47741792,0.4850763
801246966,3,-0.5185171,-0.5210023,0.47561267,0.48320726
801246976,3,-0.5203516,-0.5228776,0.4736343,0.4811485
801246986,3,-0.52233076,-0.52494687,0.47146335,0.47887754
801246996,3,-0.5244781,-0.52723736,0.4690766,0.47635126
801247006,3,-0.52681524,-0.52975523,0.46644148,0.4735582
801247016,3,-0.5290881,-0.5330811,0.46296996,0.47069004
801247026,3,-0.5316419,-0.5368029,0.45868677,0.46776697
801247036,3,-0.53525823,-0.53991413,0.4541891,0.46443906
801247046,3,-0.53964406,-0.54254586,0.4496134,0.4607342
801247056,3,-0.5448844,-0.5443869,0.44519034,0.45667213
801247066,3,-0.5500385,-0.54636556,0.44071776,0.45244923
801247076,3,-0.5549361,-0.55086976,0.4349771,0.44652373
801247086,3,-0.5597444,-0.55644935,0.42842254,0.43989128
801247096,3,-0.5647437,-0.5625652,0.4213725,0.43246987
801247106,3,-0.57012916,-0.5689948,0.4135154,0.4245029
801247116,3,-0.575916,-0.57523596,0.40408236,0.41730317
801247126,3,-0.580922,-0.58028406,0.39348406,0.4134855
801247136,3,-0.58873314,-0.58148485,0.38184056,0.41166312
801247146,3,-0.5971913,-0.582179,0.37107137,0.40833345
801247156,3,-0.60424465,-0.58537614,0.3620959,0.40138495
801247166,3,-0.60808104,-0.59187484,0.35435092,0.392883
801247176,3,-0.60740006,-0.6007425,0.347818,0.3862593
801247186,3,-0.6048875,-0.60605466,0.34505826,0.38437426
801247196,3,-0.6026331,-0.60605586,0.33798873,0.3940725
801247206,3,-0.6028164,-0.6060417,0.33144292,0.39933878
801247216,3,-0.60241455,-0.60538375,0.33005023,0.40208718
801247226,3,-0.5973724,-0.6043034,0.33347172,0.40836304
801247236,3,-0.593015,-0.60276026,0.33899233,0.41242883
801247246,3,-0.58918166,-0.6009934,0.34598735,0.41468638
801247256,3,-0.5852158,-0.5998798,0.3541491,0.4150242
801247266,3,-0.581485,-0.6008383,0.36225602,0.41187268
801247276,3,-0.57990503,-0.6021038,0.36820942,0.40694344
801247286,3,-0.58076686,-0.60238135,0.3716783,0.4021217
801247296,3,-0.5828641,-0.602354,0.37149495,0.39928767
801247306,3,-0.5843439,-0.6019279,0.36942077,0.3996915
801247316,3,-0.5852009,-0.6012743,0.36646748,0.40213284
801247326,3,-0.5858418,-0.6008718,0.362457,0.40542257
801247336,3,-0.58584416,-0.60088205,0.35822514,0.409148
801247346,3,-0.58398396,-0.6008822,0.35721055,0.41267905
801247356,3,-0.58051217,-0.6004785,0.36002892,0.41570488
801247366,3,-0.57653165,-0.5998643,0.36449218,0.4182339
801247376,3,-0.5728637,-0.5984538,0.36992422,0.42051893
801247386,3,-0.5695732,-0.59590816,0.37601462,0.42319357
801247396,3,-0.5663241,-0.5924185,0.3822256,0.4268735
801247406,3,-0.5632499,-0.588463,0.3879532,0.4312229
801247416,3,-0.56076807,-0.58411074,0.3928082,0.43595374
801247426,3,-0.558928,-0.5794178,0.3965272,0.44118112
801247436,3,-0.55776227,-0.5748155,0.39911515,0.44631314
801247446,3,-0.5572446,-0.5704479,0.40122384,0.45065176
801247456,3,-0.5571736,-0.5660468,0.4034714,0.45426795
801247466,3,-0.5572286,-0.56152827,0.40619868,0.4573672
801247476,3,-0.5570834,-0.5566478,0.40961263,0.46045485
801247486,3,-0.55647635,-0.5512349,0.41345957,0.464247
801247496,3,-0.5552263,-0.54543155,0.4172648,0.4691676
801247506,3,-0.55048263,-0.53941804,0.4238233,0.47578442
801247516,3,-0.54581,-0.53380084,0.42981887,0.48208278
801247526,3,-0.54129153,-0.52852255,0.4357479,0.48763835
801247535,3,-0.537585,-0.523771,0.4411858,0.49195674
801247545,3,-0.5350282,-0.51978046,0.4460428,0.49458966
801247555,3,-0.5337729,-0.51662827,0.4498577,0.49579194
801247565,3,-0.5333877,-0.5141315,0.45275316,0.4961663
801247575,3,-0.53320634,-0.51211286,0.45519617,0.49621356
801247585,3,-0.53308755,-0.5104818,0.45746726,0.4959332
801247595,3,-0.53283745,-0.5093647,0.4596269,0.49535334
801247605,3,-0.53235924,-0.5087261,0.46157655,0.49471053
801247615,3,-0.53159624,-0.50846875,0.46299663,0.4944685
801247625,3,-0.5304441,-0.50821435,0.464063,0.49496746
801247635,3,-0.5288056,-0.50772023,0.46497393,0.49637103
801247645,3,-0.52664715,-0.50716925,0.46558473,0.4986512
801247655,3,-0.52404886,-0.5070301,0.46550456,0.50159603
801247665,3,-0.5214205,-0.5075222,0.46472028,0.5045561
801247675,3,-0.51919365,-0.5082848,0.46361056,0.5070994
