baro_s002_001 Pressure Sensor Non-wakeup,Goertek,2025-03-06_18-41-53.764_TGW
imuTimestamp,accuracy(more=better),pressure[millibar]
801282309,3,977.2075
801282340,3,977.1931
801282372,3,977.2027
801282403,3,977.21124
801282434,3,977.19525
801282465,3,977.21387
801282497,3,977.1909
801282528,3,977.2145
801282559,3,977.2081
801282590,3,977.192
801282622,3,977.19635
801282653,3,977.192
801282684,3,977.2097
801282715,3,977.19104
801282747,3,977.192
801282778,3,977.2086
801282809,3,977.19745
801282840,3,977.19366
801282872,3,977.1894
801282903,3,977.2022
801282934,3,977.1943
801282965,3,977.18994
801282997,3,977.19476
801283028,3,977.1782
801283059,3,977.18726
801283090,3,977.1969
801283122,3,977.1969
801283153,3,977.1799
801283184,3,977.19366
801283215,3,977.18774
801283247,3,977.19635
801283278,3,977.1782
801283309,3,977.2076
801283340,3,977.20483
801283372,3,977.19635
801283403,3,977.1868
801283434,3,977.2
801283465,3,977.192
801283497,3,977.19635
801283528,3,977.183
801283559,3,977.183
801283590,3,977.1925
801283622,3,977.1835
801283653,3,977.1883
801283684,3,977.216
801283715,3,977.19104
801283747,3,977.207
801283778,3,977.2
801283809,3,977.1925
801283840,3,977.2038
801283872,3,977.2043
801283903,3,977.21234
801283934,3,977.21765
801283965,3,977.21234
801283997,3,977.21924
801284028,3,977.21234
801284059,3,977.2241
801284090,3,977.2091
801284122,3,977.207
801284153,3,977.2027
801284184,3,977.184
801284215,3,977.2215
801284247,3,977.2187
801284278,3,977.2315
801284309,3,977.21497
801284340,3,977.216
801284372,3,977.22675
801284403,3,977.216
801284434,3,977.2118
801284465,3,977.21234
801284497,3,977.22296
801284528,3,977.22675
801284559,3,977.22986
801284590,3,977.23517
801284622,3,977.24475
801284653,3,977.25116
801284684,3,977.2421
801284715,3,977.24744
801284747,3,977.2496
801284778,3,977.241
801284809,3,977.2346
801284840,3,977.26025
801284872,3,977.24475
801284903,3,977.2469
801284934,3,977.23566
801284965,3,977.23566
801284997,3,977.2394
801285028,3,977.2294
801285059,3,977.23566
801285091,3,977.2501
801285122,3,977.2421
801285153,3,977.25494
801285184,3,977.2522
801285215,3,977.24475
801285247,3,977.23676
801285278,3,977.2421
801285309,3,977.2438
801285340,3,977.2421
801285372,3,977.24
801285403,3,977.2501
801285434,3,977.2335
801285465,3,977.2544
801285497,3,977.2394
801285528,3,977.2335
801285559,3,977.2391
801285590,3,977.23376
801285622,3,977.2402
801285653,3,977.2333
801285684,3,977.24817
801285715,3,977.23804
801285747,3,977.23535
801285778,3,977.2455
801285809,3,977.23376
801285840,3,977.23535
801285872,3,977.2273
801285903,3,977.2273
801285934,3,977.23376
801285965,3,977.2486
801285997,3,977.2349
801286028,3,977.2402
801286059,3,977.23267
801286090,3,977.23755
801286122,3,977.2333
801286153,3,977.2428
801286184,3,977.2183
801286215,3,977.22565
801286247,3,977.21674
801286278,3,977.2273
801286309,3,977.21136
801286341,3,977.2199
801286372,3,977.2301
801286403,3,977.23535
801286434,3,977.23804
801286465,3,977.2252
801286497,3,977.21936
801286528,3,977.22095
801286560,3,977.2337
801286590,3,977.2385
801286622,3,977.2348
801286653,3,977.2363
801286684,3,977.23004
801286715,3,977.2311
801286747,3,977.2423
801286778,3,977.2246
801286809,3,977.22034
801286840,3,977.238
801286872,3,977.22565
801286903,3,977.206
801286934,3,977.2178
801286965,3,977.21124
801286997,3,977.214
801287028,3,977.23206
801287059,3,977.23535
801287090,3,977.2273
801287122,3,977.23206
801287153,3,977.23315
801287184,3,977.2407
801287215,3,977.22894
801287247,3,977.22296
801287278,3,977.2167
801287309,3,977.2391
801287340,3,977.2348
801287372,3,977.21124
801287403,3,977.2178
801287434,3,977.21124
801287465,3,977.2342
801287497,3,977.2156
801287528,3,977.23004
801287559,3,977.21295
801287590,3,977.23596
801287622,3,977.22577
801287653,3,977.2472
801287684,3,977.23157
801287715,3,977.2263
801287747,3,977.2525
801287778,3,977.2248
801287810,3,977.2424
801287840,3,977.2263
801287872,3,977.2461
801287903,3,977.2273
801287934,3,977.2327
801287965,3,977.21936
801287997,3,977.21674
801288028,3,977.2322
801288059,3,977.21936
801288090,3,977.2263
801288122,3,977.2273
801288153,3,977.2429
801288184,3,977.21936
801288215,3,977.20984
801288247,3,977.221
801288278,3,977.22955
801288309,3,977.2424
801288340,3,977.23804
801288372,3,977.2237
801288403,3,977.23804
801288434,3,977.21936
801288465,3,977.21936
801288497,3,977.2279
801288528,3,977.23804
801288559,3,977.2301
801288590,3,977.24023
801288622,3,977.23706
801288653,3,977.22205
801288684,3,977.2322
801288715,3,977.2205
801288747,3,977.211
801288778,3,977.21625
801288809,3,977.24347
801288840,3,977.22894
801288872,3,977.22845
801288903,3,977.21625
801288934,3,977.2232
801288965,3,977.2066
801288997,3,977.2248
801289028,3,977.20874
801289059,3,977.22894
801289090,3,977.2153
801289122,3,977.2179
801289153,3,977.22955
801289184,3,977.2082
801289215,3,977.2082
801289247,3,977.2243
801289278,3,977.2082
801289309,3,977.205
801289340,3,977.2082
801289372,3,977.1976
801289403,3,977.2024
801289434,3,977.204
801289465,3,977.2082
801289497,3,977.20026
801289528,3,977.1923
801289559,3,977.19116
801289590,3,977.1965
801289622,3,977.1961
801289653,3,977.19525
801289684,3,977.1807
801289715,3,977.1824
801289747,3,977.1839
801289778,3,977.1835
801289809,3,977.1824
801289841,3,977.15894
801289872,3,977.1529
801289903,3,977.1486
801289934,3,977.16364
801289965,3,977.16364
801289997,3,977.14496
801290028,3,977.1417
801290059,3,977.1529
801290090,3,977.1679
801290122,3,977.17804
801290153,3,977.1807
801290184,3,977.1529
801290215,3,977.18713
801290247,3,977.18494
801290278,3,977.1679
801290309,3,977.193
801290340,3,977.18976
801290372,3,977.1824
801290403,3,977.1892
801290434,3,977.1835
801290465,3,977.16846
801290497,3,977.17804
801290528,3,977.19525
801290560,3,977.1711
801290590,3,977.18823
801290622,3,977.1886
801290653,3,977.18805
801290684,3,977.205
801290715,3,977.1896
801290747,3,977.1923
801290778,3,977.1988
801290809,3,977.1886
801290840,3,977.1789
801290872,3,977.16675
801290903,3,977.1886
801290934,3,977.1832
801290965,3,977.18164
801290997,3,977.1875
801291028,3,977.18164
801291059,3,977.1992
801291090,3,977.195
801291122,3,977.18054
801291153,3,977.18805
801291184,3,977.18164
801291215,3,977.1832
801291247,3,977.1886
801291278,3,977.1875
801291309,3,977.2056
801291340,3,977.2003
801291372,3,977.18164
801291403,3,977.18164
801291434,3,977.1789
801291465,3,977.1789
801291497,3,977.18805
801291528,3,977.19116
801291559,3,977.1944
801291591,3,977.1928
801291622,3,977.1928
801291653,3,977.1828
801291684,3,977.19354
801291715,3,977.1881
801291747,3,977.1818
801291778,3,977.18066
801291809,3,977.1839
801291840,3,977.2132
801291872,3,977.2048
801291903,3,977.1929
801291934,3,977.18713
801291965,3,977.1881
801291997,3,977.18713
801292028,3,977.1802
801292059,3,977.18066
801292090,3,977.1861
801292122,3,977.18713
801292153,3,977.1988
801292184,3,977.18713
801292215,3,977.178
801292247,3,977.18445
801292278,3,977.17755
801292309,3,977.1802
801292340,3,977.1861
801292372,3,977.19775
801292403,3,977.18713
801292434,3,977.19135
801292465,3,977.21533
801292497,3,977.19244
801292528,3,977.19836
801292559,3,977.19617
801292590,3,977.2025
801292622,3,977.20416
801292653,3,977.19977
801292684,3,977.2041
801292715,3,977.1988
801292747,3,977.195
801292778,3,977.2078
801292809,3,977.19934
801292840,3,977.1955
801292872,3,977.19934
801292903,3,977.1955
801292934,3,977.1871
801292965,3,977.1929
801292997,3,977.203
801293028,3,977.203
801293059,3,977.19934
801293090,3,977.1774
801293122,3,977.1886
801293153,3,977.1988
801293184,3,977.1828
801293215,3,977.19336
801293247,3,977.1833
801293278,3,977.19446
801293309,3,977.20575
801293340,3,977.2004
801293372,3,977.2041
801293403,3,977.219
801293434,3,977.1988
801293465,3,977.19934
801293497,3,977.2041
801293528,3,977.1988
801293559,3,977.19666
801293591,3,977.2201
801293622,3,977.1988
801293653,3,977.2084
801293684,3,977.19275
801293715,3,977.20233
801293747,3,977.2114
801293778,3,977.19006
801293809,3,977.204
801293840,3,977.2082
801293872,3,977.2135
801293903,3,977.2013
801293934,3,977.1976
801293965,3,977.21515
801293997,3,977.2013
801294028,3,977.2184
801294059,3,977.2067
801294090,3,977.1907
801294122,3,977.2082
801294153,3,977.2092
801294184,3,977.22797
801294215,3,977.24335
801294247,3,977.2215
801294278,3,977.2067
801294309,3,977.2322
801294340,3,977.21625
801294372,3,977.2072
801294403,3,977.2248
801294434,3,977.2322
801294465,3,977.2092
801294497,3,977.2343
801294528,3,977.204
801294559,3,977.2199
801294591,3,977.23706
801294622,3,977.2135
801294653,3,977.2092
801294684,3,977.2172
801294715,3,977.22797
801294747,3,977.21515
801294778,3,977.22687
801294809,3,977.2135
801294840,3,977.2135
801294872,3,977.21515
801294903,3,977.22314
801294934,3,977.23065
801294965,3,977.2366
801294997,3,977.23004
801295028,3,977.2366
801295059,3,977.2029
801295091,3,977.2322
801295122,3,977.23157
801295153,3,977.2295
801295184,3,977.21985
801295215,3,977.23065
801295247,3,977.22424
801295278,3,977.2386
801295309,3,977.2482
801295340,3,977.2333
801295372,3,977.22424
801295403,3,977.2349
801295434,3,977.22894
801295465,3,977.21515
801295497,3,977.2226
801295528,3,977.22797
801295560,3,977.2295
801295590,3,977.22894
801295622,3,977.2376
801295653,3,977.2338
801295684,3,977.23206
801295715,3,977.2347
801295747,3,977.2347
801295778,3,977.2167
801295809,3,977.21234
801295840,3,977.24
801295872,3,977.24054
801295903,3,977.2187
801295934,3,977.23254
801295965,3,977.2368
801295997,3,977.22565
801296028,3,977.2268
801296059,3,977.22296
801296090,3,977.20435
801296122,3,977.2309
801296153,3,977.2268
801296184,3,977.24
801296215,3,977.2454
801296247,3,977.2374
801296278,3,977.2368
801296309,3,977.2443
801296341,3,977.2363
801296372,3,977.22034
801296403,3,977.2241
801296434,3,977.2428
801296465,3,977.2213
801296497,3,977.2337
801296528,3,977.2299
801296559,3,977.2508
801296590,3,977.2374
801296622,3,977.2225
801296653,3,977.2213
801296684,3,977.2363
801296715,3,977.2344
801296747,3,977.2344
801296778,3,977.2302
801296809,3,977.2377
801296840,3,977.2382
801296872,3,977.2355
801296903,3,977.2371
801296934,3,977.2291
801296965,3,977.2217
801296997,3,977.2297
801297028,3,977.2237
801297060,3,977.2334
801297090,3,977.2313
801297122,3,977.22705
801297153,3,977.23395
801297184,3,977.24194
801297215,3,977.2307
801297247,3,977.2297
801297278,3,977.23236
801297309,3,977.2217
801297340,3,977.2291
801297372,3,977.2377
801297403,3,977.23236
801297434,3,977.2382
801297465,3,977.2505
801297497,3,977.24774
801297528,3,977.2297
801297560,3,977.2494
801297590,3,977.2313
801297622,3,977.23236
801297653,3,977.2297
801297684,3,977.24304
801297715,3,977.2439
801297747,3,977.2424
801297778,3,977.2382
801297809,3,977.2311
801297840,3,977.22314
801297872,3,977.2274
801297903,3,977.2366
801297934,3,977.22577
801297965,3,977.21936
801297997,3,977.2183
801298028,3,977.2172
801298059,3,977.206
801298090,3,977.1773
801298122,3,977.2029
801298153,3,977.19495
801298184,3,977.19275
801298215,3,977.1804
801298247,3,977.18414
801298278,3,977.17615
801298309,3,977.2013
801298340,3,977.2066
801298372,3,977.1838
801298403,3,977.189
801298434,3,977.1794
801298465,3,977.18304
801298497,3,977.1885
801298528,3,977.1724
801298560,3,977.1778
801298590,3,977.1838
801298622,3,977.1907
801298653,3,977.1778
801298684,3,977.173
801298715,3,977.1645
801298747,3,977.1783
801298778,3,977.1773
801298809,3,977.1645
801298840,3,977.1671
801298872,3,977.1773
801298903,3,977.173
801298934,3,977.1682
801298965,3,977.1661
801298997,3,977.1694
801299028,3,977.1645
801299060,3,977.1682
801299090,3,977.1661
801299122,3,977.1713
801299153,3,977.17615
801299184,3,977.18414
801299215,3,977.1879
801299247,3,977.17346
801299278,3,977.1741
801299309,3,977.1826
801299340,3,977.19006
801299372,3,977.1724
801299403,3,977.189
801299434,3,977.2029
801299465,3,977.1885
801299497,3,977.189
801299528,3,977.18414
801299559,3,977.1816
801299591,3,977.19806
801299622,3,977.1804
801299653,3,977.173
801299684,3,977.189
801299715,3,977.2002
801299747,3,977.1778
801299778,3,977.1794
801299809,3,977.1976
801299840,3,977.19116
801299872,3,977.1885
801299903,3,977.19434
801299934,3,977.1868
801299965,3,977.1933
801299997,3,977.1879
801300028,3,977.2109
801300059,3,977.1986
801300090,3,977.2055
801300122,3,977.20074
801300153,3,977.19806
801300184,3,977.19006
801300215,3,977.1991
801300247,3,977.206
801300278,3,977.19116
801300309,3,977.1938
801300340,3,977.189
801300372,3,977.2029
801300403,3,977.19434
801300434,3,977.19275
801300465,3,977.18304
801300497,3,977.1959
801300528,3,977.189
801300559,3,977.2017
801300590,3,977.1964
801300622,3,977.1778
801300653,3,977.1885
801300684,3,977.189
801300715,3,977.2013
801300747,3,977.1991
801300778,3,977.1804
801300809,3,977.1933
801300840,3,977.20435
801300872,3,977.19214
801300903,3,977.1927
801300934,3,977.1964
801300965,3,977.19806
801300997,3,977.1959
801301028,3,977.1933
801301059,3,977.2013
801301091,3,977.1885
801301122,3,977.20074
801301153,3,977.20233
801301184,3,977.1953
801301215,3,977.1964
801301247,3,977.19965
801301278,3,977.20386
801301310,3,977.19965
801301340,3,977.19055
801301372,3,977.20337
801301403,3,977.2055
801301434,3,977.19965
801301465,3,977.19965
801301497,3,977.2086
801301528,3,977.19806
801301559,3,977.21246
801301590,3,977.2013
801301622,3,977.1938
801301653,3,977.19214
801301684,3,977.19165
801301715,3,977.206
801301747,3,977.21246
801301778,3,977.1991
801301809,3,977.2193
801301840,3,977.2151
801301872,3,977.19635
801301903,3,977.2151
801301934,3,977.2189
801301965,3,977.2193
801301997,3,977.20435
801302028,3,977.19635
801302059,3,977.2146
801302090,3,977.2151
801302122,3,977.198
801302153,3,977.212
801302184,3,977.22845
801302215,3,977.214
801302247,3,977.21246
801302278,3,977.2242
801302309,3,977.21985
801302340,3,977.22363
801302372,3,977.20807
801302403,3,977.22894
801302434,3,977.22955
801302465,3,977.19635
801302497,3,977.2002
801302528,3,977.206
801302559,3,977.2242
801302590,3,977.23755
801302622,3,977.22577
801302653,3,977.2268
801302684,3,977.2279
801302715,3,977.2321
801302747,3,977.223
801302779,3,977.2489
801302809,3,977.2307
801302841,3,977.25635
801302872,3,977.2601
801302903,3,977.2404
801302934,3,977.22815
801302965,3,977.2361
801302997,3,977.2313
801303028,3,977.21313
801303059,3,977.22815
801303090,3,977.2307
801303122,3,977.21643
801303153,3,977.219
801303184,3,977.2148
801303215,3,977.2094
801303247,3,977.2244
801303278,3,977.2287
801303309,3,977.2307
801303340,3,977.2643
801303372,3,977.2746
801303403,3,977.2591
801303434,3,977.2371
801303465,3,977.23773
801303497,3,977.2244
801303528,3,977.22534
801303559,3,977.20575
801303590,3,977.2158
801303622,3,977.2003
801303653,3,977.2307
801303684,3,977.2238
801303715,3,977.21533
801303747,3,977.20575
801303778,3,977.22815
801303809,3,977.2291
801303840,3,977.2104
801303872,3,977.22534
801303903,3,977.2243
801303934,3,977.2371
801303965,3,977.25
801303997,3,977.24036
801304028,3,977.26166
801304059,3,977.25
801304090,3,977.24347
801304122,3,977.24347
801304153,3,977.2745
801304184,3,977.2782
801304215,3,977.2756
801304247,3,977.2664
801304278,3,977.26166
801304309,3,977.26166
801304340,3,977.2718
801304372,3,977.26166
801304403,3,977.3325
801304434,3,977.38
801304465,3,977.284
801304497,3,977.2388
801304528,3,977.23175
801304560,3,977.2345
801304590,3,977.2237
801304622,3,977.23175
801304653,3,977.23175
801304684,3,977.2164
801304715,3,977.2287
801304747,3,977.2104
801304778,3,977.2345
801304809,3,977.2378
801304840,3,977.2225
801304872,3,977.22675
801304903,3,977.2427
801304934,3,977.257
801304965,3,977.2438
801304997,3,977.24585
801305028,3,977.264
801305060,3,977.21173
801305090,3,977.20166
801305122,3,977.2053
801305153,3,977.2027
801305184,3,977.2027
801305215,3,977.2106
801305247,3,977.21387
801305278,3,977.2154
801305309,3,977.1899
801305341,3,977.19305
801305372,3,977.22455
801305403,3,977.2
801305434,3,977.2277
801305465,3,977.22675
801305497,3,977.22675
801305528,3,977.2283
801305559,3,977.2427
801305590,3,977.23145
801305622,3,977.24585
801305653,3,977.26886
801305684,3,977.2485
801305715,3,977.2251
801305747,3,977.22986
801305778,3,977.2384
801305809,3,977.2304
801305840,3,977.2561
801305872,3,977.2615
801305903,3,977.27167
801305934,3,977.2668
801305965,3,977.27057
801305997,3,977.26526
801306028,3,977.25305
801306059,3,977.246
801306090,3,977.2301
801306122,3,977.2642
801306153,3,977.2674
801306184,3,977.23804
801306215,3,977.222
801306247,3,977.2615
801306278,3,977.23804
801306309,3,977.2343
801306340,3,977.25024
801306372,3,977.2668
801306403,3,977.2466
801306434,3,977.22894
801306465,3,977.22894
801306497,3,977.2279
801306528,3,977.21936
801306559,3,977.2263
801306590,3,977.2146
801306622,3,977.23535
801306653,3,977.21936
801306684,3,977.2183
801306715,3,977.2397
801306747,3,977.2514
801306778,3,977.23535
801306809,3,977.221
801306840,3,977.2553
801306872,3,977.2494
801306903,3,977.23236
801306934,3,977.2602
801306965,3,977.2485
801306997,3,977.2527
801307028,3,977.2676
801307059,3,977.25964
801307090,3,977.25476
801307122,3,977.2527
801307153,3,977.2425
801307184,3,977.2602
801307215,3,977.24194
801307247,3,977.25214
801307278,3,977.25
801307309,3,977.24414
801307340,3,977.25476
801307372,3,977.2591
801307403,3,977.2308
801307434,3,977.2388
801307466,3,977.2494
801307497,3,977.2543
801307528,3,977.2371
801307559,3,977.23663
801307590,3,977.2244
801307622,3,977.2297
801307653,3,977.2388
801307684,3,977.23773
801307715,3,977.2291
801307747,3,977.2164
801307778,3,977.2291
801307809,3,977.2244
801307840,3,977.2218
801307872,3,977.2347
801307903,3,977.2421
801307934,3,977.2335
801307965,3,977.2438
801307997,3,977.23737
801308028,3,977.2592
801308059,3,977.2603
801308090,3,977.2416
801308122,3,977.2491
801308153,3,977.2496
801308184,3,977.25183
801308215,3,977.2416
801308247,3,977.2347
801308278,3,977.2335
801308309,3,977.22455
801308340,3,977.2453
801308372,3,977.2427
801308403,3,977.2294
801308434,3,977.23737
801308465,3,977.23737
801308497,3,977.2197
801308528,3,977.23413
801308559,3,977.23413
801308590,3,977.2283
801308622,3,977.2171
801308653,3,977.2262
801308684,3,977.22675
801308715,3,977.21497
801308747,3,977.2213
801308778,3,977.2251
801308809,3,977.22565
801308841,3,977.22565
801308872,3,977.22394
801308903,3,977.23145
801308934,3,977.2373
801308965,3,977.23254
801308997,3,977.2426
801309028,3,977.23773
801309059,3,977.22815
801309090,3,977.24316
801309122,3,977.2602
801309153,3,977.2351
801309184,3,977.2346
801309215,3,977.2438
801309247,3,977.2533
801309278,3,977.23254
801309309,3,977.2533
801309340,3,977.27405
801309372,3,977.27405
801309403,3,977.2623
801309434,3,977.24585
801309465,3,977.2479
801309497,3,977.2602
801309528,3,977.25964
801309559,3,977.2298
801309590,3,977.22656
801309622,3,977.2203
801309653,3,977.21747
801309684,3,977.1995
801309715,3,977.1796
801309747,3,977.1866
801309778,3,977.18713
801309810,3,977.18713
801309840,3,977.1876
801309872,3,977.1721
801309903,3,977.1788
801309934,3,977.1868
801309965,3,977.16595
801309997,3,977.1782
801310028,3,977.1724
801310059,3,977.1782
801310090,3,977.1724
801310122,3,977.173
801310153,3,977.1771
801310184,3,977.1814
801310215,3,977.18884
801310247,3,977.1868
801310278,3,977.17346
801310309,3,977.1788
801310340,3,977.1814
801310372,3,977.1927
801310403,3,977.1847
801310434,3,977.16534
801310465,3,977.16327
801310497,3,977.1756
801310528,3,977.1782
801310560,3,977.1601
801310590,3,977.1782
801310622,3,977.1724
801310653,3,977.1708
801310684,3,977.18994
801310715,3,977.18304
801310747,3,977.1751
801310778,3,977.19104
801310809,3,977.1905
801310840,3,977.18097
801310872,3,977.18097
801310903,3,977.18
801310934,3,977.1853
801310965,3,977.1666
801310997,3,977.17834
801311028,3,977.1923
801311059,3,977.18207
801311090,3,977.1917
801311122,3,977.1897
801311153,3,977.1847
801311184,3,977.18744
801311215,3,977.1923
801311247,3,977.18207
801311278,3,977.1897
801311309,3,977.1853
801311340,3,977.1838
801311372,3,977.19495
801311403,3,977.1917
801311434,3,977.18805
801311465,3,977.1965
801311497,3,977.19385
801311528,3,977.1891
801311559,3,977.1826
801311591,3,977.197
801311622,3,977.1976
801311653,3,977.1917
801311684,3,977.1981
801311715,3,977.1944
801311747,3,977.2061
801311778,3,977.2041
801311809,3,977.1944
801311840,3,977.2194
801311872,3,977.1944
801311903,3,977.2201
801311934,3,977.2277
801311965,3,977.2207
801311997,3,977.2256
801312028,3,977.23517
801312059,3,977.2501
801312090,3,977.24
801312122,3,977.241
801312153,3,977.2404
801312184,3,977.2469
801312215,3,977.2469
801312247,3,977.23566
801312278,3,977.2341
801312309,3,977.2458
801312340,3,977.2458
801312372,3,977.24744
801312403,3,977.2464
801312434,3,977.23566
801312465,3,977.2298
801312497,3,977.23566
801312528,3,977.2298
801312559,3,977.23676
801312590,3,977.2421
801312622,3,977.22876
801312653,3,977.2308
801312684,3,977.2501
801312715,3,977.266
801312747,3,977.2591
801312778,3,977.2501
801312809,3,977.25806
801312840,3,977.25543
801312872,3,977.2597
801312903,3,977.28156
801312934,3,977.25775
801312965,3,977.2695
801312997,3,977.28284
801313028,3,977.2924
801313059,3,977.2739
801313090,3,977.2525
801313122,3,977.2536
801313153,3,977.27
801313184,3,977.27057
801313215,3,977.2563
801313247,3,977.27655
801313278,3,977.2525
801313309,3,977.27057
801313340,3,977.25464
801313372,3,977.2642
801313403,3,977.26794
801313434,3,977.25775
801313465,3,977.2631
801313497,3,977.27
801313528,3,977.25775
801313559,3,977.2605
801313590,3,977.27
801313622,3,977.25775
801313653,3,977.27655
801313684,3,977.25525
801313715,3,977.2658
801313747,3,977.27057
801313778,3,977.27655
801313809,3,977.2882
801313840,3,977.2536
801313872,3,977.2919
801313903,3,977.27594
801313934,3,977.26495
801313965,3,977.2496
801313997,3,977.26495
801314028,3,977.27563
801314059,3,977.2682
801314090,3,977.3189
801314122,3,977.31244
801314153,3,977.31195
801314184,3,977.2709
801314215,3,977.2789
801314247,3,977.2799
801314278,3,977.2698
801314309,3,977.256
801314340,3,977.24414
801314372,3,977.2479
801314403,3,977.2533
801314434,3,977.266
801314465,3,977.2287
801314497,3,977.25433
801314528,3,977.2469
801314559,3,977.25745
801314590,3,977.2527
801314622,3,977.249
801314653,3,977.2564
801314684,3,977.2553
801314715,3,977.2426
801314747,3,977.2602
801314778,3,977.2591
801314809,3,977.25745
801314840,3,977.2709
801314872,3,977.2698
801314903,3,977.2602
801314934,3,977.2772
801314965,3,977.26385
801314997,3,977.2718
801315028,3,977.28516
801315059,3,977.2745
801315090,3,977.30164
801315122,3,977.30817
801315153,3,977.28516
801315184,3,977.2653
801315215,3,977.2547
801315247,3,977.275
801315278,3,977.25104
801315309,3,977.21844
801315340,3,977.23016
801315372,3,977.2249
801315403,3,977.23016
801315434,3,977.2142
801315465,3,977.2227
801315497,3,977.2243
801315528,3,977.2227
801315559,3,977.2158
801315590,3,977.21844
801315622,3,977.2345
801315653,3,977.23987
801315684,3,977.2345
801315715,3,977.24036
801315747,3,977.2595
801315778,3,977.2643
801315809,3,977.2393
801315840,3,977.25165
801315872,3,977.244
801315903,3,977.2547
801315934,3,977.2526
801315965,3,977.2428
801315997,3,977.2433
801316028,3,977.24164
801316059,3,977.25867
801316090,3,977.2347
801316122,3,977.2335
801316153,3,977.2464
801316184,3,977.2225
801316215,3,977.2428
801316247,3,977.2335
801316278,3,977.26776
801316309,3,977.2769
801316340,3,977.2379
801316372,3,977.24164
801316403,3,977.2524
801316434,3,977.24115
801316465,3,977.24585
801316497,3,977.24066
801316528,3,977.2428
801316559,3,977.24115
801316590,3,977.2433
801316622,3,977.2566
801316653,3,977.279
801316684,3,977.2828
801316715,3,977.2699
801316747,3,977.2502
801316778,3,977.24164
801316809,3,977.25604
801316840,3,977.24066
801316872,3,977.2433
801316903,3,977.2615
801316934,3,977.25385
801316965,3,977.2737
801316997,3,977.27704
801317028,3,977.2829
801317059,3,977.26056
801317090,3,977.2669
801317122,3,977.2941
801317153,3,977.2712
801317184,3,977.28186
801317215,3,977.2616
801317247,3,977.2514
801317278,3,977.2631
801317309,3,977.26056
801317340,3,977.26855
801317372,3,977.24774
801317403,3,977.2382
801317434,3,977.2648
801317465,3,977.2797
801317497,3,977.2754
801317528,3,977.2472
801317559,3,977.2648
801317590,3,977.2957
801317622,3,977.2829
801317653,3,977.29675
801317684,3,977.2882
801317715,3,977.27655
801317747,3,977.26056
801317778,3,977.27655
801317809,3,977.25726
801317840,3,977.2499
801317872,3,977.2595
801317903,3,977.2472
801317934,3,977.26855
801317965,3,977.27014
801317997,3,977.2443
801318028,3,977.2497
801318059,3,977.2721
801318090,3,977.2497
801318122,3,977.2454
801318153,3,977.25885
801318184,3,977.255
801318215,3,977.2428
801318247,3,977.2615
801318278,3,977.2721
801318309,3,977.25885
801318341,3,977.24805
801318372,3,977.2471
801318403,3,977.25934
801318434,3,977.24054
801318465,3,977.255
801318497,3,977.2561
801318528,3,977.2454
801318559,3,977.2667
801318590,3,977.2561
801318622,3,977.25885
801318653,3,977.2721
801318684,3,977.2641
801318715,3,977.28015
801318747,3,977.25714
801318778,3,977.2524
801318809,3,977.26465
801318840,3,977.27264
801318872,3,977.25446
801318903,3,977.255
801318934,3,977.25885
801318965,3,977.2695
801318997,3,977.2748
801319028,3,977.2658
801319059,3,977.2732
801319090,3,977.24915
801319122,3,977.2658
801319153,3,977.27057
801319184,3,977.26843
801319215,3,977.2674
801319247,3,977.2508
801319278,3,977.2604
801319309,3,977.2599
801319340,3,977.26843
801319372,3,977.2732
801319403,3,977.23535
801319434,3,977.27374
801319465,3,977.28656
801319497,3,977.2732
801319528,3,977.29034
801319559,3,977.3078
801319590,3,977.3234
801319622,3,977.3153
801319653,3,977.3234
801319684,3,977.32227
801319715,3,977.2812
801319747,3,977.2748
801319778,3,977.3239
801319809,3,977.3031
801319840,3,977.28705
801319872,3,977.2652
801319903,3,977.27844
801319934,3,977.2758
801319965,3,977.2343
801319997,3,977.25134
801320028,3,977.25635
801320059,3,977.2584
801320090,3,977.25745
801320122,3,977.2531
801320153,3,977.2664
801320184,3,977.28937
801320215,3,977.2756
801320247,3,977.26117
801320278,3,977.27924
801320309,3,977.2531
801320340,3,977.2425
801320372,3,977.26917
801320403,3,977.2916
801320434,3,977.2771
801320465,3,977.26385
801320497,3,977.2877
801320528,3,977.284
801320559,3,977.2877
801320590,3,977.2958
801320622,3,977.27014
801320653,3,977.27014
801320684,3,977.3049
801320715,3,977.28516
801320747,3,977.235
801320778,3,977.2584
801320809,3,977.2739
801320840,3,977.2601
801320872,3,977.2664
801320903,3,977.26917
801320934,3,977.27655
801320965,3,977.27014
801320997,3,977.27014
801321028,3,977.26385
801321059,3,977.2533
801321090,3,977.2496
801321122,3,977.2533
801321153,3,977.2527
801321184,3,977.2415
801321215,3,977.2399
801321247,3,977.2282
801321278,3,977.2345
801321309,3,977.2297
801321340,3,977.2319
801321372,3,977.24524
801321403,3,977.2628
801321434,3,977.2613
801321465,3,977.2613
801321497,3,977.27136
801321528,3,977.2826
801321559,3,977.305
801321590,3,977.2804
801321622,3,977.2538
801321653,3,977.27136
801321684,3,977.2853
801321715,3,977.2853
801321747,3,977.2474
801321778,3,977.2613
801321809,3,977.2676
801321840,3,977.28314
801321872,3,977.2895
801321903,3,977.29596
801321934,3,977.3179
801321965,3,977.3403
801321997,3,977.37744
801322028,3,977.3545
801322059,3,977.2945
