timestamp_global[ms],timestampImu[ms],ang_vel_uncal_x[rad/s],ang_vel_uncal_y[rad/s],ang_vel_uncal_z[rad/s],acc_uncal_x[m/s^2],acc_uncal_y[m/s^2],acc_uncal_z[m/s^2],mfield_uncal_x[uT],mfield_uncal_y[uT],mfield_uncal_z[uT],ang_vel_drift_x[rad/s],ang_vel_drift_y[rad/s],ang_vel_drift_z[rad/s],acc_bias_x[m/s^2],acc_bias_y[m/s^2],acc_bias_z[m/s^2],mfield_bias_x[uT],mfield_bias_y[uT],mfield_bias_z[uT]
20770,801263737,1.0257946,0.51251554,-0.13744457,-6.5569324,6.8778696,0.6364908,18.9,-96.8,163.4875,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
20780,801263747,0.9166026,0.6542362,-0.2328922,-6.329315,6.9332037,0.37986058,18.987501,-96.7875,163.8125,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
20790,801263757,0.7803798,0.7319687,-0.32864526,-6.2733827,6.9275208,-0.22552353,19.0375,-96.7875,164.175,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
20800,801263767,0.6401863,0.7553343,-0.38896814,-6.4594245,6.771688,-0.8341978,19.112501,-96.7875,164.5375,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
20810,801263777,0.51541716,0.733954,-0.4178315,-6.5781684,6.538986,-1.3627125,19.2,-96.775,164.9375,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
20820,801263787,0.4159989,0.6901245,-0.4083631,-6.7678,6.283851,-1.6570296,19.275,-96.7875,165.4125,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
20830,801263797,0.3431533,0.6192642,-0.35613418,-6.8374906,6.155536,-1.5221343,19.487501,-96.6875,166.3125,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
20840,801263807,0.3262018,0.5513055,-0.2864956,-6.859026,6.347261,-0.99631155,19.6375,-96.637505,166.75,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
20850,801263817,0.3743074,0.51358455,-0.24083345,-6.803094,6.6825557,-0.31914273,19.7625,-96.5875,167.15001,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
20860,801263827,0.47311476,0.5065596,-0.24251331,-6.6768723,6.975078,0.18664017,19.95,-96.5,167.55,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
20870,801263837,0.5890264,0.51266825,-0.27580544,-6.550352,7.257431,0.27098715,20.1,-96.4,167.96251,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
20880,801263847,0.68905544,0.5238165,-0.31994042,-6.599405,7.3229346,0.21026929,20.237501,-96.2875,168.3625,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
20890,801263857,0.75915223,0.5378664,-0.3591885,-6.620641,7.152147,-0.063110694,20.3875,-96.137505,168.7375,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
20900,801263867,0.7866411,0.5175552,-0.39568767,-6.7905316,6.987042,-0.6768697,20.525,-96.0,169.075,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
20910,801263877,0.77854717,0.4761691,-0.43829548,-6.838089,6.856035,-1.2263216,20.6625,-95.85,169.4375,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
20920,801263887,0.7402154,0.44196066,-0.46838057,-6.940382,6.8057857,-1.4087744,20.7875,-95.700005,169.77501,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
20930,801263897,0.6800452,0.4741838,-0.48227775,-7.036394,6.9302125,-1.338186,20.9375,-95.5375,170.1625,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
20940,801263907,0.6035344,0.51083565,-0.50213087,-7.024131,7.056733,-1.1470593,21.0625,-95.375,170.5,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
20950,801263917,0.5372556,0.4967858,-0.51694435,-6.8919272,7.198508,-1.3058829,21.1875,-95.2125,170.825,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
20960,801263927,0.50014555,0.42302385,-0.51495904,-6.9508505,7.04447,-1.5487545,21.3375,-95.05,171.1625,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
20970,801263937,0.5006037,0.3260491,-0.5184715,-7.0190463,6.699305,-1.7003996,21.4375,-94.8625,171.45,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
20980,801263947,0.5187769,0.24190246,-0.5389354,-7.059425,6.3418775,-1.6773686,21.575,-94.65,171.7625,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
20990,801263957,0.52855074,0.18341215,-0.56123203,-7.2508507,6.0837517,-1.7237296,21.7,-94.4625,172.08751,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21000,801263967,0.5129737,0.14737113,-0.5728384,-7.4512496,5.9321065,-1.9498514,21.825,-94.225,172.45,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21010,801263977,0.47112945,0.10262528,-0.5754346,-7.7461653,5.8567324,-2.2884357,21.9375,-94.012505,172.7875,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21020,801263987,0.42791077,0.026267186,-0.56046844,-7.975278,5.8061843,-2.6021945,22.2,-93.5375,173.4125,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21030,801263997,0.40485063,-0.07880156,-0.5383246,-8.145766,5.691927,-2.8241289,22.362501,-93.2875,173.65001,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21040,801264007,0.40133816,-0.19104797,-0.5007564,-8.274081,5.593223,-3.0993035,22.525,-93.0625,173.8875,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21050,801264017,0.41263917,-0.26603162,-0.43982264,-8.412866,5.4463634,-3.2389846,22.675001,-92.825005,174.075,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21060,801264027,0.42607817,-0.31352636,-0.3969094,-8.350951,5.4029937,-3.2063823,22.8375,-92.525,174.225,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21070,801264037,0.4331031,-0.3582722,-0.39813113,-8.164909,5.589933,-3.266502,22.975,-92.262505,174.3,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21080,801264047,0.42027497,-0.4016436,-0.42394015,-8.163414,5.710172,-3.1998022,23.075,-91.975,174.3125,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21090,801264057,0.37614,-0.44822204,-0.4431824,-8.375776,5.6850476,-3.0855448,23.175001,-91.7125,174.27501,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21100,801264067,0.30298892,-0.48792824,-0.4331031,-8.749356,5.5740805,-3.0338001,23.237501,-91.4625,174.25,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21110,801264077,0.22036947,-0.5070178,-0.40133816,-8.894122,5.446962,-2.9823544,23.3375,-91.225,174.1875,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21120,801264087,0.15775582,-0.49999282,-0.3601048,-8.602198,5.3685966,-2.8049862,23.4375,-90.975,174.125,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21131,801264098,0.14095704,-0.44348782,-0.3251328,-8.067102,5.2983074,-2.4675984,23.550001,-90.775,174.0375,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21141,801264108,0.16462806,-0.35964665,-0.30390522,-7.5140615,5.2660046,-2.1963122,23.6375,-90.625,173.95,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21151,801264118,0.2084576,-0.25152358,-0.2950477,-7.19791,5.263612,-2.1035903,23.775,-90.475,173.8125,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21161,801264128,0.26251915,-0.12935062,-0.31841326,-7.0280194,5.232206,-1.9746768,23.9125,-90.3125,173.625,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21171,801264138,0.2922988,-0.03940078,-0.37858346,-6.88116,5.278268,-2.0572293,24.050001,-90.137505,173.4375,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21181,801264148,0.25977024,0.032070402,-0.43340856,-7.084849,5.4050875,-2.117947,24.1875,-89.9375,173.21251,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21191,801264158,0.170584,0.0820086,-0.45601055,-7.4677005,5.4723854,-2.2121646,24.362501,-89.5375,172.8125,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21201,801264168,0.059559315,0.09590577,-0.42974338,-7.920243,5.4726844,-2.295315,24.4625,-89.325005,172.625,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21211,801264178,-0.034819294,0.08170316,-0.3442223,-8.378169,5.433502,-2.2408783,24.6,-89.0875,172.4375,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21221,801264188,-0.08032872,0.060322896,-0.22968516,-8.47119,5.459823,-2.0036898,24.7125,-88.8625,172.33751,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21231,801264198,-0.058490302,0.052076224,-0.14019346,-8.025527,5.6389856,-1.6489539,24.85,-88.6625,172.35,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21241,801264208,0.026419902,0.061544627,-0.1065959,-7.2508507,5.8710895,-1.2000005,24.987501,-88.475,172.375,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21251,801264218,0.14126249,0.09697478,-0.11255184,-6.7429743,5.9880385,-0.71007013,25.112501,-88.325005,172.45,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21261,801264228,0.24404047,0.14599667,-0.13179408,-6.495317,5.965905,-0.45074797,25.25,-88.200005,172.4875,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21271,801264238,0.30894485,0.17883067,-0.14569125,-6.666105,5.79093,-0.42203408,25.325,-88.1,172.5625,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21281,801264248,0.3451386,0.20311254,-0.16187917,-6.73101,5.759225,-0.41814575,25.4125,-88.012505,172.6125,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21291,801264258,0.35689774,0.21288638,-0.19501857,-6.5072813,5.8411794,-0.33050862,25.4375,-87.950005,172.6625,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21301,801264268,0.3509418,0.19929464,-0.23243405,-6.4606214,6.031708,-0.5509474,25.4625,-87.9125,172.71251,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21311,801264278,0.3431533,0.16157374,-0.2536616,-6.5374904,6.0867424,-0.7785647,25.4625,-87.875,172.7375,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21321,801264288,0.34070984,0.13347395,-0.25121814,-6.7932234,6.0077796,-0.88384885,25.4375,-87.825005,172.7875,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21331,801264298,0.35414886,0.11346813,-0.23487751,-7.0725856,5.920142,-1.0256236,25.45,-87.775,172.8625,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21341,801264308,0.38255405,0.09666935,-0.21945317,-7.3716884,5.852246,-1.1811571,25.475,-87.725,172.975,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21351,801264318,0.41370818,0.06062833,-0.20005822,-7.7482586,5.7900324,-1.4045869,25.525,-87.65,173.075,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21360,801264327,0.44944376,-0.012522728,-0.17928882,-8.049456,5.74427,-1.6322042,25.575,-87.55,173.21251,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21370,801264337,0.46563166,-0.08353576,-0.15302163,-8.153842,5.554639,-1.7542381,25.625,-87.4375,173.3875,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21380,801264347,0.45341438,-0.105526894,-0.1036943,-8.299805,5.1589255,-1.8433708,25.6625,-87.2875,173.5125,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21390,801264357,0.40149087,-0.08704823,-0.04978548,-8.456834,4.8137608,-2.0407786,25.7,-87.15,173.6375,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21400,801264367,0.30482152,-0.06887501,-0.036651887,-8.481061,4.7246284,-2.4248266,25.8125,-86.8625,173.7875,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21410,801264377,0.17592905,-0.045814857,-0.08491021,-8.539086,4.907081,-2.9509485,25.8375,-86.7125,173.8125,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21420,801264387,0.04046979,0.009926553,-0.182954,-8.66112,5.2070813,-3.3439696,25.8375,-86.6,173.875,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21430,801264397,-0.068416856,0.10567961,-0.30970845,-8.612367,5.40419,-3.2991042,25.85,-86.512505,173.925,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21440,801264407,-0.14156792,0.21823144,-0.43447757,-8.494222,5.449055,-3.0496526,25.9125,-86.450005,173.975,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21450,801264417,-0.20280711,0.32284203,-0.52793986,-8.40808,5.4224353,-2.8899314,26.0,-86.4,174.02501,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21460,801264427,-0.26053384,0.42088583,-0.57482374,-8.45773,5.3539405,-2.812464,26.1,-86.3,174.0375,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21470,801264437,-0.31642795,0.48594293,-0.568257,-8.649456,5.2920265,-2.7505496,26.1875,-86.2125,174.075,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21480,801264447,-0.34452772,0.49861836,-0.52580184,-8.908479,5.2827544,-2.669792,26.2625,-86.125,174.1375,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21490,801264457,-0.33063057,0.47647452,-0.4715876,-9.063713,5.1619167,-2.4439692,26.35,-86.0375,174.1875,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21500,801264467,-0.2837467,0.42088583,-0.41554075,-9.163613,5.0742793,-2.2196422,26.475,-85.887505,174.225,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21510,801264477,-0.21655156,0.341168,-0.34666577,-9.249157,4.9725847,-2.0892332,26.5875,-85.7125,174.3,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21520,801264487,-0.13469568,0.24740024,-0.2706131,-9.332008,4.9585266,-1.9902302,26.6875,-85.475,174.3625,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21530,801264497,-0.03527744,0.16081016,-0.19792019,-9.292228,4.970192,-1.9187447,26.7875,-85.2375,174.5,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21540,801264507,0.06520981,0.10445788,-0.12553272,-9.071789,4.9926243,-1.9695921,26.8375,-85.012505,174.675,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21550,801264517,0.13133593,0.07131846,-0.045662142,-8.962317,4.8448677,-2.1547368,26.9125,-84.7875,174.8875,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21560,801264527,0.13973531,0.051618073,0.025809037,-8.892327,4.6088758,-2.6303103,26.9625,-84.575005,175.0625,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21570,801264537,0.089797124,0.042302385,0.06383537,-8.620144,4.425226,-3.1196425,27.025,-84.3625,175.2625,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21580,801264547,0.00763581,0.035888307,0.06933315,-8.313264,4.371687,-3.426522,27.0625,-84.1875,175.425,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21590,801264557,-0.07574723,0.02611447,0.045814857,-8.046763,4.3552365,-3.5150564,27.0875,-83.975,175.6,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21600,801264567,-0.14202607,0.017409647,0.0019853106,-7.860123,4.336991,-3.4136605,27.0875,-83.9125,175.58751,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21610,801264577,-0.18203771,0.016798781,-0.046425723,-7.830512,4.3268213,-3.1130621,27.112501,-83.85,175.6,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21620,801264587,-0.194255,0.01802051,-0.08659008,-8.0563345,4.365705,-2.763411,27.125,-83.8,175.6,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21630,801264597,-0.18936808,0.02367101,-0.11041381,-8.228319,4.4222355,-2.4963121,27.1625,-83.75,175.6,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21640,801264607,-0.18157956,0.039858926,-0.12125666,-8.1840515,4.470989,-2.3306093,27.1875,-83.7375,175.58751,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21650,801264617,-0.16294818,0.0594066,-0.108123064,-8.155039,4.6178484,-2.2085752,27.225,-83.7375,175.625,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21660,801264627,-0.124616414,0.07238748,-0.08261946,-8.119146,4.8376894,-2.0892332,27.2625,-83.725,175.675,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21670,801264637,-0.075594515,0.07024945,-0.06139191,-7.9890366,4.9319067,-2.0847468,27.2875,-83.7375,175.725,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21680,801264647,-0.022449281,0.058795735,-0.046273008,-7.839485,4.9316072,-2.0584257,27.3125,-83.7125,175.8,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21690,801264657,0.0377209,0.049480047,-0.020616686,-7.7946196,4.878068,-1.9872392,27.3375,-83.6875,175.8125,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21700,801264667,0.08185588,0.059712034,0.021380268,-7.908877,4.7249274,-2.0210378,27.362501,-83.675,175.8,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21710,801264677,0.092851445,0.09010255,0.06185006,-7.9683986,4.520042,-2.1882362,27.4,-83.6625,175.7875,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21720,801264687,0.073303774,0.13622284,0.07651082,-8.003693,4.473681,-2.3599212,27.4375,-83.637505,175.7875,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21730,801264697,0.041691523,0.18600832,0.06887501,-8.039286,4.592724,-2.4152553,27.487501,-83.6,175.8,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21740,801264707,0.017409647,0.24404047,0.051618073,-7.9857464,4.742275,-2.3114667,27.5375,-83.5625,175.825,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21750,801264717,0.013133593,0.30390522,0.025961753,-7.8370924,4.8248277,-2.1424735,27.5875,-83.5,175.875,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21760,801264727,0.022754714,0.36331183,-0.0021380268,-7.747062,4.82752,-2.169991,27.6375,-83.4875,175.9375,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21770,801264737,0.029016078,0.41752607,-0.04046979,-7.603792,4.6914277,-2.271088,27.6875,-83.4875,176.0375,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21780,801264747,0.006261364,0.47571096,-0.089033544,-7.46112,4.5795636,-2.3982065,27.7875,-83.525,176.225,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21790,801264757,-0.04856375,0.5377137,-0.1452331,-7.4458656,4.5628138,-2.606083,27.85,-83.525,176.35,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21800,801264767,-0.12415826,0.59269154,-0.19501857,-7.5323067,4.6115675,-2.7708886,27.8875,-83.512505,176.475,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21810,801264777,-0.19364414,0.62919074,-0.22479823,-7.6884384,4.554738,-2.9252257,27.925001,-83.475,176.6625,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21820,801264787,-0.2243401,0.64003354,-0.24205516,-7.8906317,4.423432,-2.8642087,27.9375,-83.450005,176.8875,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21830,801264797,-0.23090689,0.62949616,-0.25641048,-7.8406816,4.3031926,-2.6599214,27.9375,-83.4,177.125,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21840,801264807,-0.23732096,0.61025393,-0.2669479,-7.55773,4.3064823,-2.5953152,27.95,-83.3375,177.3875,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21850,801264817,-0.2547306,0.5870411,-0.26328272,-7.286444,4.340281,-2.518745,27.987501,-83.25,177.7,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21860,801264827,-0.2771799,0.5679515,-0.25763223,-7.0058856,4.512265,-2.4394827,27.987501,-83.1625,177.9875,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21870,801264837,-0.3019199,0.55695593,-0.27000225,-6.902994,4.41057,-2.4358935,27.987501,-83.0625,178.2875,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21880,801264847,-0.31658068,0.5357284,-0.2782489,-7.056733,4.5876393,-2.6659036,28.025,-82.9375,178.575,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21890,801264857,-0.3113883,0.50106186,-0.28084508,-7.335497,4.8068814,-2.714358,28.050001,-82.825005,178.825,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21900,801264867,-0.2877173,0.47555822,-0.27183482,-7.584051,4.7949176,-2.6303103,28.0875,-82.7125,179.075,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21910,801264877,-0.26389357,0.45494154,-0.24480405,-7.855936,4.6465626,-2.667399,28.15,-82.5875,179.33751,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21920,801264887,-0.24159703,0.42821622,-0.2008218,-8.177173,4.5628138,-2.9359934,28.1625,-82.4625,179.6,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21930,801264897,-0.2122755,0.41431904,-0.15271619,-8.358727,4.5768714,-3.0942187,28.1375,-82.3625,179.825,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21940,801264907,-0.18035783,0.40973756,-0.11270455,-8.379366,4.6169515,-3.2321053,28.125,-82.262505,180.1125,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21950,801264917,-0.15531237,0.41172287,-0.089033544,-8.34467,4.664509,-3.3750763,28.1,-82.1625,180.3625,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21960,801264927,-0.15286891,0.42287114,-0.09117157,-8.203195,4.6555357,-3.4193435,28.050001,-82.1,180.6375,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21970,801264937,-0.18982624,0.4422661,-0.12140937,-7.9423766,4.647759,-3.528217,28.025,-81.9625,181.1125,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21980,801264947,-0.26908594,0.46517354,-0.16081016,-7.690532,4.6148577,-3.7962132,28.0125,-81.875,181.3125,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
21990,801264957,-0.35903576,0.47067133,-0.19914192,-7.679166,4.642375,-4.0812583,28.0375,-81.775,181.5,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
22000,801264967,-0.4320341,0.4725039,-0.22708899,-7.7850485,4.7210393,-4.119244,28.0375,-81.675,181.71251,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
22009,801264976,-0.46914417,0.4723512,-0.22403465,-8.093424,4.6725845,-3.9673,28.0625,-81.5625,181.9125,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
22019,801264986,-0.46150833,0.45234537,-0.18173227,-8.493324,4.566702,-3.7253258,28.1,-81.4875,182.1375,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
22029,801264996,-0.42363474,0.4317287,-0.10583232,-8.736196,4.5281177,-3.5350964,28.15,-81.387505,182.325,0.0053031044,-0.0022775796,0.0014542363,0.0,0.0,0.0,-27.0,-59.0,178.0
