linear_acceleration,QTI,2025-03-06_18-41-53.764_TGW
imuTimestamp,accuracy(more=better),acc_lin_x[m/s^2],acc_lin_y[m/s^2],acc_lin_z[m/s^2]
801246366,3,-0.0056873783,-0.006494522,-0.0024092942
801246376,3,-0.0024135336,0.0027475357,-0.0040616244
801246386,3,-0.013997547,-0.008785248,-0.0020512193
801246396,3,-0.0025299788,-0.0013036728,0.0013939291
801246406,3,-0.007716708,-0.008199692,-0.0038293898
801246416,3,-0.0074134693,-0.001832962,-0.014950246
801246426,3,0.006448403,-0.00401783,-0.0021215677
801246436,3,8.4088E-4,0.011412621,0.0077741295
801246446,3,0.009030655,0.001950264,-0.0015485883
801246456,3,-0.0017885268,-2.002716E-5,0.0060340017
801246466,3,0.007973507,0.010220528,2.7661026E-4
801246476,3,-5.917996E-4,-0.005586624,-4.8555434E-4
801246486,3,-0.006545432,-0.008538246,-0.0055571645
801246496,3,0.0024043098,0.0030918121,0.0014944524
801246506,3,6.650388E-4,0.007745743,-0.010561183
801246516,3,-0.0041673705,-0.010097504,0.0030801892
801246526,3,-4.8396736E-4,0.005019188,0.0047098845
