mag_s004_001 Magnetometer-Uncalibrated Non-wakeup,QST,2025-03-06_18-41-53.764_TGW
imuTimestamp,accuracy(more=better),mfield_uncal_x[uT],mfield_uncal_y[uT],mfield_uncal_z[uT],mfield_bias_x[uT],mfield_bias_y[uT],mfield_bias_z[uT]
801246327,3,4.1875,8.275001,150.85,-27.0,-59.0,178.0
801246336,3,4.225,8.2625,150.83751,-27.0,-59.0,178.0
801246346,3,4.2625003,8.2375,150.8125,-27.0,-59.0,178.0
801246355,3,4.2875,8.225,150.8125,-27.0,-59.0,178.0
801246365,3,4.3250003,8.225,150.83751,-27.0,-59.0,178.0
801246374,3,4.3250003,8.212501,150.85,-27.0,-59.0,178.0
801246384,3,4.35,8.212501,150.8875,-27.0,-59.0,178.0
801246393,3,4.35,8.225,150.975,-27.0,-59.0,178.0
801246403,3,4.3375,8.2375,151.0,-27.0,-59.0,178.0
801246412,3,4.3125,8.2875,151.0125,-27.0,-59.0,178.0
801246422,3,4.2875,8.3,151.02501,-27.0,-59.0,178.0
801246431,3,4.275,8.3125,151.0375,-27.0,-59.0,178.0
801246441,3,4.2625003,8.3125,151.0625,-27.0,-59.0,178.0
801246450,3,4.25,8.3,151.075,-27.0,-59.0,178.0
801246460,3,4.225,8.275001,151.1,-27.0,-59.0,178.0
801246469,3,4.225,8.2375,151.1125,-27.0,-59.0,178.0
801246479,3,4.25,8.175,151.1625,-27.0,-59.0,178.0
801246488,3,4.275,8.1375,151.25,-27.0,-59.0,178.0
801246498,3,4.3125,8.1125,151.3125,-27.0,-59.0,178.0
801246507,3,4.35,8.087501,151.3625,-27.0,-59.0,178.0
801246517,3,4.3625,8.087501,151.3625,-27.0,-59.0,178.0
801246526,3,4.3875003,8.1,151.35,-27.0,-59.0,178.0
801246536,3,4.4,8.125,151.325,-27.0,-59.0,178.0
801246545,3,4.4,8.1625,151.3125,-27.0,-59.0,178.0
801246555,3,4.3875003,8.1875,151.2875,-27.0,-59.0,178.0
801246564,3,4.3625,8.1875,151.2375,-27.0,-59.0,178.0
801246574,3,4.35,8.175,151.15001,-27.0,-59.0,178.0
801246583,3,4.3375,8.175,151.075,-27.0,-59.0,178.0
801246593,3,4.35,8.175,151.02501,-27.0,-59.0,178.0
801246602,3,4.3625,8.175,151.0125,-27.0,-59.0,178.0
801246612,3,4.3625,8.1875,151.0125,-27.0,-59.0,178.0
801246621,3,4.375,8.1625,151.0125,-27.0,-59.0,178.0
801246631,3,4.4,8.175,151.02501,-27.0,-59.0,178.0
801246640,3,4.4,8.1625,151.0,-27.0,-59.0,178.0
801246650,3,4.4125,8.175,151.0,-27.0,-59.0,178.0
801246659,3,4.4125,8.175,151.02501,-27.0,-59.0,178.0
801246669,3,4.4,8.175,151.0125,-27.0,-59.0,178.0
801246678,3,4.375,8.1875,151.02501,-27.0,-59.0,178.0
801246688,3,4.35,8.1875,151.02501,-27.0,-59.0,178.0
801246697,3,4.3125,8.212501,150.9875,-27.0,-59.0,178.0
801246707,3,4.2875,8.212501,150.95,-27.0,-59.0,178.0
801246716,3,4.3,8.25,150.96251,-27.0,-59.0,178.0
801246726,3,4.2875,8.2875,150.96251,-27.0,-59.0,178.0
801246735,3,4.2875,8.3,151.0,-27.0,-59.0,178.0
801246745,3,4.3,8.3,151.08751,-27.0,-59.0,178.0
801246754,3,4.3250003,8.275001,151.15001,-27.0,-59.0,178.0
801246764,3,4.3875003,8.25,151.25,-27.0,-59.0,178.0
801246773,3,4.4375,8.2375,151.40001,-27.0,-59.0,178.0
801246783,3,4.4625,8.25,151.5375,-27.0,-59.0,178.0
801246792,3,4.5,8.2625,151.675,-27.0,-59.0,178.0
801246802,3,4.55,8.2625,151.83751,-27.0,-59.0,178.0
801246811,3,4.6,8.275001,151.96251,-27.0,-59.0,178.0
801246821,3,4.6625,8.3,152.125,-27.0,-59.0,178.0
801246830,3,4.725,8.35,152.25,-27.0,-59.0,178.0
801246840,3,4.7625003,8.3875,152.46251,-27.0,-59.0,178.0
801246849,3,4.8125,8.45,152.6625,-27.0,-59.0,178.0
801246859,3,4.8375,8.475,152.9375,-27.0,-59.0,178.0
801246868,3,4.8625,8.4875,153.2,-27.0,-59.0,178.0
801246878,3,4.8875003,8.5,153.475,-27.0,-59.0,178.0
801246887,3,4.8875003,8.525001,153.7625,-27.0,-59.0,178.0
801246897,3,4.875,8.5375,154.0,-27.0,-59.0,178.0
801246906,3,4.875,8.55,154.27501,-27.0,-59.0,178.0
801246916,3,4.8625,8.587501,154.5,-27.0,-59.0,178.0
801246925,3,4.8375,8.6125,154.725,-27.0,-59.0,178.0
801246935,3,4.85,8.6875,154.975,-27.0,-59.0,178.0
801246944,3,4.85,8.75,155.2625,-27.0,-59.0,178.0
801246954,3,4.8625,8.837501,155.625,-27.0,-59.0,178.0
801246963,3,4.8875003,8.900001,156.0,-27.0,-59.0,178.0
801246973,3,4.9375,8.95,156.4125,-27.0,-59.0,178.0
801246982,3,5.0,8.9875,156.77501,-27.0,-59.0,178.0
801246992,3,5.0875,9.0125,157.2,-27.0,-59.0,178.0
801247001,3,5.2125,9.0375,157.625,-27.0,-59.0,178.0
801247011,3,5.3,9.025001,158.02501,-27.0,-59.0,178.0
