gravity  Non-wakeup,QTI,2025-03-06_18-41-53.764_TGW
imuTimestamp,accuracy(more=better),grav_x[m/s^2],grav_y[m/s^2],grav_z[m/s^2]
801248846,3,-0.0018584537,-9.803315,0.25570735
801248856,3,-0.018922303,-9.802432,0.28699115
801248866,3,-0.029896785,-9.801244,0.32421565
801248876,3,-0.037235353,-9.799833,0.36365905
801248886,3,-0.042456497,-9.798326,0.40172997
801248896,3,-0.04405382,-9.796874,0.43555474
801248906,3,-0.03773511,-9.795581,0.46427602
801248916,3,-0.023755644,-9.794442,0.48861367
801248926,3,-0.0060598296,-9.793351,0.51052654
801248936,3,0.013485968,-9.792043,0.53488934
801248947,3,0.0321597,-9.790174,0.56731534
801248957,3,0.046352565,-9.787456,0.61152065
801248967,3,0.055025343,-9.78374,0.6676611
801248977,3,0.060691554,-9.779083,0.7322818
801248987,3,0.06458445,-9.773806,0.7993314
