acc_s003_002 QTI-Accelerometer-Uncalibrated Non-wakeup,TDK-Invensense,2025-03-06_18-41-53.764_TGW
imuTimestamp,accuracy(more=better),utcTimestamp(nanos),acc2_uncal_x[m/s^2],acc2_uncal_y[m/s^2],acc2_uncal_z[m/s^2]
801301685,3,1741275775512458788,-3.81984,9.058527,-2.4991987
801301694,3,1741275775522285351,-3.4176142,8.905298,-2.671581
801301704,3,1741275775532117018,-3.072849,8.598841,-2.6380622
801301714,3,1741275775541953320,-2.9962347,8.598841,-2.3794885
801301724,3,1741275775551795924,-3.0058115,8.665878,-1.9772627
801301734,3,1741275775561645351,-3.0153883,8.857414,-1.2542138
801301744,3,1741275775571503059,-3.0393302,9.111199,-0.6460865
801301754,3,1741275775581368788,-2.9579275,9.125565,-0.38751274
801301763,3,1741275775591245559,-2.8142753,8.996278,-0.46891564
801301773,3,1741275775601131913,-2.5413363,8.833472,-0.47849244
801301783,3,1741275775611032330,-2.3689537,8.819107,-0.6029909
801301793,3,1741275775620941601,-2.1486871,8.847837,-0.50243443
801301803,3,1741275775630860768,-2.0098236,8.919663,-0.39708954
801301813,3,1741275775640789778,-2.1295335,9.163872,-0.521588
801301823,3,1741275775650728841,-2.2348785,9.144718,-0.6412981
801301833,3,1741275775660679518,-2.239667,9.02022,-0.5551069
801301843,3,1741275775670640507,-2.2827625,9.025008,-0.7514314
801301853,3,1741275775680612226,-2.2205133,9.063315,-0.9094487
801301863,3,1741275775690594830,-2.0672843,8.852626,-0.8663531
801301873,3,1741275775700588059,-1.9044785,8.876568,-0.7514314
801301883,3,1741275775710595663,-1.7368844,9.087257,-0.47849244
801301893,3,1741275775720612330,-1.5932324,9.297947,-0.25343746
801301903,3,1741275775730639049,-1.3777542,9.537368,-0.21513024
801301913,3,1741275775740674570,-1.0617197,9.642713,-0.21513024
801301923,3,1741275775750721497,-0.89412546,9.738481,-0.3108983
801301933,3,1741275775760781653,-0.9228559,9.886921,-0.21513024
801301943,3,1741275775770854413,-1.1526992,9.676231,0.014713123
801301953,3,1741275775780939570,-1.3442354,9.484695,-0.09063175
801301963,3,1741275775791037695,-1.3586006,9.082469,-0.08584334
801301973,3,1741275775801148007,-1.291563,8.522226,-0.2678027
801301983,3,1741275775811272018,-1.042566,8.345055,-0.8807183
801301994,3,1741275775821403476,-0.69301254,8.799953,-1.694747
801302004,3,1741275775831542122,-0.3817663,9.494272,-1.9820511
801302014,3,1741275775841687486,-0.13276932,9.867767,-1.9198017
801302024,3,1741275775851839570,-0.037001256,10.035361,-1.3691354
801302034,3,1741275775861999882,-0.0944621,10.150283,-0.50243443
801302044,3,1741275775872167434,-0.15192294,10.341819,0.23976809
801302055,3,1741275775882338736,-0.32430547,10.404069,0.75212723
801302065,3,1741275775892515768,-0.5493604,10.303512,0.6755128
801302075,3,1741275775902696028,-0.5637256,10.212532,0.15836522
801302085,3,1741275775912884101,-0.568514,10.303512,-0.21034184
801302095,3,1741275775923073997,-0.59245604,10.351397,-0.36835915
801302105,3,1741275775933264882,-0.5589372,10.49026,-0.5551069
801302116,3,1741275775943391861,-0.52063,10.552509,-0.4401852
801302126,3,1741275775953521341,-0.5637256,10.4950485,-0.1576694
801302136,3,1741275775963654570,-0.7313197,10.557298,0.14878842
801302146,3,1741275775973790872,-0.9276443,10.734468,0.23976809
801302156,3,1741275775983928216,-1.0138355,10.681796,0.01950153
801302166,3,1741275775994067799,-1.138334,10.586028,-0.35878235
801302176,3,1741275776004189726,-1.2053716,10.317877,-0.69397056
801302186,3,1741275776014311757,-1.2197368,10.169436,-0.8471995
801302196,3,1741275776024117174,-1.1191804,10.269993,-0.8998719
801302206,3,1741275776033922591,-0.87018347,10.413646,-0.78495026
801302216,3,1741275776043730091,-0.6642821,10.854178,-0.5598953
801302226,3,1741275776053539830,-0.7217429,11.371326,-0.29174468
801302236,3,1741275776063353059,-0.9707399,11.48146,-0.014017299
801302245,3,1741275776073169882,-1.2484672,11.2994995,0.13442321
801302255,3,1741275776082988893,-1.54056,11.007407,0.10569279
801302265,3,1741275776092811913,-1.7225192,10.734468,0.17751884
801302275,3,1741275776102638216,-1.7751918,10.667431,0.25892168
801302285,3,1741275776112471549,-1.7225192,10.811083,0.19667245
801302294,3,1741275776122309101,-1.5501368,10.815871,0.34032455
801302304,3,1741275776132151393,-1.315505,10.873332,0.49834186
801302314,3,1741275776141999830,-1.1526992,11.107964,0.7856461
801302324,3,1741275776151856705,-1.1287572,11.17979,1.2118139
801302334,3,1741275776161723736,-1.2149484,10.954735,1.5182717
801302344,3,1741275776171600455,-1.5261948,10.686584,1.3219473
801302354,3,1741275776181486601,-1.6937888,10.351397,0.93408656
801302364,3,1741275776191381757,-1.6985772,10.016208,0.34990138
801302373,3,1741275776201285403,-1.54056,9.896498,-0.10978536
801302383,3,1741275776211196393,-1.2388904,10.102399,0.07696237
801302393,3,1741275776221115403,-1.0808733,10.428011,0.43130422
801302403,3,1741275776231043528,-0.7648386,10.777564,0.8766257
801302413,3,1741275776240982382,-0.46795756,11.246827,1.2836399
801302423,3,1741275776250931549,-0.29078662,11.524555,1.4703877
801302433,3,1741275776260892174,-0.4057083,11.505402,1.3458893
801302443,3,1741275776270864257,-0.7265313,11.218097,0.890991
801302453,3,1741275776280845716,-1.018624,10.782352,0.42172742
801302463,3,1741275776290838007,-1.1239688,10.322665,-0.02838251
801302473,3,1741275776300839413,-1.114392,10.183802,-0.10020855
801302483,3,1741275776310849882,-0.88454866,10.241262,0.05302035
801302493,3,1741275776320868997,-0.6355517,10.538144,0.14878842
801302503,3,1741275776330899830,-0.31472865,10.830236,0.12963481
801302513,3,1741275776340939830,-0.051366467,11.141482,0.32595932
801302523,3,1741275776350990143,-0.05615487,11.423999,0.5845331
801302533,3,1741275776361053007,-0.05615487,11.304288,0.6515708
801302543,3,1741275776371127591,-0.07530849,11.08881,0.8957794
801302553,3,1741275776381212851,-0.18544176,10.94037,1.1878719
801302563,3,1741275776391306445,-0.30515185,10.767987,1.3746197
801302574,3,1741275776401407903,-0.42486194,10.523779,1.3267357
801302584,3,1741275776411516549,-0.5541488,10.226897,1.2836399
801302594,3,1741275776421633945,-0.6594937,10.145494,1.0537966
801302604,3,1741275776431759726,-0.59245604,10.341819,1.3889849
801302614,3,1741275776441893476,-0.28120983,10.600393,1.8630369
801302624,3,1741275776452033007,-0.027424447,10.70095,2.1311874
801302634,3,1741275776462179466,0.11143924,10.681796,1.9923236
801302645,3,1741275776472330247,0.121016055,10.562086,1.6762891
801302655,3,1741275776482484257,0.13059287,10.351397,1.3889849
801302665,3,1741275776492642695,0.1928421,10.09761,1.1926603
801302675,3,1741275776502805247,0.25509134,9.92044,1.0633734
801302685,3,1741275776512972486,0.1784769,9.791153,0.92450976
801302695,3,1741275776523142695,0.03482479,9.685808,0.70903164
801302705,3,1741275776533315768,-0.0944621,9.633136,0.62762874
801302716,3,1741275776543489934,-0.13755773,9.556521,0.41215062
801302726,3,1741275776553666236,0.082708836,9.585252,0.3977854
801302736,3,1741275776563844361,0.5807028,9.733692,0.73297364
801302746,3,1741275776574022695,0.9637751,10.198167,1.3650429
801302756,3,1741275776583828111,1.1936185,10.499837,1.5039065
801302766,3,1741275776593633997,1.2415025,10.562086,1.3267357
801302776,3,1741275776603440611,1.1696763,10.293935,1.2501211
801302785,3,1741275776613252070,1.0499663,9.968324,1.058585
801302795,3,1741275776623067955,0.8775838,9.843825,0.93408656
801302805,3,1741275776632887851,0.6573172,9.771999,0.761704
801302815,3,1741275776642712955,0.5567608,9.704962,0.72339684
801302825,3,1741275776652543528,0.62379843,9.594829,0.73297364
801302835,3,1741275776662378268,0.6573172,9.432023,0.8718373
801302844,3,1741275776672217695,0.6812593,9.302735,0.94366336
801302854,3,1741275776682062382,0.6621056,9.297947,0.8622605
801302864,3,1741275776691912851,0.5615492,9.355408,0.6707244
801302874,3,1741275776701769570,0.3317058,9.451177,0.5222839
801302884,3,1741275776711633893,-0.008270837,9.599617,0.44566944
801302894,3,1741275776721507122,-0.27642143,9.417658,0.60368675
801302904,3,1741275776731390247,-0.34345907,9.250063,0.73297364
801302913,3,1741275776741282174,-0.25726783,9.283582,0.70903164
801302923,3,1741275776751184726,-0.037001256,9.451177,0.5605911
801302933,3,1741275776761097643,0.1784769,9.661866,0.49355346
801302943,3,1741275776771018893,0.3364942,9.728904,0.5270723
801302953,3,1741275776780948841,0.37480143,9.719327,0.5893215
801302963,3,1741275776790887955,0.4849347,9.613982,0.24934489
801302973,3,1741275776800838684,0.53760713,9.350619,-0.13851577
801302983,3,1741275776810800143,0.49451154,9.115988,-0.3108983
801302993,3,1741275776820770872,0.25987977,9.115988,-0.4545504
801303003,3,1741275776830753163,-0.0992505,9.029797,-0.69397056
801303013,3,1741275776840746913,-0.28120983,8.675455,-0.7514314
801303023,3,1741275776850750247,-0.29078662,8.397728,-0.7610082
801303033,3,1741275776860764466,-0.2333258,8.373785,-0.9046603
801303043,3,1741275776870789257,-0.060943272,8.402516,-1.0052168
801303053,3,1741275776880823320,0.24072614,8.426458,-1.043524
801303063,3,1741275776890868320,0.53281873,8.474342,-1.0339472
801303073,3,1741275776900925872,0.72914326,8.474342,-1.1249268
801303083,3,1741275776910996236,0.7626621,8.713762,-1.0243704
801303093,3,1741275776921078632,0.70041287,9.130353,-0.82804585
801303103,3,1741275776931172799,0.4753579,9.403293,-0.46891564
801303113,3,1741275776941276601,0.27424496,9.360196,-0.32526353
801303124,3,1741275776951390507,0.09707403,9.039373,-0.1672462
801303134,3,1741275776961512486,0.09707403,8.732916,-0.20076501
801303144,3,1741275776971640820,0.1736885,8.613206,-0.22470704
801303154,3,1741275776981774830,0.3029754,8.771223,-0.37793595
801303164,3,1741275776991914778,0.48972315,8.986701,-0.6269329
801303174,3,1741275777002059257,0.5998564,9.087257,-0.7179126
801303184,3,1741275777012211184,0.61422163,9.096834,-0.6125677
801303195,3,1741275777022367070,0.6525288,9.235698,-0.50722283
801303205,3,1741275777032527851,0.5663376,9.523003,-0.3061099
801303215,3,1741275777042693216,0.37480143,9.695385,0.043443546
801303225,3,1741275777052862434,0.1880537,9.652289,0.18709564
801303235,3,1741275777063034934,-0.027424447,9.508637,0.07696237
801303245,3,1741275777073208111,-0.0944621,9.307524,0.014713123
801303256,3,1741275777083381341,-0.18065336,9.178237,-0.24864906
801303266,3,1741275777093557382,-0.1040389,9.130353,-0.2965331
801303276,3,1741275777103733632,0.1736885,9.077681,-0.2965331
801303286,3,1741275777113912538,0.51845354,9.360196,-0.09542015
801303296,3,1741275777124082591,0.82012296,9.839037,0.21582606
801303306,3,1741275777134253007,0.9015258,10.169436,0.45045784
801303317,3,1741275777144419986,0.70998967,10.183802,0.32117093
801303326,3,1741275777154225403,0.2933986,10.155071,0.15357682
801303336,3,1741275777164030820,-0.04178966,10.088034,0.13921161
801303346,3,1741275777173836236,-0.12798092,9.853402,0.014713123
801303356,3,1741275777183641653,-0.1040389,9.570887,-0.07626654
801303366,3,1741275777193447434,-0.0034824312,9.518214,-0.119362175
801303375,3,1741275777203256861,0.28861016,9.767211,-0.1433042
801303385,3,1741275777213070924,0.70998967,10.174225,-0.124150574
801303395,3,1741275777222886653,1.1170039,10.514202,0.25413328
801303405,3,1741275777232706497,1.5192299,10.844602,0.62284034
801303415,3,1741275777242531132,1.6245747,11.040926,1.2261791
801303425,3,1741275777252361184,1.5623255,10.993042,1.6475587
801303434,3,1741275777262197174,1.1648879,10.930793,1.7193847
801303444,3,1741275777272039986,0.72914326,10.801506,1.5805211
801303454,3,1741275777281887955,0.4322623,10.75841,1.1112576
801303464,3,1741275777291744882,0.21678412,10.782352,0.5174955
801303474,3,1741275777301611288,0.22157252,10.58124,0.10090439
801303484,3,1741275777311496549,0.41789705,10.313088,-0.18639982
801303494,3,1741275777321394205,0.70998967,10.27957,-0.4066664
801303503,3,1741275777331301393,1.1409459,10.605182,-0.32526353
801303513,3,1741275777341216184,1.5719023,10.949946,0.01950153
801303523,3,1741275777351138684,1.9837048,10.99783,0.5127071
801303533,3,1741275777361069049,2.1943946,10.887697,1.058585
801303543,3,1741275777371008580,2.2710092,10.796718,1.5613675
801303553,3,1741275777380956861,2.1848178,10.858967,1.9635932
801303563,3,1741275777390916393,1.8927252,10.6147585,2.3370888
801303573,3,1741275777400886913,1.4043081,10.116764,2.5621438
801303583,3,1741275777410869361,0.9541983,9.666655,2.4424336
801303593,3,1741275777420862122,0.71956646,9.293159,2.0976686
801303603,3,1741275777430865247,0.595068,9.183025,1.9875352
801303613,3,1741275777440878632,0.6764709,9.254851,1.8390949
801303623,3,1741275777450902330,0.72435486,9.350619,1.8630369
801303633,3,1741275777460936236,0.6381636,9.518214,2.0641499
801303643,3,1741275777470979986,0.53281873,9.657078,2.5621438
801303653,3,1741275777481033059,0.50408834,9.743269,3.0697145
801303663,3,1741275777491097382,0.35564783,9.781576,3.1080217
801303673,3,1741275777501173216,-0.21896058,9.676231,2.7201612
801303683,3,1741275777511262382,-0.87497187,9.523003,2.2030134
801303694,3,1741275777521392747,-1.3490238,9.312312,1.6858659
801303704,3,1741275777531563945,-1.3442354,8.967547,1.4081385
801303714,3,1741275777541763945,-1.1574876,8.579687,1.4991181
801303724,3,1741275777551963945,-0.68822414,7.966771,1.8247297
801303734,3,1741275777562163945,-0.21417218,7.784812,1.925286
801303745,3,1741275777572363945,0.1832653,8.076904,2.126399
801303755,3,1741275777582563945,0.62379843,8.713762,2.7249496
801303765,3,1741275777592763945,0.84885335,9.28837,3.3187115
801303775,3,1741275777602963945,0.6621056,9.326677,3.572497
801303785,3,1741275777613163945,0.068343624,8.967547,3.4240563
801303796,3,1741275777623363945,-0.49189958,8.431247,2.9404278
801303806,3,1741275777633563945,-0.79356897,8.110423,2.7919872
801303816,3,1741275777643763945,-0.6690705,8.072116,3.0122538
801303826,3,1741275777653963945,-0.3674011,8.426458,3.4815173
801303836,3,1741275777664163945,0.1784769,9.053739,3.9507809
801303847,3,1741275777674363945,0.61422163,9.542156,4.429621
801303857,3,1741275777684467955,0.6525288,9.748057,4.6642528
801303867,3,1741275777694571966,0.36043623,9.666655,4.501447
801303877,3,1741275777704582591,-0.14234613,9.293159,4.0657024
801303887,3,1741275777714594413,-0.6451285,8.665878,3.692207
801303897,3,1741275777724635820,-0.9276443,8.330689,3.2420971
801303907,3,1741275777734706549,-0.9755283,8.278017,2.8063524
801303917,3,1741275777744806705,-0.6403401,8.316324,2.825506
801303927,3,1741275777754936497,-0.21896058,8.603629,3.4144795
801303937,3,1741275777765095351,-0.013059236,8.943605,3.6491113
801303947,3,1741275777775282434,0.0013059676,8.938817,3.7927635
801303958,3,1741275777785482434,-0.18065336,8.967547,3.7927635
801303968,3,1741275777795682434,-0.48232278,8.90051,3.7831867
801303978,3,1741275777805882434,-0.7744154,8.828684,3.8502243
801303988,3,1741275777816082434,-1.018624,8.996278,3.7209375
801303998,3,1741275777826282434,-1.066508,9.154295,3.6491113
801304009,3,1741275777836482434,-1.1287572,9.364985,3.3809607
801304019,3,1741275777846682434,-0.91327906,9.053739,3.5533433
801304029,3,1741275777856882434,-0.58287925,8.752069,4.046549
801304039,3,1741275777867082434,-0.07530849,8.445612,4.285969
801304049,3,1741275777877282434,0.25509134,8.321113,4.204566
801304060,3,1741275777887482434,0.4609927,8.210979,3.8167055
801304070,3,1741275777897682434,0.48972315,7.9619827,3.395326
801304080,3,1741275777907882434,0.4514159,8.033809,3.4144795
801304090,3,1741275777918082434,0.35085943,9.092046,3.8981082
801304100,3,1741275777928282434,0.28861016,10.269993,4.7887516
801304111,3,1741275777938482434,0.087497234,10.988254,5.281957
801304121,3,1741275777948682434,-0.2524794,10.571663,5.214919
801304131,3,1741275777958882434,-0.44880396,9.633136,5.291534
801304141,3,1741275777969082434,-0.3721895,8.967547,5.3202643
801304151,3,1741275777979282434,0.01088278,8.68982,5.224496
801304162,3,1741275777989482434,0.37958983,8.742493,5.2867455
801304172,3,1741275777999682434,0.70520127,8.905298,5.545319
801304182,3,1741275778009487851,0.9494099,9.130353,5.851777
801304189,3,1741275778017027851,1.0978503,9.556521,5.9619102
801304199,3,1741275778026857695,1.0882735,9.9539585,5.899661
801304209,3,1741275778036713476,0.6908361,10.231686,5.641087
801304219,3,1741275778046596757,0.020459585,10.346608,5.4447627
801304229,3,1741275778056506497,-0.46795756,9.987477,5.176612
801304239,3,1741275778066442330,-0.33867067,9.154295,4.855789
801304249,3,1741275778076406288,0.058766812,8.766435,4.616369
801304259,3,1741275778086396341,0.54239553,8.6323595,4.353007
801304269,3,1741275778096410351,1.0786967,8.383363,4.3146996
801304279,3,1741275778106447695,1.5144415,8.167884,4.807905
801304289,3,1741275778116511184,1.8927252,8.301959,5.387302
801304299,3,1741275778126597643,2.0220122,8.675455,5.7991047
801304309,3,1741275778136707174,1.6676702,8.919663,5.9762754
801304319,3,1741275778146841080,0.9781403,8.833472,6.234849
801304329,3,1741275778156998893,0.70998967,8.158307,6.2061186
801304339,3,1741275778167179726,0.6812593,7.746505,5.765586
801304350,3,1741275778177379726,0.7339317,7.487931,5.190977
801304360,3,1741275778187579726,0.83448815,7.382586,4.865366
801304370,3,1741275778197779726,0.9829287,7.526238,4.8940964
801304380,3,1741275778207979726,1.0643315,7.8997335,5.507012
801304390,3,1741275778218179726,1.1170039,8.4504,6.210907
801304401,3,1741275778228379726,1.1457343,8.6802435,6.8190346
801304411,3,1741275778238579726,0.9206794,8.536592,7.3074517
801304421,3,1741275778248779726,0.6285868,8.287594,7.6665816
801304431,3,1741275778258979726,0.35085943,8.1391535,7.680947
801304441,3,1741275778269179726,0.25030294,7.9332523,7.159011
801304452,3,1741275778279379726,0.36043623,7.7560816,6.4646926
801304462,3,1741275778289579726,0.6764709,7.6938324,6.028948
801304472,3,1741275778299779726,0.83448815,7.775235,5.8469887
801304482,3,1741275778309979726,0.868007,7.871003,5.6219335
801304492,3,1741275778320179726,0.7866041,8.076904,5.626722
801304503,3,1741275778330379726,0.5567608,8.182249,5.641087
801304513,3,1741275778340579726,0.21678412,8.258863,5.736855
801304523,3,1741275778350779726,-0.13276932,8.507861,5.923603
801304533,3,1741275778360979726,-0.42965034,8.871779,6.1342926
801304543,3,1741275778371179726,-0.46795756,8.890933,6.431174
801304554,3,1741275778381379726,-0.3721895,8.68982,6.785516
801304564,3,1741275778391579726,-0.5062648,8.493496,7.0584545
801304574,3,1741275778401779726,-0.61160964,8.024232,7.1685877
801304584,3,1741275778411979726,-0.7313197,7.4352584,6.967475
801304594,3,1741275778422179726,-0.6738589,7.004302,6.723266
801304605,3,1741275778432379726,-0.4057083,6.9995136,6.4503274
801304615,3,1741275778442579726,0.039613202,7.1527424,6.163023
801304625,3,1741275778452779726,0.52803034,7.3634324,6.028948
801304635,3,1741275778462979726,0.70520127,7.770447,6.6179214
801304645,3,1741275778473179726,0.70520127,8.12,7.3313937
801304656,3,1741275778483379726,0.70041287,8.388151,7.8006573
801304666,3,1741275778493459570,0.84406495,8.297171,8.346535
801304676,3,1741275778503424101,1.1026387,8.12,8.51413
801304686,3,1741275778513391028,0.9111026,8.12,8.21246
801304696,3,1741275778523358945,0.6860477,7.43047,7.7336197
801304705,3,1741275778533327486,0.13538127,6.8031893,7.3792777
801304715,3,1741275778543295611,-0.13276932,6.4153285,6.2827334
801304725,3,1741275778553266445,-0.61160964,6.420117,5.554896
801304735,3,1741275778563239726,-1.0329891,6.204639,5.789528
801304745,3,1741275778573215611,-1.0042588,6.2477345,6.3210406
801304755,3,1741275778583192382,-0.6738589,6.7122097,6.5939794
801304765,3,1741275778593172122,-0.25726783,7.133589,6.8429766
801304775,3,1741275778603152695,0.26466817,7.320337,7.273933
801304785,3,1741275778613139205,0.7387201,7.4496236,7.599544
801304795,3,1741275778623131028,1.0308127,7.463989,7.623486
801304805,3,1741275778633127018,1.1265807,7.4017396,7.43195
801304815,3,1741275778643128424,0.85364175,7.325125,7.0823965
801304825,3,1741275778653133841,0.37480143,7.1527424,6.823823
801304835,3,1741275778663143945,-0.051366467,6.908534,6.613133
801304845,3,1741275778673156757,-0.43443874,6.669114,6.4982114
801304855,3,1741275778683170716,-0.7169545,6.659537,6.459904
801304865,3,1741275778693186080,-0.8031458,6.894169,6.4168086
801304875,3,1741275778703202486,-0.7361081,7.1527424,6.4742694
801304885,3,1741275778713007903,-0.58287925,7.3155484,6.4886346
801304891,3,1741275778719176966,-0.4104967,7.4113164,6.4024434
801304901,3,1741275778728998424,-0.2285374,7.5549684,6.507788
801304911,3,1741275778738835507,0.03482479,7.420893,6.469481
801304921,3,1741275778748690403,0.14974648,7.416105,6.186965
801304931,3,1741275778758563736,0.14016967,7.325125,5.7943163
801304941,3,1741275778768454466,-0.051366467,6.9612064,5.401667
801304951,3,1741275778778362434,-0.29557502,6.6547484,5.0616903
801304960,3,1741275778788290820,-0.4009199,6.4536357,4.6594644
801304970,3,1741275778798238788,-0.39134312,6.5350385,4.329065
801304980,3,1741275778808207330,-0.27642143,6.8414965,4.238085
801304990,3,1741275778818195403,-0.013059236,7.147954,4.3003345
801305000,3,1741275778828202278,0.26945657,7.19105,4.5301776
801305010,3,1741275778838229830,0.38437825,7.1862617,4.8462124
801305020,3,1741275778848275768,0.52803034,7.2580876,4.9802876
801305031,3,1741275778858339674,0.50887674,7.3155484,5.0664787
801305041,3,1741275778868420507,0.36522463,7.416105,4.985076
801305051,3,1741275778878518007,0.121016055,7.392163,4.7456555
801305061,3,1741275778888631549,-0.12319252,7.0713396,4.487082
801305071,3,1741275778898761288,-0.15671134,6.659537,4.3338532
801305081,3,1741275778908913476,-0.0992505,6.5494037,4.329065
801305091,3,1741275778919081653,0.025247991,6.7792473,4.487082
801305101,3,1741275778929264413,0.21678412,7.085705,4.640311
801305112,3,1741275778939460299,0.25509134,7.334702,4.8462124
801305122,3,1741275778949660299,0.3412826,7.3155484,5.0281715
801305132,3,1741275778959860299,0.40353185,7.277241,5.119151
801305142,3,1741275778970060299,0.3317058,7.296395,5.0999975
801305152,3,1741275778980260299,0.22636092,7.301183,4.8845196
801305163,3,1741275778990460299,0.14016967,7.373009,4.7695975
801305173,3,1741275779000660299,0.07792042,7.4352584,4.6834064
801305183,3,1741275779010860299,0.082708836,7.4975076,4.750444
801305193,3,1741275779021060299,0.13538127,7.5597568,4.7983284
801305203,3,1741275779031260299,0.1689001,7.622006,4.8462124
801305214,3,1741275779041460299,0.25987977,7.775235,4.903673
801305224,3,1741275779051660299,0.4466275,8.014655,4.9467688
801305234,3,1741275779061860299,0.666894,8.1152115,4.9084616
801305244,3,1741275779072060299,0.7626621,8.057751,4.803117
801305254,3,1741275779082260299,0.72435486,7.9476175,4.597215
801305265,3,1741275779092460299,0.5902796,7.9859247,4.367372
801305275,3,1741275779102660299,0.37958983,8.220556,4.242873
801305285,3,1741275779112860299,0.27903336,8.436035,4.376949
801305295,3,1741275779123060299,0.35564783,8.565322,4.6498876
801305305,3,1741275779133260299,0.50408834,8.68982,4.9180384
801305316,3,1741275779143424518,0.5807028,8.7281275,5.1143627
801305326,3,1741275779153346601,0.5998564,8.68982,5.2963223
801305335,3,1741275779163268841,0.6285868,8.622783,5.425609
801305345,3,1741275779173191549,0.6956245,8.589264,5.530954
801305355,3,1741275779183115507,0.71477807,8.603629,5.650664
801305365,3,1741275779193040976,0.7387201,8.527015,5.7607975
801305375,3,1741275779202969830,0.82012296,8.311536,5.885296
801305385,3,1741275779212902434,0.9302562,8.158307,6.005006
801305395,3,1741275779222838945,0.9877171,8.191826,6.043313
801305405,3,1741275779232779518,0.9972939,8.383363,5.947545
801305415,3,1741275779242722591,0.9877171,8.641936,5.9858522
801305425,3,1741275779252667851,0.9254678,8.814319,6.067255
801305435,3,1741275779262615924,0.7530853,8.843049,6.043313
801305445,3,1741275779272567747,0.50408834,8.708974,5.9906406
801305455,3,1741275779282523268,0.3364942,8.292382,5.9666986
801305465,3,1741275779292482538,0.346071,7.894945,6.067255
801305475,3,1741275779302446028,0.6046448,7.799177,6.1582346
801305485,3,1741275779312412799,1.0164475,7.8901567,6.124716
801305495,3,1741275779322382851,1.4282501,7.88058,6.05289
801305505,3,1741275779332356341,1.6437283,7.8997335,6.091197
801305515,3,1741275779342333163,1.7634385,7.9715595,6.124716
801305524,3,1741275779352313632,1.7586501,7.942829,6.29231
801305534,3,1741275779362297591,1.6341515,7.818331,6.7136893
801305544,3,1741275779372285559,1.5766907,7.727351,7.0249357
801305554,3,1741275779382279413,1.4474039,7.674679,7.3074517
801305564,3,1741275779392279205,1.2941749,7.6267943,7.5085645
801305574,3,1741275779402285455,1.1217923,7.775235,7.455892
801305584,3,1741275779412297851,0.9063142,8.052962,7.1877413
801305594,3,1741275779422319309,0.666894,8.072116,6.9483213
801305605,3,1741275779432345351,0.4322623,7.794389,6.65144
801305615,3,1741275779442374986,0.298187,7.4017396,6.6562285
801305625,3,1741275779452408111,0.2933986,7.0569744,6.857342
801305635,3,1741275779462445038,0.37001303,6.7792473,6.895649
801305645,3,1741275779472485872,0.52803034,6.5972877,7.0440893
801305655,3,1741275779482530663,0.642952,6.664325,7.2260485
801305665,3,1741275779492578424,0.7866041,6.6164412,7.3744893
801305675,3,1741275779502628684,0.9063142,6.5924993,7.3744893
801305685,3,1741275779512681184,0.9733519,6.602076,7.3313937
801305695,3,1741275779522736601,0.7722389,6.726575,7.3026633
801305705,3,1741275779532794778,0.4609927,6.726575,7.1781645
801305715,3,1741275779542854518,0.121016055,6.64996,7.063243
801305725,3,1741275779552915768,-0.19023016,6.635595,6.7807274
801305735,3,1741275779562978372,-0.5014764,6.515885,6.637075
801305745,3,1741275779573043163,-0.79835737,6.396175,6.517365
801305755,3,1741275779583111236,-0.89891386,6.41054,6.565249
801305765,3,1741275779593182382,-0.7504734,6.554192,6.555672
801305775,3,1741275779603256966,-0.4152851,6.812766,6.603556
801305786,3,1741275779613333841,-0.0992505,7.037821,6.6801705
801305795,3,1741275779623320507,0.14016967,7.2580876,6.541307
801305805,3,1741275779633308528,0.22157252,7.4592004,6.5221534
801305815,3,1741275779643297851,0.1689001,7.440047,6.6083446
801305825,3,1741275779653288528,0.015671179,7.344279,6.6227098
801305835,3,1741275779663280455,-0.15192294,7.301183,6.574826
801305845,3,1741275779673273268,-0.2381142,7.349067,6.507788
801305855,3,1741275779683266705,-0.17586496,7.43047,6.4168086
801305865,3,1741275779693261236,0.068343624,7.463989,6.225272
801305875,3,1741275779703256653,0.3077638,7.4975076,6.033736
801305885,3,1741275779713252538,0.4562043,7.382586,5.8086815
801305895,3,1741275779723249257,0.50887674,7.138377,5.530954
801305905,3,1741275779733247591,0.4609927,6.9516296,5.291534
801305915,3,1741275779743246236,0.37001303,6.8031893,5.2053423
801305925,3,1741275779753247278,0.21678412,6.726575,5.2436495
801305935,3,1741275779763251653,0.0444016,6.86065,5.4782815
801305945,3,1741275779773258841,-0.04178966,7.2054152,5.803893
801305955,3,1741275779783268216,-0.051366467,7.478354,6.067255
801305965,3,1741275779793281393,0.0444016,7.5693336,6.1917534
801305975,3,1741275779803297330,0.15932328,7.6028523,6.287522
801305985,3,1741275779813313372,0.23114935,7.478354,6.3066754
801305996,3,1741275779823329466,0.21199572,7.325125,6.2300606
801306006,3,1741275779833346757,0.23114935,7.167108,6.0959854
801306016,3,1741275779843365143,0.3269174,7.061763,6.057678
801306026,3,1741275779853384570,0.4514159,7.133589,6.148658
801306036,3,1741275779863404674,0.5807028,7.31076,6.388078
801306046,3,1741275779873425559,0.6094332,7.4113164,6.555672
801306056,3,1741275779883343893,0.6525288,7.6938324,6.5460954
801306065,3,1741275779893263580,0.6046448,7.847061,6.5125766
801306075,3,1741275779903184570,0.41789705,7.8853683,6.445539
801306085,3,1741275779913113163,0.14016967,7.823119,6.373713
