Format Version,1.23,Take Name,Take 2025-03-06 06.38.58 PM_001,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-03-06 06.43.21.088 PM,Capture Start Frame,49894,Total Frames in Take,11684,Total Exported Frames,11684,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody 010,RigidBody 010,RigidBody 010,RigidBody 010,RigidBody 010,RigidBody 010,RigidBody 010
,ID,"EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
5372,53.720000,0.566368,0.372355,0.387364,0.624923,1.115690,1.346463,0.626010
5373,53.730000,0.562719,0.373708,0.391139,0.625061,1.118602,1.350616,0.626846
5374,53.740000,0.558760,0.373021,0.393597,0.627474,1.121765,1.354892,0.627414
5375,53.750000,0.555230,0.376192,0.392788,0.629219,1.124746,1.359180,0.628178
5376,53.760000,0.551875,0.378250,0.395906,0.628983,1.127548,1.363255,0.628714
5377,53.770000,0.547742,0.378845,0.398015,0.630903,1.130362,1.367393,0.629255
5378,53.780000,0.542715,0.378553,0.400958,0.633554,1.133256,1.371524,0.629584
5379,53.790000,0.539580,0.383031,0.399829,0.634254,1.135757,1.375403,0.630259
5380,53.800000,0.536065,0.383317,0.402318,0.635486,1.138464,1.379373,0.630699
5381,53.810000,0.532070,0.383611,0.406202,0.636195,1.141152,1.383244,0.631167
5382,53.820000,0.529197,0.383829,0.409321,0.636461,1.143906,1.387292,0.631488
5383,53.830000,0.524379,0.383911,0.413367,0.637783,1.146641,1.391268,0.632069
5384,53.840000,0.521301,0.384278,0.417068,0.637676,1.149229,1.394745,0.632319
5385,53.850000,0.515590,0.382518,0.421211,0.640647,1.152328,1.398721,0.632759
5386,53.860000,0.514617,0.385790,0.421979,0.638960,1.154600,1.402498,0.633302
5387,53.870000,0.511191,0.386377,0.427006,0.638014,1.157546,1.406507,0.633637
5388,53.880000,0.508504,0.386643,0.426464,0.640359,1.160069,1.410290,0.634371
5389,53.890000,0.501500,0.382433,0.435574,0.642276,1.163521,1.413997,0.634543
5390,53.900000,0.501626,0.384020,0.437545,0.639886,1.165829,1.418052,0.635296
5391,53.910000,0.498585,0.386459,0.438049,0.640449,1.168468,1.421998,0.635952
5392,53.920000,0.494848,0.387248,0.441143,0.640747,1.171077,1.426035,0.636254
5393,53.930000,0.490562,0.388924,0.441854,0.642536,1.173578,1.430117,0.636643
5394,53.940000,0.486804,0.390326,0.445306,0.642160,1.176237,1.434100,0.636782
5395,53.950000,0.482143,0.392082,0.447540,0.643053,1.178752,1.438251,0.636979
5396,53.960000,0.477082,0.394787,0.449314,0.643936,1.181232,1.442411,0.637218
5397,53.970000,0.472604,0.396681,0.451252,0.644719,1.183760,1.446707,0.637516
5398,53.980000,0.469546,0.398678,0.454080,0.643734,1.186397,1.450815,0.637528
5399,53.990000,0.464629,0.402392,0.454493,0.644700,1.189019,1.455209,0.638053
5400,54.000000,0.461708,0.405235,0.456397,0.643671,1.191616,1.459545,0.638255
5401,54.010000,0.457971,0.406215,0.458634,0.644133,1.194275,1.463643,0.638567
5402,54.020000,0.455161,0.407238,0.461625,0.643341,1.196951,1.467974,0.638905
5403,54.030000,0.451855,0.407523,0.464261,0.643595,1.199453,1.472304,0.639148
5404,54.040000,0.448881,0.407269,0.469416,0.642096,1.202024,1.476685,0.639253
5405,54.050000,0.445032,0.409494,0.471919,0.641525,1.204377,1.481283,0.639264
5406,54.060000,0.439623,0.412952,0.471565,0.643295,1.206660,1.486040,0.639470
5407,54.070000,0.435008,0.414315,0.473440,0.644178,1.208847,1.490694,0.639417
5408,54.080000,0.430379,0.415442,0.477545,0.643532,1.210864,1.495478,0.639103
5409,54.090000,0.425746,0.417650,0.480202,0.643207,1.212887,1.500359,0.638839
5410,54.100000,0.420442,0.420009,0.483182,0.642928,1.214800,1.505378,0.638499
5411,54.110000,0.414658,0.420339,0.486550,0.643928,1.216606,1.510185,0.638204
5412,54.120000,0.409192,0.423014,0.488556,0.644155,1.218393,1.515358,0.637802
5413,54.130000,0.404176,0.423385,0.493337,0.643432,1.220058,1.520306,0.637164
5414,54.140000,0.398408,0.424508,0.495830,0.644373,1.221610,1.525333,0.636665
5415,54.150000,0.392733,0.424091,0.500661,0.644395,1.222929,1.530215,0.635890
5416,54.160000,0.386562,0.424554,0.504424,0.644888,1.224308,1.535329,0.635047
5417,54.170000,0.380881,0.425711,0.508120,0.644603,1.225571,1.540392,0.633765
5418,54.180000,0.372248,0.426702,0.511708,0.646151,1.226685,1.545557,0.632675
5419,54.190000,0.364559,0.428409,0.514663,0.647058,1.227869,1.550880,0.631459
5420,54.200000,0.357306,0.429777,0.519801,0.646089,1.228947,1.556072,0.630093
5421,54.210000,0.350353,0.429518,0.524469,0.646297,1.229884,1.561080,0.628440
5422,54.220000,0.342360,0.429772,0.527318,0.648091,1.230796,1.566015,0.626810
5423,54.230000,0.335917,0.430048,0.530353,0.648802,1.231606,1.570851,0.625124
5424,54.240000,0.328066,0.428995,0.535591,0.649214,1.232545,1.575650,0.623372
5425,54.250000,0.319977,0.429285,0.538695,0.650490,1.233391,1.580280,0.621333
5426,54.260000,0.313058,0.429488,0.542412,0.650633,1.234186,1.585031,0.619445
5427,54.270000,0.303820,0.429290,0.545621,0.652458,1.234971,1.589482,0.617395
5428,54.280000,0.297134,0.428948,0.549453,0.652545,1.235639,1.593827,0.615241
5429,54.290000,0.289082,0.429629,0.552781,0.652904,1.236140,1.598072,0.612975
5430,54.300000,0.281828,0.430188,0.554387,0.654344,1.236772,1.602257,0.610687
5431,54.310000,0.273820,0.430669,0.556972,0.655232,1.237330,1.606296,0.608432
5432,54.320000,0.265476,0.431611,0.558778,0.656507,1.237960,1.609971,0.606034
5433,54.330000,0.257570,0.432643,0.560270,0.657705,1.238394,1.613656,0.603660
5434,54.340000,0.249985,0.431739,0.563003,0.658891,1.238997,1.617171,0.601277
5435,54.350000,0.241981,0.432966,0.564496,0.659795,1.239581,1.620308,0.598674
5436,54.360000,0.234147,0.433555,0.566015,0.660933,1.240201,1.623499,0.596232
5437,54.370000,0.226244,0.432674,0.568326,0.662278,1.240880,1.626207,0.593558
5438,54.380000,0.217936,0.431393,0.570603,0.663941,1.241877,1.629084,0.591052
5439,54.390000,0.209248,0.431757,0.572848,0.664565,1.242561,1.631466,0.588467
5440,54.400000,0.200660,0.432606,0.572720,0.666768,1.243458,1.633914,0.585822
5441,54.410000,0.192267,0.433347,0.573269,0.668286,1.244150,1.635917,0.583061
5442,54.420000,0.185079,0.432673,0.573542,0.670514,1.245014,1.637992,0.580550
5443,54.430000,0.176889,0.432172,0.574459,0.672261,1.245887,1.639713,0.577994
5444,54.440000,0.169064,0.431079,0.575018,0.674495,1.246880,1.641295,0.575395
5445,54.450000,0.162154,0.429728,0.576375,0.675894,1.247784,1.642566,0.572824
5446,54.460000,0.154209,0.428226,0.577438,0.677796,1.248829,1.643538,0.570342
5447,54.470000,0.147216,0.427590,0.578722,0.678657,1.250087,1.644806,0.568077
5448,54.480000,0.139976,0.425439,0.580455,0.680059,1.251235,1.645619,0.565670
5449,54.490000,0.132876,0.423516,0.581581,0.681720,1.252417,1.646342,0.563386
5450,54.500000,0.125720,0.420808,0.583586,0.683039,1.253548,1.646809,0.560956
5451,54.510000,0.118532,0.418280,0.584209,0.685341,1.254794,1.647457,0.558658
5452,54.520000,0.111448,0.415483,0.585961,0.686734,1.255986,1.647981,0.556624
5453,54.530000,0.102979,0.411920,0.586124,0.690055,1.257155,1.648400,0.554494
5454,54.540000,0.095961,0.409397,0.587753,0.691182,1.258470,1.648763,0.552350
5455,54.550000,0.089099,0.404246,0.590165,0.693074,1.259778,1.649123,0.550549
5456,54.560000,0.081825,0.398804,0.592398,0.695216,1.261241,1.649403,0.548818
5457,54.570000,0.075502,0.394120,0.593616,0.697559,1.262653,1.649751,0.547094
5458,54.580000,0.069352,0.388815,0.596332,0.698857,1.264159,1.650027,0.545600
5459,54.590000,0.064098,0.384369,0.596658,0.701534,1.265637,1.650221,0.544101
5460,54.600000,0.057896,0.379203,0.598768,0.703086,1.267158,1.650517,0.542957
5461,54.610000,0.052095,0.374244,0.600315,0.704876,1.268684,1.650950,0.541855
5462,54.620000,0.044926,0.369010,0.602221,0.706500,1.270218,1.651386,0.541010
5463,54.630000,0.039154,0.364931,0.603415,0.707943,1.271690,1.651738,0.540238
5464,54.640000,0.034257,0.359971,0.604714,0.709625,1.273261,1.651971,0.539576
5465,54.650000,0.025151,0.353457,0.607071,0.711267,1.275121,1.652192,0.539004
5466,54.660000,0.024788,0.352500,0.605956,0.712704,1.276328,1.652766,0.538700
5467,54.670000,0.019829,0.348438,0.607565,0.713486,1.277878,1.653260,0.538422
5468,54.680000,0.012269,0.343087,0.609594,0.714517,1.279639,1.653735,0.538478
5469,54.690000,0.012192,0.341008,0.610068,0.715110,1.280801,1.654457,0.538697
5470,54.700000,0.009069,0.337335,0.610839,0.716239,1.282393,1.654874,0.538953
5471,54.710000,0.007118,0.335718,0.610275,0.717501,1.283818,1.655246,0.539555
5472,54.720000,0.002967,0.332513,0.612339,0.717263,1.285326,1.655586,0.540298
5473,54.730000,-0.001355,0.328304,0.614114,0.717690,1.286923,1.655951,0.541092
5474,54.740000,-0.002500,0.325633,0.614826,0.718293,1.288184,1.656258,0.541961
5475,54.750000,-0.005306,0.322761,0.617281,0.717469,1.289421,1.656465,0.542907
5476,54.760000,-0.007480,0.319593,0.618617,0.717717,1.290693,1.656691,0.543894
5477,54.770000,-0.011902,0.313845,0.621553,0.717657,1.292140,1.656878,0.545079
5478,54.780000,-0.015351,0.312101,0.621694,0.718230,1.293183,1.657102,0.546330
5479,54.790000,-0.019208,0.309038,0.622733,0.718562,1.294386,1.657122,0.547455
5480,54.800000,-0.022637,0.305497,0.623102,0.719655,1.295673,1.657378,0.548637
5481,54.810000,-0.023049,0.302807,0.622812,0.721028,1.296824,1.657277,0.549715
5482,54.820000,-0.027749,0.295321,0.625183,0.721916,1.298097,1.657448,0.550911
5483,54.830000,-0.034465,0.292226,0.625358,0.722734,1.299490,1.657581,0.552849
5484,54.840000,-0.032988,0.289778,0.625018,0.724081,1.300312,1.657557,0.553852
5485,54.850000,-0.034300,0.286161,0.624744,0.725693,1.301165,1.657392,0.555133
5486,54.860000,-0.036255,0.283605,0.624890,0.726475,1.302171,1.657231,0.556660
5487,54.870000,-0.041763,0.281377,0.625423,0.726587,1.303411,1.656974,0.558674
5488,54.880000,-0.042867,0.278269,0.625587,0.727578,1.304451,1.656799,0.560206
5489,54.890000,-0.050096,0.275355,0.626658,0.727303,1.305978,1.656359,0.562367
5490,54.900000,-0.050561,0.274847,0.627366,0.726853,1.307135,1.656310,0.563911
5491,54.910000,-0.053194,0.274884,0.624623,0.729009,1.308067,1.655804,0.565874
5492,54.920000,-0.056479,0.270099,0.626052,0.729325,1.309291,1.655874,0.567648
5493,54.930000,-0.054384,0.266450,0.623742,0.732798,1.309919,1.656052,0.568825
5494,54.940000,-0.064521,0.270321,0.623820,0.730488,1.311569,1.655243,0.571602
5495,54.950000,-0.064650,0.266733,0.623674,0.731918,1.312516,1.655159,0.573302
5496,54.960000,-0.067980,0.266135,0.622945,0.732455,1.313601,1.654939,0.575343
5497,54.970000,-0.069452,0.266066,0.622305,0.732886,1.314765,1.654574,0.577320
5498,54.980000,-0.073584,0.264366,0.622259,0.733137,1.315989,1.654241,0.579619
5499,54.990000,-0.076645,0.262066,0.622936,0.733074,1.317136,1.653699,0.581818
5500,55.000000,-0.079829,0.260905,0.622209,0.733766,1.318166,1.653491,0.584298
5501,55.010000,-0.082131,0.259477,0.623060,0.733295,1.319307,1.652925,0.586665
5502,55.020000,-0.084094,0.256133,0.622847,0.734429,1.320378,1.652480,0.589352
5503,55.030000,-0.086392,0.254822,0.623102,0.734401,1.321539,1.652149,0.592279
5504,55.040000,-0.087401,0.252899,0.622089,0.735805,1.322670,1.651717,0.595126
5505,55.050000,-0.090872,0.251025,0.623838,0.734544,1.323670,1.651221,0.598258
5506,55.060000,-0.090723,0.250021,0.621944,0.736508,1.324736,1.650821,0.601184
5507,55.070000,-0.094461,0.248339,0.623609,0.735198,1.325647,1.650263,0.604372
5508,55.080000,-0.094405,0.246759,0.622788,0.736433,1.326729,1.649639,0.607544
5509,55.090000,-0.096360,0.245104,0.624621,0.735179,1.327664,1.649025,0.610600
5510,55.100000,-0.100808,0.244011,0.623656,0.735765,1.328689,1.648065,0.613981
5511,55.110000,-0.100656,0.241231,0.623881,0.736511,1.329802,1.648138,0.617405
5512,55.120000,-0.103574,0.238221,0.626005,0.735282,1.330829,1.647525,0.620800
5513,55.130000,-0.105469,0.235783,0.625596,0.736147,1.331897,1.647175,0.624487
5514,55.140000,-0.108053,0.233924,0.625623,0.736342,1.332936,1.647040,0.628290
5515,55.150000,-0.109435,0.231010,0.627159,0.735751,1.333822,1.646615,0.631923
5516,55.160000,-0.111158,0.229814,0.626972,0.736027,1.334925,1.646452,0.636032
5517,55.170000,-0.114667,0.230866,0.627402,0.734792,1.335563,1.646340,0.640211
5518,55.180000,-0.114426,0.228741,0.628913,0.734202,1.336460,1.646165,0.644224
5519,55.190000,-0.114668,0.226564,0.629999,0.733908,1.337411,1.646141,0.648445
5520,55.200000,-0.117160,0.225383,0.631979,0.732175,1.338314,1.645779,0.652544
5521,55.210000,-0.119192,0.224190,0.633394,0.730988,1.339233,1.645635,0.656780
5522,55.220000,-0.124170,0.224679,0.633624,0.729809,1.339946,1.645548,0.661120
5523,55.230000,-0.123582,0.221694,0.633978,0.730514,1.341093,1.645573,0.665421
5524,55.240000,-0.125385,0.220700,0.631266,0.732854,1.342141,1.645689,0.669798
5525,55.250000,-0.126344,0.218389,0.631770,0.732946,1.343071,1.645678,0.673883
5526,55.260000,-0.128658,0.218853,0.632560,0.731723,1.343705,1.645745,0.678122
5527,55.270000,-0.132892,0.218740,0.629182,0.733909,1.344672,1.645996,0.682679
5528,55.280000,-0.132623,0.216380,0.629239,0.734609,1.345456,1.646514,0.687195
5529,55.290000,-0.133525,0.215860,0.627871,0.735767,1.345980,1.646680,0.691617
5530,55.300000,-0.136821,0.214046,0.628610,0.735060,1.346538,1.646826,0.696088
5531,55.310000,-0.137220,0.211085,0.627950,0.736405,1.347172,1.647015,0.700594
5532,55.320000,-0.138050,0.210522,0.627954,0.736407,1.347377,1.647334,0.705043
5533,55.330000,-0.140336,0.206476,0.626766,0.738131,1.347903,1.647578,0.709726
5534,55.340000,-0.142861,0.203661,0.626931,0.738289,1.348314,1.647676,0.714389
5535,55.350000,-0.144716,0.202352,0.628284,0.737137,1.348461,1.647806,0.718856
5536,55.360000,-0.145858,0.199741,0.626208,0.739387,1.348727,1.647793,0.723206
5537,55.370000,-0.149585,0.198863,0.628602,0.736843,1.348664,1.647707,0.727637
5538,55.380000,-0.147839,0.194372,0.627035,0.739723,1.349208,1.648115,0.732548
5539,55.390000,-0.152157,0.194657,0.628141,0.737832,1.349257,1.647692,0.736485
5540,55.400000,-0.154600,0.191905,0.629360,0.737006,1.349514,1.647585,0.740865
5541,55.410000,-0.159459,0.191161,0.628239,0.737120,1.349800,1.647180,0.745423
5542,55.420000,-0.165894,0.184121,0.632610,0.733746,1.350604,1.646685,0.749675
5543,55.430000,-0.168057,0.180360,0.629674,0.736707,1.351256,1.646465,0.753927
5544,55.440000,-0.169008,0.179051,0.628993,0.737390,1.351562,1.645882,0.757829
5545,55.450000,-0.171748,0.176643,0.627910,0.738261,1.351961,1.645614,0.762076
5546,55.460000,-0.174850,0.176162,0.627085,0.738349,1.352200,1.645269,0.766225
5547,55.470000,-0.175648,0.174160,0.626018,0.739538,1.352824,1.644849,0.770279
5548,55.480000,-0.176651,0.172207,0.625162,0.740481,1.353185,1.644625,0.774373
5549,55.490000,-0.177198,0.171263,0.623665,0.741830,1.353637,1.644353,0.778491
5550,55.500000,-0.178475,0.167842,0.624017,0.742010,1.354178,1.644101,0.782680
5551,55.510000,-0.179477,0.166583,0.623139,0.742789,1.354813,1.643887,0.786970
5552,55.520000,-0.179696,0.163094,0.623080,0.743559,1.355593,1.643807,0.791232
5553,55.530000,-0.182132,0.160288,0.623681,0.743073,1.356376,1.643587,0.795302
5554,55.540000,-0.183052,0.156944,0.623619,0.743612,1.357402,1.643640,0.799601
5555,55.550000,-0.185230,0.152705,0.623038,0.744443,1.358606,1.643587,0.803935
5556,55.560000,-0.189446,0.146329,0.625288,0.742774,1.359794,1.643667,0.808742
5557,55.570000,-0.190244,0.142861,0.623046,0.745125,1.360867,1.643789,0.812920
5558,55.580000,-0.192524,0.139168,0.623970,0.744465,1.362142,1.643669,0.817226
5559,55.590000,-0.194106,0.135348,0.622000,0.746405,1.363183,1.643727,0.821396
5560,55.600000,-0.196124,0.132205,0.621602,0.746772,1.364424,1.643859,0.825771
5561,55.610000,-0.196687,0.128647,0.621432,0.747386,1.365644,1.643948,0.830062
5562,55.620000,-0.198135,0.124518,0.621485,0.747659,1.366963,1.643958,0.834637
5563,55.630000,-0.199757,0.121511,0.621107,0.748037,1.368206,1.644102,0.839100
5564,55.640000,-0.200753,0.119429,0.620239,0.748825,1.369498,1.644291,0.843796
5565,55.650000,-0.202330,0.117400,0.619609,0.749243,1.370818,1.644490,0.848505
5566,55.660000,-0.203325,0.113146,0.618938,0.750182,1.372261,1.644397,0.852979
5567,55.670000,-0.203089,0.109884,0.617500,0.751914,1.373577,1.644334,0.857459
5568,55.680000,-0.203518,0.107666,0.616400,0.753021,1.375057,1.644372,0.862321
5569,55.690000,-0.201783,0.111342,0.612675,0.755987,1.376099,1.644009,0.866908
5570,55.700000,-0.202751,0.109971,0.612000,0.756475,1.377644,1.643968,0.871724
5571,55.710000,-0.203757,0.106162,0.611720,0.756975,1.378921,1.644026,0.876568
5572,55.720000,-0.202296,0.106344,0.610690,0.758172,1.380279,1.643668,0.881179
5573,55.730000,-0.206003,0.097766,0.613430,0.756114,1.382115,1.644061,0.886341
5574,55.740000,-0.206964,0.093933,0.613350,0.756402,1.383683,1.643773,0.891169
5575,55.750000,-0.207624,0.091442,0.612647,0.757096,1.385318,1.643445,0.895994
5576,55.760000,-0.208504,0.088864,0.612322,0.757424,1.387075,1.643151,0.900850
5577,55.770000,-0.211085,0.086575,0.612111,0.757145,1.388916,1.642913,0.905625
5578,55.780000,-0.210707,0.082204,0.609622,0.759741,1.390632,1.642598,0.910508
5579,55.790000,-0.213765,0.079420,0.608839,0.759810,1.392447,1.642145,0.915082
5580,55.800000,-0.214759,0.076753,0.607391,0.760963,1.394271,1.641765,0.920004
5581,55.810000,-0.208711,0.080367,0.605325,0.763913,1.395544,1.641323,0.924023
5582,55.820000,-0.210890,0.077795,0.603913,0.764698,1.397469,1.640942,0.928924
5583,55.830000,-0.212936,0.075225,0.602624,0.765404,1.399332,1.640585,0.933975
5584,55.840000,-0.214713,0.072538,0.601073,0.766386,1.401221,1.640150,0.939061
5585,55.850000,-0.218132,0.069524,0.599942,0.766586,1.403217,1.639719,0.944375
5586,55.860000,-0.218863,0.066994,0.599477,0.766967,1.405056,1.639224,0.949532
5587,55.870000,-0.219493,0.065887,0.598726,0.767469,1.406960,1.638932,0.954779
5588,55.880000,-0.220368,0.063802,0.598427,0.767628,1.408815,1.638517,0.960189
5589,55.890000,-0.220698,0.061123,0.598239,0.767898,1.410923,1.638019,0.965358
5590,55.900000,-0.222396,0.059250,0.597450,0.768169,1.412848,1.637634,0.970748
5591,55.910000,-0.222895,0.057560,0.596453,0.768927,1.414866,1.637240,0.976041
5592,55.920000,-0.221816,0.057680,0.595693,0.769819,1.416830,1.636975,0.981278
5593,55.930000,-0.225517,0.054012,0.594677,0.769795,1.419029,1.636389,0.986822
5594,55.940000,-0.223992,0.053748,0.594230,0.770603,1.421036,1.635995,0.992023
5595,55.950000,-0.225768,0.052400,0.594605,0.769888,1.422960,1.635627,0.997417
5596,55.960000,-0.227217,0.050930,0.594092,0.769956,1.425088,1.635194,1.002806
5597,55.970000,-0.228335,0.049244,0.593843,0.769928,1.427188,1.634772,1.008244
5598,55.980000,-0.232320,0.046243,0.593488,0.769195,1.429391,1.634256,1.013844
5599,55.990000,-0.230577,0.045139,0.593920,0.769452,1.431313,1.633973,1.018923
5600,56.000000,-0.231251,0.044500,0.593705,0.769453,1.433447,1.633724,1.024323
5601,56.010000,-0.233239,0.042069,0.593379,0.769240,1.435457,1.633375,1.029650
5602,56.020000,-0.238724,0.037333,0.592885,0.768183,1.437487,1.632878,1.035038
5603,56.030000,-0.240828,0.035492,0.593427,0.767194,1.439358,1.632648,1.040244
5604,56.040000,-0.243076,0.034278,0.593297,0.766640,1.441207,1.632540,1.045388
5605,56.050000,-0.245233,0.033418,0.594029,0.765424,1.443051,1.632476,1.050521
5606,56.060000,-0.247562,0.033109,0.593639,0.764990,1.444929,1.632731,1.055666
5607,56.070000,-0.245597,0.032954,0.595030,0.764549,1.446611,1.632858,1.060542
5608,56.080000,-0.247353,0.031575,0.595164,0.763937,1.448446,1.633189,1.065620
5609,56.090000,-0.249187,0.030490,0.594879,0.763607,1.450218,1.633500,1.070759
5610,56.100000,-0.254595,0.026622,0.595023,0.761853,1.451835,1.633953,1.076228
5611,56.110000,-0.254737,0.025976,0.594423,0.762297,1.453601,1.634446,1.081232
5612,56.120000,-0.257394,0.026285,0.594842,0.761066,1.455483,1.635259,1.086201
5613,56.130000,-0.258402,0.026168,0.592490,0.762560,1.457574,1.636109,1.091062
5614,56.140000,-0.260083,0.024503,0.593097,0.761572,1.459021,1.636877,1.096065
5615,56.150000,-0.262573,0.023146,0.593196,0.760683,1.460778,1.637649,1.100821
5616,56.160000,-0.264272,0.025053,0.591809,0.761115,1.462839,1.638868,1.106005
5617,56.170000,-0.266685,0.021980,0.591082,0.760932,1.464550,1.639733,1.110556
5618,56.180000,-0.269019,0.021564,0.590872,0.760286,1.466146,1.640714,1.115481
5619,56.190000,-0.269711,0.021907,0.592084,0.759087,1.467805,1.641611,1.120504
5620,56.200000,-0.268701,0.023161,0.591536,0.759834,1.469534,1.642809,1.124901
5621,56.210000,-0.270110,0.022750,0.591992,0.758991,1.470986,1.643804,1.129735
5622,56.220000,-0.272308,0.022652,0.591749,0.758399,1.472883,1.644557,1.134486
5623,56.230000,-0.282540,0.019393,0.594724,0.752395,1.475396,1.645533,1.139913
5624,56.240000,-0.277797,0.020986,0.590626,0.757330,1.476577,1.646184,1.143605
5625,56.250000,-0.280054,0.019915,0.590473,0.756647,1.478479,1.646692,1.148270
5626,56.260000,-0.290854,0.013090,0.590889,0.752385,1.480761,1.647190,1.153392
5627,56.270000,-0.293365,0.010981,0.591654,0.750841,1.482335,1.647518,1.157867
5628,56.280000,-0.297554,0.009606,0.590940,0.749773,1.484238,1.647861,1.162211
5629,56.290000,-0.296108,0.012326,0.587667,0.752872,1.485483,1.648067,1.166358
5630,56.300000,-0.298957,0.010262,0.587566,0.751855,1.487138,1.648283,1.170948
5631,56.310000,-0.300419,0.008439,0.586256,0.752318,1.488218,1.648480,1.175133
5632,56.320000,-0.303718,0.005155,0.585671,0.751477,1.490243,1.648352,1.179770
5633,56.330000,-0.307785,0.001859,0.585851,0.749696,1.491515,1.648455,1.184014
5634,56.340000,-0.310468,-0.001976,0.585002,0.749252,1.492763,1.648487,1.188430
5635,56.350000,-0.310282,-0.003068,0.584271,0.749895,1.493900,1.648598,1.192603
5636,56.360000,-0.309588,-0.005907,0.584749,0.749793,1.495472,1.648833,1.196750
5637,56.370000,-0.319692,-0.015025,0.583968,0.746025,1.497317,1.648977,1.201660
5638,56.380000,-0.321727,-0.019602,0.583515,0.745398,1.498592,1.649292,1.206031
5639,56.390000,-0.317950,-0.018089,0.580648,0.749285,1.499046,1.649438,1.209788
5640,56.400000,-0.317933,-0.020757,0.580646,0.749225,1.500199,1.649693,1.213866
5641,56.410000,-0.319593,-0.024601,0.579480,0.749305,1.501130,1.649969,1.218076
5642,56.420000,-0.329540,-0.033902,0.578869,0.745094,1.502532,1.650410,1.223007
5643,56.430000,-0.330657,-0.037252,0.578411,0.744795,1.503258,1.650785,1.227127
5644,56.440000,-0.332830,-0.040676,0.576966,0.744768,1.504052,1.651116,1.231184
5645,56.450000,-0.334353,-0.044674,0.577283,0.743610,1.504718,1.651465,1.235328
5646,56.460000,-0.325871,-0.042191,0.575945,0.748542,1.504561,1.651912,1.238796
5647,56.470000,-0.335061,-0.050086,0.574000,0.745486,1.505642,1.652330,1.243407
5648,56.480000,-0.337602,-0.053107,0.572695,0.745134,1.506330,1.652776,1.247383
5649,56.490000,-0.338953,-0.057084,0.568312,0.747578,1.506698,1.653222,1.251254
5650,56.500000,-0.340258,-0.058306,0.567878,0.747221,1.507610,1.653614,1.254890
5651,56.510000,-0.340533,-0.062018,0.565457,0.748631,1.508274,1.653992,1.258717
5652,56.520000,-0.343743,-0.062960,0.562199,0.749539,1.508470,1.654220,1.262571
5653,56.530000,-0.344776,-0.068020,0.562562,0.748350,1.509489,1.654196,1.266333
5654,56.540000,-0.348425,-0.063961,0.556121,0.751823,1.509018,1.653312,1.270177
5655,56.550000,-0.353053,-0.073733,0.560595,0.745420,1.510527,1.653613,1.273980
5656,56.560000,-0.350802,-0.071717,0.554425,0.751271,1.510339,1.652994,1.277490
5657,56.570000,-0.359665,-0.075640,0.551392,0.748924,1.510770,1.652637,1.281506
5658,56.580000,-0.357235,-0.076151,0.549871,0.751150,1.511168,1.652186,1.285023
5659,56.590000,-0.361285,-0.079520,0.546846,0.751072,1.511502,1.651512,1.288813
5660,56.600000,-0.363036,-0.084417,0.543646,0.752016,1.511649,1.651052,1.292636
5661,56.610000,-0.364708,-0.087375,0.542894,0.751411,1.512018,1.650851,1.296314
5662,56.620000,-0.366346,-0.092416,0.541109,0.751300,1.511487,1.650317,1.300160
5663,56.630000,-0.367043,-0.095344,0.538963,0.752136,1.511295,1.649640,1.303891
5664,56.640000,-0.368693,-0.098037,0.537488,0.752038,1.510989,1.648660,1.307860
5665,56.650000,-0.370799,-0.101899,0.536209,0.751401,1.510234,1.647885,1.311821
5666,56.660000,-0.371823,-0.105694,0.534648,0.751484,1.509498,1.646923,1.315803
5667,56.670000,-0.372510,-0.108813,0.534092,0.751094,1.508785,1.645997,1.319933
5668,56.680000,-0.374413,-0.112251,0.531357,0.751581,1.508048,1.645180,1.324043
5669,56.690000,-0.376029,-0.116415,0.530314,0.750877,1.507054,1.644076,1.328161
5670,56.700000,-0.377819,-0.120193,0.527862,0.751111,1.505848,1.643259,1.332498
5671,56.710000,-0.379448,-0.124110,0.526376,0.750696,1.504449,1.642359,1.336686
5672,56.720000,-0.381926,-0.128356,0.522986,0.751095,1.502892,1.641371,1.341060
5673,56.730000,-0.382055,-0.132349,0.522750,0.750500,1.501429,1.640284,1.345326
5674,56.740000,-0.384313,-0.136627,0.521235,0.749634,1.499416,1.639502,1.349734
5675,56.750000,-0.384829,-0.140738,0.521513,0.748414,1.497465,1.638681,1.354121
5676,56.760000,-0.384948,-0.145659,0.521494,0.747424,1.495142,1.637791,1.358706
5677,56.770000,-0.386433,-0.149262,0.521484,0.745952,1.492773,1.636938,1.363243
5678,56.780000,-0.388299,-0.152822,0.517915,0.746749,1.490819,1.636117,1.367761
