Format Version,1.23,Take Name,Take 2025-03-06 06.38.58 PM_004,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-03-06 07.04.03.103 PM,Capture Start Frame,174096,Total Frames in Take,20102,Total Exported Frames,20102,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody 010,RigidBody 010,RigidBody 010,RigidBody 010,RigidBody 010,RigidBody 010,RigidBody 010
,ID,"EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
5287,52.870000,-0.864736,-0.354295,0.058880,-0.351055,0.179904,1.233724,-0.689694
5288,52.880000,-0.864429,-0.353957,0.060363,-0.351899,0.185096,1.234727,-0.685703
5289,52.890000,-0.864647,-0.352937,0.061480,-0.352194,0.190365,1.235770,-0.681793
5290,52.900000,-0.865608,-0.351531,0.062024,-0.351142,0.195688,1.236811,-0.678060
5291,52.910000,-0.865512,-0.350973,0.062978,-0.351768,0.200976,1.237973,-0.673915
5292,52.920000,-0.865886,-0.351481,0.067214,-0.349550,0.206446,1.238969,-0.670183
5293,52.930000,-0.865992,-0.352767,0.070382,-0.347362,0.211913,1.240063,-0.666406
5294,52.940000,-0.865665,-0.354828,0.071986,-0.345745,0.217496,1.241392,-0.662392
5295,52.950000,-0.864999,-0.357701,0.074569,-0.343898,0.223201,1.242648,-0.658365
5296,52.960000,-0.863770,-0.362132,0.077374,-0.341722,0.229019,1.243947,-0.654479
5297,52.970000,-0.862506,-0.366450,0.079399,-0.339844,0.234708,1.245440,-0.650491
5298,52.980000,-0.861491,-0.369861,0.084139,-0.337575,0.240470,1.246594,-0.646710
5299,52.990000,-0.861266,-0.372795,0.086282,-0.334366,0.246183,1.248067,-0.642868
5300,53.000000,-0.860964,-0.374687,0.089156,-0.332267,0.251678,1.249535,-0.638923
5301,53.010000,-0.860845,-0.376384,0.092136,-0.329837,0.257565,1.250825,-0.634941
5302,53.020000,-0.860994,-0.377773,0.095915,-0.326769,0.263109,1.252439,-0.630910
5303,53.030000,-0.861209,-0.378700,0.098362,-0.324391,0.268621,1.253778,-0.627063
5304,53.040000,-0.861567,-0.379618,0.101834,-0.321281,0.274332,1.255233,-0.623391
5305,53.050000,-0.860790,-0.382355,0.108011,-0.318086,0.279687,1.256807,-0.619612
5306,53.060000,-0.860446,-0.383674,0.109837,-0.316801,0.285189,1.258237,-0.615915
5307,53.070000,-0.859064,-0.386854,0.114119,-0.315166,0.290844,1.259744,-0.612166
5308,53.080000,-0.858178,-0.389350,0.115643,-0.313947,0.296119,1.261190,-0.608581
5309,53.090000,-0.855849,-0.393812,0.121275,-0.312613,0.301339,1.262526,-0.605165
5310,53.100000,-0.854360,-0.397049,0.123010,-0.311913,0.306767,1.263967,-0.601720
5311,53.110000,-0.852784,-0.399754,0.125417,-0.311813,0.311905,1.265061,-0.598279
5312,53.120000,-0.851289,-0.402073,0.126297,-0.312559,0.317083,1.266147,-0.594751
5313,53.130000,-0.849931,-0.404464,0.130229,-0.311556,0.322089,1.267164,-0.591458
5314,53.140000,-0.850017,-0.403643,0.132451,-0.311448,0.326734,1.268090,-0.588015
5315,53.150000,-0.849131,-0.404378,0.136257,-0.311271,0.331490,1.268874,-0.584601
5316,53.160000,-0.848700,-0.403898,0.138040,-0.312280,0.336427,1.269504,-0.581084
5317,53.170000,-0.849187,-0.401772,0.141674,-0.312071,0.340894,1.270363,-0.577614
5318,53.180000,-0.849007,-0.400962,0.144470,-0.312321,0.345613,1.270831,-0.574185
5319,53.190000,-0.848930,-0.399936,0.146263,-0.313012,0.350273,1.271236,-0.570734
5320,53.200000,-0.848359,-0.400030,0.149618,-0.312855,0.354782,1.271634,-0.567320
5321,53.210000,-0.847233,-0.399987,0.153835,-0.313914,0.359388,1.271842,-0.564097
5322,53.220000,-0.846017,-0.401297,0.156532,-0.314187,0.363836,1.272223,-0.560453
5323,53.230000,-0.844856,-0.402804,0.160502,-0.313380,0.368225,1.272313,-0.557241
5324,53.240000,-0.844589,-0.403571,0.161930,-0.312375,0.372644,1.272314,-0.553718
5325,53.250000,-0.844751,-0.404296,0.163110,-0.310380,0.376889,1.272188,-0.550574
5326,53.260000,-0.844760,-0.404732,0.165746,-0.308386,0.381197,1.271897,-0.547229
5327,53.270000,-0.845160,-0.405332,0.167281,-0.305658,0.385430,1.271537,-0.543724
5328,53.280000,-0.845388,-0.405870,0.168193,-0.303810,0.389714,1.271172,-0.540297
5329,53.290000,-0.844747,-0.407162,0.170079,-0.302812,0.393978,1.270825,-0.536647
5330,53.300000,-0.843822,-0.409309,0.171873,-0.301479,0.398144,1.270229,-0.533195
5331,53.310000,-0.842835,-0.412502,0.172721,-0.299398,0.402398,1.270024,-0.529439
5332,53.320000,-0.842045,-0.414935,0.171247,-0.299105,0.406524,1.269597,-0.525823
5333,53.330000,-0.840526,-0.418120,0.171454,-0.298823,0.410455,1.269037,-0.521835
5334,53.340000,-0.839519,-0.420597,0.171401,-0.298207,0.414432,1.268713,-0.518091
5335,53.350000,-0.838669,-0.422775,0.170725,-0.297906,0.418404,1.268279,-0.514308
5336,53.360000,-0.838510,-0.423460,0.168875,-0.298437,0.422415,1.267912,-0.510109
5337,53.370000,-0.836242,-0.426725,0.172367,-0.298153,0.426363,1.267509,-0.505896
5338,53.380000,-0.836951,-0.426300,0.169648,-0.298330,0.430205,1.266840,-0.501619
5339,53.390000,-0.834826,-0.429038,0.171993,-0.299015,0.434042,1.266425,-0.497059
5340,53.400000,-0.836368,-0.428344,0.168492,-0.297693,0.437771,1.265672,-0.492619
5341,53.410000,-0.835061,-0.429886,0.169093,-0.298796,0.441644,1.265147,-0.487771
5342,53.420000,-0.833302,-0.432125,0.170579,-0.299632,0.445472,1.264454,-0.482824
5343,53.430000,-0.833686,-0.432587,0.168325,-0.299170,0.449281,1.263694,-0.477869
5344,53.440000,-0.833317,-0.433357,0.167832,-0.299361,0.453014,1.262985,-0.472567
5345,53.450000,-0.833061,-0.433652,0.167343,-0.299919,0.456701,1.262122,-0.467210
5346,53.460000,-0.833078,-0.433475,0.167690,-0.299936,0.460371,1.261125,-0.461753
5347,53.470000,-0.833270,-0.433173,0.167459,-0.299965,0.463993,1.260097,-0.456064
5348,53.480000,-0.833553,-0.433162,0.166942,-0.299483,0.467595,1.258945,-0.450306
5349,53.490000,-0.834576,-0.432631,0.165191,-0.298370,0.471131,1.257650,-0.444512
5350,53.500000,-0.834000,-0.434219,0.163845,-0.298417,0.474895,1.256484,-0.438167
5351,53.510000,-0.832164,-0.436774,0.165339,-0.298990,0.478396,1.255347,-0.431859
5352,53.520000,-0.832179,-0.437363,0.162535,-0.299622,0.481787,1.254078,-0.425370
5353,53.530000,-0.832254,-0.438553,0.159293,-0.299416,0.485172,1.252709,-0.419125
5354,53.540000,-0.830751,-0.440550,0.159288,-0.300658,0.488575,1.251384,-0.412197
5355,53.550000,-0.830652,-0.440797,0.157764,-0.301372,0.491657,1.249872,-0.405532
5356,53.560000,-0.831131,-0.440140,0.154699,-0.302599,0.494793,1.248491,-0.398449
5357,53.570000,-0.832071,-0.438498,0.150584,-0.304471,0.497662,1.246840,-0.391578
5358,53.580000,-0.832206,-0.437905,0.148170,-0.306135,0.500645,1.245302,-0.384243
5359,53.590000,-0.832653,-0.436832,0.144089,-0.308390,0.503443,1.243782,-0.376929
5360,53.600000,-0.832699,-0.435565,0.141038,-0.311455,0.506192,1.242190,-0.369467
5361,53.610000,-0.833325,-0.433661,0.137203,-0.314139,0.508755,1.240404,-0.361875
5362,53.620000,-0.832754,-0.433107,0.135008,-0.317351,0.511397,1.238934,-0.354068
5363,53.630000,-0.833417,-0.430467,0.130921,-0.320895,0.513792,1.237321,-0.346140
5364,53.640000,-0.834853,-0.425797,0.126658,-0.325078,0.516293,1.235781,-0.338130
5365,53.650000,-0.835109,-0.423049,0.126009,-0.328244,0.518772,1.234298,-0.330092
5366,53.660000,-0.836941,-0.418187,0.122216,-0.331229,0.520757,1.232617,-0.321952
5367,53.670000,-0.837409,-0.414147,0.122539,-0.334982,0.523026,1.231106,-0.313711
5368,53.680000,-0.841312,-0.405639,0.114408,-0.338472,0.525110,1.229251,-0.305332
5369,53.690000,-0.842414,-0.400733,0.109710,-0.343098,0.527176,1.227717,-0.296971
5370,53.700000,-0.842638,-0.397024,0.107136,-0.347643,0.529413,1.226277,-0.288350
5371,53.710000,-0.845486,-0.390165,0.101221,-0.350255,0.531291,1.224411,-0.280137
5372,53.720000,-0.846870,-0.385315,0.094606,-0.354109,0.533295,1.222765,-0.271551
5373,53.730000,-0.847696,-0.380679,0.088971,-0.358578,0.535519,1.221291,-0.262723
5374,53.740000,-0.848748,-0.376261,0.085587,-0.361565,0.537520,1.219847,-0.254045
5375,53.750000,-0.849362,-0.372588,0.082316,-0.364673,0.539621,1.218412,-0.245299
5376,53.760000,-0.849970,-0.368703,0.077815,-0.368176,0.541783,1.217104,-0.236299
5377,53.770000,-0.851735,-0.363336,0.075374,-0.369937,0.543854,1.215615,-0.227458
5378,53.780000,-0.852970,-0.358867,0.071567,-0.372203,0.546063,1.214394,-0.218275
5379,53.790000,-0.854875,-0.354611,0.067084,-0.372747,0.548144,1.213001,-0.209414
5380,53.800000,-0.857098,-0.349705,0.063845,-0.372845,0.550038,1.211650,-0.200699
5381,53.810000,-0.858434,-0.344966,0.057482,-0.375213,0.552323,1.210518,-0.191704
5382,53.820000,-0.860073,-0.341277,0.051535,-0.375697,0.554542,1.209438,-0.182906
5383,53.830000,-0.861557,-0.337008,0.045205,-0.376964,0.556693,1.208417,-0.174117
5384,53.840000,-0.862387,-0.333677,0.038927,-0.378724,0.559068,1.207621,-0.165123
5385,53.850000,-0.863561,-0.331057,0.033857,-0.378836,0.561537,1.206828,-0.156469
5386,53.860000,-0.864651,-0.329292,0.029925,-0.378219,0.564027,1.206175,-0.147720
5387,53.870000,-0.865581,-0.327975,0.025272,-0.377576,0.566496,1.205595,-0.138975
5388,53.880000,-0.867096,-0.327457,0.021825,-0.374753,0.569097,1.205074,-0.130182
5389,53.890000,-0.866753,-0.328778,0.017943,-0.374597,0.571615,1.204590,-0.121745
5390,53.900000,-0.866971,-0.329468,0.014016,-0.373651,0.574170,1.204198,-0.113149
5391,53.910000,-0.867557,-0.329456,0.009913,-0.372432,0.576507,1.203755,-0.104981
5392,53.920000,-0.867933,-0.330735,0.006281,-0.370496,0.578851,1.203397,-0.096610
5393,53.930000,-0.867487,-0.330314,0.001453,-0.371964,0.581167,1.203068,-0.088269
5394,53.940000,-0.866975,-0.328907,-0.004333,-0.374373,0.583331,1.202854,-0.079952
5395,53.950000,-0.866824,-0.326863,-0.010233,-0.376393,0.585403,1.202559,-0.071797
5396,53.960000,-0.866869,-0.323736,-0.016601,-0.378758,0.587390,1.202306,-0.063727
5397,53.970000,-0.867034,-0.320077,-0.023857,-0.381096,0.589137,1.202101,-0.055532
5398,53.980000,-0.867323,-0.316072,-0.029981,-0.383340,0.591016,1.202045,-0.047476
5399,53.990000,-0.867747,-0.312450,-0.035264,-0.384899,0.592748,1.202030,-0.039555
5400,54.000000,-0.867295,-0.308937,-0.042288,-0.388032,0.594552,1.202157,-0.031350
5401,54.010000,-0.867162,-0.307196,-0.047533,-0.389104,0.596408,1.202410,-0.023249
5402,54.020000,-0.866942,-0.304516,-0.053122,-0.390972,0.598095,1.202716,-0.015164
5403,54.030000,-0.866130,-0.303383,-0.058091,-0.392942,0.599886,1.203293,-0.007207
5404,54.040000,-0.865427,-0.303587,-0.062635,-0.393633,0.601459,1.203795,0.000418
5405,54.050000,-0.865095,-0.302649,-0.068245,-0.394154,0.603096,1.204597,0.008332
5406,54.060000,-0.862846,-0.304333,-0.073950,-0.396750,0.604899,1.205442,0.015861
5407,54.070000,-0.860794,-0.305793,-0.079411,-0.399022,0.606556,1.206430,0.023361
5408,54.080000,-0.858369,-0.307368,-0.085703,-0.401725,0.608109,1.207603,0.030926
5409,54.090000,-0.856270,-0.308148,-0.091152,-0.404400,0.609691,1.208780,0.038283
5410,54.100000,-0.853928,-0.310147,-0.095380,-0.406840,0.611302,1.210104,0.045667
5411,54.110000,-0.852604,-0.309853,-0.098332,-0.409130,0.612872,1.211331,0.052805
5412,54.120000,-0.851198,-0.310417,-0.101542,-0.410844,0.614413,1.212658,0.059956
5413,54.130000,-0.849937,-0.309821,-0.103895,-0.413309,0.615889,1.214124,0.067263
5414,54.140000,-0.849328,-0.307036,-0.108879,-0.415350,0.617416,1.215487,0.074209
5415,54.150000,-0.847983,-0.306666,-0.109385,-0.418229,0.618685,1.216979,0.081436
5416,54.160000,-0.847519,-0.304554,-0.111286,-0.420207,0.620166,1.218108,0.088335
5417,54.170000,-0.846302,-0.303070,-0.114014,-0.422993,0.621525,1.219436,0.095214
5418,54.180000,-0.845144,-0.299820,-0.118518,-0.426373,0.622800,1.220611,0.102309
5419,54.190000,-0.843871,-0.298121,-0.119297,-0.429854,0.624060,1.221689,0.109287
5420,54.200000,-0.842330,-0.294865,-0.122590,-0.434174,0.625362,1.222899,0.116350
5421,54.210000,-0.841543,-0.292254,-0.123802,-0.437112,0.626519,1.223935,0.123288
5422,54.220000,-0.841102,-0.289719,-0.123731,-0.439660,0.627812,1.225012,0.130386
5423,54.230000,-0.840616,-0.287748,-0.125754,-0.441307,0.629095,1.225832,0.137612
5424,54.240000,-0.840441,-0.286004,-0.125739,-0.442777,0.630307,1.226708,0.144524
5425,54.250000,-0.840030,-0.285221,-0.125668,-0.444079,0.631626,1.227426,0.151509
5426,54.260000,-0.839071,-0.282640,-0.129437,-0.446454,0.632914,1.228276,0.158689
5427,54.270000,-0.838621,-0.282395,-0.128830,-0.447627,0.634108,1.228896,0.165819
5428,54.280000,-0.836573,-0.283857,-0.129879,-0.450224,0.635465,1.229666,0.172779
5429,54.290000,-0.835548,-0.282009,-0.132245,-0.452594,0.636725,1.230333,0.179824
5430,54.300000,-0.834728,-0.281235,-0.133454,-0.454232,0.638081,1.230914,0.186705
5431,54.310000,-0.832094,-0.282753,-0.133000,-0.458237,0.639379,1.231708,0.193830
5432,54.320000,-0.832258,-0.281720,-0.133306,-0.458487,0.640750,1.232063,0.200626
5433,54.330000,-0.831125,-0.281590,-0.135345,-0.460022,0.642114,1.232535,0.207610
5434,54.340000,-0.830442,-0.282265,-0.135000,-0.460942,0.643668,1.232902,0.214447
5435,54.350000,-0.829328,-0.282444,-0.134981,-0.462839,0.645262,1.233346,0.221373
5436,54.360000,-0.828078,-0.283459,-0.134429,-0.464614,0.646824,1.233693,0.228415
5437,54.370000,-0.827105,-0.283477,-0.133981,-0.466463,0.648573,1.233943,0.235223
5438,54.380000,-0.826958,-0.283399,-0.134023,-0.466758,0.650317,1.234164,0.242175
5439,54.390000,-0.826708,-0.282719,-0.133833,-0.467668,0.651948,1.234246,0.248982
5440,54.400000,-0.826615,-0.282302,-0.133882,-0.468069,0.653675,1.234400,0.256052
5441,54.410000,-0.826562,-0.280886,-0.133472,-0.469130,0.655447,1.234453,0.263039
5442,54.420000,-0.826904,-0.279789,-0.132275,-0.469522,0.657387,1.234538,0.270003
5443,54.430000,-0.827013,-0.278593,-0.132689,-0.469925,0.659346,1.234568,0.277076
5444,54.440000,-0.827082,-0.278322,-0.130424,-0.470598,0.661314,1.234741,0.284251
5445,54.450000,-0.825355,-0.277596,-0.131101,-0.473859,0.663388,1.235177,0.291885
5446,54.460000,-0.826514,-0.277363,-0.128204,-0.472766,0.665429,1.235325,0.298840
5447,54.470000,-0.824745,-0.275751,-0.129042,-0.476556,0.667558,1.235723,0.306499
5448,54.480000,-0.826691,-0.276315,-0.125209,-0.473872,0.669696,1.235947,0.313090
5449,54.490000,-0.825940,-0.276725,-0.122731,-0.475589,0.671958,1.236493,0.320575
5450,54.500000,-0.825534,-0.276949,-0.123387,-0.475993,0.674290,1.236880,0.327689
5451,54.510000,-0.825279,-0.278732,-0.120586,-0.476112,0.676798,1.237632,0.335045
5452,54.520000,-0.824536,-0.281213,-0.119304,-0.476263,0.679311,1.238353,0.342239
5453,54.530000,-0.824204,-0.283108,-0.119018,-0.475787,0.681901,1.239232,0.349445
5454,54.540000,-0.823312,-0.286752,-0.116521,-0.475765,0.684637,1.240384,0.356878
5455,54.550000,-0.822443,-0.288999,-0.116626,-0.475883,0.687378,1.241483,0.364065
5456,54.560000,-0.821176,-0.292753,-0.115284,-0.476104,0.690310,1.243023,0.371506
5457,54.570000,-0.820135,-0.297246,-0.112111,-0.475872,0.693105,1.244556,0.379039
5458,54.580000,-0.818856,-0.300516,-0.111988,-0.476050,0.696044,1.246540,0.386462
5459,54.590000,-0.817536,-0.304181,-0.109379,-0.476597,0.698856,1.248520,0.394203
5460,54.600000,-0.816595,-0.308457,-0.106043,-0.476216,0.701667,1.250624,0.401755
5461,54.610000,-0.815949,-0.311465,-0.105615,-0.475460,0.704434,1.252805,0.409292
5462,54.620000,-0.814402,-0.315807,-0.104181,-0.475565,0.707202,1.255422,0.417132
5463,54.630000,-0.812634,-0.320200,-0.100553,-0.476432,0.709863,1.258066,0.424941
5464,54.640000,-0.811008,-0.323399,-0.098693,-0.477430,0.712458,1.260795,0.432862
5465,54.650000,-0.809477,-0.326399,-0.095857,-0.478562,0.714951,1.263803,0.440816
5466,54.660000,-0.808269,-0.329534,-0.092989,-0.479023,0.717511,1.266739,0.448720
5467,54.670000,-0.807965,-0.331661,-0.090513,-0.478541,0.719820,1.269807,0.456543
5468,54.680000,-0.807478,-0.332568,-0.090004,-0.478829,0.722071,1.272769,0.464592
5469,54.690000,-0.807764,-0.334064,-0.086697,-0.477916,0.724138,1.275930,0.472485
5470,54.700000,-0.807659,-0.336896,-0.082018,-0.476929,0.726175,1.279165,0.480363
5471,54.710000,-0.806757,-0.338394,-0.079966,-0.477744,0.728185,1.282151,0.488240
5472,54.720000,-0.806735,-0.339748,-0.076846,-0.477330,0.730078,1.285355,0.495893
5473,54.730000,-0.805145,-0.342538,-0.073360,-0.478569,0.731706,1.288389,0.503441
5474,54.740000,-0.803648,-0.345112,-0.070405,-0.479678,0.733337,1.291368,0.510805
5475,54.750000,-0.801220,-0.346406,-0.069320,-0.482954,0.734614,1.294512,0.518270
5476,54.760000,-0.798064,-0.349831,-0.067217,-0.485998,0.735912,1.297276,0.525528
5477,54.770000,-0.794757,-0.352528,-0.064784,-0.489784,0.737185,1.299982,0.532589
5478,54.780000,-0.791737,-0.354564,-0.065593,-0.493087,0.738301,1.302647,0.539737
5479,54.790000,-0.788108,-0.357899,-0.063639,-0.496734,0.739277,1.305049,0.546681
5480,54.800000,-0.784635,-0.360674,-0.062453,-0.500361,0.740168,1.307463,0.553744
5481,54.810000,-0.782804,-0.362910,-0.060229,-0.501884,0.741010,1.309432,0.560396
5482,54.820000,-0.779808,-0.364222,-0.059832,-0.505631,0.741530,1.311490,0.567475
5483,54.830000,-0.778250,-0.365127,-0.058218,-0.507563,0.742274,1.313331,0.574157
5484,54.840000,-0.776534,-0.366103,-0.056728,-0.509652,0.742792,1.314869,0.580839
5485,54.850000,-0.776679,-0.364774,-0.055582,-0.510510,0.743344,1.316375,0.587483
5486,54.860000,-0.776553,-0.364262,-0.053860,-0.511251,0.743755,1.317767,0.594041
5487,54.870000,-0.777174,-0.361924,-0.053416,-0.512014,0.744013,1.318870,0.600590
5488,54.880000,-0.777485,-0.359665,-0.051141,-0.513364,0.744292,1.319979,0.607395
5489,54.890000,-0.778205,-0.356937,-0.050365,-0.514253,0.744525,1.320987,0.613789
5490,54.900000,-0.778456,-0.355468,-0.047529,-0.515160,0.744684,1.321745,0.620305
5491,54.910000,-0.778440,-0.353020,-0.046880,-0.516923,0.744618,1.322340,0.626806
5492,54.920000,-0.778948,-0.350513,-0.046955,-0.517857,0.744521,1.322827,0.633126
5493,54.930000,-0.778769,-0.347708,-0.045925,-0.520104,0.744287,1.323391,0.639858
5494,54.940000,-0.779073,-0.345105,-0.046295,-0.521348,0.743961,1.323554,0.646376
5495,54.950000,-0.779968,-0.339920,-0.047532,-0.523302,0.743786,1.323739,0.652686
5496,54.960000,-0.780381,-0.336544,-0.048124,-0.524812,0.743290,1.323862,0.659320
5497,54.970000,-0.780670,-0.332422,-0.049129,-0.526912,0.742814,1.323886,0.665993
5498,54.980000,-0.781121,-0.328339,-0.051043,-0.528619,0.742227,1.323700,0.672606
5499,54.990000,-0.781603,-0.324283,-0.052642,-0.530250,0.741587,1.323628,0.679387
5500,55.000000,-0.781817,-0.320041,-0.052430,-0.532529,0.740977,1.323615,0.686369
5501,55.010000,-0.782449,-0.316191,-0.054435,-0.533698,0.740144,1.323302,0.693220
5502,55.020000,-0.783161,-0.311493,-0.057324,-0.535112,0.739307,1.323105,0.700022
5503,55.030000,-0.783592,-0.306297,-0.057879,-0.537416,0.738428,1.322830,0.707241
5504,55.040000,-0.784432,-0.302168,-0.059765,-0.538321,0.737440,1.322544,0.714184
5505,55.050000,-0.785881,-0.297597,-0.061917,-0.538511,0.736546,1.322141,0.721124
5506,55.060000,-0.785874,-0.292603,-0.063011,-0.541123,0.735431,1.321913,0.728346
5507,55.070000,-0.786722,-0.288607,-0.065006,-0.541802,0.734359,1.321516,0.735413
5508,55.080000,-0.786618,-0.283831,-0.066086,-0.544339,0.733209,1.321256,0.742712
5509,55.090000,-0.787645,-0.278671,-0.071499,-0.544836,0.731915,1.320704,0.749666
5510,55.100000,-0.787183,-0.273981,-0.072850,-0.547694,0.730673,1.320286,0.757096
5511,55.110000,-0.787816,-0.269706,-0.075341,-0.548569,0.729355,1.319828,0.764299
5512,55.120000,-0.787446,-0.263238,-0.080221,-0.551543,0.727917,1.319434,0.771531
5513,55.130000,-0.787206,-0.259493,-0.080732,-0.553582,0.726647,1.319069,0.778966
5514,55.140000,-0.787929,-0.253230,-0.086010,-0.554658,0.725243,1.318583,0.786068
5515,55.150000,-0.787387,-0.248983,-0.088794,-0.556906,0.723736,1.318121,0.793692
5516,55.160000,-0.786984,-0.244238,-0.092410,-0.558985,0.722283,1.317760,0.801280
5517,55.170000,-0.786559,-0.237639,-0.096253,-0.561772,0.720656,1.317282,0.808940
5518,55.180000,-0.787597,-0.231435,-0.099774,-0.562294,0.719043,1.316740,0.816339
5519,55.190000,-0.787423,-0.225275,-0.102572,-0.564531,0.717424,1.316438,0.824036
5520,55.200000,-0.786804,-0.219364,-0.106296,-0.567028,0.715663,1.316175,0.831754
5521,55.210000,-0.786150,-0.212672,-0.109701,-0.569829,0.714048,1.315845,0.839483
5522,55.220000,-0.785418,-0.207232,-0.112240,-0.572342,0.712350,1.315574,0.847261
5523,55.230000,-0.784521,-0.200523,-0.116835,-0.575037,0.710516,1.315236,0.854986
5524,55.240000,-0.783946,-0.193569,-0.120705,-0.577399,0.708810,1.314933,0.862747
5525,55.250000,-0.782485,-0.187819,-0.124029,-0.580567,0.707074,1.314789,0.870598
5526,55.260000,-0.782218,-0.180013,-0.126427,-0.582878,0.705198,1.314657,0.878342
5527,55.270000,-0.781496,-0.171964,-0.129102,-0.585683,0.703469,1.314495,0.886374
5528,55.280000,-0.780773,-0.163853,-0.131107,-0.588521,0.701566,1.314549,0.894290
5529,55.290000,-0.779829,-0.153877,-0.136402,-0.591256,0.699877,1.314302,0.902169
5530,55.300000,-0.779920,-0.146140,-0.137580,-0.592824,0.697925,1.314591,0.910335
5531,55.310000,-0.780259,-0.135297,-0.141823,-0.593951,0.696053,1.314238,0.917996
5532,55.320000,-0.779385,-0.125937,-0.144303,-0.596553,0.694130,1.314110,0.926136
5533,55.330000,-0.778819,-0.117270,-0.149877,-0.597684,0.692232,1.314335,0.934143
5534,55.340000,,,,,,,
5535,55.350000,-0.780176,-0.100157,-0.156066,-0.597443,0.688826,1.314932,0.949508
5536,55.360000,-0.776944,-0.089872,-0.157214,-0.602963,0.686545,1.315137,0.957974
5537,55.370000,-0.772049,-0.079348,-0.170885,-0.606995,0.684931,1.316288,0.966461
5538,55.380000,-0.771138,-0.073836,-0.173576,-0.608083,0.683496,1.316933,0.974386
5539,55.390000,-0.769330,-0.065993,-0.175249,-0.610790,0.682004,1.317586,0.982391
5540,55.400000,-0.767254,-0.059208,-0.179374,-0.612896,0.680294,1.318437,0.990551
5541,55.410000,-0.766222,-0.053784,-0.178314,-0.614993,0.678611,1.319006,0.998597
5542,55.420000,-0.764466,-0.048009,-0.179207,-0.617391,0.677087,1.320082,1.006817
5543,55.430000,-0.763227,-0.043125,-0.180243,-0.618981,0.675491,1.321188,1.015139
5544,55.440000,-0.762015,-0.036989,-0.182322,-0.620261,0.673766,1.322494,1.023374
5545,55.450000,-0.761130,-0.030429,-0.184062,-0.621190,0.672012,1.323745,1.031532
5546,55.460000,-0.760526,-0.023227,-0.186311,-0.621570,0.670012,1.325210,1.039709
5547,55.470000,-0.759682,-0.014235,-0.189759,-0.621830,0.667953,1.326695,1.047677
5548,55.480000,-0.759563,-0.007580,-0.192067,-0.621384,0.665990,1.328141,1.055872
5549,55.490000,-0.758270,0.000631,-0.198286,-0.621054,0.663797,1.329683,1.063578
5550,55.500000,-0.757710,0.007320,-0.200994,-0.620825,0.661696,1.331302,1.071282
5551,55.510000,-0.756595,0.013069,-0.204254,-0.621026,0.659796,1.332809,1.078848
5552,55.520000,-0.754795,0.019524,-0.208019,-0.621797,0.657920,1.334295,1.086393
5553,55.530000,-0.752800,0.023915,-0.211125,-0.623014,0.656085,1.335793,1.093637
5554,55.540000,-0.750160,0.029436,-0.215180,-0.624573,0.654283,1.337350,1.100890
5555,55.550000,-0.747247,0.033651,-0.217338,-0.627099,0.652576,1.338766,1.108116
5556,55.560000,-0.743801,0.038972,-0.222170,-0.629191,0.650828,1.340111,1.115132
5557,55.570000,-0.741338,0.043950,-0.226045,-0.630389,0.648860,1.341133,1.121988
5558,55.580000,-0.739170,0.048082,-0.229411,-0.631417,0.647102,1.342078,1.128897
5559,55.590000,-0.737885,0.051246,-0.230788,-0.632168,0.645275,1.343031,1.135765
5560,55.600000,-0.736339,0.056326,-0.234965,-0.632000,0.643226,1.343700,1.142549
5561,55.610000,-0.734915,0.061245,-0.239437,-0.631522,0.640793,1.344008,1.149101
5562,55.620000,-0.733867,0.067079,-0.244060,-0.630377,0.638523,1.344606,1.155597
5563,55.630000,-0.732518,0.072566,-0.247825,-0.629868,0.636238,1.345072,1.162117
5564,55.640000,-0.730864,0.079011,-0.252917,-0.628990,0.633703,1.345215,1.168472
5565,55.650000,-0.730557,0.084841,-0.257218,-0.626840,0.630981,1.345389,1.174548
5566,55.660000,-0.729788,0.091757,-0.261813,-0.624855,0.628230,1.345485,1.180659
5567,55.670000,-0.728955,0.098243,-0.266347,-0.622922,0.625435,1.345538,1.186664
5568,55.680000,-0.729896,0.103306,-0.272016,-0.618537,0.622431,1.345365,1.192536
5569,55.690000,-0.729211,0.110532,-0.278381,-0.615255,0.619431,1.345323,1.197976
5570,55.700000,-0.729809,0.117747,-0.284081,-0.610583,0.616468,1.345181,1.203435
5571,55.710000,-0.729875,0.124630,-0.290968,-0.605878,0.613572,1.344977,1.208738
5572,55.720000,-0.729779,0.130938,-0.295765,-0.602329,0.610415,1.344985,1.214224
5573,55.730000,-0.731767,0.136194,-0.299157,-0.597054,0.607356,1.344404,1.219007
