gyro_s003_002 QTI-Gyroscope Non-wakeup,TDK-Invensense,2025-03-06_18-50-19.416_TGW
imuTimestamp,accuracy(more=better),utcTimestamp(nanos),ang_vel2_x[rad/s],ang_vel2_y[rad/s],ang_vel2_z[rad/s]
801810052,3,1741276283879449528,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801810062,3,1741276283889472913,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801810072,3,1741276283899529059,6.1359163E-4,1.1078885E-4,6.050705E-4
801810082,3,1741276283909586090,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801810092,3,1741276283919643122,6.1359163E-4,0.0011760524,-4.6019303E-4
801810102,3,1741276283929731247,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801810112,3,1741276283939848799,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801810122,3,1741276283949994476,6.1359163E-4,1.1078885E-4,6.050705E-4
801810132,3,1741276283960167392,6.1359163E-4,1.1078885E-4,6.050705E-4
801810142,3,1741276283970366403,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801810153,3,1741276283980566403,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801810163,3,1741276283990766403,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801810173,3,1741276284000966403,-4.516719E-4,1.1078885E-4,6.050705E-4
801810183,3,1741276284010771819,-4.516719E-4,0.0011760524,-4.6019303E-4
801810193,3,1741276284020577236,-4.516719E-4,1.1078885E-4,6.050705E-4
801810203,3,1741276284030410674,-4.516719E-4,-9.544747E-4,6.050705E-4
801810212,3,1741276284040272601,0.0016788552,0.0011760524,-4.6019303E-4
801810222,3,1741276284050163122,6.1359163E-4,0.0011760524,-4.6019303E-4
801810232,3,1741276284060083174,6.1359163E-4,1.1078885E-4,-0.0015254566
801810242,3,1741276284070033486,-4.516719E-4,-9.544747E-4,-0.0015254566
801810252,3,1741276284080015361,-4.516719E-4,1.1078885E-4,6.050705E-4
801810262,3,1741276284090028538,-4.516719E-4,1.1078885E-4,6.050705E-4
801810272,3,1741276284100072549,-4.516719E-4,0.0011760524,-4.6019303E-4
801810282,3,1741276284110150049,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801810292,3,1741276284120256403,6.1359163E-4,1.1078885E-4,0.001670334
801810302,3,1741276284130390569,-4.516719E-4,1.1078885E-4,6.050705E-4
801810313,3,1741276284140550726,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801810323,3,1741276284150735726,6.1359163E-4,1.1078885E-4,6.050705E-4
801810333,3,1741276284160935726,-4.516719E-4,0.0011760524,6.050705E-4
801810343,3,1741276284171135726,-4.516719E-4,1.1078885E-4,0.001670334
801810353,3,1741276284181335726,-4.516719E-4,1.1078885E-4,6.050705E-4
801810364,3,1741276284191535726,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801810374,3,1741276284201735726,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801810384,3,1741276284211935726,-4.516719E-4,-9.544747E-4,-4.6019303E-4
801810394,3,1741276284222135726,-4.516719E-4,-9.544747E-4,-4.6019303E-4
801810404,3,1741276284232335726,6.1359163E-4,-9.544747E-4,-4.6019303E-4
801810415,3,1741276284242535726,-4.516719E-4,-9.544747E-4,-4.6019303E-4
801810425,3,1741276284252735726,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801810435,3,1741276284262935726,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801810445,3,1741276284273135726,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801810455,3,1741276284283335726,-4.516719E-4,1.1078885E-4,0.001670334
801810466,3,1741276284293535726,0.0016788552,1.1078885E-4,6.050705E-4
801810476,3,1741276284303735726,6.1359163E-4,0.0011760524,6.050705E-4
801810486,3,1741276284313935726,6.1359163E-4,1.1078885E-4,6.050705E-4
801810496,3,1741276284324135726,6.1359163E-4,0.0011760524,-4.6019303E-4
801810506,3,1741276284334335726,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801810517,3,1741276284344535726,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801810527,3,1741276284354735726,-4.516719E-4,1.1078885E-4,-0.0015254566
801810537,3,1741276284364935726,-4.516719E-4,1.1078885E-4,-0.0015254566
801810547,3,1741276284375135726,6.1359163E-4,-9.544747E-4,-4.6019303E-4
801810557,3,1741276284385335726,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801810568,3,1741276284395535726,6.1359163E-4,1.1078885E-4,6.050705E-4
801810578,3,1741276284405735726,-4.516719E-4,1.1078885E-4,6.050705E-4
801810588,3,1741276284415935726,-4.516719E-4,1.1078885E-4,0.001670334
801810598,3,1741276284426135726,6.1359163E-4,0.0011760524,-4.6019303E-4
801810608,3,1741276284436335726,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801810619,3,1741276284446535726,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801810629,3,1741276284456735726,6.1359163E-4,1.1078885E-4,6.050705E-4
801810639,3,1741276284466935726,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801810649,3,1741276284477135726,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801810659,3,1741276284487335726,6.1359163E-4,1.1078885E-4,6.050705E-4
801810670,3,1741276284497535726,-4.516719E-4,1.1078885E-4,6.050705E-4
801810680,3,1741276284507735726,6.1359163E-4,1.1078885E-4,6.050705E-4
801810690,3,1741276284517935726,6.1359163E-4,0.0011760524,6.050705E-4
801810700,3,1741276284528135726,6.1359163E-4,1.1078885E-4,6.050705E-4
801810710,3,1741276284538152809,-4.516719E-4,1.1078885E-4,6.050705E-4
801810720,3,1741276284548172809,6.1359163E-4,-9.544747E-4,-4.6019303E-4
801810730,3,1741276284558193747,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801810740,3,1741276284568216872,6.1359163E-4,-9.544747E-4,-0.0015254566
801810750,3,1741276284578240674,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801810760,3,1741276284588197549,6.1359163E-4,1.1078885E-4,6.050705E-4
801810770,3,1741276284598155049,0.0016788552,1.1078885E-4,6.050705E-4
801810780,3,1741276284608113174,6.1359163E-4,-9.544747E-4,6.050705E-4
801810790,3,1741276284618078903,6.1359163E-4,1.1078885E-4,6.050705E-4
801810800,3,1741276284628045361,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801810810,3,1741276284638012497,-4.516719E-4,-9.544747E-4,-4.6019303E-4
801810820,3,1741276284647980986,6.1359163E-4,-9.544747E-4,6.050705E-4
801810830,3,1741276284657950413,6.1359163E-4,-9.544747E-4,6.050705E-4
801810840,3,1741276284667922809,-4.516719E-4,-9.544747E-4,-0.0015254566
801810850,3,1741276284677898747,6.1359163E-4,0.0011760524,6.050705E-4
801810860,3,1741276284687877757,6.1359163E-4,1.1078885E-4,6.050705E-4
801810870,3,1741276284697860517,6.1359163E-4,-9.544747E-4,6.050705E-4
801810880,3,1741276284707845569,-4.516719E-4,1.1078885E-4,-0.0015254566
801810890,3,1741276284717839111,6.1359163E-4,-9.544747E-4,6.050705E-4
801810900,3,1741276284727833903,6.1359163E-4,1.1078885E-4,-0.0015254566
801810910,3,1741276284737829997,-4.516719E-4,0.0011760524,-4.6019303E-4
801810920,3,1741276284747830101,6.1359163E-4,0.0011760524,6.050705E-4
801810930,3,1741276284757831455,-4.516719E-4,1.1078885E-4,6.050705E-4
801810940,3,1741276284767834736,6.1359163E-4,1.1078885E-4,-0.0015254566
801810950,3,1741276284777839059,6.1359163E-4,-9.544747E-4,-4.6019303E-4
801810960,3,1741276284787844476,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801810970,3,1741276284797851090,-4.516719E-4,1.1078885E-4,6.050705E-4
801810980,3,1741276284807858747,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801810990,3,1741276284817872757,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801811000,3,1741276284827887965,-4.516719E-4,0.0011760524,6.050705E-4
801811010,3,1741276284837905153,6.1359163E-4,-9.544747E-4,-4.6019303E-4
801811020,3,1741276284847925674,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801811030,3,1741276284857949163,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801811040,3,1741276284867976455,6.1359163E-4,1.1078885E-4,6.050705E-4
801811050,3,1741276284878006299,6.1359163E-4,1.1078885E-4,6.050705E-4
801811060,3,1741276284888038069,-4.516719E-4,-9.544747E-4,-4.6019303E-4
801811070,3,1741276284898071090,6.1359163E-4,0.0011760524,-4.6019303E-4
801811080,3,1741276284908104736,-4.516719E-4,-9.544747E-4,0.001670334
801811090,3,1741276284918146924,-4.516719E-4,-9.544747E-4,6.050705E-4
801811100,3,1741276284928190101,6.1359163E-4,0.0011760524,-4.6019303E-4
801811110,3,1741276284938138122,6.1359163E-4,1.1078885E-4,-0.0015254566
801811120,3,1741276284948087236,6.1359163E-4,1.1078885E-4,-0.0015254566
801811130,3,1741276284958037392,6.1359163E-4,-9.544747E-4,-4.6019303E-4
801811140,3,1741276284967988642,6.1359163E-4,-9.544747E-4,-4.6019303E-4
801811150,3,1741276284977940726,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801811160,3,1741276284987893851,-4.516719E-4,-9.544747E-4,-4.6019303E-4
801811170,3,1741276284997848017,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801811180,3,1741276285007803226,0.0016788552,1.1078885E-4,6.050705E-4
801811190,3,1741276285017766819,6.1359163E-4,1.1078885E-4,-0.0015254566
801811200,3,1741276285027733851,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801811210,3,1741276285037704580,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801811220,3,1741276285047677913,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801811230,3,1741276285057655726,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801811240,3,1741276285067638330,6.1359163E-4,1.1078885E-4,6.050705E-4
801811250,3,1741276285077624163,6.1359163E-4,1.1078885E-4,6.050705E-4
801811260,3,1741276285087612392,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801811270,3,1741276285097602913,-4.516719E-4,1.1078885E-4,6.050705E-4
801811280,3,1741276285107595830,6.1359163E-4,0.0011760524,6.050705E-4
801811290,3,1741276285117599163,-4.516719E-4,1.1078885E-4,6.050705E-4
801811300,3,1741276285127604736,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801811310,3,1741276285137612184,6.1359163E-4,1.1078885E-4,6.050705E-4
801811320,3,1741276285147621767,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801811330,3,1741276285157634059,6.1359163E-4,1.1078885E-4,-0.0015254566
801811340,3,1741276285167649267,-4.516719E-4,1.1078885E-4,-0.0015254566
801811350,3,1741276285177666611,6.1359163E-4,0.0011760524,6.050705E-4
801811360,3,1741276285187685882,6.1359163E-4,1.1078885E-4,6.050705E-4
801811370,3,1741276285197706976,6.1359163E-4,1.1078885E-4,6.050705E-4
801811380,3,1741276285207729944,0.0016788552,1.1078885E-4,-4.6019303E-4
801811390,3,1741276285217761976,6.1359163E-4,-9.544747E-4,6.050705E-4
801811400,3,1741276285227798382,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801811410,3,1741276285237837861,0.0016788552,1.1078885E-4,-4.6019303E-4
801811420,3,1741276285247882444,6.1359163E-4,-9.544747E-4,-0.0015254566
801811430,3,1741276285257930465,0.0016788552,1.1078885E-4,-4.6019303E-4
801811440,3,1741276285267981090,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801811450,3,1741276285278032965,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801811460,3,1741276285288086247,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801811470,3,1741276285298139892,-4.516719E-4,1.1078885E-4,6.050705E-4
801811480,3,1741276285308194892,6.1359163E-4,1.1078885E-4,6.050705E-4
801811490,3,1741276285318257236,6.1359163E-4,1.1078885E-4,6.050705E-4
801811500,3,1741276285328252497,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801811510,3,1741276285338247861,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801811520,3,1741276285348243903,-4.516719E-4,1.1078885E-4,-0.0015254566
801811530,3,1741276285358240674,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801811540,3,1741276285368238069,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801811550,3,1741276285378235726,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801811560,3,1741276285388233642,-4.516719E-4,0.0011760524,-4.6019303E-4
801811570,3,1741276285398212601,0.0016788552,-9.544747E-4,6.050705E-4
801811580,3,1741276285408191872,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801811590,3,1741276285418178694,-4.516719E-4,1.1078885E-4,6.050705E-4
801811600,3,1741276285428167549,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801811610,3,1741276285438158747,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801811620,3,1741276285448154997,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801811630,3,1741276285458154163,6.1359163E-4,1.1078885E-4,6.050705E-4
801811640,3,1741276285468153486,6.1359163E-4,0.0011760524,-4.6019303E-4
801811650,3,1741276285478153486,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801811660,3,1741276285488155049,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801811670,3,1741276285498157965,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801811680,3,1741276285508162236,-4.516719E-4,1.1078885E-4,6.050705E-4
801811690,3,1741276285518173590,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801811700,3,1741276285528185986,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801811710,3,1741276285538198382,6.1359163E-4,1.1078885E-4,6.050705E-4
801811720,3,1741276285548212288,6.1359163E-4,1.1078885E-4,6.050705E-4
801811730,3,1741276285558227080,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801811740,3,1741276285568242705,-4.516719E-4,0.0011760524,6.050705E-4
801811750,3,1741276285578258330,-4.516719E-4,1.1078885E-4,6.050705E-4
801811760,3,1741276285588243330,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801811770,3,1741276285598229528,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801811780,3,1741276285608218226,-4.516719E-4,0.0011760524,-0.0015254566
801811790,3,1741276285618210049,6.1359163E-4,1.1078885E-4,0.001670334
801811800,3,1741276285628202444,6.1359163E-4,1.1078885E-4,6.050705E-4
801811810,3,1741276285638198903,6.1359163E-4,1.1078885E-4,0.001670334
801811820,3,1741276285648196924,6.1359163E-4,1.1078885E-4,6.050705E-4
801811830,3,1741276285658195882,-4.516719E-4,0.0011760524,-4.6019303E-4
801811840,3,1741276285668196038,6.1359163E-4,0.0011760524,6.050705E-4
801811850,3,1741276285678196819,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801811860,3,1741276285688198851,-4.516719E-4,1.1078885E-4,6.050705E-4
801811870,3,1741276285698201767,6.1359163E-4,1.1078885E-4,6.050705E-4
801811880,3,1741276285708207184,6.1359163E-4,-9.544747E-4,-4.6019303E-4
801811890,3,1741276285718216924,0.0016788552,1.1078885E-4,-4.6019303E-4
801811900,3,1741276285728228382,6.1359163E-4,0.0011760524,-4.6019303E-4
801811910,3,1741276285738240517,6.1359163E-4,1.1078885E-4,6.050705E-4
801811920,3,1741276285748253330,0.0016788552,1.1078885E-4,-4.6019303E-4
801811930,3,1741276285758266247,-4.516719E-4,1.1078885E-4,6.050705E-4
801811940,3,1741276285768282392,6.1359163E-4,0.0011760524,-4.6019303E-4
801811950,3,1741276285778300778,6.1359163E-4,1.1078885E-4,6.050705E-4
801811960,3,1741276285788321403,-4.516719E-4,-9.544747E-4,-4.6019303E-4
801811970,3,1741276285798344111,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801811980,3,1741276285808368538,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801811990,3,1741276285818397809,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801812001,3,1741276285828429267,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801812011,3,1741276285838461559,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801812020,3,1741276285848362444,6.1359163E-4,0.0011760524,-4.6019303E-4
801812030,3,1741276285858264372,6.1359163E-4,1.1078885E-4,-0.0015254566
801812040,3,1741276285868167392,6.1359163E-4,1.1078885E-4,6.050705E-4
801812050,3,1741276285878071090,6.1359163E-4,1.1078885E-4,6.050705E-4
801812060,3,1741276285887976611,6.1359163E-4,1.1078885E-4,6.050705E-4
801812070,3,1741276285897884476,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801812080,3,1741276285907795778,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801812090,3,1741276285917713955,0.0016788552,1.1078885E-4,-4.6019303E-4
801812100,3,1741276285927636819,6.1359163E-4,0.0011760524,-4.6019303E-4
801812110,3,1741276285937562132,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801812120,3,1741276285947491976,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801812130,3,1741276285957424788,-4.516719E-4,1.1078885E-4,0.001670334
801812139,3,1741276285967360830,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801812149,3,1741276285977300101,6.1359163E-4,1.1078885E-4,6.050705E-4
801812159,3,1741276285987245934,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801812169,3,1741276285997198278,-4.516719E-4,1.1078885E-4,6.050705E-4
801812179,3,1741276286007157809,6.1359163E-4,1.1078885E-4,6.050705E-4
801812189,3,1741276286017129736,0.0016788552,1.1078885E-4,-4.6019303E-4
801812199,3,1741276286027107080,6.1359163E-4,1.1078885E-4,6.050705E-4
801812209,3,1741276286037088278,6.1359163E-4,1.1078885E-4,6.050705E-4
801812219,3,1741276286047075205,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801812229,3,1741276286057067132,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801812239,3,1741276286067063955,6.1359163E-4,1.1078885E-4,6.050705E-4
801812249,3,1741276286077065517,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801812259,3,1741276286087071976,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801812269,3,1741276286097082497,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801812279,3,1741276286107099632,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801812289,3,1741276286117124840,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801812299,3,1741276286127153434,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801812309,3,1741276286137185257,-4.516719E-4,-9.544747E-4,-4.6019303E-4
801812319,3,1741276286147220153,-4.516719E-4,-9.544747E-4,-4.6019303E-4
801812329,3,1741276286157258955,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801812339,3,1741276286167303330,-4.516719E-4,1.1078885E-4,6.050705E-4
801812349,3,1741276286177353694,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801812360,3,1741276286187409528,-4.516719E-4,1.1078885E-4,6.050705E-4
801812370,3,1741276286197470517,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801812380,3,1741276286207537549,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801812390,3,1741276286217614788,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801812400,3,1741276286227694476,-4.516719E-4,0.0011760524,-4.6019303E-4
801812410,3,1741276286237776247,-4.516719E-4,1.1078885E-4,6.050705E-4
801812420,3,1741276286247861715,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801812430,3,1741276286257949215,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801812440,3,1741276286268040465,0.0016788552,1.1078885E-4,-0.0015254566
801812450,3,1741276286278132913,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801812460,3,1741276286288225882,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801812470,3,1741276286298319736,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801812481,3,1741276286308413799,-4.516719E-4,1.1078885E-4,-0.0015254566
801812491,3,1741276286318511767,-4.516719E-4,1.1078885E-4,6.050705E-4
801812501,3,1741276286328491611,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801812510,3,1741276286338336559,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801812520,3,1741276286348184684,-4.516719E-4,1.1078885E-4,6.050705E-4
801812530,3,1741276286358035465,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801812540,3,1741276286367891403,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801812550,3,1741276286377750986,6.1359163E-4,0.0011760524,6.050705E-4
801812560,3,1741276286387615361,6.1359163E-4,1.1078885E-4,6.050705E-4
801812570,3,1741276286397486819,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801812579,3,1741276286407362132,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801812589,3,1741276286417249007,6.1359163E-4,1.1078885E-4,6.050705E-4
801812599,3,1741276286427140726,-4.516719E-4,1.1078885E-4,6.050705E-4
801812609,3,1741276286437037184,-4.516719E-4,0.0011760524,-4.6019303E-4
801812619,3,1741276286446939840,-4.516719E-4,0.0011760524,6.050705E-4
801812629,3,1741276286456848538,6.1359163E-4,1.1078885E-4,6.050705E-4
801812639,3,1741276286466763226,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801812649,3,1741276286476683278,6.1359163E-4,1.1078885E-4,6.050705E-4
801812659,3,1741276286486611872,6.1359163E-4,1.1078885E-4,0.001670334
801812669,3,1741276286496548747,6.1359163E-4,-9.544747E-4,-0.0015254566
801812679,3,1741276286506493278,-4.516719E-4,-9.544747E-4,-4.6019303E-4
801812689,3,1741276286516450153,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801812699,3,1741276286526413069,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801812708,3,1741276286536385049,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801812718,3,1741276286546365101,-4.516719E-4,0.0011760524,6.050705E-4
801812728,3,1741276286556355622,0.0016788552,1.1078885E-4,6.050705E-4
801812738,3,1741276286566355257,6.1359163E-4,1.1078885E-4,6.050705E-4
801812748,3,1741276286576364372,6.1359163E-4,-9.544747E-4,-0.0015254566
801812758,3,1741276286586382809,-4.516719E-4,1.1078885E-4,-0.0015254566
801812769,3,1741276286596410934,6.1359163E-4,0.0011760524,-4.6019303E-4
801812779,3,1741276286606445569,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801812789,3,1741276286616492861,6.1359163E-4,-9.544747E-4,6.050705E-4
801812799,3,1741276286626545934,6.1359163E-4,1.1078885E-4,-0.0015254566
801812809,3,1741276286636605882,-4.516719E-4,1.1078885E-4,6.050705E-4
801812819,3,1741276286646672965,6.1359163E-4,-9.544747E-4,-4.6019303E-4
801812829,3,1741276286656747913,6.1359163E-4,1.1078885E-4,6.050705E-4
801812839,3,1741276286666830934,-4.516719E-4,1.1078885E-4,6.050705E-4
801812849,3,1741276286676920465,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801812859,3,1741276286687016924,-4.516719E-4,1.1078885E-4,6.050705E-4
801812869,3,1741276286697118122,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801812879,3,1741276286707224788,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801812889,3,1741276286717341976,-4.516719E-4,0.0011760524,6.050705E-4
801812900,3,1741276286727461663,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801812910,3,1741276286737585517,6.1359163E-4,1.1078885E-4,6.050705E-4
801812920,3,1741276286747713642,-4.516719E-4,-9.544747E-4,6.050705E-4
801812930,3,1741276286757845674,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801812940,3,1741276286767983799,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801812950,3,1741276286778126559,6.1359163E-4,0.0011760524,6.050705E-4
801812960,3,1741276286788271142,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801812970,3,1741276286798353226,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801812981,3,1741276286808435726,-4.516719E-4,1.1078885E-4,-0.0015254566
801812991,3,1741276286818524059,-4.516719E-4,-9.544747E-4,6.050705E-4
801813001,3,1741276286828446507,-4.516719E-4,-9.544747E-4,6.050705E-4
801813010,3,1741276286838370465,-4.516719E-4,1.1078885E-4,6.050705E-4
801813020,3,1741276286848295569,-4.516719E-4,1.1078885E-4,6.050705E-4
801813030,3,1741276286858221715,-4.516719E-4,1.1078885E-4,-0.0015254566
801813040,3,1741276286868150934,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801813050,3,1741276286878082809,6.1359163E-4,1.1078885E-4,-0.0015254566
801813060,3,1741276286888016142,6.1359163E-4,-9.544747E-4,-4.6019303E-4
801813070,3,1741276286897951194,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801813080,3,1741276286907888226,-4.516719E-4,0.0011760524,-4.6019303E-4
801813090,3,1741276286917826924,6.1359163E-4,1.1078885E-4,-0.0015254566
801813100,3,1741276286927771455,0.0016788552,1.1078885E-4,-4.6019303E-4
801813110,3,1741276286937721351,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801813120,3,1741276286947675674,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801813130,3,1741276286957637236,-4.516719E-4,1.1078885E-4,6.050705E-4
801813140,3,1741276286967605726,-4.516719E-4,1.1078885E-4,6.050705E-4
801813150,3,1741276286977577080,6.1359163E-4,1.1078885E-4,6.050705E-4
801813160,3,1741276286987551663,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801813170,3,1741276286997529684,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801813180,3,1741276287007511038,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801813190,3,1741276287017502236,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801813200,3,1741276287027497132,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801813210,3,1741276287037497132,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801813220,3,1741276287047502861,-4.516719E-4,1.1078885E-4,0.001670334
801813230,3,1741276287057514215,6.1359163E-4,0.0011760524,6.050705E-4
801813240,3,1741276287067530309,6.1359163E-4,1.1078885E-4,6.050705E-4
801813250,3,1741276287077551142,-4.516719E-4,1.1078885E-4,6.050705E-4
801813260,3,1741276287087575986,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801813270,3,1741276287097604684,-4.516719E-4,0.0011760524,-0.0015254566
801813280,3,1741276287107637861,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801813290,3,1741276287117671038,-4.516719E-4,0.0011760524,-4.6019303E-4
801813300,3,1741276287127707965,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801813310,3,1741276287137748747,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801813320,3,1741276287147793642,-4.516719E-4,0.0011760524,-4.6019303E-4
801813330,3,1741276287157841872,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801813340,3,1741276287167893330,-4.516719E-4,1.1078885E-4,0.001670334
801813350,3,1741276287177979372,-4.516719E-4,1.1078885E-4,6.050705E-4
801813360,3,1741276287188100413,-4.516719E-4,1.1078885E-4,6.050705E-4
801813370,3,1741276287198256507,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801813381,3,1741276287208414997,6.1359163E-4,1.1078885E-4,6.050705E-4
801813391,3,1741276287218573486,-4.516719E-4,1.1078885E-4,-4.6019303E-4
801813401,3,1741276287228765205,-4.516719E-4,1.1078885E-4,6.050705E-4
801813411,3,1741276287238956976,-4.516719E-4,1.1078885E-4,6.050705E-4
801813421,3,1741276287249148747,-4.516719E-4,0.0011760524,-4.6019303E-4
801813431,3,1741276287259348747,-4.516719E-4,1.1078885E-4,6.050705E-4
801813442,3,1741276287269548747,6.1359163E-4,1.1078885E-4,6.050705E-4
801813452,3,1741276287279748747,6.1359163E-4,1.1078885E-4,-4.6019303E-4
801813462,3,1741276287289948747,-4.516719E-4,0.0011760524,-0.0015254566
