baro_s002_001 Pressure Sensor Non-wakeup,Goertek,2025-03-06_18-50-19.416_TGW
imuTimestamp,accuracy(more=better),pressure[millibar]
801830497,3,977.3703
801830528,3,977.3426
801830559,3,977.3522
801830590,3,977.3522
801830622,3,977.35754
801830653,3,977.3516
801830684,3,977.34686
801830715,3,977.3516
801830747,3,977.3612
801830778,3,977.3516
801830809,3,977.3516
801830840,3,977.3426
801830872,3,977.33636
801830903,3,977.3454
801830934,3,977.35016
801830965,3,977.34015
801830997,3,977.3454
801831028,3,977.3587
801831059,3,977.3411
801831090,3,977.34064
801831122,3,977.3587
801831153,3,977.3549
801831184,3,977.3428
801831215,3,977.3609
801831247,3,977.33636
801831278,3,977.34595
801831309,3,977.34015
801831340,3,977.34064
801831372,3,977.34595
801831403,3,977.3512
801831434,3,977.3512
801831465,3,977.3454
801831497,3,977.3512
801831528,3,977.33636
801831559,3,977.3641
801831590,3,977.3624
801831622,3,977.3512
801831653,3,977.34595
801831685,3,977.3454
801831715,3,977.34064
801831747,3,977.3454
801831778,3,977.34595
801831809,3,977.3641
801831840,3,977.3641
801831872,3,977.3627
801831903,3,977.3526
801831934,3,977.35736
801831965,3,977.35
801831997,3,977.33765
801832028,3,977.3627
801832059,3,977.344
801832090,3,977.3627
801832122,3,977.344
801832153,3,977.35535
801832184,3,977.335
801832215,3,977.335
801832247,3,977.35736
801832278,3,977.36816
801832309,3,977.3655
801832340,3,977.34674
801832372,3,977.335
801832403,3,977.34094
801832434,3,977.3655
801832465,3,977.36005
801832497,3,977.34937
801832528,3,977.335
801832559,3,977.3627
801832590,3,977.3627
801832622,3,977.3627
801832653,3,977.3627
801832684,3,977.34094
801832715,3,977.35736
801832747,3,977.344
801832778,3,977.344
801832809,3,977.35046
801832840,3,977.335
801832872,3,977.36005
801832903,3,977.3407
801832934,3,977.354
801832965,3,977.354
801832997,3,977.35297
801833028,3,977.34595
801833059,3,977.3311
801833090,3,977.34973
801833122,3,977.34656
801833153,3,977.34595
801833184,3,977.34015
801833215,3,977.3418
801833247,3,977.3562
801833278,3,977.34595
801833309,3,977.34015
801833340,3,977.34015
801833372,3,977.34015
801833403,3,977.3476
801833434,3,977.34705
801833465,3,977.34705
801833497,3,977.354
801833528,3,977.3524
801833559,3,977.3524
801833590,3,977.34973
801833622,3,977.3524
801833653,3,977.34015
801833684,3,977.34015
801833716,3,977.3349
801833747,3,977.3449
801833778,3,977.3449
801833809,3,977.34973
801833840,3,977.34015
801833872,3,977.34705
801833903,3,977.3412
801833934,3,977.36414
801833965,3,977.3545
801833997,3,977.3524
801834028,3,977.3524
801834059,3,977.3412
801834090,3,977.3412
801834122,3,977.3599
801834153,3,977.3599
801834184,3,977.3412
801834215,3,977.3599
801834247,3,977.3599
801834278,3,977.3615
801834309,3,977.3412
801834340,3,977.3323
801834372,3,977.3381
801834403,3,977.3482
801834434,3,977.3536
801834465,3,977.35406
801834497,3,977.3412
801834528,3,977.3626
801834559,3,977.3412
801834590,3,977.3599
801834622,3,977.3562
801834653,3,977.3412
801834684,3,977.3482
801834715,3,977.35077
801834747,3,977.3615
801834778,3,977.3412
801834809,3,977.36847
801834840,3,977.35077
801834872,3,977.3599
801834903,3,977.3573
801834934,3,977.3478
801834965,3,977.3622
801834997,3,977.3626
801835028,3,977.3407
801835059,3,977.3466
801835090,3,977.34344
801835122,3,977.33606
801835153,3,977.3622
801835184,3,977.3531
801835215,3,977.3595
801835247,3,977.3546
801835278,3,977.33765
801835309,3,977.3407
801835340,3,977.3622
801835372,3,977.35406
801835403,3,977.3407
801835434,3,977.3531
801835465,3,977.3569
801835497,3,977.3407
801835528,3,977.3407
801835559,3,977.34344
801835590,3,977.3478
801835622,3,977.3595
801835653,3,977.3531
801835684,3,977.3622
801835715,3,977.3557
801835747,3,977.3595
801835778,3,977.3622
801835809,3,977.36365
801835840,3,977.3622
801835872,3,977.3407
801835903,3,977.3622
801835934,3,977.35077
801835965,3,977.3412
801835997,3,977.3545
801836028,3,977.3385
801836059,3,977.35236
801836090,3,977.34973
801836122,3,977.35077
801836153,3,977.3518
801836184,3,977.35236
801836215,3,977.3481
801836247,3,977.3545
801836278,3,977.3571
801836309,3,977.3454
801836340,3,977.3385
801836372,3,977.3454
801836403,3,977.3454
801836434,3,977.35077
801836465,3,977.3518
801836497,3,977.32947
801836528,3,977.34973
801836559,3,977.3571
801836590,3,977.3571
801836622,3,977.3571
801836653,3,977.3443
801836684,3,977.34015
801836715,3,977.3588
801836747,3,977.3385
801836778,3,977.3588
801836809,3,977.3571
801836840,3,977.3571
801836872,3,977.3571
801836903,3,977.3588
801836935,3,977.35986
801836965,3,977.3582
801836997,3,977.3449
801837028,3,977.35565
801837059,3,977.35187
801837090,3,977.3582
801837122,3,977.36145
801837153,3,977.35565
801837184,3,977.3481
801837215,3,977.35986
801837247,3,977.3582
801837278,3,977.3582
801837309,3,977.36096
801837340,3,977.33954
801837372,3,977.3465
801837403,3,977.3582
801837434,3,977.35986
801837465,3,977.3582
801837497,3,977.36096
801837528,3,977.3449
801837559,3,977.3364
801837590,3,977.33954
801837622,3,977.35565
801837653,3,977.3582
801837684,3,977.33417
801837715,3,977.3582
801837747,3,977.35345
801837778,3,977.35187
801837809,3,977.3625
801837840,3,977.3449
801837872,3,977.33954
801837903,3,977.3582
801837934,3,977.3423
801837965,3,977.3495
801837997,3,977.3533
801838028,3,977.3533
801838059,3,977.3559
801838090,3,977.3585
801838122,3,977.3371
801838153,3,977.342
801838184,3,977.3371
801838215,3,977.3495
801838247,3,977.36005
801838278,3,977.35754
801838309,3,977.36005
801838340,3,977.3585
801838372,3,977.3436
801838403,3,977.3533
801838434,3,977.36005
801838465,3,977.3559
801838497,3,977.3585
801838528,3,977.3425
801838559,3,977.3425
801838590,3,977.3559
801838622,3,977.3559
801838653,3,977.3559
801838684,3,977.35754
801838716,3,977.36334
801838747,3,977.3548
801838778,3,977.3559
801838809,3,977.3559
801838840,3,977.3371
801838872,3,977.36005
801838903,3,977.3371
801838934,3,977.3655
801838966,3,977.3516
801838997,3,977.35425
801839028,3,977.3414
801839059,3,977.35425
801839090,3,977.3617
801839122,3,977.342
801839153,3,977.3356
801839184,3,977.3569
801839215,3,977.3558
801839247,3,977.3356
801839278,3,977.3356
801839309,3,977.36383
801839340,3,977.36957
801839372,3,977.3617
801839403,3,977.35736
801839434,3,977.3516
801839465,3,977.3585
801839497,3,977.35425
801839528,3,977.3569
801839559,3,977.35425
801839590,3,977.3516
801839622,3,977.3569
801839653,3,977.34784
801839684,3,977.35425
801839715,3,977.34937
801839747,3,977.3569
801839778,3,977.35425
801839809,3,977.3585
801839840,3,977.35425
801839872,3,977.34674
801839903,3,977.35425
801839934,3,977.35046
801839965,3,977.3558
801839997,3,977.3332
801840028,3,977.3546
801840059,3,977.34814
801840090,3,977.3502
801840122,3,977.34705
801840153,3,977.3546
801840184,3,977.3396
801840215,3,977.3562
801840247,3,977.3546
801840278,3,977.3546
801840309,3,977.34283
801840340,3,977.34015
801840372,3,977.34924
801840403,3,977.3562
801840434,3,977.3546
801840465,3,977.35565
801840497,3,977.34924
801840528,3,977.3546
801840559,3,977.3536
801840590,3,977.3332
801840622,3,977.34814
801840653,3,977.3605
801840684,3,977.3546
801840716,3,977.3584
801840747,3,977.35187
801840778,3,977.34924
801840809,3,977.3562
801840840,3,977.3546
801840872,3,977.3536
801840903,3,977.34705
801840934,3,977.35187
801840965,3,977.3588
801840997,3,977.35645
801841028,3,977.3576
801841059,3,977.3548
801841090,3,977.33984
801841122,3,977.35114
801841153,3,977.3576
801841184,3,977.3548
801841215,3,977.3576
801841247,3,977.3591
801841278,3,977.3576
801841309,3,977.3361
801841340,3,977.34845
801841372,3,977.3522
801841403,3,977.3538
801841434,3,977.3576
801841465,3,977.3548
801841497,3,977.3548
801841528,3,977.3464
801841559,3,977.34845
801841590,3,977.3548
801841622,3,977.3576
801841653,3,977.3576
801841684,3,977.349
801841715,3,977.3576
801841747,3,977.35114
801841778,3,977.3548
801841809,3,977.3693
801841840,3,977.35645
801841872,3,977.3426
801841903,3,977.3495
801841934,3,977.35645
801841965,3,977.3548
801841997,3,977.3426
801842028,3,977.3356
801842059,3,977.35596
801842090,3,977.35596
801842122,3,977.35706
801842153,3,977.35706
801842184,3,977.35706
801842215,3,977.35706
801842247,3,977.3517
801842278,3,977.35706
801842309,3,977.35596
801842340,3,977.35065
801842372,3,977.3585
801842403,3,977.34845
801842434,3,977.3543
801842466,3,977.3495
801842497,3,977.3543
801842528,3,977.3356
801842559,3,977.3697
801842590,3,977.35596
801842622,3,977.35596
801842653,3,977.35596
801842684,3,977.35596
801842715,3,977.3543
801842747,3,977.35706
801842778,3,977.35706
801842809,3,977.35065
801842840,3,977.3543
801842872,3,977.3618
801842903,3,977.35596
801842934,3,977.3618
801842965,3,977.3453
801842997,3,977.3585
801843028,3,977.3517
801843059,3,977.36707
801843090,3,977.3479
801843122,3,977.3585
801843153,3,977.3479
801843184,3,977.3522
801843216,3,977.3543
801843247,3,977.3607
801843278,3,977.35803
801843309,3,977.33295
801843340,3,977.3453
801843372,3,977.36127
801843403,3,977.36707
801843434,3,977.3517
801843465,3,977.3559
801843497,3,977.3543
801843528,3,977.3533
801843559,3,977.3479
801843590,3,977.3533
801843622,3,977.3533
801843653,3,977.3543
801843684,3,977.36127
801843715,3,977.3559
801843747,3,977.3543
801843778,3,977.3517
801843809,3,977.3607
801843840,3,977.36127
801843872,3,977.357
801843903,3,977.3543
801843934,3,977.3517
801843965,3,977.3533
801843997,3,977.3533
801844028,3,977.3543
801844059,3,977.3517
801844090,3,977.3548
801844122,3,977.3517
801844153,3,977.3643
801844184,3,977.3533
801844215,3,977.3543
801844247,3,977.3533
801844278,3,977.3521
801844309,3,977.3543
801844340,3,977.35956
801844372,3,977.3517
801844403,3,977.3517
801844434,3,977.35754
801844465,3,977.349
801844497,3,977.3585
801844528,3,977.3517
801844559,3,977.3521
801844590,3,977.3517
801844622,3,977.3517
801844653,3,977.3643
801844684,3,977.36017
801844715,3,977.3643
801844747,3,977.35065
801844778,3,977.35754
801844809,3,977.3591
801844840,3,977.3585
801844872,3,977.3643
801844903,3,977.3585
801844934,3,977.349
801844965,3,977.35065
801844997,3,977.3517
801845028,3,977.3554
801845059,3,977.3516
801845090,3,977.3627
801845122,3,977.35376
801845153,3,977.35376
801845184,3,977.374
801845215,3,977.35004
801845247,3,977.3643
801845278,3,977.35004
801845309,3,977.35046
801845340,3,977.3703
801845372,3,977.36383
801845403,3,977.34735
801845434,3,977.3558
801845465,3,977.36005
801845497,3,977.374
801845528,3,977.35046
801845559,3,977.3569
801845590,3,977.36005
801845622,3,977.35956
801845653,3,977.35266
801845684,3,977.349
801845715,3,977.3516
801845747,3,977.35425
801845778,3,977.3627
801845809,3,977.3558
801845840,3,977.35376
801845872,3,977.349
801845903,3,977.35004
801845934,3,977.3569
801845965,3,977.3627
801845997,3,977.3569
801846028,3,977.36914
801846059,3,977.35236
801846090,3,977.3619
801846122,3,977.354
801846153,3,977.3507
801846184,3,977.3492
801846215,3,977.3428
801846247,3,977.3481
801846278,3,977.3561
801846309,3,977.3492
801846340,3,977.3465
801846372,3,977.3571
801846403,3,977.34546
801846434,3,977.3571
801846465,3,977.32776
801846497,3,977.3481
801846528,3,977.3561
801846559,3,977.3417
801846590,3,977.3481
801846622,3,977.3507
801846653,3,977.3492
801846684,3,977.3481
801846715,3,977.3492
801846747,3,977.3481
801846778,3,977.3582
801846809,3,977.3561
801846840,3,977.363
801846872,3,977.3588
801846903,3,977.3417
801846934,3,977.3481
801846965,3,977.3465
801846997,3,977.36145
801847028,3,977.3492
801847059,3,977.3566
801847090,3,977.3461
801847122,3,977.3557
801847153,3,977.36053
801847184,3,977.35675
801847215,3,977.34344
801847247,3,977.3663
801847278,3,977.35034
801847309,3,977.3407
801847340,3,977.3584
801847372,3,977.3488
801847403,3,977.3478
801847434,3,977.35675
801847465,3,977.3488
801847497,3,977.35034
801847528,3,977.35034
801847559,3,977.3488
801847590,3,977.3526
801847622,3,977.35626
801847653,3,977.35034
801847684,3,977.3478
801847715,3,977.3546
801847747,3,977.3546
801847778,3,977.3488
801847809,3,977.3461
801847840,3,977.34125
801847872,3,977.3557
801847903,3,977.3488
801847934,3,977.34924
801847965,3,977.3626
801847997,3,977.35144
801848028,3,977.3488
801848059,3,977.3461
801848090,3,977.3474
801848122,3,977.3447
801848153,3,977.33997
801848184,3,977.3464
801848215,3,977.3453
801848247,3,977.35535
801848278,3,977.36017
801848309,3,977.3548
801848340,3,977.3447
801848372,3,977.3474
801848403,3,977.3474
801848434,3,977.3548
801848465,3,977.3464
801848497,3,977.36017
801848528,3,977.3474
801848559,3,977.3474
801848590,3,977.341
801848622,3,977.3453
801848653,3,977.3474
801848684,3,977.349
801848715,3,977.349
801848747,3,977.349
801848778,3,977.3474
801848809,3,977.3543
801848840,3,977.3543
801848872,3,977.36017
801848903,3,977.3464
801848934,3,977.36017
801848965,3,977.3474
801848997,3,977.3447
801849028,3,977.3458
801849059,3,977.3543
801849090,3,977.3464
801849122,3,977.3633
801849153,3,977.3633
801849184,3,977.3563
801849215,3,977.3585
801849247,3,977.3521
801849278,3,977.374
801849309,3,977.3521
801849340,3,977.34784
801849372,3,977.3521
801849403,3,977.3585
801849434,3,977.3633
801849465,3,977.35065
801849497,3,977.3563
801849528,3,977.3697
801849559,3,977.3643
801849590,3,977.3697
801849622,3,977.3495
801849653,3,977.3543
801849684,3,977.3554
801849715,3,977.3563
801849747,3,977.3516
801849778,3,977.3569
801849809,3,977.3543
801849840,3,977.34515
801849872,3,977.3574
801849903,3,977.3468
801849934,3,977.3574
801849965,3,977.3633
801849997,3,977.3649
801850028,3,977.351
801850059,3,977.358
801850090,3,977.3574
801850122,3,977.3526
801850153,3,977.34735
801850184,3,977.3484
801850215,3,977.3516
801850247,3,977.3484
801850278,3,977.3547
801850309,3,977.3654
801850340,3,977.3643
801850372,3,977.35956
801850403,3,977.35956
801850434,3,977.34564
801850465,3,977.3585
801850497,3,977.3537
801850528,3,977.3468
801850559,3,977.34937
801850590,3,977.3537
801850622,3,977.34735
801850653,3,977.3547
801850684,3,977.35956
801850715,3,977.3537
801850747,3,977.35315
801850778,3,977.3585
801850809,3,977.35315
801850840,3,977.3585
801850872,3,977.34564
801850903,3,977.34735
801850934,3,977.34937
801850966,3,977.35425
801850997,3,977.3537
801851028,3,977.3547
801851059,3,977.3468
801851090,3,977.36053
801851122,3,977.3484
801851153,3,977.36017
801851185,3,977.3447
801851215,3,977.3543
801851247,3,977.3543
801851278,3,977.3501
801851309,3,977.3474
801851340,3,977.3543
801851372,3,977.34204
801851403,3,977.3618
801851434,3,977.349
801851465,3,977.3474
801851497,3,977.35376
801851528,3,977.341
801851559,3,977.3543
801851591,3,977.3523
801851622,3,977.3548
801851653,3,977.3543
801851684,3,977.36127
801851715,3,977.36554
801851747,3,977.3474
801851778,3,977.3464
801851809,3,977.349
801851840,3,977.3447
801851872,3,977.3533
801851903,3,977.3474
801851934,3,977.3543
801851965,3,977.35065
801851997,3,977.3479
801852028,3,977.3512
801852059,3,977.35803
801852090,3,977.35535
801852122,3,977.3677
801852153,3,977.3526
801852184,3,977.3516
801852216,3,977.35205
801852247,3,977.3468
801852278,3,977.34033
801852309,3,977.35956
801852340,3,977.3339
801852372,3,977.3574
801852403,3,977.3446
801852434,3,977.3537
801852465,3,977.344
801852497,3,977.3468
801852528,3,977.3537
801852559,3,977.36053
801852590,3,977.36053
801852622,3,977.35956
801852653,3,977.34937
801852684,3,977.35956
801852715,3,977.34784
801852747,3,977.3537
801852778,3,977.3537
801852809,3,977.34937
801852840,3,977.3537
801852872,3,977.3468
801852903,3,977.3446
801852934,3,977.34937
801852965,3,977.34564
801852997,3,977.34564
801853028,3,977.3622
801853059,3,977.35956
801853090,3,977.3468
801853122,3,977.35046
801853153,3,977.3605
801853184,3,977.3546
801853215,3,977.3536
801853247,3,977.35034
801853278,3,977.35565
801853309,3,977.3476
801853340,3,977.3648
801853372,3,977.35034
801853403,3,977.3546
801853434,3,977.34924
801853465,3,977.3594
801853497,3,977.3605
801853528,3,977.3771
801853559,3,977.3546
801853590,3,977.3466
801853622,3,977.3476
801853653,3,977.35144
801853684,3,977.3536
801853715,3,977.3648
801853747,3,977.3594
801853778,3,977.35034
801853809,3,977.35144
801853840,3,977.35144
801853872,3,977.3546
801853903,3,977.35565
801853934,3,977.35565
801853965,3,977.35144
801853997,3,977.3546
801854028,3,977.37274
801854059,3,977.35406
801854090,3,977.35034
801854122,3,977.37164
801854153,3,977.3546
801854184,3,977.36
801854215,3,977.35895
801854247,3,977.36163
801854278,3,977.3509
801854309,3,977.3679
801854340,3,977.352
801854372,3,977.3552
801854403,3,977.36
801854434,3,977.3552
801854466,3,977.3621
801854497,3,977.3621
801854528,3,977.36316
801854559,3,977.3557
801854590,3,977.34985
801854622,3,977.3669
801854653,3,977.35626
801854684,3,977.3621
801854715,3,977.35626
801854747,3,977.36316
801854778,3,977.3669
801854809,3,977.3621
801854840,3,977.3552
801854872,3,977.352
801854903,3,977.3466
801854934,3,977.34937
801854965,3,977.35626
801854997,3,977.34985
801855028,3,977.36163
801855059,3,977.3621
801855090,3,977.3509
801855122,3,977.35895
801855153,3,977.35626
801855184,3,977.3516
801855215,3,977.35956
801855247,3,977.3664
801855278,3,977.36163
801855309,3,977.3563
801855340,3,977.3516
801855372,3,977.34784
801855403,3,977.3521
801855434,3,977.3563
801855465,3,977.36163
801855497,3,977.3558
801855528,3,977.3516
801855559,3,977.3675
801855590,3,977.3558
801855622,3,977.3664
801855653,3,977.3516
801855684,3,977.3643
801855715,3,977.3569
801855747,3,977.3558
801855778,3,977.3547
801855809,3,977.3569
801855840,3,977.349
801855872,3,977.3612
801855903,3,977.3404
801855935,3,977.3558
801855965,3,977.35956
801855997,3,977.36163
801856028,3,977.3563
801856059,3,977.3462
801856090,3,977.3516
801856122,3,977.3547
801856153,3,977.36163
801856184,3,977.3558
801856215,3,977.34204
801856247,3,977.3527
801856278,3,977.3624
801856309,3,977.3501
801856340,3,977.34204
801856372,3,977.3533
801856403,3,977.349
801856434,3,977.3459
801856465,3,977.35596
801856497,3,977.3448
801856528,3,977.3672
801856559,3,977.348
801856590,3,977.34735
801856622,3,977.35175
801856653,3,977.35114
801856684,3,977.35547
801856715,3,977.3602
801856747,3,977.34644
801856778,3,977.3527
801856809,3,977.35547
801856840,3,977.3459
801856872,3,977.3549
801856903,3,977.37195
801856934,3,977.35706
801856965,3,977.3699
801856997,3,977.3602
801857028,3,977.3501
801857059,3,977.35114
801857090,3,977.3501
801857122,3,977.3607
801857153,3,977.3501
801857184,3,977.3672
801857216,3,977.3538
801857247,3,977.3512
801857278,3,977.3629
801857309,3,977.35706
801857340,3,977.356
801857372,3,977.3624
801857403,3,977.35706
801857434,3,977.34705
801857465,3,977.3389
801857497,3,977.36835
801857528,3,977.3618
801857559,3,977.3512
801857590,3,977.35706
801857622,3,977.36774
801857653,3,977.35547
801857684,3,977.35706
801857715,3,977.3481
801857747,3,977.36835
801857778,3,977.3581
801857809,3,977.3512
801857840,3,977.3512
801857872,3,977.35657
801857903,3,977.36835
801857934,3,977.3613
801857966,3,977.35175
801857997,3,977.35547
801858028,3,977.36456
801858059,3,977.36835
801858090,3,977.3443
801858122,3,977.35706
801858153,3,977.3459
801858184,3,977.3443
801858215,3,977.3443
801858247,3,977.3672
801858278,3,977.3538
801858309,3,977.349
801858340,3,977.3527
801858372,3,977.3432
801858403,3,977.3448
801858434,3,977.3618
801858465,3,977.34204
801858497,3,977.3459
801858528,3,977.3501
801858559,3,977.3602
801858590,3,977.3501
801858622,3,977.3459
801858653,3,977.3501
801858684,3,977.3544
801858715,3,977.3501
801858747,3,977.3549
801858778,3,977.3432
801858809,3,977.35657
801858840,3,977.3432
801858872,3,977.34644
801858903,3,977.3544
801858934,3,977.3527
801858965,3,977.36835
801858997,3,977.35547
801859028,3,977.3672
801859059,3,977.3602
801859090,3,977.3667
801859122,3,977.3672
801859153,3,977.35547
801859184,3,977.3618
801859215,3,977.3501
801859247,3,977.37555
801859278,3,977.3708
801859309,3,977.36383
801859340,3,977.3654
801859372,3,977.3708
801859403,3,977.36383
801859434,3,977.3446
801859465,3,977.3665
801859497,3,977.3526
801859528,3,977.36163
801859559,3,977.3547
801859590,3,977.36163
801859622,3,977.3643
801859653,3,977.36383
801859684,3,977.3488
801859715,3,977.37134
801859747,3,977.3708
801859778,3,977.3708
801859809,3,977.36383
801859840,3,977.36383
801859872,3,977.3591
801859903,3,977.3585
801859934,3,977.36914
801859965,3,977.3649
801859997,3,977.36597
801860028,3,977.36383
801860059,3,977.35956
801860090,3,977.358
801860122,3,977.37134
801860153,3,977.3643
801860184,3,977.35956
801860215,3,977.3537
801860247,3,977.37134
801860278,3,977.37555
801860309,3,977.3591
801860340,3,977.37134
801860372,3,977.36383
801860403,3,977.3708
801860434,3,977.37885
801860465,3,977.375
801860497,3,977.3537
801860528,3,977.3677
801860559,3,977.3703
801860590,3,977.36914
801860622,3,977.3649
801860653,3,977.3739
801860684,3,977.3703
801860715,3,977.3591
801860747,3,977.36115
801860778,3,977.358
801860809,3,977.37134
801860840,3,977.3703
801860872,3,977.3665
801860903,3,977.36707
801860934,3,977.37885
801860965,3,977.3643
801860997,3,977.37134
801861028,3,977.3697
801861059,3,977.3643
801861090,3,977.3574
801861122,3,977.3591
801861153,3,977.3591
801861184,3,977.3563
801861215,3,977.3708
801861247,3,977.3703
801861278,3,977.3533
801861309,3,977.3558
801861340,3,977.36334
801861372,3,977.3666
801861403,3,977.36707
801861434,3,977.3703
801861465,3,977.36017
801861497,3,977.35266
801861528,3,977.36707
801861559,3,977.37195
801861590,3,977.36066
801861622,3,977.36816
801861653,3,977.35645
801861684,3,977.351
801861715,3,977.3569
801861747,3,977.3767
801861778,3,977.3554
801861809,3,977.3751
801861840,3,977.36066
801861872,3,977.3666
801861903,3,977.3617
801861934,3,977.3617
801861965,3,977.3574
801861997,3,977.3558
801862028,3,977.37134
801862059,3,977.35645
801862090,3,977.3666
801862122,3,977.3446
801862153,3,977.3767
801862184,3,977.36017
801862215,3,977.36127
801862247,3,977.3617
801862278,3,977.36285
801862309,3,977.3682
801862340,3,977.3677
801862372,3,977.35596
801862403,3,977.35596
801862434,3,977.358
801862465,3,977.3805
801862497,3,977.35645
801862528,3,977.3617
801862559,3,977.37885
801862590,3,977.3677
801862622,3,977.3836
801862653,3,977.36975
801862684,3,977.3554
801862715,3,977.3682
801862747,3,977.3762
801862778,3,977.3617
801862809,3,977.3677
801862840,3,977.3671
801862872,3,977.3682
801862903,3,977.3762
801862934,3,977.3639
801862965,3,977.3836
801862997,3,977.37244
801863028,3,977.37134
801863059,3,977.3767
801863090,3,977.35376
801863122,3,977.35376
801863153,3,977.3677
801863184,3,977.36017
801863215,3,977.3617
801863247,3,977.35376
801863278,3,977.35596
801863309,3,977.3667
801863340,3,977.3581
801863372,3,977.36346
801863403,3,977.3581
801863434,3,977.35657
801863465,3,977.3624
801863497,3,977.3641
801863528,3,977.3607
801863559,3,977.3725
801863590,3,977.34265
801863622,3,977.3725
801863653,3,977.3618
801863684,3,977.36884
801863715,3,977.3607
801863747,3,977.3661
801863778,3,977.3607
801863809,3,977.3581
801863840,3,977.37836
801863872,3,977.36774
801863903,3,977.3613
801863934,3,977.3703
801863965,3,977.3751
801863997,3,977.37085
801864028,3,977.3602
801864059,3,977.37195
801864090,3,977.3618
801864122,3,977.3672
801864153,3,977.3581
801864184,3,977.3629
801864216,3,977.3667
801864247,3,977.3751
801864278,3,977.3703
801864309,3,977.358
801864340,3,977.37775
801864372,3,977.3671
801864403,3,977.3591
801864434,3,977.36127
801864465,3,977.3677
801864497,3,977.3736
801864528,3,977.36285
801864559,3,977.3677
801864590,3,977.3624
801864622,3,977.3762
801864653,3,977.3677
801864684,3,977.36505
801864715,3,977.37195
801864747,3,977.3677
801864778,3,977.3767
801864809,3,977.36127
801864840,3,977.3671
801864872,3,977.3831
801864903,3,977.38525
801864934,3,977.3751
801864965,3,977.3762
801864997,3,977.3703
801865028,3,977.35645
801865059,3,977.3741
801865090,3,977.3815
801865122,3,977.37775
801865153,3,977.3762
801865184,3,977.36285
801865216,3,977.3767
801865247,3,977.35596
801865278,3,977.3736
801865309,3,977.3655
801865340,3,977.37445
801865372,3,977.36804
801865403,3,977.3722
801865434,3,977.36957
801865465,3,977.3777
801865497,3,977.3722
801865528,3,977.3622
801865559,3,977.36115
801865590,3,977.3797
801865622,3,977.3633
801865653,3,977.3722
801865684,3,977.3772
801865715,3,977.3739
801865747,3,977.36115
801865778,3,977.3851
801865809,3,977.3627
801865840,3,977.37335
801865872,3,977.37933
801865903,3,977.3627
801865934,3,977.3797
801865965,3,977.3691
801865997,3,977.37933
801866028,3,977.37555
801866059,3,977.3675
801866090,3,977.3633
801866122,3,977.3722
801866153,3,977.38245
801866184,3,977.36804
801866215,3,977.38025
801866247,3,977.3691
801866278,3,977.38245
801866309,3,977.3558
801866340,3,977.37555
801866372,3,977.373
801866403,3,977.3649
801866434,3,977.3735
801866465,3,977.35645
801866497,3,977.38416
801866528,3,977.374
801866559,3,977.36816
801866591,3,977.37665
801866622,3,977.37555
801866653,3,977.358
801866684,3,977.3516
801866715,3,977.36975
801866747,3,977.3633
801866778,3,977.3799
801866809,3,977.3649
801866840,3,977.37244
801866872,3,977.35046
801866903,3,977.35754
801866934,3,977.3643
801866965,3,977.3677
801866997,3,977.36383
801867028,3,977.3677
801867059,3,977.3693
801867090,3,977.3677
801867122,3,977.3693
801867153,3,977.37134
801867184,3,977.3687
801867215,3,977.3607
801867247,3,977.3591
801867278,3,977.3633
801867309,3,977.3633
801867340,3,977.374
801867372,3,977.3551
801867403,3,977.37695
801867434,3,977.3713
801867465,3,977.37494
801867497,3,977.3599
801867528,3,977.361
801867559,3,977.3658
801867590,3,977.3739
801867622,3,977.36426
801867653,3,977.3562
801867684,3,977.3605
801867715,3,977.3605
801867747,3,977.36475
801867778,3,977.3562
801867809,3,977.3557
801867840,3,977.3679
801867872,3,977.37274
801867903,3,977.3701
801867934,3,977.36365
801867965,3,977.3722
801867997,3,977.36475
801868028,3,977.3562
801868059,3,977.3526
801868090,3,977.37494
801868122,3,977.3701
801868153,3,977.3605
801868184,3,977.3605
801868215,3,977.361
801868247,3,977.36365
801868278,3,977.3621
801868309,3,977.3557
801868340,3,977.3557
801868372,3,977.3718
801868403,3,977.3697
801868434,3,977.3703
801868465,3,977.36804
801868497,3,977.3446
801868528,3,977.3558
801868559,3,977.35956
801868590,3,977.3643
801868622,3,977.3632
801868653,3,977.36694
801868684,3,977.3703
801868715,3,977.3735
801868747,3,977.3708
801868778,3,977.3591
801868809,3,977.3697
801868840,3,977.3735
801868872,3,977.3569
801868903,3,977.3729
801868934,3,977.37445
801868965,3,977.37604
801868997,3,977.358
801869028,3,977.35956
801869059,3,977.36694
801869090,3,977.3638
801869122,3,977.36914
801869153,3,977.36914
801869184,3,977.3686
801869216,3,977.3591
801869247,3,977.351
801869278,3,977.3686
801869309,3,977.35956
801869340,3,977.3638
801869372,3,977.3799
801869403,3,977.37933
801869434,3,977.36707
801869465,3,977.37445
801869497,3,977.35425
801869528,3,977.36115
801869559,3,977.3739
801869590,3,977.36053
801869622,3,977.37335
801869653,3,977.3691
801869684,3,977.3622
801869715,3,977.35425
801869747,3,977.3686
801869778,3,977.37335
801869809,3,977.3677
801869840,3,977.3691
801869872,3,977.37335
801869903,3,977.38135
801869934,3,977.37885
801869965,3,977.37823
801869997,3,977.3724
801870028,3,977.3761
801870059,3,977.38617
801870090,3,977.3691
801870122,3,977.3707
801870153,3,977.375
801870185,3,977.3691
