gyro_s001_004 Gyroscope Non-wakeup,STMicro,2025-03-06_18-50-19.416_TGW
imuTimestamp,accuracy(more=better),utcTimestamp(nanos),ang_vel_x[rad/s],ang_vel_y[rad/s],ang_vel_z[rad/s]
801779999,3,1741276253826810778,-1.527162E-4,0.0,3.054324E-4
801780009,3,1741276253836796351,-3.054324E-4,-6.108648E-4,1.527162E-4
801780019,3,1741276253846780674,4.581486E-4,-1.527162E-4,4.581486E-4
801780029,3,1741276253856764632,1.527162E-4,-1.527162E-4,7.6358096E-4
801780039,3,1741276253866642861,3.054324E-4,3.054324E-4,1.527162E-4
801780049,3,1741276253876658069,4.581486E-4,-1.527162E-4,4.581486E-4
801780059,3,1741276253886838694,-4.581486E-4,-3.054324E-4,7.6358096E-4
801780069,3,1741276253897021872,1.527162E-4,7.6358096E-4,4.581486E-4
801780079,3,1741276253907205049,7.6358096E-4,-4.581486E-4,1.527162E-4
801780089,3,1741276253917235882,3.054324E-4,-3.054324E-4,-3.054324E-4
801780099,3,1741276253927337028,3.054324E-4,6.108648E-4,1.527162E-4
801780110,3,1741276253937520205,1.527162E-4,4.581486E-4,0.0
801780120,3,1741276253947704059,4.581486E-4,6.108648E-4,6.108648E-4
801780130,3,1741276253957888122,-0.0,0.0,3.054324E-4
801780140,3,1741276253968072184,1.527162E-4,-1.527162E-4,1.527162E-4
801780150,3,1741276253978103226,4.581486E-4,6.108648E-4,6.108648E-4
801780160,3,1741276253988216090,-0.0,3.054324E-4,-3.054324E-4
801780170,3,1741276253998303122,0.0,-4.581486E-4,1.527162E-4
801780180,3,1741276254008305049,-6.108648E-4,-4.581486E-4,7.6358096E-4
801780190,3,1741276254018289892,0.0,-0.0,4.581486E-4
801780200,3,1741276254028275413,-0.0,1.527162E-4,6.108648E-4
801780210,3,1741276254038260465,-0.0,-9.162972E-4,4.581486E-4
801780220,3,1741276254048245309,-4.581486E-4,-1.527162E-4,0.0
801780230,3,1741276254058229476,-0.0,4.581486E-4,6.108648E-4
801780240,3,1741276254068213434,9.162972E-4,0.0,1.527162E-4
801780250,3,1741276254078068122,6.108648E-4,4.581486E-4,3.054324E-4
801780260,3,1741276254088157444,1.527162E-4,-4.581486E-4,0.0012217296
801780270,3,1741276254098153122,1.527162E-4,3.054324E-4,4.581486E-4
801780280,3,1741276254108289424,-1.527162E-4,-4.581486E-4,1.527162E-4
801780290,3,1741276254118285101,-7.6358096E-4,4.581486E-4,1.527162E-4
801780301,3,1741276254128421403,4.581486E-4,3.054324E-4,0.0013744457
801780311,3,1741276254138604580,1.527162E-4,0.0,7.6358096E-4
801780321,3,1741276254148788590,3.054324E-4,-0.0,-0.0
801780331,3,1741276254158972653,3.054324E-4,-1.527162E-4,6.108648E-4
801780341,3,1741276254169156715,-6.108648E-4,0.0,6.108648E-4
801780351,3,1741276254179152444,-4.581486E-4,4.581486E-4,0.0
801780361,3,1741276254189300465,-1.527162E-4,-1.527162E-4,4.581486E-4
801780372,3,1741276254199483642,9.162972E-4,-6.108648E-4,7.6358096E-4
801780382,3,1741276254209667653,-1.527162E-4,4.581486E-4,1.527162E-4
801780392,3,1741276254219663382,-0.0,-4.581486E-4,3.054324E-4
801780402,3,1741276254229733278,-1.527162E-4,-9.162972E-4,3.054324E-4
801780412,3,1741276254239724632,0.0,-3.054324E-4,9.162972E-4
801780422,3,1741276254249708694,1.527162E-4,-6.108648E-4,3.054324E-4
801780432,3,1741276254259539736,1.527162E-4,0.0,0.0010690134
801780442,3,1741276254269669528,3.054324E-4,-0.0,-3.054324E-4
801780452,3,1741276254279663330,6.108648E-4,3.054324E-4,3.054324E-4
801780462,3,1741276254289470726,0.0,3.054324E-4,1.527162E-4
801780472,3,1741276254299630517,-0.0,4.581486E-4,3.054324E-4
801780482,3,1741276254309790257,3.054324E-4,-1.527162E-4,7.6358096E-4
801780492,3,1741276254319774215,-0.0,3.054324E-4,3.054324E-4
801780502,3,1741276254329933955,3.054324E-4,1.527162E-4,0.0015271619
801780512,3,1741276254340117236,1.527162E-4,1.527162E-4,-1.527162E-4
801780522,3,1741276254350301299,-4.581486E-4,-3.054324E-4,7.6358096E-4
801780533,3,1741276254360485361,3.054324E-4,-0.0,7.6358096E-4
801780543,3,1741276254370669424,-4.581486E-4,0.0,6.108648E-4
801780553,3,1741276254380853486,-3.054324E-4,-3.054324E-4,4.581486E-4
801780563,3,1741276254391037549,4.581486E-4,-6.108648E-4,-0.0
801780573,3,1741276254401204007,1.527162E-4,6.108648E-4,-3.054324E-4
801780583,3,1741276254411232497,6.108648E-4,3.054324E-4,-4.581486E-4
801780593,3,1741276254421216455,3.054324E-4,-4.581486E-4,7.6358096E-4
801780603,3,1741276254431106767,0.0,6.108648E-4,7.6358096E-4
801780613,3,1741276254441219632,6.108648E-4,3.054324E-4,1.527162E-4
801780623,3,1741276254451262184,1.527162E-4,3.054324E-4,6.108648E-4
801780634,3,1741276254461445361,-4.581486E-4,0.0,0.0010690134
801780644,3,1741276254471534788,-3.054324E-4,3.054324E-4,3.054324E-4
801780654,3,1741276254481589059,-4.581486E-4,0.0010690134,3.054324E-4
801780664,3,1741276254491772236,-7.6358096E-4,7.6358096E-4,6.108648E-4
801780674,3,1741276254501955830,9.162972E-4,7.6358096E-4,9.162972E-4
801780684,3,1741276254512139892,0.0,4.581486E-4,-0.0
801780694,3,1741276254522323955,6.108648E-4,-3.054324E-4,4.581486E-4
801780705,3,1741276254532508017,-7.6358096E-4,-3.054324E-4,4.581486E-4
801780715,3,1741276254542692080,1.527162E-4,3.054324E-4,3.054324E-4
801780725,3,1741276254552876142,3.054324E-4,0.0012217296,3.054324E-4
801780735,3,1741276254562966038,3.054324E-4,-0.0,9.162972E-4
801780745,3,1741276254573020309,1.527162E-4,-1.527162E-4,3.054324E-4
801780755,3,1741276254583203486,0.0,4.581486E-4,4.581486E-4
801780765,3,1741276254593387080,-6.108648E-4,4.581486E-4,4.581486E-4
801780776,3,1741276254603571142,1.527162E-4,1.527162E-4,0.0
801780786,3,1741276254613661038,-6.108648E-4,4.581486E-4,3.054324E-4
801780796,3,1741276254623656715,6.108648E-4,4.581486E-4,9.162972E-4
801780806,3,1741276254633839892,3.054324E-4,-0.0,6.108648E-4
801780816,3,1741276254643929319,4.581486E-4,-4.581486E-4,-1.527162E-4
801780826,3,1741276254653971872,0.0010690134,1.527162E-4,1.527162E-4
801780836,3,1741276254664061299,-1.527162E-4,-3.054324E-4,3.054324E-4
801780846,3,1741276254673974632,1.527162E-4,-4.581486E-4,-3.054324E-4
801780856,3,1741276254683946507,3.054324E-4,4.581486E-4,7.6358096E-4
801780866,3,1741276254694129684,0.0,-6.108648E-4,3.054324E-4
801780876,3,1741276254704313330,3.054324E-4,4.581486E-4,7.6358096E-4
801780886,3,1741276254714391455,9.162972E-4,0.0,0.0
801780897,3,1741276254724410569,-3.054324E-4,-3.054324E-4,0.0
801780907,3,1741276254734593747,-4.581486E-4,-1.527162E-4,7.6358096E-4
801780917,3,1741276254744767549,6.108648E-4,6.108648E-4,-0.0
801780927,3,1741276254754837392,-1.527162E-4,6.108648E-4,7.6358096E-4
801780937,3,1741276254764822236,0.0010690134,-3.054324E-4,7.6358096E-4
801780947,3,1741276254774807549,1.527162E-4,-1.527162E-4,3.054324E-4
801780957,3,1741276254784792340,4.581486E-4,-6.108648E-4,6.108648E-4
801780967,3,1741276254794777132,-1.527162E-4,1.527162E-4,1.527162E-4
801780977,3,1741276254804762861,-4.581486E-4,4.581486E-4,7.6358096E-4
801780987,3,1741276254814747653,9.162972E-4,7.6358096E-4,-4.581486E-4
801780997,3,1741276254824743434,6.108648E-4,3.054324E-4,-4.581486E-4
801781007,3,1741276254834809424,0.0,-6.108648E-4,-1.527162E-4
801781017,3,1741276254844751455,3.054324E-4,-3.054324E-4,3.054324E-4
801781027,3,1741276254854792965,1.527162E-4,4.581486E-4,0.0
801781037,3,1741276254864976142,0.0,4.581486E-4,3.054324E-4
801781047,3,1741276254875159840,9.162972E-4,-1.527162E-4,1.527162E-4
801781057,3,1741276254885229319,1.527162E-4,-6.108648E-4,7.6358096E-4
801781067,3,1741276254895215986,6.108648E-4,4.581486E-4,3.054324E-4
801781077,3,1741276254905200830,4.581486E-4,-0.0,6.108648E-4
801781087,3,1741276254915185153,3.054324E-4,3.054324E-4,4.581486E-4
801781097,3,1741276254925170153,0.0,-3.054324E-4,9.162972E-4
801781107,3,1741276254935156090,-3.054324E-4,6.108648E-4,4.581486E-4
801781117,3,1741276254945141455,3.054324E-4,1.527162E-4,1.527162E-4
801781127,3,1741276254955126663,-0.0,-6.108648E-4,0.0010690134
801781137,3,1741276254965111507,6.108648E-4,-1.527162E-4,-0.0
801781147,3,1741276254975096872,3.054324E-4,1.527162E-4,3.054324E-4
801781157,3,1741276254985082080,-1.527162E-4,9.162972E-4,6.108648E-4
801781167,3,1741276254995066924,7.6358096E-4,3.054324E-4,0.0
801781177,3,1741276255005051767,-7.6358096E-4,3.054324E-4,4.581486E-4
801781187,3,1741276255015036090,6.108648E-4,6.108648E-4,4.581486E-4
801781197,3,1741276255025055309,-9.162972E-4,-1.527162E-4,4.581486E-4
801781207,3,1741276255035109580,3.054324E-4,7.6358096E-4,-1.527162E-4
801781217,3,1741276255045011142,4.581486E-4,3.054324E-4,6.108648E-4
801781227,3,1741276255054912809,3.054324E-4,-1.527162E-4,7.6358096E-4
801781237,3,1741276255065002236,3.054324E-4,-7.6358096E-4,4.581486E-4
801781247,3,1741276255075185413,-1.527162E-4,0.0,4.581486E-4
801781257,3,1741276255085369215,3.054324E-4,9.162972E-4,-3.054324E-4
801781268,3,1741276255095553278,0.0,0.0,1.527162E-4
801781278,3,1741276255105737340,3.054324E-4,-0.0,1.527162E-4
801781288,3,1741276255115780153,4.581486E-4,-1.527162E-4,-0.0
801781298,3,1741276255125869580,7.6358096E-4,-0.0,1.527162E-4
801781308,3,1741276255135997757,-3.054324E-4,4.581486E-4,-7.6358096E-4
801781318,3,1741276255146018017,-3.054324E-4,-1.527162E-4,-1.527162E-4
801781328,3,1741276255156002861,-1.527162E-4,-3.054324E-4,3.054324E-4
801781338,3,1741276255165988330,0.0,1.527162E-4,4.581486E-4
801781348,3,1741276255175973434,1.527162E-4,-4.581486E-4,9.162972E-4
801781358,3,1741276255185958278,6.108648E-4,9.162972E-4,1.527162E-4
801781368,3,1741276255195943122,-0.0010690134,3.054324E-4,6.108648E-4
801781378,3,1741276255205928590,-3.054324E-4,-0.0,-3.054324E-4
801781388,3,1741276255215913694,1.527162E-4,4.581486E-4,7.6358096E-4
801781398,3,1741276255225897913,-7.6358096E-4,-4.581486E-4,-6.108648E-4
801781408,3,1741276255235881872,1.527162E-4,3.054324E-4,-1.527162E-4
801781418,3,1741276255245868330,4.581486E-4,0.0,-4.581486E-4
801781428,3,1741276255255993955,6.108648E-4,4.581486E-4,0.0
801781438,3,1741276255266177132,-0.0,-0.0,7.6358096E-4
801781448,3,1741276255276361038,7.6358096E-4,1.527162E-4,-7.6358096E-4
801781458,3,1741276255286380309,-3.054324E-4,3.054324E-4,0.0012217296
801781469,3,1741276255296493174,3.054324E-4,-6.108648E-4,-3.054324E-4
801781479,3,1741276255306676351,1.527162E-4,0.0,4.581486E-4
801781489,3,1741276255316860257,-4.581486E-4,6.108648E-4,1.527162E-4
801781499,3,1741276255326916715,6.108648E-4,-1.527162E-4,1.527162E-4
801781509,3,1741276255336909372,6.108648E-4,3.054324E-4,3.054324E-4
801781519,3,1741276255346894215,0.0,1.527162E-4,1.527162E-4
801781529,3,1741276255356879788,-1.527162E-4,-0.0013744457,-0.0
801781539,3,1741276255366864788,6.108648E-4,-1.527162E-4,4.581486E-4
801781549,3,1741276255376849632,3.054324E-4,3.054324E-4,-1.527162E-4
801781559,3,1741276255386834476,-3.054324E-4,-1.527162E-4,0.0
801781569,3,1741276255396820049,-0.0,-3.054324E-4,1.527162E-4
801781579,3,1741276255406805049,-1.527162E-4,4.581486E-4,3.054324E-4
801781589,3,1741276255416789892,1.527162E-4,3.054324E-4,-1.527162E-4
801781599,3,1741276255426774007,-4.581486E-4,-1.527162E-4,7.6358096E-4
801781609,3,1741276255436604944,1.527162E-4,-0.0,-1.527162E-4
801781619,3,1741276255446717757,-3.054324E-4,-0.0,3.054324E-4
801781629,3,1741276255456900934,-1.527162E-4,-4.581486E-4,4.581486E-4
801781639,3,1741276255467084892,-1.527162E-4,1.527162E-4,-6.108648E-4
801781649,3,1741276255477265049,-3.054324E-4,-7.6358096E-4,0.0015271619
801781659,3,1741276255487272809,3.054324E-4,7.6358096E-4,-1.527162E-4
801781669,3,1741276255497257653,7.6358096E-4,0.0,-1.527162E-4
801781679,3,1741276255507243278,4.581486E-4,3.054324E-4,7.6358096E-4
801781689,3,1741276255517228226,-0.0,-0.0,0.0
801781699,3,1741276255527213069,-7.6358096E-4,-3.054324E-4,1.527162E-4
801781709,3,1741276255537198694,-1.527162E-4,0.0,9.162972E-4
801781719,3,1741276255547183642,6.108648E-4,4.581486E-4,6.108648E-4
801781729,3,1741276255557168486,0.0,9.162972E-4,0.0013744457
801781739,3,1741276255567153330,0.0,3.054324E-4,3.054324E-4
801781749,3,1741276255577138955,-1.527162E-4,9.162972E-4,3.054324E-4
801781759,3,1741276255587123903,-3.054324E-4,-1.527162E-4,-1.527162E-4
801781769,3,1741276255597108747,6.108648E-4,4.581486E-4,0.0010690134
801781779,3,1741276255607093590,-0.0,-6.108648E-4,-0.0
801781789,3,1741276255617079215,-1.527162E-4,-1.527162E-4,6.108648E-4
801781799,3,1741276255627063382,7.6358096E-4,-6.108648E-4,4.581486E-4
801781809,3,1741276255637047444,4.581486E-4,-0.0,-3.054324E-4
801781819,3,1741276255647207184,-6.108648E-4,4.581486E-4,1.527162E-4
801781829,3,1741276255657390361,3.054324E-4,9.162972E-4,6.108648E-4
801781839,3,1741276255667386038,7.6358096E-4,-3.054324E-4,6.108648E-4
801781850,3,1741276255677545778,6.108648E-4,-0.0,-1.527162E-4
801781860,3,1741276255687560622,1.527162E-4,-4.581486E-4,4.581486E-4
801781870,3,1741276255697547444,-1.527162E-4,-1.527162E-4,-1.527162E-4
801781880,3,1741276255707532340,-4.581486E-4,-3.054324E-4,0.0012217296
801781890,3,1741276255717517184,-1.527162E-4,-4.581486E-4,3.054324E-4
801781900,3,1741276255727502028,3.054324E-4,-3.054324E-4,0.0012217296
801781910,3,1741276255737487705,1.527162E-4,-3.054324E-4,3.054324E-4
801781920,3,1741276255747472601,-1.527162E-4,-1.527162E-4,0.0
801781930,3,1741276255757457444,-0.0,1.527162E-4,6.108648E-4
801781940,3,1741276255767443122,6.108648E-4,-0.0,-1.527162E-4
801781950,3,1741276255777428017,3.054324E-4,-1.527162E-4,4.581486E-4
801781960,3,1741276255787412861,4.581486E-4,1.527162E-4,9.162972E-4
801781969,3,1741276255797397705,3.054324E-4,-6.108648E-4,3.054324E-4
801781979,3,1741276255807383382,4.581486E-4,-0.0010690134,9.162972E-4
801781989,3,1741276255817368278,-1.527162E-4,3.054324E-4,0.0
801781999,3,1741276255827353122,-3.054324E-4,4.581486E-4,7.6358096E-4
801782009,3,1741276255837337965,-3.054324E-4,7.6358096E-4,1.527162E-4
801782019,3,1741276255847323642,-6.108648E-4,4.581486E-4,3.054324E-4
801782029,3,1741276255857308538,1.527162E-4,6.108648E-4,6.108648E-4
801782039,3,1741276255867293382,-3.054324E-4,4.581486E-4,-4.581486E-4
801782049,3,1741276255877279059,0.0,4.581486E-4,3.054324E-4
801782059,3,1741276255887263955,0.0,6.108648E-4,-1.527162E-4
801782069,3,1741276255897248799,0.0,-0.0,-0.0
801782079,3,1741276255907233642,-1.527162E-4,3.054324E-4,4.581486E-4
801782089,3,1741276255917219319,7.6358096E-4,-6.108648E-4,-6.108648E-4
801782099,3,1741276255927204215,6.108648E-4,1.527162E-4,0.0010690134
801782109,3,1741276255937189059,-4.581486E-4,4.581486E-4,6.108648E-4
801782119,3,1741276255947173903,-1.527162E-4,-3.054324E-4,4.581486E-4
801782129,3,1741276255957159580,4.581486E-4,-7.6358096E-4,0.0016798781
801782139,3,1741276255967144476,3.054324E-4,-0.0,3.054324E-4
801782149,3,1741276255977129319,3.054324E-4,6.108648E-4,-0.0
801782159,3,1741276255987114997,3.054324E-4,1.527162E-4,-1.527162E-4
801782169,3,1741276255997099892,4.581486E-4,-6.108648E-4,1.527162E-4
801782179,3,1741276256007084736,-3.054324E-4,3.054324E-4,9.162972E-4
801782189,3,1741276256017068747,-4.581486E-4,-3.054324E-4,3.054324E-4
801782199,3,1741276256027054892,-0.0,-1.527162E-4,0.0010690134
801782209,3,1741276256037039840,0.0012217296,1.527162E-4,9.162972E-4
801782219,3,1741276256047025517,-6.108648E-4,-1.527162E-4,4.581486E-4
801782229,3,1741276256057010413,6.108648E-4,-6.108648E-4,1.527162E-4
801782239,3,1741276256066995257,1.527162E-4,3.054324E-4,1.527162E-4
801782249,3,1741276256076980101,3.054324E-4,-7.6358096E-4,4.581486E-4
801782259,3,1741276256086965778,4.581486E-4,3.054324E-4,6.108648E-4
801782269,3,1741276256096950674,6.108648E-4,0.0010690134,0.0013744457
801782279,3,1741276256106935517,-6.108648E-4,4.581486E-4,4.581486E-4
801782289,3,1741276256116920361,0.0,1.527162E-4,4.581486E-4
801782299,3,1741276256126906038,-1.527162E-4,-1.527162E-4,1.527162E-4
801782309,3,1741276256136890934,6.108648E-4,-1.527162E-4,9.162972E-4
801782319,3,1741276256146875778,7.6358096E-4,4.581486E-4,9.162972E-4
801782329,3,1741276256156861455,7.6358096E-4,1.527162E-4,1.527162E-4
801782339,3,1741276256166846351,1.527162E-4,-6.108648E-4,3.054324E-4
801782349,3,1741276256176831194,4.581486E-4,4.581486E-4,-1.527162E-4
801782359,3,1741276256186816038,-9.162972E-4,1.527162E-4,3.054324E-4
801782369,3,1741276256196801715,3.054324E-4,4.581486E-4,3.054324E-4
801782379,3,1741276256206785778,-1.527162E-4,-1.527162E-4,6.108648E-4
801782389,3,1741276256216771299,-3.054324E-4,3.054324E-4,0.0
801782399,3,1741276256226757028,-1.527162E-4,4.581486E-4,6.108648E-4
801782409,3,1741276256236741924,0.0,4.581486E-4,6.108648E-4
801782419,3,1741276256246725934,-1.527162E-4,-3.054324E-4,4.581486E-4
801782429,3,1741276256256712236,-1.527162E-4,-3.054324E-4,-6.108648E-4
801782439,3,1741276256266697184,-1.527162E-4,-4.581486E-4,4.581486E-4
801782449,3,1741276256276682028,-3.054324E-4,0.0,0.0010690134
801782459,3,1741276256286666872,4.581486E-4,3.054324E-4,-3.054324E-4
801782469,3,1741276256296652549,1.527162E-4,-4.581486E-4,6.108648E-4
801782479,3,1741276256306637444,1.527162E-4,1.527162E-4,9.162972E-4
801782489,3,1741276256316622288,-0.0,6.108648E-4,1.527162E-4
801782499,3,1741276256326607132,1.527162E-4,-1.527162E-4,-4.581486E-4
801782509,3,1741276256336592809,4.581486E-4,0.0,6.108648E-4
801782519,3,1741276256346577705,4.581486E-4,4.581486E-4,1.527162E-4
801782529,3,1741276256356562549,3.054324E-4,3.054324E-4,3.054324E-4
801782539,3,1741276256366548226,-0.0,0.0,1.527162E-4
801782549,3,1741276256376533122,3.054324E-4,-3.054324E-4,3.054324E-4
801782559,3,1741276256386517965,0.0,4.581486E-4,1.527162E-4
801782569,3,1741276256396502809,0.0,0.0,0.0010690134
801782579,3,1741276256406488486,9.162972E-4,0.0012217296,9.162972E-4
801782589,3,1741276256416472549,6.108648E-4,1.527162E-4,-0.0
801782599,3,1741276256426458069,-0.0,-1.527162E-4,6.108648E-4
801782609,3,1741276256436443799,4.581486E-4,9.162972E-4,-1.527162E-4
801782619,3,1741276256446428694,-0.0,4.581486E-4,3.054324E-4
801782629,3,1741276256456413538,4.581486E-4,4.581486E-4,3.054324E-4
801782638,3,1741276256466398382,7.6358096E-4,-3.054324E-4,4.581486E-4
801782648,3,1741276256476384059,0.0,1.527162E-4,1.527162E-4
801782658,3,1741276256486368955,4.581486E-4,7.6358096E-4,1.527162E-4
801782668,3,1741276256496353799,-0.0,-1.527162E-4,-3.054324E-4
801782678,3,1741276256506338642,0.0,4.581486E-4,3.054324E-4
801782688,3,1741276256516324319,-1.527162E-4,-0.0,7.6358096E-4
801782698,3,1741276256526309215,-3.054324E-4,4.581486E-4,0.0013744457
801782708,3,1741276256536294059,0.0,4.581486E-4,-6.108648E-4
801782718,3,1741276256546279736,-3.054324E-4,0.0,3.054324E-4
801782728,3,1741276256556264632,4.581486E-4,-7.6358096E-4,3.054324E-4
801782738,3,1741276256566249476,-0.0,-1.527162E-4,-3.054324E-4
801782748,3,1741276256576234319,6.108648E-4,-7.6358096E-4,3.054324E-4
801782758,3,1741276256586219997,0.0,-1.527162E-4,-1.527162E-4
801782768,3,1741276256596204892,3.054324E-4,-3.054324E-4,4.581486E-4
801782778,3,1741276256606189736,-1.527162E-4,-7.6358096E-4,3.054324E-4
801782788,3,1741276256616173747,-6.108648E-4,-3.054324E-4,4.581486E-4
801782798,3,1741276256626159736,-3.054324E-4,0.0,0.0010690134
801782808,3,1741276256636144684,-6.108648E-4,1.527162E-4,1.527162E-4
801782818,3,1741276256646130361,-6.108648E-4,3.054324E-4,0.0012217296
801782828,3,1741276256656115257,0.0013744457,1.527162E-4,0.0
801782838,3,1741276256666100101,9.162972E-4,0.0,0.0010690134
801782848,3,1741276256676085778,-3.054324E-4,1.527162E-4,3.054324E-4
801782858,3,1741276256686070674,1.527162E-4,4.581486E-4,0.0013744457
801782868,3,1741276256696055517,-1.527162E-4,6.108648E-4,-1.527162E-4
801782878,3,1741276256706040361,3.054324E-4,-4.581486E-4,0.0
801782888,3,1741276256716026038,3.054324E-4,-0.0,6.108648E-4
801782898,3,1741276256726010934,-4.581486E-4,6.108648E-4,1.527162E-4
801782908,3,1741276256735995778,1.527162E-4,1.527162E-4,6.108648E-4
801782918,3,1741276256745979788,0.0,-3.054324E-4,-0.0
801782928,3,1741276256755966090,-3.054324E-4,6.108648E-4,7.6358096E-4
801782938,3,1741276256765951038,3.054324E-4,-1.527162E-4,7.6358096E-4
801782948,3,1741276256775935882,1.527162E-4,1.527162E-4,1.527162E-4
801782958,3,1741276256785921559,0.0,0.0,7.6358096E-4
801782968,3,1741276256795906455,1.527162E-4,-4.581486E-4,6.108648E-4
801782978,3,1741276256805891299,-3.054324E-4,-1.527162E-4,6.108648E-4
801782988,3,1741276256815876976,3.054324E-4,3.054324E-4,1.527162E-4
801782998,3,1741276256825861872,3.054324E-4,6.108648E-4,6.108648E-4
801783008,3,1741276256835846715,7.6358096E-4,4.581486E-4,4.581486E-4
801783018,3,1741276256845831559,0.0,-0.0,-1.527162E-4
801783028,3,1741276256855817236,-0.0,3.054324E-4,4.581486E-4
801783038,3,1741276256865802132,4.581486E-4,-0.0010690134,6.108648E-4
801783048,3,1741276256875786976,9.162972E-4,0.0,6.108648E-4
801783058,3,1741276256885771819,-0.0,4.581486E-4,0.0015271619
801783068,3,1741276256895757497,0.0012217296,1.527162E-4,-0.0
801783078,3,1741276256905742392,6.108648E-4,1.527162E-4,1.527162E-4
801783088,3,1741276256915727236,3.054324E-4,7.6358096E-4,0.0
801783098,3,1741276256925712913,6.108648E-4,-9.162972E-4,7.6358096E-4
801783108,3,1741276256935697809,3.054324E-4,3.054324E-4,-1.527162E-4
801783118,3,1741276256945682653,3.054324E-4,-1.527162E-4,6.108648E-4
801783128,3,1741276256955667497,3.054324E-4,-0.0,6.108648E-4
801783138,3,1741276256965653174,0.0,-6.108648E-4,1.527162E-4
801783148,3,1741276256975638069,3.054324E-4,-1.527162E-4,4.581486E-4
801783158,3,1741276256985622913,-0.0,-4.581486E-4,1.527162E-4
801783168,3,1741276256995607757,4.581486E-4,0.0,0.0010690134
801783178,3,1741276257005593434,3.054324E-4,-3.054324E-4,3.054324E-4
801783188,3,1741276257015578330,-0.0,-4.581486E-4,0.0010690134
801783198,3,1741276257025563174,-1.527162E-4,4.581486E-4,9.162972E-4
801783208,3,1741276257035548851,-1.527162E-4,-3.054324E-4,1.527162E-4
801783218,3,1741276257045533747,4.581486E-4,0.0,9.162972E-4
801783228,3,1741276257055518590,6.108648E-4,3.054324E-4,1.527162E-4
801783238,3,1741276257065503434,1.527162E-4,1.527162E-4,9.162972E-4
801783248,3,1741276257075489111,6.108648E-4,-4.581486E-4,3.054324E-4
801783258,3,1741276257085474007,-3.054324E-4,-3.054324E-4,3.054324E-4
801783268,3,1741276257095458851,0.0,-6.108648E-4,4.581486E-4
801783278,3,1741276257105443694,-1.527162E-4,-0.0,3.054324E-4
801783288,3,1741276257115429372,-3.054324E-4,-4.581486E-4,3.054324E-4
801783298,3,1741276257125414267,3.054324E-4,1.527162E-4,1.527162E-4
801783308,3,1741276257135399111,0.0,-0.0,0.0012217296
801783317,3,1741276257145383955,9.162972E-4,-4.581486E-4,1.527162E-4
801783327,3,1741276257155369632,6.108648E-4,3.054324E-4,9.162972E-4
801783337,3,1741276257165354528,-1.527162E-4,1.527162E-4,3.054324E-4
801783347,3,1741276257175339372,3.054324E-4,1.527162E-4,3.054324E-4
801783357,3,1741276257185325049,0.0,0.0012217296,3.054324E-4
801783367,3,1741276257195309944,-4.581486E-4,-7.6358096E-4,0.0013744457
801783377,3,1741276257205294788,-4.581486E-4,-6.108648E-4,3.054324E-4
801783387,3,1741276257215279632,-0.0,4.581486E-4,6.108648E-4
801783397,3,1741276257225265309,3.054324E-4,6.108648E-4,9.162972E-4
801783407,3,1741276257235250205,3.054324E-4,-0.0,1.527162E-4
801783417,3,1741276257245235049,-0.0,0.0,6.108648E-4
801783427,3,1741276257255219892,-0.0,0.0,3.054324E-4
801783437,3,1741276257265205569,3.054324E-4,-1.527162E-4,-0.0
801783447,3,1741276257275190465,-3.054324E-4,-0.0,1.527162E-4
801783457,3,1741276257285175309,1.527162E-4,3.054324E-4,4.581486E-4
801783467,3,1741276257295160986,-1.527162E-4,-1.527162E-4,-1.527162E-4
801783477,3,1741276257305145882,-4.581486E-4,3.054324E-4,0.0013744457
801783487,3,1741276257315130726,4.581486E-4,4.581486E-4,1.527162E-4
801783497,3,1741276257325115569,-1.527162E-4,-4.581486E-4,6.108648E-4
801783507,3,1741276257335101247,3.054324E-4,1.527162E-4,-3.054324E-4
801783517,3,1741276257345086142,-4.581486E-4,0.0015271619,9.162972E-4
801783527,3,1741276257355070986,7.6358096E-4,-7.6358096E-4,0.0
801783537,3,1741276257365055830,4.581486E-4,-0.0,1.527162E-4
801783547,3,1741276257375041507,-3.054324E-4,1.527162E-4,6.108648E-4
801783557,3,1741276257385026403,3.054324E-4,-9.162972E-4,-4.581486E-4
801783567,3,1741276257395011247,-1.527162E-4,7.6358096E-4,-1.527162E-4
801783577,3,1741276257404996090,0.0015271619,-6.108648E-4,3.054324E-4
801783587,3,1741276257414981767,4.581486E-4,4.581486E-4,6.108648E-4
801783597,3,1741276257424966663,7.6358096E-4,6.108648E-4,6.108648E-4
801783607,3,1741276257434951507,1.527162E-4,-1.527162E-4,4.581486E-4
801783617,3,1741276257444937184,3.054324E-4,-4.581486E-4,0.0013744457
801783627,3,1741276257454922080,4.581486E-4,6.108648E-4,6.108648E-4
801783637,3,1741276257464906924,3.054324E-4,-1.527162E-4,3.054324E-4
801783647,3,1741276257474891767,1.527162E-4,-3.054324E-4,1.527162E-4
801783657,3,1741276257484877444,-1.527162E-4,3.054324E-4,9.162972E-4
801783667,3,1741276257494862340,-3.054324E-4,-1.527162E-4,9.162972E-4
801783677,3,1741276257504847184,0.0,0.0,-6.108648E-4
801783687,3,1741276257514832028,3.054324E-4,-1.527162E-4,3.054324E-4
801783697,3,1741276257524817705,6.108648E-4,-1.527162E-4,1.527162E-4
