Rotation Vector  Non-wakeup,QTI,2025-03-06_18-50-19.416_TGW
imuTimestamp,accuracy(more=better),x*sin(a/2)[],y*sin(a/2)[],z*sin(a/2)[],cos(a/2)[],heading_accuracy[rad]
801750317,3,-0.30931476,-0.62765646,0.63726336,0.32290432,-1.0
801750327,3,-0.309315,-0.6276549,0.6372695,0.32289493,-1.0
801750337,3,-0.30931577,-0.6276517,0.6372799,0.32287985,-1.0
801750347,3,-0.3093204,-0.6276438,0.6372826,0.32288554,-1.0
801750357,3,-0.30931926,-0.6276448,0.637287,0.32287598,-1.0
801750367,3,-0.30932683,-0.627632,0.6372898,0.32288787,-1.0
801750377,3,-0.30932787,-0.6276305,0.63728946,0.32289067,-1.0
801750387,3,-0.30933124,-0.62762624,0.63728315,0.32290816,-1.0
801750397,3,-0.30933496,-0.62762123,0.63727814,0.3229243,-1.0
801750407,3,-0.30933845,-0.6276152,0.6372803,0.3229283,-1.0
801750417,3,-0.3093377,-0.62761587,0.63728315,0.32292214,-1.0
801750427,3,-0.30933776,-0.6276156,0.6372843,0.32292044,-1.0
801750437,3,-0.30933338,-0.6276235,0.6372796,0.32291847,-1.0
801750447,3,-0.30933133,-0.6276264,0.6372815,0.322911,-1.0
801750457,3,-0.30932972,-0.62762886,0.6372823,0.3229062,-1.0
801750467,3,-0.3093319,-0.62762517,0.63728344,0.3229091,-1.0
801750477,3,-0.30933318,-0.62762237,0.63728714,0.32290596,-1.0
801750487,3,-0.30933532,-0.62761986,0.6372822,0.3229185,-1.0
801750497,3,-0.30933857,-0.6276141,0.6372853,0.3229206,-1.0
801750507,3,-0.30934092,-0.62761015,0.63728595,0.32292455,-1.0
801750517,3,-0.30934483,-0.6276048,0.63728124,0.3229406,-1.0
801750527,3,-0.30934516,-0.62760335,0.6372862,0.32293335,-1.0
801750537,3,-0.30933982,-0.62761194,0.6372859,0.32292223,-1.0
801750547,3,-0.30934188,-0.6276091,0.6372836,0.32293034,-1.0
801750557,3,-0.30934384,-0.62760574,0.6372845,0.32293323,-1.0
801750567,3,-0.30933806,-0.6276148,0.6372857,0.3229188,-1.0
801750577,3,-0.3093365,-0.6276179,0.63728255,0.3229205,-1.0
801750587,3,-0.3093338,-0.6276229,0.63727915,0.3229201,-1.0
801750597,3,-0.3093319,-0.627626,0.6372791,0.32291606,-1.0
801750607,3,-0.3093312,-0.6276262,0.6372837,0.32290718,-1.0
801750617,3,-0.3093321,-0.6276239,0.63728803,0.32290223,-1.0
801750627,3,-0.3093286,-0.62762994,0.6372863,0.32289734,-1.0
801750637,3,-0.30933067,-0.62762696,0.6372841,0.32290545,-1.0
801750647,3,-0.30933172,-0.6276262,0.63727957,0.32291487,-1.0
801750657,3,-0.30932269,-0.6276404,0.63728106,0.32289293,-1.0
801750667,3,-0.30931723,-0.6276492,0.63728094,0.3228813,-1.0
801750677,3,-0.30930945,-0.6276619,0.63727975,0.32286644,-1.0
801750687,3,-0.30930865,-0.6276654,0.637268,0.32288352,-1.0
801750697,3,-0.30930993,-0.62766355,0.6372669,0.32288814,-1.0
801750707,3,-0.30931175,-0.62766093,0.63726526,0.32289466,-1.0
801750717,3,-0.30930725,-0.6276677,0.6372676,0.32288128,-1.0
801750727,3,-0.3093012,-0.6276783,0.6372631,0.32287526,-1.0
801750737,3,-0.30929777,-0.62768394,0.6372623,0.32286924,-1.0
801750747,3,-0.3092975,-0.6276845,0.6372617,0.32286963,-1.0
801750757,3,-0.30929783,-0.62768316,0.63726604,0.3228633,-1.0
801750767,3,-0.30930087,-0.6276784,0.6372654,0.32287097,-1.0
801750777,3,-0.30930066,-0.62767994,0.63725895,0.32288083,-1.0
801750787,3,-0.30929455,-0.62768996,0.6372578,0.32286942,-1.0
801750797,3,-0.30929062,-0.62769556,0.6372615,0.322855,-1.0
801750807,3,-0.3092988,-0.62768316,0.6372576,0.32287905,-1.0
801750817,3,-0.3092976,-0.62768584,0.63725376,0.32288256,-1.0
801750827,3,-0.30930376,-0.6276771,0.63724774,0.32290554,-1.0
801750836,3,-0.30930334,-0.6276783,0.637245,0.3229091,-1.0
801750846,3,-0.30930638,-0.6276755,0.637234,0.32293332,-1.0
801750856,3,-0.30930382,-0.62768024,0.63723063,0.3229331,-1.0
801750866,3,-0.30930167,-0.6276832,0.63723314,0.32292444,-1.0
