linear_acceleration,QTI,2025-03-06_18-50-19.416_TGW
imuTimestamp,accuracy(more=better),acc_lin_x[m/s^2],acc_lin_y[m/s^2],acc_lin_z[m/s^2]
801751966,3,-0.0045660436,-0.0060338974,0.0031460375
801751976,3,-0.008423075,-0.0037212372,1.5506148E-4
801751986,3,-0.0022490993,-0.018054962,-0.005222827
801751996,3,9.0803206E-4,0.007709503,2.1472573E-4
801752006,3,-0.004056409,-0.004322052,-0.004107967
801752016,3,-0.009709582,0.0057144165,-0.005542189
801752026,3,-0.001475215,0.0018806458,-0.0050594956
801752036,3,-0.0019517615,0.00212574,-0.011766672
801752046,3,0.005496517,-0.005387306,0.002239287
801752056,3,-0.006224096,-0.0075120926,0.0033793598
801752066,3,-0.0057413876,-0.0033721924,-0.011026964
801752076,3,-0.010886952,-5.464554E-4,-0.019089073
801752086,3,-0.0068478733,-0.0052452087,-0.0011701435
801752096,3,-0.0049933344,0.0023155212,-0.0054357797
801752106,3,0.0011427179,0.0014457703,-0.0075493455
801752116,3,0.006325811,0.010279655,-0.0032753795
801752126,3,-0.0059554726,-0.0037345886,-0.010539502
801752136,3,4.5385212E-4,-0.0020122528,-0.0032001734
801752146,3,-0.0076180026,0.0034189224,-0.0015331656
801752156,3,-0.0021853894,-0.012142181,-0.003909394
801752166,3,-0.0034592748,-0.0037755966,-0.011254236
801752176,3,-0.0040001944,0.011096001,-0.0026010424
801752186,3,0.010113634,-0.008740425,-0.0026477724
801752196,3,-0.012417227,-0.005135536,3.426075E-4
801752206,3,-0.0033819675,3.4809113E-4,0.0023480505
801752216,3,-0.012614176,0.0013141632,-0.0041598827
801752226,3,-0.0017783716,-0.011303902,-0.0022179186
801752236,3,-0.0029616281,0.0045232773,-0.009991825
801752246,3,0.0027801841,0.0012636185,-0.0019190758
801752256,3,-0.0036760122,0.0053930283,-1.4270842E-4
801752266,3,0.00477656,-9.2697144E-4,0.006050214
801752276,3,5.0061196E-4,-8.2969666E-5,-0.004165128
801752286,3,5.999133E-4,-0.0032653809,0.0011820495
801752296,3,-0.003002964,-0.0019626617,0.006734103
801752306,3,-0.0029761344,0.009140968,-0.007928714
801752316,3,0.007630989,2.670288E-4,-0.0027814656
801752326,3,-0.0014199838,-0.0045843124,-0.005667299
801752336,3,0.004496634,4.7397614E-4,-0.008956522
801752347,3,-0.0027631149,-0.0011959076,-0.0031320155
801752357,3,-0.0061383992,-0.004081726,0.0067522675
801752367,3,-0.0050137565,0.0016593933,-0.002942413
801752377,3,-0.008292884,-0.0016908646,-0.005670443
801752387,3,-0.01774925,-0.008309364,0.008038297
801752397,3,-0.005081922,-4.2152405E-4,-0.0012691766
801752407,3,-0.006404437,0.007335663,0.0019096583
801752416,3,0.005575128,-0.0031690598,0.009191886
801752426,3,-0.0073505268,0.007956505,-0.008602083
801752436,3,-0.0062961057,0.007961273,-0.0019860119
801752446,3,0.0065950677,-0.006426811,-0.0033002496
801752456,3,-0.0027771667,-0.007843018,-0.004559323
801752466,3,-0.002906017,0.011802673,0.001857996
801752476,3,0.0011944547,-0.003066063,0.0022372454
801752486,3,-0.006487891,0.0124874115,-8.009672E-4
801752496,3,8.9868903E-4,0.0059099197,-0.0034365207
801752507,3,-0.005278945,-0.0029087067,-0.014309362
801752516,3,1.9060075E-4,0.007381439,0.0049970746
801752526,3,-0.004063785,4.7588348E-4,-0.011260346
801752537,3,0.004423268,0.0043411255,0.010908067
801752547,3,0.0026390627,0.015343666,0.0012482256
801752557,3,0.0046467334,0.0013837814,-9.302795E-5
801752567,3,-0.0053908825,-0.0036239624,6.759614E-4
801752577,3,-0.007600896,-0.0016241074,-0.004047692
801752587,3,6.8927556E-4,-0.0042304993,0.009809941
801752597,3,-0.0026687384,0.0049743652,-2.3201108E-4
801752607,3,-0.0026267394,-0.008256912,-0.0054107457
801752617,3,0.0027574748,0.011393547,0.008058533
801752627,3,-0.0012838319,0.002483368,-0.004871741
801752637,3,3.5437942E-4,0.004377365,-0.0055073947
801752647,3,2.0878762E-4,4.2915344E-4,0.0029459596
801752657,3,0.0012776479,-0.01812458,-0.008066058
801752667,3,-0.010904156,-0.0068922043,0.002730161
801752677,3,0.008466147,-0.003733635,-0.0014386326
801752687,3,-0.01247374,-0.0064411163,-0.007959843
801752697,3,0.0043203533,-0.008131027,0.003918126
801752707,3,-0.01715067,0.005012512,-0.008734822
801752717,3,-0.012196347,-0.006421089,9.431392E-4
801752727,3,0.008418411,-0.004515648,-0.007497102
801752737,3,0.0072655976,-0.0030584335,0.012378916
801752747,3,0.0039721727,0.0050210953,-0.0059350133
801752757,3,-0.014248408,6.465912E-4,0.007183641
801752767,3,0.003543973,9.1171265E-4,0.0051285923
801752777,3,0.011200361,-0.004225731,-0.0123
801752787,3,-0.0072288886,0.008717537,0.004306257
801752797,3,0.0018800199,-0.0048532486,6.362349E-4
801752807,3,-0.012485005,-8.993149E-4,-0.00908865
801752817,3,-0.012107648,-6.0749054E-4,-0.0027620047
801752827,3,-0.003148131,-0.008349419,-0.004139632
801752837,3,0.0028397888,7.8487396E-4,0.0019720048
801752847,3,-0.003187783,-0.00836277,0.0066385567
801752857,3,-0.009101473,0.0032653809,0.0022383183
801752867,3,-0.0014021769,1.6307831E-4,-0.002162546
801752877,3,0.0038697422,9.889603E-4,-0.011314496
801752887,3,0.0022384375,-0.0030431747,0.0011955053
801752897,3,-0.010992199,0.009602547,-0.0013260543
801752907,3,-0.004598573,-0.00785923,6.368756E-5
801752917,3,0.0032179207,0.0020971298,0.005387351
801752927,3,-0.008387633,-0.003750801,0.010281488
801752937,3,-0.0033012852,0.001294136,0.0076415986
801752947,3,-0.0034070835,0.007777214,0.0018339157
801752957,3,-0.0018918887,-0.0024547577,0.0026720911
801752967,3,0.0022693947,-8.9263916E-4,-0.0010865629
801752977,3,-0.002247125,-0.0015697479,6.1526895E-5
801752987,3,-0.016342662,-2.975464E-4,0.0057718307
801752997,3,-0.014584817,0.002336502,0.00387232
801753007,3,-0.010003783,-0.002822876,0.0050913244
801753017,3,0.0020302013,-0.009142876,0.0025021732
801753027,3,0.007377863,0.0012512207,-3.2651424E-4
801753038,3,-0.0011778995,0.0075969696,-0.0063930303
801753048,3,-0.0050367266,-0.0018033981,-0.0030926764
801753058,3,0.0042702705,0.01220417,-0.0044784546
801753068,3,0.006190434,0.008676529,-0.002263829
801753078,3,-0.0050090104,-0.0022640228,0.004900649
801753088,3,-0.004442282,0.00137043,-0.007775292
801753098,3,-0.010513857,-0.008063316,0.005524516
801753108,3,0.0057081953,-0.002530098,0.005323544
801753118,3,1.7751008E-4,5.5503845E-4,-0.005760476
801753128,3,0.008005172,0.004975319,0.0023954213
801753138,3,-0.0053342953,3.2424927E-4,0.0051318705
801753148,3,0.0030206293,-0.0031394958,0.0012260377
801753158,3,-0.0058772117,-0.0017051697,0.004778996
801753168,3,-0.012652278,-0.0014009476,0.004272163
801753178,3,0.0062766597,0.0063734055,-0.008092463
801753188,3,-0.0010354593,0.0016975403,4.9993396E-4
801753198,3,0.003022328,-0.0076036453,-0.006820023
801753208,3,-0.0025798008,-3.8146973E-6,-4.697293E-4
801753218,3,-0.009204745,-6.9618225E-4,-0.0058302283
801753228,3,-1.1126697E-4,0.004295349,-2.3071468E-4
801753238,3,3.6664307E-4,7.05719E-5,-0.0015409291
801753248,3,0.007334724,0.008091927,-0.004115671
801753258,3,-0.009073898,-0.0047769547,-3.1241775E-4
801753268,3,-0.012724347,0.0067892075,0.0011895597
801753278,3,7.036552E-4,8.6307526E-4,0.0073847026
801753288,3,-0.011145219,0.005139351,-0.004194215
801753299,3,-0.004333809,0.013219833,0.005780816
801753309,3,9.4518065E-5,0.0049705505,5.673319E-4
801753319,3,-0.014558993,-0.0017566681,0.0041282326
801753329,3,-0.0021348074,-0.0031137466,-0.003707096
801753339,3,-0.0026370063,0.0067634583,-0.0012208521
801753349,3,-0.011319838,0.0044374466,-0.014176592
801753360,3,0.0013995618,-2.0599365E-4,-0.0055526346
801753370,3,-0.0015897006,0.0021505356,0.0065713823
801753380,3,-2.8593838E-4,-0.0056381226,0.0070780218
801753390,3,-0.00520432,-0.0012559891,0.0058077127
801753400,3,0.00522767,0.0034723282,0.0031525195
801753410,3,-0.0037332997,-0.0039224625,-0.0033006072
801753420,3,0.0033587962,0.0027866364,0.010887325
801753430,3,-0.008981176,0.010213852,0.0023281127
801753440,3,-0.018827513,-0.0021371841,0.0015726835
801753450,3,-0.009069301,-0.0073633194,0.003587693
801753460,3,-2.6395917E-4,0.0032787323,0.0043119043
801753470,3,-1.8902868E-4,-0.0025930405,0.0070523173
801753480,3,-0.003515698,0.0021572113,0.00364919
801753490,3,-0.0062690675,0.0022592545,-0.002985075
801753500,3,0.008988582,-0.0012407303,-9.800196E-4
801753510,3,0.005742848,-0.0014953613,-0.004939303
801753520,3,0.0022877231,0.0044784546,-0.007124424
801753531,3,-0.0045699403,0.005788803,3.7623942E-4
801753541,3,-2.1973252E-4,-9.508133E-4,0.003257528
801753551,3,0.0036008954,-0.0032892227,-0.0032229722
801753561,3,-0.0070729107,-0.0022687912,-8.749813E-4
801753571,3,-0.006299421,0.0060739517,-5.825311E-4
801753581,3,-0.0024116412,0.0192585,0.0029918998
801753591,3,0.0073155165,0.008970261,0.004277259
801753601,3,-0.0042607114,-0.0029449463,0.0035306811
801753611,3,-2.1824986E-4,-9.5939636E-4,8.4990263E-4
801753621,3,-0.008625522,-2.5177002E-4,0.0065298527
801753631,3,0.0033362731,-0.0031585693,0.005888909
801753641,3,0.0015889034,-6.1416626E-4,-0.0016045719
801753651,3,0.009539865,-0.005449295,0.008120343
801753661,3,-0.0018129647,-0.00439167,0.0025621653
801753671,3,6.2179565E-4,0.0044002533,-0.0040320605
801753681,3,-0.0078886375,-0.0061922073,9.032935E-4
801753691,3,-0.0033393055,0.009549141,0.009514108
801753701,3,0.003572978,-0.010128975,0.003368765
801753712,3,-0.005201556,0.001250267,-0.0067377687
801753722,3,-0.004661508,-0.006799698,-0.0094266385
801753732,3,-0.005568631,0.0016183853,-0.0027555078
801753742,3,-0.008570641,0.002421379,-0.0040918738
801753752,3,-0.0044303164,0.008607864,0.0078600645
801753762,3,9.0813637E-4,0.0070791245,0.0010295212
801753772,3,-0.0035383552,0.0021152496,0.0053298324
801753782,3,0.009507991,-0.0024881363,-9.4011426E-5
801753792,3,0.003616996,-9.2601776E-4,0.0066718906
801753802,3,-0.0011237264,0.0025510788,0.0029916912
801753812,3,-0.0011002198,0.0074892044,0.008337766
801753822,3,0.0030402243,0.0033483505,-0.009106308
801753832,3,-0.00381881,-0.0044574738,-0.0014060438
801753842,3,0.0035075173,-0.0039720535,0.0070878267
801753852,3,0.003568828,0.0016288757,0.0035682768
801753862,3,0.0014840364,-0.012653351,0.0032514036
801753872,3,0.0026800707,-0.0026140213,-0.004251212
801753882,3,-6.9656223E-4,-0.004921913,-2.5901198E-4
801753892,3,0.003938973,0.007060051,0.0024158508
801753902,3,0.008104637,0.003206253,-6.867945E-5
801753912,3,-0.0027204752,-0.004875183,-0.003536269
801753922,3,-0.00883732,0.0032339096,-2.0191073E-5
801753932,3,0.0062110275,-0.0023565292,-0.0019785613
801753942,3,-0.01647941,0.001001358,-0.004603803
801753952,3,0.002157852,-0.0037212372,1.7181039E-5
801753962,3,0.0032513142,-0.001999855,0.0053637475
801753972,3,-0.0074436665,0.0073080063,-0.007668644
801753982,3,0.0012013912,0.0026159286,-0.001245305
