Game Rotation Vector  Non-wakeup,QTI,2025-03-06_18-50-19.416_TGW
imuTimestamp,accuracy(more=better), w, x, y, z
801751146,3,-0.49199912,-0.49764478,0.5023373,0.50788176
801751156,3,-0.49199802,-0.49764648,0.5023354,0.5078828
801751166,3,-0.4920025,-0.49765122,0.502331,0.50787836
801751176,3,-0.4920041,-0.49765256,0.5023296,0.5078768
801751186,3,-0.49200624,-0.49765465,0.50232756,0.50787467
801751196,3,-0.49200892,-0.4976496,0.5023326,0.5078721
801751206,3,-0.4920105,-0.4976529,0.5023294,0.50787055
801751216,3,-0.49201497,-0.49765232,0.50232995,0.50786614
801751226,3,-0.49201983,-0.4976464,0.50233585,0.50786144
801751236,3,-0.49202406,-0.49765235,0.50233,0.50785726
801751246,3,-0.49202386,-0.49765944,0.50232303,0.5078574
801751256,3,-0.49203283,-0.49766463,0.502318,0.50784856
801751266,3,-0.49203256,-0.4976671,0.5023157,0.5078488
801751276,3,-0.49203172,-0.49766752,0.50231516,0.50784963
801751286,3,-0.49203163,-0.49767396,0.5023089,0.50784963
801751296,3,-0.49203306,-0.49767286,0.5023099,0.50784826
801751306,3,-0.49202982,-0.4976732,0.5023096,0.5078514
801751316,3,-0.49202892,-0.49766704,0.50231564,0.5078524
801751326,3,-0.4920281,-0.49766976,0.502313,0.50785315
801751336,3,-0.4920376,-0.4976659,0.5023168,0.5078439
801751346,3,-0.49204028,-0.49765903,0.5023237,0.50784135
801751356,3,-0.49204051,-0.49766454,0.50231826,0.50784105
801751366,3,-0.49204072,-0.4976689,0.5023139,0.5078408
801751376,3,-0.4920399,-0.49767283,0.50231016,0.5078416
801751386,3,-0.49204126,-0.49767885,0.5023042,0.50784016
801751396,3,-0.49204114,-0.49768037,0.5023027,0.5078403
801751406,3,-0.49204227,-0.49768138,0.5023018,0.50783914
801751416,3,-0.49204275,-0.49768114,0.502302,0.5078387
801751426,3,-0.49203956,-0.49767628,0.5023068,0.5078419
801751436,3,-0.49203914,-0.49767694,0.502306,0.5078423
801751446,3,-0.4920393,-0.49768052,0.5023025,0.50784206
801751456,3,-0.49204338,-0.49768108,0.50230205,0.5078381
801751466,3,-0.49204764,-0.49768353,0.50229967,0.5078339
801751476,3,-0.49204668,-0.49768075,0.50230247,0.50783485
801751486,3,-0.49204338,-0.49767756,0.5023055,0.50783813
801751496,3,-0.49204507,-0.49767807,0.50230503,0.5078365
801751505,3,-0.49204746,-0.49767694,0.50230616,0.50783414
801751515,3,-0.49205524,-0.4976772,0.5023059,0.50782657
801751525,3,-0.49206495,-0.49767143,0.50231177,0.5078171
801751535,3,-0.49206766,-0.49767616,0.50230724,0.5078144
801751545,3,-0.4920616,-0.49767777,0.50230557,0.5078203
801751555,3,-0.49205926,-0.49768546,0.5022978,0.5078225
801751565,3,-0.49206525,-0.4976887,0.50229466,0.5078166
801751575,3,-0.4920722,-0.4976891,0.5022945,0.5078098
801751585,3,-0.4920733,-0.49769545,0.5022882,0.5078087
801751595,3,-0.49207008,-0.49769187,0.5022917,0.50781184
801751605,3,-0.49207437,-0.49769184,0.50229174,0.5078077
801751615,3,-0.4920768,-0.49769473,0.502289,0.5078052
801751625,3,-0.49208486,-0.49769843,0.50228536,0.50779736
801751635,3,-0.49209356,-0.4976998,0.50228417,0.50778884
801751645,3,-0.49209082,-0.49770227,0.5022816,0.5077915
801751655,3,-0.49208537,-0.4977052,0.50227875,0.50779676
801751665,3,-0.49208516,-0.4977078,0.5022761,0.50779694
801751675,3,-0.4920833,-0.49771088,0.5022732,0.50779873
801751685,3,-0.49208298,-0.49771008,0.5022739,0.5077991
801751695,3,-0.4920829,-0.4977062,0.5022778,0.5077992
801751705,3,-0.49208996,-0.49770376,0.50228024,0.5077923
801751715,3,-0.49209428,-0.4977022,0.5022818,0.5077881
801751725,3,-0.4920899,-0.49769995,0.5022841,0.5077925
801751735,3,-0.49209437,-0.4977012,0.5022828,0.507788
801751745,3,-0.49208882,-0.49770606,0.5022779,0.5077934
801751755,3,-0.49209282,-0.4976967,0.50228715,0.5077896
801751765,3,-0.49209264,-0.4976988,0.5022852,0.50778973
801751775,3,-0.49208888,-0.49770024,0.50228375,0.5077934
801751785,3,-0.4920963,-0.49769938,0.5022846,0.50778615
801751795,3,-0.492099,-0.49770224,0.5022818,0.5077835
801751805,3,-0.49210384,-0.49770656,0.5022776,0.5077787
801751815,3,-0.49210525,-0.49770674,0.50227743,0.5077773
801751825,3,-0.49210027,-0.49771193,0.50227237,0.50778216
801751835,3,-0.49210933,-0.4977107,0.50227356,0.5077733
801751846,3,-0.49212155,-0.49771142,0.502273,0.50776136
801751856,3,-0.4921246,-0.49771318,0.5022713,0.5077583
801751866,3,-0.49212086,-0.49771008,0.50227433,0.507762
801751876,3,-0.4921234,-0.49770805,0.50227636,0.5077596
801751886,3,-0.4921248,-0.4977121,0.5022724,0.50775814
801751896,3,-0.49211866,-0.4977076,0.5022768,0.5077642
801751906,3,-0.49211928,-0.49771208,0.50227237,0.5077635
801751916,3,-0.4921167,-0.4977183,0.5022661,0.507766
801751926,3,-0.49212262,-0.49771523,0.50226927,0.5077602
801751936,3,-0.49212348,-0.49771622,0.5022683,0.5077594
801751946,3,-0.49212715,-0.4977144,0.50227004,0.5077558
801751956,3,-0.49212354,-0.49771234,0.5022722,0.5077594
801751966,3,-0.49212056,-0.4977072,0.50227714,0.5077624
801751976,3,-0.4921219,-0.4977042,0.5022801,0.50776106
801751986,3,-0.49212447,-0.49770766,0.5022767,0.5077585
801751996,3,-0.49212095,-0.49770832,0.502276,0.50776196
801752006,3,-0.4921247,-0.49770677,0.5022776,0.50775826
801752016,3,-0.49213073,-0.49770674,0.5022778,0.5077524
801752026,3,-0.49213034,-0.49771002,0.50227445,0.5077527
801752036,3,-0.4921338,-0.4977163,0.50226825,0.5077493
801752046,3,-0.49212813,-0.49771842,0.5022661,0.50775486
801752056,3,-0.49212766,-0.4977126,0.50227195,0.50775534
801752066,3,-0.4921352,-0.49771705,0.50226754,0.5077479
801752076,3,-0.49215037,-0.49772173,0.50226307,0.50773305
801752086,3,-0.49215052,-0.4977168,0.5022681,0.5077329
801752096,3,-0.4921536,-0.49771866,0.50226617,0.5077299
801752106,3,-0.4921557,-0.4977237,0.50226134,0.5077278
801752116,3,-0.49215257,-0.4977293,0.5022558,0.5077308
801752126,3,-0.4921604,-0.4977317,0.50225353,0.5077231
801752136,3,-0.49215922,-0.49773392,0.5022513,0.5077242
801752146,3,-0.492161,-0.49773097,0.50225425,0.5077225
801752156,3,-0.49216378,-0.49772924,0.502256,0.5077198
801752166,3,-0.49216664,-0.49773246,0.5022529,0.507717
801752176,3,-0.49216512,-0.4977299,0.50225526,0.5077185
801752186,3,-0.49216503,-0.497735,0.50225025,0.50771856
801752196,3,-0.4921693,-0.49773252,0.50225264,0.5077144
801752206,3,-0.49217093,-0.4977328,0.5022525,0.5077128
801752216,3,-0.4921789,-0.49773052,0.5022549,0.50770503
801752226,3,-0.4921782,-0.49772984,0.5022555,0.5077057
801752236,3,-0.49217945,-0.49773413,0.50225127,0.50770444
801752246,3,-0.49217996,-0.4977361,0.5022493,0.50770396
801752256,3,-0.49217895,-0.49773425,0.5022511,0.5077049
801752266,3,-0.49217188,-0.49773404,0.50225127,0.5077118
801752276,3,-0.4921721,-0.49773696,0.5022484,0.50771165
801752286,3,-0.492171,-0.49773803,0.5022474,0.50771266
801752296,3,-0.4921705,-0.49773458,0.50225085,0.5077132
801752306,3,-0.4921741,-0.49773684,0.50224864,0.5077097
801752316,3,-0.4921665,-0.49774116,0.5022443,0.5077171
801752326,3,-0.49216726,-0.49774408,0.50224143,0.5077163
801752336,3,-0.49216595,-0.4977499,0.50223565,0.5077175
801752347,3,-0.49216887,-0.49774972,0.5022358,0.5077146
801752357,3,-0.49216625,-0.49774686,0.50223863,0.50771725
801752367,3,-0.4921666,-0.49774733,0.50223815,0.5077169
801752377,3,-0.4921715,-0.49774712,0.5022386,0.5077121
801752387,3,-0.49217242,-0.49773473,0.50225073,0.5077113
801752397,3,-0.49217188,-0.49773416,0.5022511,0.5077118
801752407,3,-0.49217257,-0.4977305,0.5022548,0.50771123
801752416,3,-0.49216107,-0.49773273,0.50225246,0.50772244
801752426,3,-0.49216732,-0.49773052,0.5022546,0.50771636
801752436,3,-0.49216902,-0.49772877,0.50225633,0.5077147
801752446,3,-0.49217007,-0.49773276,0.5022526,0.5077137
801752456,3,-0.4921718,-0.49773145,0.5022538,0.50771195
801752466,3,-0.49217054,-0.49772963,0.50225556,0.5077132
801752476,3,-0.49216998,-0.49772805,0.50225717,0.5077138
801752486,3,-0.4921728,-0.497728,0.5022572,0.507711
801752496,3,-0.4921718,-0.49773085,0.5022544,0.50771195
801752507,3,-0.49217862,-0.49773687,0.50224864,0.5077052
801752516,3,-0.49217495,-0.4977343,0.5022511,0.50770885
801752526,3,-0.49217957,-0.49774057,0.50224495,0.50770426
801752537,3,-0.49217144,-0.49773756,0.50224763,0.50771224
801752547,3,-0.49217013,-0.4977413,0.502244,0.5077135
801752557,3,-0.49216548,-0.4977421,0.5022433,0.507718
801752567,3,-0.49216613,-0.49773765,0.5022477,0.50771743
801752577,3,-0.49217248,-0.49773455,0.50225073,0.50771123
801752587,3,-0.4921629,-0.4977329,0.5022523,0.50772065
801752597,3,-0.4921621,-0.49773115,0.502254,0.5077214
801752607,3,-0.49216405,-0.49773085,0.5022543,0.5077195
801752617,3,-0.49215642,-0.4977287,0.50225633,0.507727
801752627,3,-0.49215803,-0.49772823,0.50225693,0.5077255
801752637,3,-0.49215835,-0.4977312,0.50225395,0.5077251
801752647,3,-0.4921584,-0.49773157,0.5022536,0.50772506
801752657,3,-0.49216,-0.49773592,0.50224936,0.5077235
801752667,3,-0.49216068,-0.4977332,0.502252,0.50772285
801752677,3,-0.49215335,-0.49773592,0.5022492,0.50772995
801752687,3,-0.4921604,-0.49773395,0.5022513,0.5077231
801752697,3,-0.49215573,-0.49773422,0.50225085,0.5077276
801752707,3,-0.49216506,-0.497733,0.5022523,0.5077185
801752717,3,-0.4921687,-0.4977278,0.5022574,0.50771505
801752727,3,-0.49216682,-0.49773717,0.5022481,0.5077168
801752737,3,-0.492156,-0.49773493,0.5022502,0.5077274
801752747,3,-0.49215773,-0.4977396,0.50224566,0.50772566
801752757,3,-0.49216047,-0.4977311,0.50225407,0.50772303
801752767,3,-0.49215615,-0.49773106,0.50225407,0.50772727
801752777,3,-0.49215466,-0.49774122,0.5022442,0.5077287
801752787,3,-0.4921583,-0.49773714,0.502248,0.5077251
801752797,3,-0.49215707,-0.49773797,0.5022473,0.5077263
801752807,3,-0.49216387,-0.49773794,0.5022475,0.5077197
801752817,3,-0.49216977,-0.49773163,0.50225365,0.5077139
801752827,3,-0.49217305,-0.49773005,0.5022552,0.50771075
801752837,3,-0.49216923,-0.49772957,0.50225556,0.50771445
801752847,3,-0.49216697,-0.49772596,0.50225925,0.5077167
801752857,3,-0.49216956,-0.4977213,0.5022636,0.5077143
801752867,3,-0.49216753,-0.4977215,0.5022636,0.50771624
801752877,3,-0.49216905,-0.497727,0.5022581,0.5077147
801752887,3,-0.49216646,-0.4977287,0.5022564,0.5077172
801752897,3,-0.49217033,-0.4977254,0.50225973,0.50771344
801752907,3,-0.49217156,-0.4977234,0.5022617,0.5077123
801752917,3,-0.4921655,-0.4977208,0.5022642,0.5077182
801752927,3,-0.49216315,-0.49771434,0.5022706,0.5077206
801752937,3,-0.4921609,-0.49771106,0.50227374,0.50772285
801752947,3,-0.4921607,-0.49770913,0.5022755,0.50772303
801752957,3,-0.49215975,-0.49770984,0.5022749,0.507724
801752967,3,-0.49215928,-0.4977126,0.5022723,0.5077244
801752977,3,-0.49215943,-0.49771336,0.5022713,0.5077242
801752987,3,-0.49216476,-0.4977052,0.50227964,0.5077191
801752997,3,-0.49216837,-0.49769795,0.50228673,0.50771564
801753007,3,-0.4921692,-0.49769473,0.50228983,0.50771487
801753017,3,-0.492166,-0.49769515,0.50228935,0.50771797
801753027,3,-0.49216196,-0.49769846,0.50228614,0.5077219
801753038,3,-0.49216226,-0.49770454,0.5022801,0.50772154
801753048,3,-0.49216607,-0.49770406,0.50228065,0.50771785
801753058,3,-0.4921632,-0.49770778,0.502277,0.5077206
801753068,3,-0.49215725,-0.49771172,0.5022732,0.50772643
801753078,3,-0.49215844,-0.49770972,0.502275,0.50772524
801753088,3,-0.49216196,-0.49771312,0.5022718,0.5077218
801753098,3,-0.49216333,-0.4977081,0.50227666,0.5077205
801753108,3,-0.49215913,-0.4977093,0.50227547,0.5077246
801753118,3,-0.4921589,-0.49771124,0.5022735,0.50772476
801753128,3,-0.49215356,-0.4977161,0.5022688,0.50772995
801753138,3,-0.4921524,-0.49771315,0.50227153,0.50773114
801753148,3,-0.492151,-0.49771646,0.5022684,0.50773245
801753158,3,-0.49215117,-0.49771082,0.50227386,0.5077324
801753168,3,-0.49215215,-0.49770552,0.5022791,0.50773144
801753178,3,-0.49215066,-0.49771518,0.50226957,0.5077328
801753188,3,-0.49214742,-0.49771154,0.50227314,0.507736
801753198,3,-0.4921468,-0.49771947,0.5022654,0.5077365
801753208,3,-0.49214798,-0.49771917,0.5022657,0.5077354
801753218,3,-0.49215108,-0.49771544,0.5022693,0.5077324
801753228,3,-0.49214876,-0.49771607,0.5022687,0.50773466
801753238,3,-0.49214548,-0.4977171,0.5022676,0.5077379
801753248,3,-0.49213874,-0.49772143,0.5022633,0.5077444
801753258,3,-0.4921405,-0.49772003,0.5022648,0.5077427
801753268,3,-0.4921431,-0.4977149,0.50226974,0.5077402
801753278,3,-0.492141,-0.49770993,0.50227475,0.5077423
801753288,3,-0.49214655,-0.49770954,0.502275,0.50773686
801753299,3,-0.4921437,-0.49770394,0.5022805,0.5077397
801753309,3,-0.49214152,-0.49770576,0.50227875,0.5077418
801753319,3,-0.49214593,-0.49769634,0.50228804,0.5077376
801753329,3,-0.49214453,-0.4977002,0.50228417,0.50773895
801753339,3,-0.4921411,-0.49770102,0.5022834,0.5077423
801753349,3,-0.49215296,-0.49770334,0.5022812,0.50773066
801753360,3,-0.4921516,-0.49770665,0.5022779,0.507732
801753370,3,-0.4921476,-0.4977044,0.5022802,0.5077359
801753380,3,-0.49214354,-0.49769837,0.5022861,0.5077399
