acc_s001_004 Accelerometer Non-wakeup,STMicro,2025-03-06_18-50-19.416_TGW
imuTimestamp,accuracy(more=better),utcTimestamp(nanos),acc_x[m/s^2],acc_y[m/s^2],acc_z[m/s^2]
801826558,3,1741276300386096848,0.11156536,-9.767203,0.20428723
801826568,3,1741276300396083984,0.09750752,-9.766604,0.20219351
801826578,3,1741276300406068879,0.11335997,-9.768997,0.19800608
801826588,3,1741276300415982213,0.117547415,-9.756435,0.18693927
801826598,3,1741276300425944921,0.12173485,-9.771689,0.20668006
801826608,3,1741276300436117786,0.11066805,-9.757931,0.20757736
801826618,3,1741276300446300963,0.10378868,-9.765109,0.19142582
801826629,3,1741276300456484609,0.11096715,-9.762118,0.1902294
801826639,3,1741276300466565077,0.110368945,-9.766006,0.20997019
801826649,3,1741276300476551119,0.116351,-9.763016,0.21595225
801826659,3,1741276300486536327,0.11335997,-9.773484,0.19950159
801826669,3,1741276300496522004,0.104087785,-9.760623,0.20787647
801826679,3,1741276300506506848,0.11156536,-9.763016,0.20997019
801826689,3,1741276300516491223,0.10468599,-9.764511,0.212363
801826699,3,1741276300526476432,0.10737792,-9.767502,0.20877378
801826709,3,1741276300536462109,0.11306087,-9.757931,0.20817557
801826719,3,1741276300546446952,0.10977074,-9.762716,0.20817557
801826729,3,1741276300556431796,0.11455639,-9.758529,0.20518455
801826739,3,1741276300566417109,0.10737792,-9.762118,0.20727827
801826749,3,1741276300576401900,0.10707881,-9.763314,0.19710876
801826758,3,1741276300586386692,0.1052842,-9.757631,0.21535404
801826768,3,1741276300596371484,0.12053844,-9.753445,0.19890338
801826778,3,1741276300606296588,0.10677971,-9.763016,0.20697916
801826788,3,1741276300616186484,0.109471634,-9.741779,0.21565314
801826798,3,1741276300626205598,0.111864455,-9.766604,0.20967108
801826808,3,1741276300636271588,0.11006984,-9.758529,0.20039889
801826818,3,1741276300646361015,0.111266255,-9.771689,0.20428723
801826829,3,1741276300656544192,0.10049855,-9.767502,0.19561325
801826839,3,1741276300666727890,0.11156536,-9.760024,0.2108675
801826849,3,1741276300676794244,0.10707881,-9.769895,0.20787647
801826859,3,1741276300686803202,0.10827523,-9.774082,0.19860429
801826869,3,1741276300696810077,0.1052842,-9.756435,0.2108675
801826879,3,1741276300706795286,0.10079765,-9.759726,0.20638095
801826889,3,1741276300716779609,0.10049855,-9.774382,0.20608185
801826899,3,1741276300726764817,0.10797612,-9.767203,0.19501504
801826909,3,1741276300736750390,0.10348958,-9.755239,0.20668006
801826919,3,1741276300746735234,0.09990034,-9.754043,0.21505493
801826929,3,1741276300756720077,0.0951147,-9.763016,0.19710876
801826939,3,1741276300766705442,0.109471634,-9.761819,0.20907287
801826949,3,1741276300776690129,0.10737792,-9.7609215,0.19950159
801826959,3,1741276300786675025,0.100199446,-9.758529,0.20937198
801826969,3,1741276300796659713,0.10289137,-9.770194,0.20039889
801826979,3,1741276300806549504,0.09272188,-9.759426,0.20757736
801826989,3,1741276300816451171,0.10917253,-9.757631,0.20877378
801826999,3,1741276300826493723,0.116650105,-9.765109,0.20937198
801827009,3,1741276300836676900,0.10229317,-9.764811,0.20847467
801827019,3,1741276300846731171,0.1055833,-9.76152,0.20219351
801827029,3,1741276300856797161,0.111266255,-9.769596,0.19920248
801827039,3,1741276300866980338,0.10199407,-9.763016,0.20279172
801827049,3,1741276300877034609,0.10887343,-9.756435,0.21864417
801827059,3,1741276300887075754,0.109471634,-9.77797,0.21475583
801827069,3,1741276300897098411,0.1058824,-9.7654085,0.20518455
801827079,3,1741276300907083254,0.11335997,-9.773484,0.20189442
801827089,3,1741276300917067525,0.10917253,-9.769596,0.20967108
801827099,3,1741276300927052890,0.10229317,-9.75823,0.20249261
801827109,3,1741276300937038359,0.10857433,-9.75823,0.20518455
801827119,3,1741276300947023202,0.10438689,-9.760324,0.20967108
801827129,3,1741276300957008619,0.102592275,-9.772886,0.19800608
801827139,3,1741276300966993775,0.12352947,-9.770194,0.20757736
801827149,3,1741276300976978046,0.10079765,-9.766604,0.20548365
801827159,3,1741276300986962004,0.11306087,-9.7450695,0.19770697
801827169,3,1741276300997063359,0.10378868,-9.764811,0.20398813
801827179,3,1741276301007246536,0.104985096,-9.756435,0.19980069
801827189,3,1741276301017289088,0.119042926,-9.750752,0.20309082
801827199,3,1741276301027355077,0.109471634,-9.75494,0.20279172
801827210,3,1741276301037538254,0.10109676,-9.771689,0.20458634
801827220,3,1741276301047721432,0.111864455,-9.770792,0.19920248
801827230,3,1741276301057905286,0.11335997,-9.759726,0.20757736
801827240,3,1741276301067936327,0.12023934,-9.7704935,0.20249261
801827250,3,1741276301077920286,0.09990034,-9.760024,0.20398813
801827260,3,1741276301088045077,0.10797612,-9.767502,0.20279172
801827270,3,1741276301098228254,0.11066805,-9.756435,0.20578274
801827281,3,1741276301108412213,0.11066805,-9.755538,0.19651055
801827291,3,1741276301118419713,0.103190474,-9.766306,0.19950159
801827301,3,1741276301128556015,0.11096715,-9.754043,0.20219351
801827311,3,1741276301138739192,0.1052842,-9.766904,0.20937198
801827321,3,1741276301148746588,0.11066805,-9.761221,0.21296121
801827331,3,1741276301158894609,0.10797612,-9.760024,0.2111666
801827341,3,1741276301169027004,0.11246266,-9.7609215,0.20697916
801827351,3,1741276301179028411,0.11455639,-9.762417,0.19770697
801827361,3,1741276301189012473,0.10827523,-9.766006,0.2117648
801827371,3,1741276301198843411,0.11455639,-9.761221,0.20338993
801827381,3,1741276301208979713,0.10438689,-9.766604,0.19381863
801827391,3,1741276301218975390,0.10378868,-9.771689,0.20787647
801827401,3,1741276301228959348,0.10827523,-9.7704935,0.21505493
801827411,3,1741276301238802057,0.1052842,-9.7681,0.20727827
801827421,3,1741276301248938567,0.12173485,-9.758828,0.20997019
801827431,3,1741276301259121848,0.1055833,-9.74806,0.19890338
801827441,3,1741276301269305911,0.104985096,-9.7654085,0.21355942
801827452,3,1741276301279489973,0.106480606,-9.771689,0.20518455
801827462,3,1741276301289674036,0.10139586,-9.771091,0.20697916
801827472,3,1741276301299858098,0.103190474,-9.767203,0.20219351
801827482,3,1741276301310018619,0.11246266,-9.764811,0.19471595
801827492,3,1741276301320002577,0.09990034,-9.757033,0.19680966
801827502,3,1741276301330150598,0.09900304,-9.76152,0.20937198
801827512,3,1741276301340310338,0.10468599,-9.763614,0.19621146
801827522,3,1741276301350306015,0.11096715,-9.752547,0.21445672
801827533,3,1741276301360489192,0.106480606,-9.763016,0.20428723
801827543,3,1741276301370648932,0.11515459,-9.769596,0.20967108
801827553,3,1741276301380632890,0.10887343,-9.756734,0.21296121
801827563,3,1741276301390431484,0.096311115,-9.759726,0.19830517
801827573,3,1741276301400461379,0.10378868,-9.775877,0.200698
801827583,3,1741276301410447004,0.10229317,-9.772287,0.21355942
801827593,3,1741276301420430963,0.11306087,-9.768997,0.20398813
801827603,3,1741276301430590702,0.11425728,-9.763314,0.21475583
801827613,3,1741276301440774036,0.1052842,-9.767801,0.20039889
801827623,3,1741276301450958098,0.09900304,-9.778569,0.2105684
801827633,3,1741276301461142161,0.1271187,-9.758529,0.20309082
801827643,3,1741276301471326223,0.11515459,-9.773484,0.20398813
801827654,3,1741276301481482473,0.10289137,-9.756136,0.21266212
801827664,3,1741276301491501588,0.1058824,-9.768699,0.21026929
801827674,3,1741276301501486588,0.10677971,-9.763913,0.2108675
801827684,3,1741276301511472004,0.10827523,-9.752846,0.20877378
801827694,3,1741276301521456067,0.095413804,-9.772886,0.20458634
801827704,3,1741276301531441484,0.11066805,-9.754641,0.20039889
801827714,3,1741276301541425754,0.10049855,-9.779466,0.20518455
801827724,3,1741276301551412057,0.1061815,-9.772886,0.20608185
801827733,3,1741276301561396744,0.10049855,-9.7681,0.20727827
801827743,3,1741276301571380702,0.104087785,-9.757931,0.21684955
801827753,3,1741276301581235338,0.110368945,-9.770792,0.20548365
801827764,3,1741276301591418515,0.10827523,-9.757333,0.20219351
801827774,3,1741276301601531379,0.110368945,-9.766306,0.2108675
801827784,3,1741276301611515338,0.106480606,-9.764811,0.20638095
801827794,3,1741276301621499296,0.104985096,-9.754043,0.20368902
801827804,3,1741276301631635598,0.10707881,-9.773185,0.21206391
801827814,3,1741276301641819088,0.104985096,-9.769297,0.20458634
801827824,3,1741276301652003150,0.10378868,-9.764212,0.20997019
801827834,3,1741276301662187213,0.10707881,-9.763016,0.21415763
801827844,3,1741276301672371275,0.11934203,-9.754641,0.21026929
801827855,3,1741276301682555338,0.11216356,-9.765109,0.20668006
801827865,3,1741276301692739400,0.1058824,-9.767203,0.19710876
801827875,3,1741276301702887213,0.10857433,-9.770792,0.19830517
801827885,3,1741276301712934192,0.11006984,-9.765109,0.20309082
801827895,3,1741276301722918619,0.10229317,-9.759726,0.20338993
801827905,3,1741276301732904609,0.10109676,-9.759726,0.2000998
801827915,3,1741276301742889765,0.109471634,-9.766604,0.19740787
801827925,3,1741276301752875182,0.10468599,-9.763913,0.20967108
801827935,3,1741276301762860025,0.09810573,-9.757033,0.20488544
801827945,3,1741276301772844557,0.10707881,-9.763016,0.19860429
801827955,3,1741276301782828515,0.102592275,-9.7704935,0.20608185
801827965,3,1741276301792859661,0.12113664,-9.765109,0.19950159
801827975,3,1741276301803042838,0.09421739,-9.7704935,0.20638095
801827985,3,1741276301813120546,0.10229317,-9.758529,0.2015953
801827995,3,1741276301823104504,0.11485548,-9.765707,0.20279172
801828005,3,1741276301833275963,0.111864455,-9.761221,0.21535404
801828016,3,1741276301843459140,0.10348958,-9.767801,0.2105684
801828026,3,1741276301853642786,0.112761766,-9.766006,0.20129621
801828036,3,1741276301863826848,0.10079765,-9.761221,0.2117648
801828046,3,1741276301874010911,0.10827523,-9.755239,0.20757736
801828056,3,1741276301884194973,0.116650105,-9.7704935,0.2111666
801828066,3,1741276301894355129,0.11335997,-9.754043,0.22073789
801828077,3,1741276301904412473,0.110368945,-9.754043,0.19860429
801828086,3,1741276301914396848,0.10348958,-9.765707,0.21385853
801828096,3,1741276301924381900,0.1061815,-9.754341,0.20787647
801828106,3,1741276301934367577,0.11395818,-9.767502,0.21266212
801828116,3,1741276301944352890,0.115752794,-9.766006,0.20967108
801828126,3,1741276301954338150,0.11246266,-9.757033,0.19950159
801828136,3,1741276301964322525,0.11844472,-9.763314,0.20129621
801828146,3,1741276301974235859,0.12263216,-9.767203,0.20338993
801828156,3,1741276301984231327,0.104985096,-9.775578,0.21505493
801828167,3,1741276301994414504,0.11485548,-9.76152,0.20937198
801828177,3,1741276302004597682,0.104087785,-9.753445,0.20189442
801828187,3,1741276302014651952,0.10797612,-9.7812605,0.20787647
801828197,3,1741276302024694504,0.09571291,-9.765707,0.212363
801828207,3,1741276302034748775,0.10887343,-9.771091,0.21595225
801828217,3,1741276302044838202,0.11246266,-9.759426,0.19621146
801828227,3,1741276302055021379,0.10767702,-9.758828,0.21385853
801828237,3,1741276302065205129,0.11395818,-9.751948,0.20488544
801828247,3,1741276302075307265,0.100199446,-9.758529,0.21415763
801828257,3,1741276302085317734,0.09750752,-9.752547,0.20548365
801828267,3,1741276302095303150,0.10079765,-9.767502,0.21026929
801828277,3,1741276302105288307,0.12083755,-9.7609215,0.20877378
801828287,3,1741276302115272577,0.10797612,-9.75823,0.20907287
801828297,3,1741276302125256536,0.10468599,-9.762118,0.21714866
801828307,3,1741276302135334348,0.1052842,-9.753145,0.20338993
801828318,3,1741276302145517525,0.11156536,-9.754341,0.21206391
801828328,3,1741276302155701327,0.111266255,-9.76152,0.20309082
801828338,3,1741276302165744140,0.10887343,-9.756136,0.20548365
801828348,3,1741276302175757890,0.11964113,-9.751051,0.20847467
801828358,3,1741276302185756015,0.11216356,-9.759128,0.20907287
801828368,3,1741276302195740859,0.09720842,-9.750752,0.20368902
801828378,3,1741276302205725702,0.109471634,-9.757033,0.20578274
801828388,3,1741276302215709921,0.09960124,-9.763016,0.2117648
801828398,3,1741276302225695598,0.09302098,-9.760623,0.20039889
801828408,3,1741276302235680963,0.09601201,-9.766006,0.2117648
801828418,3,1741276302245665807,0.11485548,-9.763913,0.21206391
801828428,3,1741276302255651275,0.10289137,-9.7681,0.20967108
801828438,3,1741276302265636379,0.1055833,-9.761221,0.20368902
801828448,3,1741276302275621223,0.1055833,-9.758529,0.20608185
801828458,3,1741276302285606067,0.10109676,-9.771989,0.20398813
801828468,3,1741276302295591536,0.111864455,-9.763913,0.20757736
801828478,3,1741276302305576640,0.10438689,-9.763016,0.20697916
801828488,3,1741276302315561484,0.106480606,-9.7654085,0.20309082
801828498,3,1741276302325546327,0.10917253,-9.763314,0.21206391
801828508,3,1741276302335531171,0.115752794,-9.760024,0.19800608
801828518,3,1741276302345516640,0.104985096,-9.754341,0.20668006
801828528,3,1741276302355501744,0.1061815,-9.752547,0.212363
801828538,3,1741276302365486588,0.110368945,-9.766904,0.20697916
801828548,3,1741276302375471432,0.103190474,-9.761221,0.19501504
801828558,3,1741276302385456900,0.117547415,-9.760324,0.2114657
801828568,3,1741276302395442004,0.097806625,-9.760324,0.20817557
801828578,3,1741276302405426848,0.111864455,-9.756435,0.20039889
801828588,3,1741276302415411067,0.10977074,-9.769596,0.212363
801828597,3,1741276302425395129,0.11395818,-9.768997,0.20907287
801828607,3,1741276302435379088,0.10348958,-9.755837,0.20997019
801828618,3,1741276302445468827,0.10767702,-9.765109,0.2015953
801828628,3,1741276302455464504,0.103190474,-9.759726,0.20937198
801828638,3,1741276302465624244,0.1052842,-9.772587,0.22432712
801828648,3,1741276302475807421,0.11066805,-9.76152,0.20877378
801828658,3,1741276302485991432,0.104985096,-9.758828,0.20817557
801828668,3,1741276302496175494,0.10707881,-9.763614,0.20309082
801828678,3,1741276302506359557,0.104985096,-9.763614,0.20668006
801828689,3,1741276302516543619,0.11066805,-9.758529,0.19202402
801828699,3,1741276302526727682,0.12053844,-9.766904,0.20967108
801828709,3,1741276302536911744,0.112761766,-9.757631,0.20249261
801828719,3,1741276302547095807,0.10767702,-9.759128,0.21774685
801828729,3,1741276302557279869,0.106480606,-9.7609215,0.20578274
801828740,3,1741276302567463932,0.10737792,-9.766604,0.2108675
801828750,3,1741276302577517994,0.10229317,-9.758828,0.22402802
801828760,3,1741276302587507265,0.10139586,-9.771689,0.20548365
801828770,3,1741276302597492161,0.11395818,-9.760324,0.21266212
801828780,3,1741276302607477004,0.11335997,-9.766306,0.20668006
801828790,3,1741276302617461848,0.10857433,-9.749556,0.2222334
801828800,3,1741276302627446692,0.11335997,-9.759726,0.20279172
801828810,3,1741276302637430702,0.106480606,-9.757931,0.19860429
801828820,3,1741276302647417004,0.1055833,-9.761819,0.19710876
801828830,3,1741276302657401952,0.10348958,-9.760324,0.21266212
801828839,3,1741276302667386796,0.1061815,-9.762417,0.21475583
801828849,3,1741276302677372473,0.09930214,-9.757631,0.20338993
801828859,3,1741276302687357369,0.10079765,-9.7681,0.21475583
801828869,3,1741276302697342213,0.11096715,-9.765707,0.20578274
801828879,3,1741276302707327057,0.098703936,-9.760623,0.2114657
801828889,3,1741276302717312734,0.10468599,-9.755837,0.20668006
801828899,3,1741276302727297629,0.11515459,-9.746565,0.20787647
801828909,3,1741276302737282473,0.10977074,-9.759128,0.20398813
801828919,3,1741276302747267317,0.1055833,-9.771091,0.21355942
801828929,3,1741276302757252161,0.111266255,-9.755837,0.21565314
801828939,3,1741276302767237838,0.09750752,-9.7609215,0.21864417
801828949,3,1741276302777222734,0.09990034,-9.764511,0.20608185
801828959,3,1741276302787207577,0.10229317,-9.762417,0.21385853
801828969,3,1741276302797192421,0.10348958,-9.770194,0.20279172
801828979,3,1741276302807178098,0.11306087,-9.774382,0.21535404
801828989,3,1741276302817162994,0.106480606,-9.764811,0.200698
801828999,3,1741276302827147838,0.11365908,-9.756136,0.21475583
801829009,3,1741276302837132682,0.112761766,-9.752248,0.20338993
801829019,3,1741276302847117525,0.111864455,-9.757333,0.20668006
801829029,3,1741276302857103202,0.09810573,-9.767801,0.2105684
801829039,3,1741276302867088098,0.104985096,-9.766306,0.2216352
801829049,3,1741276302877072942,0.11246266,-9.757631,0.20608185
801829059,3,1741276302887057786,0.09930214,-9.764811,0.20578274
801829069,3,1741276302897043463,0.10827523,-9.75823,0.20877378
801829079,3,1741276302907028359,0.10737792,-9.769297,0.20907287
801829089,3,1741276302917013202,0.111864455,-9.776475,0.20129621
801829099,3,1741276302926998046,0.10199407,-9.759128,0.21505493
801829109,3,1741276302936982890,0.09930214,-9.763314,0.20398813
801829119,3,1741276302946968567,0.11455639,-9.769297,0.2105684
801829129,3,1741276302956953463,0.10079765,-9.761221,0.20548365
801829139,3,1741276302966938307,0.12023934,-9.759726,0.20578274
801829149,3,1741276302976923150,0.10737792,-9.749855,0.2111666
801829159,3,1741276302986908827,0.12263216,-9.762417,0.20488544
801829169,3,1741276302996893723,0.1058824,-9.767502,0.20847467
801829179,3,1741276303006878567,0.10827523,-9.760623,0.2117648
801829189,3,1741276303016863411,0.112761766,-9.764212,0.20458634
801829199,3,1741276303026848254,0.109471634,-9.764811,0.20877378
801829209,3,1741276303036833932,0.111864455,-9.759426,0.21266212
801829219,3,1741276303046818827,0.10378868,-9.764212,0.21445672
801829229,3,1741276303056803671,0.09810573,-9.764511,0.21505493
801829239,3,1741276303066788515,0.1058824,-9.770194,0.20877378
801829249,3,1741276303076773359,0.11844472,-9.765109,0.2105684
801829259,3,1741276303086759036,0.109471634,-9.767203,0.20219351
801829269,3,1741276303096743932,0.11485548,-9.768699,0.20638095
801829279,3,1741276303106728775,0.11156536,-9.77139,0.19591236
801829289,3,1741276303116713619,0.101694964,-9.759128,0.21595225
801829299,3,1741276303126699296,0.10378868,-9.760024,0.20817557
801829309,3,1741276303136684192,0.10468599,-9.755538,0.21565314
801829319,3,1741276303146669036,0.10797612,-9.757631,0.20309082
801829329,3,1741276303156653879,0.101694964,-9.763913,0.21714866
801829339,3,1741276303166638723,0.1055833,-9.759726,0.20309082
801829349,3,1741276303176624400,0.12113664,-9.762716,0.2114657
801829359,3,1741276303186609296,0.10917253,-9.753145,0.20279172
801829369,3,1741276303196594140,0.11545369,-9.764212,0.21684955
801829379,3,1741276303206578984,0.1058824,-9.766604,0.2117648
801829389,3,1741276303216564661,0.109471634,-9.761221,0.21266212
801829399,3,1741276303226549557,0.11096715,-9.762118,0.20997019
801829409,3,1741276303236534400,0.10707881,-9.75135,0.20757736
801829419,3,1741276303246519244,0.10827523,-9.754043,0.2105684
801829429,3,1741276303256504088,0.11066805,-9.759128,0.20877378
801829439,3,1741276303266489765,0.100199446,-9.774382,0.19980069
801829449,3,1741276303276474661,0.103190474,-9.759426,0.20817557
801829459,3,1741276303286459504,0.09990034,-9.756136,0.21206391
801829469,3,1741276303296444348,0.11246266,-9.752248,0.19830517
801829479,3,1741276303306430025,0.10767702,-9.752846,0.20668006
801829489,3,1741276303316414921,0.116351,-9.777672,0.21744776
801829499,3,1741276303326399765,0.11485548,-9.766604,0.20428723
801829508,3,1741276303336384609,0.111864455,-9.7704935,0.21684955
801829518,3,1741276303346369452,0.116650105,-9.757631,0.20727827
801829528,3,1741276303356355129,0.11365908,-9.760623,0.20967108
801829538,3,1741276303366340025,0.10797612,-9.760024,0.20368902
801829548,3,1741276303376324869,0.115752794,-9.755538,0.20458634
801829558,3,1741276303386309713,0.11545369,-9.767801,0.20668006
801829568,3,1741276303396294557,0.101694964,-9.764511,0.21296121
801829578,3,1741276303406280234,0.10348958,-9.768699,0.21445672
801829588,3,1741276303416265129,0.11006984,-9.756734,0.20428723
801829598,3,1741276303426249973,0.11066805,-9.771689,0.20488544
801829608,3,1741276303436234817,0.1055833,-9.771689,0.20518455
801829618,3,1741276303446220494,0.1058824,-9.762118,0.20338993
801829628,3,1741276303456205390,0.10378868,-9.764511,0.21625134
801829638,3,1741276303466190234,0.1058824,-9.763314,0.20907287
801829648,3,1741276303476175077,0.10917253,-9.75165,0.20398813
801829658,3,1741276303486159921,0.10289137,-9.763614,0.2111666
801829668,3,1741276303496145598,0.117547415,-9.761221,0.20638095
801829678,3,1741276303506130494,0.11156536,-9.762417,0.19890338
801829688,3,1741276303516115338,0.1052842,-9.7681,0.20309082
801829698,3,1741276303526100182,0.11724831,-9.764811,0.21505493
801829708,3,1741276303536085859,0.10378868,-9.777073,0.20967108
801829718,3,1741276303546070754,0.10378868,-9.75165,0.20368902
801829728,3,1741276303556055598,0.10677971,-9.770194,0.20368902
801829738,3,1741276303566040442,0.11515459,-9.759426,0.21714866
801829748,3,1741276303576025286,0.116650105,-9.764511,0.19830517
801829758,3,1741276303586010963,0.10468599,-9.760024,0.2000998
801829768,3,1741276303595995859,0.11066805,-9.763913,0.20997019
801829778,3,1741276303605980702,0.106480606,-9.762417,0.21206391
801829788,3,1741276303615965546,0.115752794,-9.7704935,0.20638095
801829798,3,1741276303625950390,0.12323037,-9.773185,0.19980069
801829808,3,1741276303635936067,0.09960124,-9.762417,0.21415763
801829818,3,1741276303645920963,0.103190474,-9.770194,0.20817557
801829828,3,1741276303655905807,0.12173485,-9.7681,0.21385853
801829838,3,1741276303665890650,0.115752794,-9.766006,0.19561325
801829848,3,1741276303675876327,0.119042926,-9.754043,0.20398813
801829858,3,1741276303685861223,0.11306087,-9.76152,0.21026929
801829868,3,1741276303695846067,0.10199407,-9.763614,0.21026929
801829878,3,1741276303705830911,0.11545369,-9.757333,0.21415763
801829888,3,1741276303715815754,0.12233306,-9.761221,0.20877378
801829898,3,1741276303725801432,0.10917253,-9.762118,0.200698
801829908,3,1741276303735786327,0.09720842,-9.761819,0.19890338
801829918,3,1741276303745771171,0.10857433,-9.767502,0.20189442
801829928,3,1741276303755756015,0.11724831,-9.754043,0.19920248
801829938,3,1741276303765741692,0.10737792,-9.764811,0.20847467
801829948,3,1741276303775726588,0.112761766,-9.758828,0.2009971
801829958,3,1741276303785711432,0.10797612,-9.757631,0.21206391
801829968,3,1741276303795696275,0.10917253,-9.764212,0.21445672
801829978,3,1741276303805681119,0.119940236,-9.7501545,0.2117648
801829988,3,1741276303815666796,0.10767702,-9.76152,0.22701904
801829998,3,1741276303825651692,0.104985096,-9.762417,0.20488544
801830008,3,1741276303835636536,0.10468599,-9.752547,0.20309082
801830018,3,1741276303845621379,0.10797612,-9.748958,0.200698
801830028,3,1741276303855606223,0.11216356,-9.758828,0.20189442
801830038,3,1741276303865591900,0.11246266,-9.766306,0.20608185
801830048,3,1741276303875576796,0.11724831,-9.760024,0.20039889
801830058,3,1741276303885561640,0.10827523,-9.760324,0.20548365
801830068,3,1741276303895546484,0.11096715,-9.769596,0.21744776
801830078,3,1741276303905532161,0.10289137,-9.75494,0.20847467
801830088,3,1741276303915517057,0.10468599,-9.760623,0.20877378
801830098,3,1741276303925501900,0.10229317,-9.764511,0.20578274
801830108,3,1741276303935486744,0.109471634,-9.753743,0.2114657
801830118,3,1741276303945471588,0.10767702,-9.765707,0.20219351
801830128,3,1741276303955457265,0.11425728,-9.763314,0.20847467
801830138,3,1741276303965442161,0.10139586,-9.757931,0.2015953
801830148,3,1741276303975427004,0.11425728,-9.757931,0.19411774
801830158,3,1741276303985411848,0.10737792,-9.759128,0.20937198
801830167,3,1741276303995397525,0.11006984,-9.7681,0.21684955
801830177,3,1741276304005382421,0.10797612,-9.760324,0.21415763
801830187,3,1741276304015367265,0.11874382,-9.760623,0.21535404
801830197,3,1741276304025352109,0.10438689,-9.757631,0.20877378
801830207,3,1741276304035336952,0.11395818,-9.766604,0.20668006
801830217,3,1741276304045322629,0.112761766,-9.753743,0.20458634
801830227,3,1741276304055307525,0.102592275,-9.75494,0.2105684
801830237,3,1741276304065292369,0.1061815,-9.773185,0.19710876
801830247,3,1741276304075277213,0.12083755,-9.762118,0.2117648
801830257,3,1741276304085262057,0.12083755,-9.757033,0.20668006
801830267,3,1741276304095247734,0.11246266,-9.756734,0.20488544
801830277,3,1741276304105232629,0.11156536,-9.768699,0.20638095
801830287,3,1741276304115217473,0.10229317,-9.760024,0.20578274
801830297,3,1741276304125202317,0.10109676,-9.763314,0.20937198
801830307,3,1741276304135187994,0.11515459,-9.757333,0.20309082
801830317,3,1741276304145172890,0.10917253,-9.757631,0.20488544
801830327,3,1741276304155157734,0.115752794,-9.761221,0.21445672
801830337,3,1741276304165142577,0.111266255,-9.771689,0.20847467
801830347,3,1741276304175127421,0.10707881,-9.758529,0.20518455
801830357,3,1741276304185113098,0.115752794,-9.762716,0.2108675
801830367,3,1741276304195097994,0.10139586,-9.770194,0.20937198
801830377,3,1741276304205082838,0.11066805,-9.762118,0.20488544
801830387,3,1741276304215067682,0.09900304,-9.761221,0.20608185
801830397,3,1741276304225052525,0.10348958,-9.762118,0.20518455
801830407,3,1741276304235038202,0.10468599,-9.754043,0.20967108
801830417,3,1741276304245023098,0.112761766,-9.756136,0.20727827
801830427,3,1741276304255007942,0.10737792,-9.768399,0.20129621
801830437,3,1741276304264992786,0.109471634,-9.768699,0.21026929
801830447,3,1741276304274978463,0.111266255,-9.756435,0.2108675
801830457,3,1741276304284963359,0.1061815,-9.75823,0.20907287
801830467,3,1741276304294948202,0.11156536,-9.7609215,0.20787647
801830477,3,1741276304304933046,0.11425728,-9.759726,0.19830517
801830487,3,1741276304314917890,0.12113664,-9.7654085,0.19531415
801830497,3,1741276304324903567,0.1160519,-9.765109,0.20697916
801830507,3,1741276304334888463,0.116650105,-9.7681,0.20608185
801830517,3,1741276304344873307,0.10827523,-9.760324,0.20548365
801830527,3,1741276304354858150,0.10977074,-9.771091,0.20578274
801830537,3,1741276304364843827,0.1058824,-9.752547,0.22372891
801830547,3,1741276304374828723,0.116650105,-9.765707,0.20907287
801830557,3,1741276304384813567,0.10857433,-9.752547,0.19561325
801830567,3,1741276304394798411,0.09361918,-9.761221,0.19441684
801830577,3,1741276304404783254,0.1055833,-9.7704935,0.20518455
801830587,3,1741276304414768932,0.10707881,-9.7654085,0.21924238
801830597,3,1741276304424752994,0.1061815,-9.768699,0.21535404
801830607,3,1741276304434738515,0.104087785,-9.761221,0.20817557
801830617,3,1741276304444723411,0.11784652,-9.753445,0.20578274
801830627,3,1741276304454709088,0.101694964,-9.749257,0.21595225
801830637,3,1741276304464693984,0.10887343,-9.763314,0.21535404
801830647,3,1741276304474678827,0.09810573,-9.770194,0.20279172
801830657,3,1741276304484663671,0.11874382,-9.767801,0.20907287
801830667,3,1741276304494648515,0.109471634,-9.7399845,0.20817557
801830677,3,1741276304504634192,0.1055833,-9.758828,0.20638095
801830687,3,1741276304514619088,0.11844472,-9.779167,0.21804596
801830697,3,1741276304524603932,0.09990034,-9.750752,0.21445672
801830707,3,1741276304534588775,0.112761766,-9.75165,0.20997019
801830717,3,1741276304544573619,0.1052842,-9.763016,0.21266212
801830727,3,1741276304554559296,0.11365908,-9.751948,0.20458634
801830737,3,1741276304564544192,0.10199407,-9.762417,0.212363
801830747,3,1741276304574529036,0.111864455,-9.757931,0.21445672
801830757,3,1741276304584513879,0.11425728,-9.774382,0.2015953
801830767,3,1741276304594499557,0.118145615,-9.761221,0.21266212
801830777,3,1741276304604484452,0.112761766,-9.765109,0.20787647
801830787,3,1741276304614469296,0.10887343,-9.7609215,0.19561325
801830797,3,1741276304624454140,0.10707881,-9.769596,0.20249261
801830807,3,1741276304634438984,0.111864455,-9.766306,0.20309082
801830817,3,1741276304644424661,0.116351,-9.764212,0.20937198
801830827,3,1741276304654409557,0.10857433,-9.748958,0.2000998
801830836,3,1741276304664394400,0.11246266,-9.75135,0.20458634
801830846,3,1741276304674379244,0.10109676,-9.756734,0.22013968
801830856,3,1741276304684364088,0.11934203,-9.767203,0.21026929
801830866,3,1741276304694349765,0.11395818,-9.767203,0.2114657
801830876,3,1741276304704334661,0.09900304,-9.755837,0.20817557
801830886,3,1741276304714319504,0.11216356,-9.758529,0.21924238
