linear_acceleration,QTI,2025-03-06_18-45-09.848_TGW
imuTimestamp,accuracy(more=better),acc_lin_x[m/s^2],acc_lin_y[m/s^2],acc_lin_z[m/s^2]
801441977,3,-0.0057988614,0.008475304,-0.0011202395
801441987,3,0.01219596,0.009716034,7.689297E-4
801441997,3,-6.003976E-4,0.0049877167,-0.0068726987
801442007,3,-0.004532419,0.0021352768,-0.0025929809
801442017,3,1.2653321E-4,-0.0070343018,-0.0026551187
801442027,3,-0.004414074,-0.0058116913,-0.005007863
801442037,3,0.013342872,-0.005712509,0.003976077
801442047,3,-0.0010283217,1.9645691E-4,-0.006673217
801442057,3,0.0022013485,-0.010324478,-0.0033588707
801442067,3,-2.3342669E-4,0.0011968613,-6.479323E-4
801442077,3,0.009780876,-0.00865078,0.0068417042
801442087,3,-0.0036462992,0.0083761215,-0.0074501038
801442097,3,-0.004448533,0.0108680725,0.001864925
801442107,3,-0.012453653,-0.0068912506,-0.014182866
801442117,3,-0.0039595664,4.2152405E-4,-0.015734538
801442127,3,0.003867112,0.005812645,-0.0035589486
801442137,3,0.016878761,-0.0070171356,-0.0044
801442147,3,-9.5692277E-4,-0.0037145615,-0.013788283
801442157,3,0.008910112,0.008111,-0.0062067956
801442167,3,0.00435666,7.791519E-4,-0.0031625777
801442177,3,0.0044865906,-0.0033855438,0.003544554
801442187,3,-0.0012812242,-9.775162E-4,-0.010059521
801442197,3,-0.010978922,-0.007326126,-0.0016385913
801442207,3,-0.004398465,-0.00803566,-0.008167297
801442217,3,0.0051857308,-0.002366066,0.004307285
801442227,3,7.831305E-4,0.0039024353,-0.0069772154
801442237,3,-0.0021694973,0.009926796,0.0058653653
801442247,3,0.006311752,-0.00269413,-1.7917156E-4
801442257,3,-0.010019511,-4.339218E-4,2.4451315E-4
801442267,3,0.0043015927,0.007601738,0.0074706525
801442277,3,-0.006748602,8.3065033E-4,-0.0073160976
801442287,3,-0.0071742907,-0.0062417984,-0.011340842
801442297,3,-0.0045339316,-0.00655365,-0.004350692
801442307,3,-0.004366167,0.006286621,-0.0035130233
801442317,3,-0.0044842586,-0.0032310486,0.0075487196
801442327,3,-0.0050637275,0.0069274902,-0.0144225955
801442337,3,-0.0023405477,-0.005091667,-0.001408279
801442347,3,-0.007005304,-8.535385E-4,-0.008970961
801442357,3,-0.0120283365,-0.0076208115,0.0016359836
801442367,3,0.0012125447,0.0010890961,0.0029578656
801442377,3,-0.009573892,0.005221367,0.006181702
801442387,3,-6.839633E-6,0.0033359528,0.0022286475
801442397,3,2.6151538E-6,-0.00765419,-0.0037844777
801442407,3,0.0070293546,-0.0039281845,-4.0890276E-4
801442417,3,-0.011597224,0.0015363693,0.005985558
801442427,3,0.010065876,0.0038614273,-0.009233028
801442437,3,-1.8812716E-4,0.0036592484,-0.009407654
801442447,3,-0.0010971054,-0.005949974,-8.173287E-4
801442457,3,-0.0027513206,-0.0048828125,0.0040242523
801442466,3,0.0037748665,0.002814293,-0.003615424
801442476,3,-0.0015171021,-0.008583069,-0.0058026165
801442486,3,-0.007911615,0.014949799,-0.00974229
801442496,3,-0.0073613226,-0.0064754486,-9.318441E-4
801442506,3,-0.00297416,6.8950653E-4,-8.5644424E-4
801442516,3,-0.011109732,-0.0077638626,-0.0018545985
801442526,3,0.0029049143,0.0064821243,-8.289069E-4
801442536,3,0.0055582672,0.0038814545,-0.004954815
801442546,3,0.013433732,-0.007118225,-0.0070884824
801442556,3,0.0062213987,0.0011663437,0.0015342534
801442566,3,-0.002766028,-0.0036993027,-0.003912002
801442576,3,-0.0023364946,-0.0032215118,3.312677E-4
801442586,3,-0.0027531907,-9.54628E-4,-1.3834238E-4
801442596,3,0.008029275,-0.002459526,-0.0028463155
801442606,3,0.006125912,-0.0100317,0.004899159
801442616,3,-0.0042920336,-0.0018386841,-0.018844038
801442626,3,-3.2116473E-4,0.008713722,-0.0020144433
801442636,3,-0.004114017,0.004275322,-0.01336436
801442646,3,-0.015226439,-0.0018844604,-0.004950613
801442656,3,-0.0043049604,0.0054826736,-0.005383998
801442666,3,-0.0035320446,0.0040073395,-0.0017124861
801442676,3,0.0071382076,-0.003534317,-0.010288104
801442686,3,-0.0019755214,0.0013694763,-0.004013911
801442696,3,-0.0038091838,0.004389763,-0.006750673
801442706,3,0.0039942563,5.8174133E-4,0.0034977496
801442716,3,-0.0039513707,-1.1920929E-4,-0.015331969
801442726,3,-0.0072458386,0.0029277802,8.803904E-4
801442736,3,-0.0032893568,0.005511284,-0.0085075945
801442746,3,-6.0260296E-4,-0.008975029,0.0035777688
801442756,3,-0.0057317093,-0.009654045,-0.0048919916
801442766,3,-0.009522937,0.010852814,0.0061068386
801442776,3,0.0039538965,-0.002755165,-0.0013920665
801442786,3,0.011565819,0.0036611557,-0.015254334
801442796,3,-0.00818944,-9.698868E-4,0.0087994635
801442806,3,-0.007412739,0.012750626,-0.013307914
801442816,3,0.00843624,0.0076942444,-0.0051874667
801442826,3,2.0883977E-5,-0.011258125,0.008676931
801442836,3,-0.007041268,-0.0053930283,0.0011450797
801442846,3,0.0014441982,0.0060482025,-0.0010979921
801442856,3,-0.008141294,0.0012426376,-0.010714084
801442866,3,-0.0057125464,-2.670288E-5,9.512305E-4
801442876,3,3.010109E-4,-7.1525574E-4,-0.0031809062
801442886,3,-2.2830069E-4,-0.008869171,-0.0016145706
801442896,3,0.0028917044,-0.0067853928,-0.003496915
801442906,3,9.140894E-4,-0.007918358,0.0028702319
801442916,3,-0.009590149,-0.0061244965,-0.0010494441
801442926,3,9.549409E-5,0.0011749268,-0.0022459477
801442936,3,0.011051871,0.00475502,-0.0057332963
801442946,3,0.005188763,0.0032920837,0.006304756
801442956,3,-0.0026818812,-0.0014686584,-0.0046313703
801442966,3,0.009760156,0.009212494,-0.0024373084
801442976,3,0.0012330785,-0.0033979416,0.010903761
801442986,3,0.0012021139,-0.013306618,0.008350149
801442996,3,-0.010843314,-6.2942505E-4,-0.018508047
801443006,3,0.004488334,2.1266937E-4,6.6272914E-4
801443016,3,-0.004960604,-0.0026960373,-2.399534E-4
801443026,3,0.0016426817,0.0044050217,-0.0026331544
801443036,3,-9.698272E-4,0.0035037994,-0.006224856
801443046,3,-0.0033447072,0.009952545,-0.003204167
801443056,3,-0.0073836297,0.003975868,-0.0049998015
801443066,3,-0.0035208538,0.0055704117,0.0053436905
801443076,3,0.003987029,0.0020160675,0.013417706
801443086,3,0.005590141,0.0041971207,0.0054915547
801443096,3,-0.0036218986,-0.016078949,-0.0046639293
801443106,3,-2.0186603E-4,0.0010766983,-0.011171296
801443115,3,0.0061575547,-0.0011548996,0.005968064
801443125,3,-0.003008455,-0.010965347,0.0063785464
801443135,3,-0.0055857003,0.0077648163,0.00683026
801443145,3,0.001975648,0.013726234,0.005747646
801443155,3,-0.005997807,-0.0100317,-0.008814663
801443165,3,-0.0013280734,0.004252434,0.004063174
801443175,3,0.0022606924,-0.002046585,0.0029500872
801443185,3,0.0050420314,-0.005334854,-0.005513817
801443195,3,-0.0087827295,0.001950264,0.0077520013
801443205,3,-0.0056452453,0.0073184967,0.0040851533
801443215,3,-0.007486023,0.011071205,4.0748715E-4
801443225,3,-0.007924832,-0.005030632,0.0089235455
801443235,3,7.964447E-4,-0.011727333,-0.0010734797
801443245,3,8.2016736E-4,-7.362366E-4,0.010444358
801443255,3,-0.0067504793,0.007163048,-0.010810494
801443266,3,0.0093152,0.0087041855,0.0046082437
801443276,3,0.009253353,0.00412941,0.009407729
801443286,3,0.010421209,0.007519722,0.0018583685
801443296,3,-2.2213906E-4,0.00504303,0.0036115944
801443306,3,0.002655685,-0.0012683868,-0.0073913634
801443316,3,0.0038329735,-0.0066461563,6.593615E-4
801443326,3,-0.0020075515,-0.009858131,-0.0033753365
801443336,3,0.0015152842,-0.015368462,-0.0011561811
801443346,3,-0.0052133873,-0.0014123917,-0.0032356828
801443356,3,0.0059622377,0.0033187866,0.0022703856
801443366,3,-0.008529238,-0.0017194748,-0.00329943
801443376,3,0.0061892867,0.0045404434,0.0024699718
801443386,3,0.0035280362,-6.570816E-4,-0.0069839954
801443396,3,0.0044340864,0.0037841797,-0.0018315911
801443406,3,-0.006440446,0.010087013,4.1137636E-4
801443416,3,-0.0023445264,-0.0048923492,0.007826537
801443426,3,-3.6539137E-4,-0.003976822,0.007874563
801443436,3,-0.0051313937,0.008685112,1.7149746E-4
801443446,3,0.002361901,-0.006685257,0.014699489
801443456,3,-0.0073076263,0.0062971115,0.010517195
801443466,3,0.008339286,-0.0015563965,-0.0068246275
801443476,3,0.0011719167,-0.0020866394,-0.0028145611
801443486,3,-0.011820041,1.6021729E-4,0.0019648224
801443496,3,-0.010154635,-0.008839607,-8.777529E-4
801443505,3,0.013478503,-0.0027399063,0.0029344708
801443515,3,-0.0060929805,0.005747795,0.008446217
801443525,3,-0.014369808,-0.0019607544,-0.0076860487
801443535,3,0.0030209273,-0.010371208,-0.0037064254
801443545,3,-0.004958339,-3.7002563E-4,0.007019341
801443555,3,-0.0014278069,0.004201889,-0.0017080754
801443565,3,0.0061275214,-0.0029249191,-0.0071555674
801443575,3,-0.015605323,0.0095825195,0.0062632263
801443585,3,-0.0026497543,-0.003586769,8.070022E-4
801443595,3,1.0931492E-4,0.004916191,0.015016481
801443605,3,-0.01158341,0.009262085,0.0071924627
801443615,3,0.0065080896,-0.0030708313,0.016496673
801443626,3,0.0027261674,0.005976677,-0.0012409836
801443636,3,-0.010077998,0.003941536,-0.004370779
801443646,3,0.0016480684,-0.0038776398,-0.014299825
801443656,3,-0.009884916,0.005876541,-0.011641085
801443666,3,-0.0037650242,0.010623932,0.010210633
801443676,3,-0.010003686,0.0051870346,-0.006928861
801443686,3,0.005155325,-5.7315826E-4,-1.3872981E-4
801443696,3,0.0023569092,0.0026187897,-0.004498452
801443706,3,-0.008219518,-0.0018520355,0.011000901
801443716,3,0.012709022,-0.014277458,0.0069973767
801443726,3,-0.0047666207,-0.012516022,0.0012613833
801443736,3,-0.012270018,-0.0062179565,0.014691755
801443746,3,-0.0064520836,-0.008052826,-0.0050831586
801443756,3,-0.0038786381,-0.0036287308,-1.0356307E-5
801443766,3,-0.009424001,2.861023E-5,0.009145409
801443776,3,0.009517498,0.005288124,0.012990847
801443786,3,-0.0066737905,-0.010718346,0.003054738
801443796,3,8.7159127E-4,-9.899139E-4,0.009005353
801443806,3,-0.0072359294,-0.011354446,-0.0023513138
801443816,3,0.006915942,0.013474464,-0.0022658855
801443826,3,-0.0066368952,0.0041151047,7.056892E-4
801443837,3,0.0010886192,0.002248764,0.0010259748
801443847,3,0.012899868,0.007194519,-0.007204339
801443857,3,0.004666291,4.2915344E-4,3.194809E-5
801443867,3,-0.010351084,-1.3256073E-4,0.017994672
801443877,3,0.004246153,-0.0037288666,0.008758411
801443887,3,8.350387E-4,0.004360199,0.0070595294
801443897,3,-0.0020639002,0.010516167,0.0059659034
801443907,3,-0.01779852,0.0034217834,0.0052636266
801443917,3,0.0064450055,4.5871735E-4,0.0051591396
801443927,3,0.0043750033,-0.0122823715,0.0016527921
801443937,3,-0.015328668,-0.0039100647,-0.010923579
801443947,3,-0.0022397637,-0.007303238,0.0023516119
801443957,3,-0.008974932,0.0054130554,0.009541824
801443967,3,0.0042214245,0.006014824,-4.18216E-4
801443977,3,0.0059512854,0.0054979324,0.013671115
801443987,3,-0.004041195,0.0016717911,0.0028583705
801443997,3,-0.0055268332,-0.0026474,0.005747497
801444006,3,0.00633198,-0.0027399063,0.008730367
801444016,3,-1.513958E-5,-0.004078865,-0.0047723055
801444026,3,3.816411E-4,-0.0067796707,-0.0014967024
801444037,3,7.6506287E-4,-0.0038986206,0.0026558638
801444047,3,-4.1071326E-4,0.0026693344,0.0017398745
801444057,3,-0.0016052127,-0.0036010742,-0.0033704191
801444067,3,-0.011195585,0.0021362305,-0.0052872747
801444077,3,0.0032637045,-0.0017747879,0.0032967776
801444087,3,0.008997045,-0.009354591,-0.002814263
801444097,3,-0.0026515648,0.0036725998,0.004826948
801444107,3,-0.0029020235,0.0041646957,0.004626125
801444117,3,0.0014820024,-0.0018568039,9.83715E-4
801444127,3,0.0031190217,-0.004594803,0.009229511
801444137,3,0.008521594,-0.0010547638,0.0044035017
801444147,3,7.703155E-5,0.0096206665,0.0061417073
801444157,3,0.0032349452,0.00669384,0.0056554377
801444167,3,-0.0037632063,-0.006980896,0.008700818
801444177,3,3.5077333E-4,0.0071134567,0.0027347952
801444187,3,-0.004614711,-0.006708145,0.008900106
801444197,3,0.0072710067,0.0078001022,0.0061538517
801444207,3,-2.7354807E-4,0.002547264,0.010981977
801444217,3,0.013041802,0.0027828217,0.009446934
801444227,3,0.0025423989,0.012979507,-0.011728674
801444237,3,-0.003502667,-0.001909256,0.010761201
801444247,3,-0.0094457045,-0.0011854172,0.005344644
801444258,3,-0.012953281,-0.009474754,0.0020264536
801444268,3,0.0051029325,0.0060482025,0.0028288811
801444278,3,0.009417959,-0.0018033981,0.0066719055
801444288,3,-0.0016463101,0.0027952194,0.010244355
801444298,3,0.0073627084,0.012022972,0.0029337555
801444308,3,-0.0020350292,0.010297775,-0.004020229
801444318,3,-0.005215019,-0.005928993,-0.0031488836
801444328,3,0.001407221,0.005378723,0.0069124997
801444338,3,-0.0053931475,-0.0016317368,0.010790691
801444348,3,0.0067649186,-0.0024347305,0.005218789
801444358,3,0.0060832873,0.008402824,-0.0067349076
801444368,3,-5.530119E-4,-0.001704216,0.0048890263
801444378,3,-0.004613176,-0.0070724487,0.007603526
801444388,3,-3.3834577E-4,2.450943E-4,0.005022928
801444398,3,-0.0029863939,-0.0019750595,0.020893022
801444408,3,-0.0035828277,0.0053930283,-0.0014677346
801444418,3,-0.0057525933,-9.241104E-4,0.0011569113
801444429,3,-0.0057771876,-0.008246422,-0.0035865754
801444439,3,0.006032698,0.0031032562,0.0092163235
