Game Rotation Vector  Non-wakeup,QTI,2025-03-06_18-45-09.848_TGW
imuTimestamp,accuracy(more=better), w, x, y, z
801440869,3,-0.49279287,-0.49827567,0.5017139,0.5071092
801440879,3,-0.49279302,-0.49827966,0.50171006,0.50710905
801440889,3,-0.49279234,-0.4982833,0.5017064,0.5071097
801440899,3,-0.49279097,-0.49829024,0.5016995,0.50711095
801440909,3,-0.49278963,-0.4982892,0.5017006,0.50711226
801440919,3,-0.49279284,-0.4982867,0.501703,0.5071091
801440929,3,-0.49279174,-0.49828672,0.5017031,0.50711024
801440939,3,-0.49279127,-0.49828693,0.50170285,0.50711066
801440949,3,-0.49279,-0.49828777,0.501702,0.5071119
801440959,3,-0.49278688,-0.49829307,0.50169665,0.50711495
801440969,3,-0.4927896,-0.4982976,0.5016922,0.5071122
801440979,3,-0.49278793,-0.4983033,0.5016867,0.5071138
801440989,3,-0.49279085,-0.49830252,0.5016875,0.50711095
801440999,3,-0.49278942,-0.498307,0.50168306,0.5071123
801441009,3,-0.49278727,-0.4983111,0.50167894,0.5071144
801441019,3,-0.4927837,-0.4983152,0.50167495,0.5071178
801441029,3,-0.49278188,-0.4983133,0.50167674,0.50711966
801441039,3,-0.4927832,-0.49831393,0.5016762,0.50711834
801441049,3,-0.49278465,-0.4983181,0.5016721,0.50711685
801441059,3,-0.4927795,-0.49831524,0.5016749,0.507122
801441069,3,-0.49278188,-0.498317,0.501673,0.5071196
801441079,3,-0.49278036,-0.49831906,0.501671,0.5071211
801441089,3,-0.49278137,-0.49832025,0.50167,0.5071201
801441099,3,-0.49278644,-0.4983256,0.5016649,0.507115
801441109,3,-0.4927897,-0.49832693,0.5016634,0.5071118
801441119,3,-0.49278307,-0.49833,0.50166035,0.50711834
801441129,3,-0.49278596,-0.49833468,0.50165576,0.5071154
801441139,3,-0.49279132,-0.49833673,0.5016538,0.5071101
801441149,3,-0.49279106,-0.49833643,0.5016541,0.5071104
801441159,3,-0.49279785,-0.4983394,0.5016512,0.5071036
801441168,3,-0.49279973,-0.49833712,0.5016536,0.5071019
801441178,3,-0.49279976,-0.49834645,0.5016445,0.5071018
801441188,3,-0.49280006,-0.4983517,0.5016393,0.5071014
801441198,3,-0.49280843,-0.49835423,0.5016368,0.50709313
801441208,3,-0.49281183,-0.49836192,0.5016292,0.50708973
801441218,3,-0.49281877,-0.49836242,0.5016289,0.5070829
801441228,3,-0.49281988,-0.49836424,0.5016271,0.5070818
801441238,3,-0.4928231,-0.49836352,0.5016278,0.50707865
801441248,3,-0.49282238,-0.4983655,0.5016259,0.50707936
801441258,3,-0.49282062,-0.49837282,0.5016187,0.507081
801441268,3,-0.4928293,-0.4983685,0.50162303,0.5070725
801441278,3,-0.49283957,-0.49837482,0.501617,0.5070624
801441288,3,-0.49284026,-0.49837565,0.50161606,0.50706166
801441298,3,-0.49284318,-0.49837786,0.501614,0.50705874
801441308,3,-0.4928545,-0.498376,0.5016159,0.5070477
801441318,3,-0.49285528,-0.4983745,0.50161743,0.50704694
801441328,3,-0.49286008,-0.49837118,0.5016206,0.5070422
801441338,3,-0.492867,-0.49837473,0.50161713,0.50703543
801441348,3,-0.49287197,-0.498378,0.50161403,0.5070305
801441358,3,-0.49287203,-0.49837548,0.50161666,0.5070305
801441368,3,-0.4928708,-0.49837202,0.50162,0.5070317
801441378,3,-0.492876,-0.49837083,0.5016211,0.5070266
