mag_s004_001 Magnetometer-Uncalibrated Non-wakeup,QST,2025-03-06_18-45-09.848_TGW
imuTimestamp,accuracy(more=better),mfield_uncal_x[uT],mfield_uncal_y[uT],mfield_uncal_z[uT],mfield_bias_x[uT],mfield_bias_y[uT],mfield_bias_z[uT]
801468752,3,-19.525,-141.3625,166.5375,-27.0,-69.0,177.0
801468761,3,-19.475,-141.325,166.4875,-27.0,-69.0,177.0
801468771,3,-19.45,-141.3,166.4875,-27.0,-69.0,177.0
801468780,3,-19.425001,-141.3,166.46251,-27.0,-69.0,177.0
801468790,3,-19.3875,-141.2875,166.475,-27.0,-69.0,177.0
801468799,3,-19.4,-141.3,166.5125,-27.0,-69.0,177.0
801468809,3,-19.4,-141.3125,166.5375,-27.0,-69.0,177.0
801468818,3,-19.4125,-141.33751,166.5375,-27.0,-69.0,177.0
801468828,3,-19.425001,-141.35,166.58751,-27.0,-69.0,177.0
801468837,3,-19.45,-141.40001,166.6625,-27.0,-69.0,177.0
801468847,3,-19.475,-141.425,166.675,-27.0,-69.0,177.0
801468856,3,-19.5125,-141.40001,166.6625,-27.0,-69.0,177.0
801468866,3,-19.575,-141.3875,166.6125,-27.0,-69.0,177.0
801468875,3,-19.625,-141.375,166.5625,-27.0,-69.0,177.0
801468885,3,-19.6875,-141.375,166.575,-27.0,-69.0,177.0
801468894,3,-19.775,-141.3875,166.6,-27.0,-69.0,177.0
801468904,3,-19.862501,-141.4125,166.6375,-27.0,-69.0,177.0
801468913,3,-20.0125,-141.425,166.675,-27.0,-69.0,177.0
801468923,3,-20.15,-141.45,166.725,-27.0,-69.0,177.0
801468932,3,-20.300001,-141.5,166.825,-27.0,-69.0,177.0
801468942,3,-20.425001,-141.5625,166.9375,-27.0,-69.0,177.0
801468951,3,-20.525,-141.6125,167.05,-27.0,-69.0,177.0
801468961,3,-20.612501,-141.6375,167.125,-27.0,-69.0,177.0
801468970,3,-20.6875,-141.65001,167.21251,-27.0,-69.0,177.0
801468980,3,-20.800001,-141.65001,167.2625,-27.0,-69.0,177.0
801468989,3,-20.9125,-141.6,167.27501,-27.0,-69.0,177.0
801468999,3,-21.0625,-141.575,167.325,-27.0,-69.0,177.0
801469008,3,-21.2125,-141.5375,167.3125,-27.0,-69.0,177.0
801469018,3,-21.3875,-141.5,167.2625,-27.0,-69.0,177.0
801469027,3,-21.575,-141.46251,167.25,-27.0,-69.0,177.0
801469037,3,-21.7875,-141.46251,167.2,-27.0,-69.0,177.0
801469046,3,-21.987501,-141.46251,167.1375,-27.0,-69.0,177.0
801469056,3,-22.15,-141.46251,167.1375,-27.0,-69.0,177.0
801469065,3,-22.275,-141.5,167.1625,-27.0,-69.0,177.0
801469075,3,-22.362501,-141.5125,167.15001,-27.0,-69.0,177.0
801469084,3,-22.425001,-141.55,167.21251,-27.0,-69.0,177.0
801469094,3,-22.4625,-141.58751,167.27501,-27.0,-69.0,177.0
801469103,3,-22.475,-141.6125,167.325,-27.0,-69.0,177.0
801469113,3,-22.475,-141.625,167.3875,-27.0,-69.0,177.0
801469122,3,-22.475,-141.6125,167.4875,-27.0,-69.0,177.0
801469132,3,-22.4625,-141.6125,167.5375,-27.0,-69.0,177.0
801469141,3,-22.425001,-141.6,167.6125,-27.0,-69.0,177.0
801469151,3,-22.4125,-141.6,167.71251,-27.0,-69.0,177.0
801469160,3,-22.362501,-141.6,167.8,-27.0,-69.0,177.0
801469170,3,-22.2625,-141.58751,167.90001,-27.0,-69.0,177.0
801469179,3,-22.1625,-141.58751,167.9875,-27.0,-69.0,177.0
801469189,3,-22.0375,-141.6,168.1,-27.0,-69.0,177.0
801469198,3,-21.8875,-141.6375,168.2,-27.0,-69.0,177.0
801469208,3,-21.7625,-141.6625,168.3,-27.0,-69.0,177.0
801469217,3,-21.6625,-141.71251,168.35,-27.0,-69.0,177.0
801469227,3,-21.550001,-141.725,168.40001,-27.0,-69.0,177.0
801469236,3,-21.475,-141.71251,168.4125,-27.0,-69.0,177.0
801469246,3,-21.425001,-141.71251,168.425,-27.0,-69.0,177.0
801469255,3,-21.3875,-141.6875,168.46251,-27.0,-69.0,177.0
801469265,3,-21.375,-141.675,168.5125,-27.0,-69.0,177.0
801469274,3,-21.4,-141.6625,168.5375,-27.0,-69.0,177.0
801469284,3,-21.4125,-141.675,168.575,-27.0,-69.0,177.0
801469293,3,-21.425001,-141.65001,168.625,-27.0,-69.0,177.0
801469303,3,-21.4375,-141.675,168.6875,-27.0,-69.0,177.0
801469312,3,-21.45,-141.7,168.7625,-27.0,-69.0,177.0
801469322,3,-21.475,-141.71251,168.83751,-27.0,-69.0,177.0
801469331,3,-21.525,-141.7375,168.8625,-27.0,-69.0,177.0
801469341,3,-21.5875,-141.7375,168.875,-27.0,-69.0,177.0
801469350,3,-21.65,-141.7375,168.8625,-27.0,-69.0,177.0
801469360,3,-21.6875,-141.725,168.7875,-27.0,-69.0,177.0
801469369,3,-21.75,-141.7375,168.71251,-27.0,-69.0,177.0
801469379,3,-21.825,-141.725,168.6,-27.0,-69.0,177.0
801469388,3,-21.9125,-141.6875,168.52501,-27.0,-69.0,177.0
801469398,3,-22.0125,-141.6625,168.4875,-27.0,-69.0,177.0
801469407,3,-22.1,-141.625,168.45,-27.0,-69.0,177.0
801469417,3,-22.15,-141.6,168.4125,-27.0,-69.0,177.0
801469426,3,-22.1875,-141.575,168.40001,-27.0,-69.0,177.0
801469436,3,-22.2625,-141.575,168.425,-27.0,-69.0,177.0
801469445,3,-22.3125,-141.5625,168.4375,-27.0,-69.0,177.0
801469455,3,-22.35,-141.55,168.5,-27.0,-69.0,177.0
801469464,3,-22.35,-141.5625,168.55,-27.0,-69.0,177.0
801469474,3,-22.3375,-141.5625,168.55,-27.0,-69.0,177.0
801469483,3,-22.3125,-141.575,168.55,-27.0,-69.0,177.0
801469493,3,-22.300001,-141.58751,168.5625,-27.0,-69.0,177.0
801469502,3,-22.3125,-141.6,168.5125,-27.0,-69.0,177.0
801469512,3,-22.325,-141.575,168.45,-27.0,-69.0,177.0
801469521,3,-22.362501,-141.5375,168.4375,-27.0,-69.0,177.0
801469531,3,-22.4,-141.5125,168.4125,-27.0,-69.0,177.0
801469540,3,-22.4625,-141.46251,168.3875,-27.0,-69.0,177.0
801469550,3,-22.525,-141.46251,168.33751,-27.0,-69.0,177.0
801469559,3,-22.5875,-141.46251,168.2625,-27.0,-69.0,177.0
801469569,3,-22.6375,-141.4875,168.175,-27.0,-69.0,177.0
801469578,3,-22.65,-141.5,168.15001,-27.0,-69.0,177.0
801469588,3,-22.65,-141.52501,168.15001,-27.0,-69.0,177.0
801469597,3,-22.6375,-141.5625,168.1625,-27.0,-69.0,177.0
801469607,3,-22.6375,-141.6,168.1625,-27.0,-69.0,177.0
801469616,3,-22.6625,-141.625,168.1125,-27.0,-69.0,177.0
801469626,3,-22.675001,-141.6375,168.1,-27.0,-69.0,177.0
801469635,3,-22.7,-141.65001,168.15001,-27.0,-69.0,177.0
801469645,3,-22.7125,-141.6375,168.21251,-27.0,-69.0,177.0
801469654,3,-22.7625,-141.6125,168.25,-27.0,-69.0,177.0
801469664,3,-22.800001,-141.6,168.3,-27.0,-69.0,177.0
801469673,3,-22.825,-141.58751,168.35,-27.0,-69.0,177.0
801469683,3,-22.862501,-141.575,168.40001,-27.0,-69.0,177.0
801469692,3,-22.862501,-141.575,168.475,-27.0,-69.0,177.0
801469702,3,-22.862501,-141.58751,168.6,-27.0,-69.0,177.0
801469711,3,-22.8375,-141.58751,168.6625,-27.0,-69.0,177.0
801469721,3,-22.85,-141.6,168.7375,-27.0,-69.0,177.0
801469730,3,-22.825,-141.6125,168.825,-27.0,-69.0,177.0
801469740,3,-22.800001,-141.625,168.85,-27.0,-69.0,177.0
801469749,3,-22.7875,-141.65001,168.875,-27.0,-69.0,177.0
801469759,3,-22.737501,-141.6875,168.8625,-27.0,-69.0,177.0
801469768,3,-22.725,-141.7,168.875,-27.0,-69.0,177.0
801469778,3,-22.7125,-141.7,168.875,-27.0,-69.0,177.0
801469787,3,-22.725,-141.7,168.96251,-27.0,-69.0,177.0
801469797,3,-22.7125,-141.6875,169.05,-27.0,-69.0,177.0
801469806,3,-22.6875,-141.675,169.1875,-27.0,-69.0,177.0
801469816,3,-22.675001,-141.6875,169.3125,-27.0,-69.0,177.0
801469825,3,-22.6375,-141.6875,169.46251,-27.0,-69.0,177.0
801469835,3,-22.625,-141.7,169.6125,-27.0,-69.0,177.0
801469844,3,-22.5875,-141.7,169.7625,-27.0,-69.0,177.0
801469854,3,-22.5375,-141.6875,169.8875,-27.0,-69.0,177.0
801469863,3,-22.4625,-141.7,169.96251,-27.0,-69.0,177.0
801469873,3,-22.3875,-141.71251,169.9875,-27.0,-69.0,177.0
801469882,3,-22.3375,-141.7375,169.96251,-27.0,-69.0,177.0
801469892,3,-22.2875,-141.7375,170.0,-27.0,-69.0,177.0
801469901,3,-22.2625,-141.725,170.0375,-27.0,-69.0,177.0
801469911,3,-22.237501,-141.7,170.08751,-27.0,-69.0,177.0
801469920,3,-22.225,-141.7,170.1375,-27.0,-69.0,177.0
801469930,3,-22.237501,-141.7,170.1625,-27.0,-69.0,177.0
801469939,3,-22.2625,-141.6875,170.2,-27.0,-69.0,177.0
801469949,3,-22.3125,-141.675,170.225,-27.0,-69.0,177.0
801469958,3,-22.3375,-141.65001,170.2625,-27.0,-69.0,177.0
801469968,3,-22.375,-141.625,170.25,-27.0,-69.0,177.0
801469977,3,-22.4125,-141.6125,170.2375,-27.0,-69.0,177.0
801469987,3,-22.45,-141.5625,170.2,-27.0,-69.0,177.0
801469996,3,-22.487501,-141.5375,170.1375,-27.0,-69.0,177.0
801470006,3,-22.525,-141.52501,170.1125,-27.0,-69.0,177.0
801470015,3,-22.5625,-141.5125,170.075,-27.0,-69.0,177.0
801470025,3,-22.5625,-141.5,170.0375,-27.0,-69.0,177.0
801470034,3,-22.612501,-141.52501,170.0,-27.0,-69.0,177.0
801470044,3,-22.625,-141.5125,169.975,-27.0,-69.0,177.0
801470053,3,-22.6375,-141.5125,169.925,-27.0,-69.0,177.0
801470063,3,-22.65,-141.5375,169.9125,-27.0,-69.0,177.0
801470072,3,-22.6875,-141.55,169.9125,-27.0,-69.0,177.0
801470082,3,-22.7,-141.575,169.96251,-27.0,-69.0,177.0
801470091,3,-22.7,-141.6125,170.0125,-27.0,-69.0,177.0
801470101,3,-22.7625,-141.6625,170.1,-27.0,-69.0,177.0
801470110,3,-22.7875,-141.6625,170.2375,-27.0,-69.0,177.0
801470120,3,-22.875,-141.7,170.3625,-27.0,-69.0,177.0
801470129,3,-22.9625,-141.71251,170.52501,-27.0,-69.0,177.0
801470139,3,-23.0375,-141.7375,170.6875,-27.0,-69.0,177.0
801470148,3,-23.0875,-141.7625,170.875,-27.0,-69.0,177.0
801470158,3,-23.175001,-141.77501,171.0,-27.0,-69.0,177.0
801470167,3,-23.275,-141.77501,171.1625,-27.0,-69.0,177.0
801470177,3,-23.375,-141.7625,171.33751,-27.0,-69.0,177.0
801470186,3,-23.487501,-141.77501,171.46251,-27.0,-69.0,177.0
801470196,3,-23.5625,-141.77501,171.6,-27.0,-69.0,177.0
801470205,3,-23.6375,-141.8,171.71251,-27.0,-69.0,177.0
801470215,3,-23.7125,-141.8125,171.83751,-27.0,-69.0,177.0
801470224,3,-23.7875,-141.8,171.925,-27.0,-69.0,177.0
801470234,3,-23.8375,-141.8125,172.02501,-27.0,-69.0,177.0
801470243,3,-23.8875,-141.8,172.1375,-27.0,-69.0,177.0
801470253,3,-23.95,-141.7875,172.2,-27.0,-69.0,177.0
801470262,3,-24.0,-141.7625,172.2875,-27.0,-69.0,177.0
801470272,3,-24.1,-141.7625,172.3875,-27.0,-69.0,177.0
801470281,3,-24.1875,-141.75,172.475,-27.0,-69.0,177.0
801470291,3,-24.2875,-141.7375,172.55,-27.0,-69.0,177.0
801470300,3,-24.4125,-141.75,172.6125,-27.0,-69.0,177.0
801470310,3,-24.5,-141.71251,172.6125,-27.0,-69.0,177.0
801470319,3,-24.5875,-141.7375,172.52501,-27.0,-69.0,177.0
801470329,3,-24.625,-141.75,172.45,-27.0,-69.0,177.0
801470338,3,-24.675001,-141.7625,172.375,-27.0,-69.0,177.0
801470348,3,-24.675001,-141.77501,172.325,-27.0,-69.0,177.0
801470357,3,-24.6625,-141.7625,172.3125,-27.0,-69.0,177.0
801470367,3,-24.6625,-141.75,172.3125,-27.0,-69.0,177.0
801470376,3,-24.65,-141.71251,172.33751,-27.0,-69.0,177.0
801470386,3,-24.6375,-141.7,172.40001,-27.0,-69.0,177.0
801470395,3,-24.625,-141.675,172.5125,-27.0,-69.0,177.0
801470405,3,-24.6,-141.6625,172.6,-27.0,-69.0,177.0
801470414,3,-24.550001,-141.6875,172.6625,-27.0,-69.0,177.0
801470424,3,-24.5125,-141.6875,172.6875,-27.0,-69.0,177.0
801470433,3,-24.5,-141.71251,172.65001,-27.0,-69.0,177.0
801470443,3,-24.4625,-141.75,172.58751,-27.0,-69.0,177.0
801470452,3,-24.425001,-141.7625,172.4875,-27.0,-69.0,177.0
801470462,3,-24.4,-141.7625,172.40001,-27.0,-69.0,177.0
801470471,3,-24.3875,-141.75,172.3,-27.0,-69.0,177.0
801470481,3,-24.375,-141.75,172.2,-27.0,-69.0,177.0
801470490,3,-24.3875,-141.725,172.125,-27.0,-69.0,177.0
801470500,3,-24.4125,-141.7375,172.075,-27.0,-69.0,177.0
801470509,3,-24.4,-141.7375,171.9875,-27.0,-69.0,177.0
801470519,3,-24.4125,-141.7375,171.96251,-27.0,-69.0,177.0
801470528,3,-24.375,-141.75,171.95,-27.0,-69.0,177.0
801470538,3,-24.362501,-141.77501,171.925,-27.0,-69.0,177.0
801470547,3,-24.362501,-141.8,171.90001,-27.0,-69.0,177.0
801470557,3,-24.362501,-141.8125,171.8625,-27.0,-69.0,177.0
801470566,3,-24.362501,-141.83751,171.825,-27.0,-69.0,177.0
801470576,3,-24.3375,-141.825,171.7375,-27.0,-69.0,177.0
801470585,3,-24.325,-141.83751,171.6875,-27.0,-69.0,177.0
801470595,3,-24.2875,-141.85,171.6,-27.0,-69.0,177.0
801470604,3,-24.3125,-141.8625,171.5,-27.0,-69.0,177.0
801470614,3,-24.3125,-141.8625,171.46251,-27.0,-69.0,177.0
801470623,3,-24.3125,-141.85,171.45,-27.0,-69.0,177.0
801470633,3,-24.325,-141.83751,171.46251,-27.0,-69.0,177.0
801470642,3,-24.35,-141.8,171.425,-27.0,-69.0,177.0
801470652,3,-24.3875,-141.77501,171.425,-27.0,-69.0,177.0
801470661,3,-24.4625,-141.7375,171.45,-27.0,-69.0,177.0
801470671,3,-24.5375,-141.7375,171.4875,-27.0,-69.0,177.0
801470680,3,-24.5625,-141.71251,171.5625,-27.0,-69.0,177.0
801470690,3,-24.612501,-141.725,171.6125,-27.0,-69.0,177.0
801470699,3,-24.6375,-141.7375,171.625,-27.0,-69.0,177.0
801470709,3,-24.65,-141.725,171.6625,-27.0,-69.0,177.0
801470718,3,-24.675001,-141.7375,171.75,-27.0,-69.0,177.0
801470728,3,-24.675001,-141.75,171.825,-27.0,-69.0,177.0
801470737,3,-24.6625,-141.7625,171.8875,-27.0,-69.0,177.0
801470747,3,-24.65,-141.75,171.9875,-27.0,-69.0,177.0
801470756,3,-24.7125,-141.7625,172.02501,-27.0,-69.0,177.0
801470766,3,-24.775,-141.7625,172.075,-27.0,-69.0,177.0
801470775,3,-24.8375,-141.77501,172.175,-27.0,-69.0,177.0
801470785,3,-24.925001,-141.8125,172.225,-27.0,-69.0,177.0
801470794,3,-24.987501,-141.825,172.2875,-27.0,-69.0,177.0
801470804,3,-25.0625,-141.825,172.33751,-27.0,-69.0,177.0
801470813,3,-25.1625,-141.83751,172.4125,-27.0,-69.0,177.0
801470823,3,-25.2625,-141.85,172.4875,-27.0,-69.0,177.0
801470832,3,-25.2875,-141.8625,172.6,-27.0,-69.0,177.0
801470842,3,-25.325,-141.875,172.675,-27.0,-69.0,177.0
801470851,3,-25.35,-141.8875,172.7375,-27.0,-69.0,177.0
801470861,3,-25.375,-141.875,172.8,-27.0,-69.0,177.0
801470870,3,-25.425001,-141.875,172.8625,-27.0,-69.0,177.0
801470880,3,-25.475,-141.8875,172.9375,-27.0,-69.0,177.0
801470889,3,-25.525,-141.90001,173.05,-27.0,-69.0,177.0
801470899,3,-25.5625,-141.90001,173.125,-27.0,-69.0,177.0
801470908,3,-25.625,-141.9125,173.1625,-27.0,-69.0,177.0
801470918,3,-25.6625,-141.925,173.1625,-27.0,-69.0,177.0
801470927,3,-25.725,-141.9375,173.175,-27.0,-69.0,177.0
801470937,3,-25.775,-141.975,173.225,-27.0,-69.0,177.0
801470946,3,-25.800001,-141.9875,173.2375,-27.0,-69.0,177.0
801470956,3,-25.825,-141.9875,173.2375,-27.0,-69.0,177.0
801470965,3,-25.8125,-141.975,173.15001,-27.0,-69.0,177.0
801470975,3,-25.8375,-141.95,173.0375,-27.0,-69.0,177.0
801470984,3,-25.85,-141.8875,172.9375,-27.0,-69.0,177.0
801470994,3,-25.875,-141.85,172.83751,-27.0,-69.0,177.0
801471003,3,-25.9125,-141.8125,172.725,-27.0,-69.0,177.0
801471013,3,-25.9375,-141.7875,172.58751,-27.0,-69.0,177.0
801471022,3,-25.9625,-141.7875,172.425,-27.0,-69.0,177.0
801471032,3,-25.987501,-141.8125,172.2625,-27.0,-69.0,177.0
801471041,3,-26.025,-141.85,172.1875,-27.0,-69.0,177.0
801471051,3,-26.0625,-141.90001,172.1625,-27.0,-69.0,177.0
801471060,3,-26.1,-141.96251,172.1625,-27.0,-69.0,177.0
801471070,3,-26.175001,-142.0,172.1875,-27.0,-69.0,177.0
801471079,3,-26.237501,-142.0125,172.2,-27.0,-69.0,177.0
801471089,3,-26.2625,-142.0125,172.1625,-27.0,-69.0,177.0
801471098,3,-26.300001,-142.0,172.1375,-27.0,-69.0,177.0
801471108,3,-26.35,-142.0,172.125,-27.0,-69.0,177.0
801471117,3,-26.4,-141.9875,172.075,-27.0,-69.0,177.0
801471127,3,-26.4375,-142.0,172.02501,-27.0,-69.0,177.0
801471136,3,-26.5,-142.0125,172.0125,-27.0,-69.0,177.0
801471146,3,-26.5625,-142.0375,172.0125,-27.0,-69.0,177.0
801471155,3,-26.65,-142.08751,172.05,-27.0,-69.0,177.0
801471165,3,-26.775,-142.125,172.15001,-27.0,-69.0,177.0
801471174,3,-26.8875,-142.15001,172.225,-27.0,-69.0,177.0
801471184,3,-26.987501,-142.15001,172.27501,-27.0,-69.0,177.0
801471193,3,-27.075,-142.1375,172.3125,-27.0,-69.0,177.0
801471203,3,-27.1625,-142.1125,172.325,-27.0,-69.0,177.0
801471212,3,-27.237501,-142.0625,172.3,-27.0,-69.0,177.0
801471222,3,-27.3125,-142.0375,172.2375,-27.0,-69.0,177.0
801471231,3,-27.375,-142.0125,172.15001,-27.0,-69.0,177.0
801471241,3,-27.4375,-142.0,172.08751,-27.0,-69.0,177.0
801471250,3,-27.5,-142.0,172.05,-27.0,-69.0,177.0
801471260,3,-27.575,-141.975,172.0125,-27.0,-69.0,177.0
801471269,3,-27.65,-141.9875,171.9875,-27.0,-69.0,177.0
801471279,3,-27.7,-141.9875,171.9375,-27.0,-69.0,177.0
801471288,3,-27.737501,-142.0,171.83751,-27.0,-69.0,177.0
801471298,3,-27.725,-142.0,171.725,-27.0,-69.0,177.0
801471307,3,-27.7125,-141.9875,171.6125,-27.0,-69.0,177.0
801471317,3,-27.7,-141.975,171.5,-27.0,-69.0,177.0
801471326,3,-27.6875,-141.975,171.40001,-27.0,-69.0,177.0
801471336,3,-27.675001,-142.0,171.27501,-27.0,-69.0,177.0
801471345,3,-27.6375,-142.0125,171.15001,-27.0,-69.0,177.0
801471355,3,-27.612501,-142.0375,171.0125,-27.0,-69.0,177.0
801471364,3,-27.5625,-142.05,170.9125,-27.0,-69.0,177.0
801471374,3,-27.525,-142.05,170.875,-27.0,-69.0,177.0
801471383,3,-27.475,-142.0625,170.875,-27.0,-69.0,177.0
801471393,3,-27.4,-142.075,170.825,-27.0,-69.0,177.0
801471402,3,-27.325,-142.1,170.8,-27.0,-69.0,177.0
801471412,3,-27.225,-142.125,170.77501,-27.0,-69.0,177.0
801471421,3,-27.15,-142.1375,170.7375,-27.0,-69.0,177.0
801471431,3,-27.0875,-142.1375,170.7375,-27.0,-69.0,177.0
801471440,3,-27.0375,-142.1375,170.71251,-27.0,-69.0,177.0
801471450,3,-26.987501,-142.1375,170.675,-27.0,-69.0,177.0
801471459,3,-26.95,-142.1375,170.625,-27.0,-69.0,177.0
801471469,3,-26.925001,-142.1375,170.5625,-27.0,-69.0,177.0
801471478,3,-26.8875,-142.1375,170.5125,-27.0,-69.0,177.0
801471488,3,-26.862501,-142.125,170.4875,-27.0,-69.0,177.0
801471497,3,-26.8125,-142.08751,170.46251,-27.0,-69.0,177.0
801471507,3,-26.7875,-142.0625,170.425,-27.0,-69.0,177.0
801471516,3,-26.775,-142.0375,170.40001,-27.0,-69.0,177.0
801471526,3,-26.75,-142.0375,170.35,-27.0,-69.0,177.0
801471535,3,-26.725,-142.0625,170.2625,-27.0,-69.0,177.0
801471545,3,-26.7125,-142.08751,170.21251,-27.0,-69.0,177.0
801471554,3,-26.737501,-142.125,170.125,-27.0,-69.0,177.0
801471564,3,-26.7625,-142.15001,170.05,-27.0,-69.0,177.0
801471573,3,-26.8375,-142.2,170.05,-27.0,-69.0,177.0
801471583,3,-26.9,-142.2375,170.05,-27.0,-69.0,177.0
801471592,3,-26.975,-142.27501,170.0625,-27.0,-69.0,177.0
801471602,3,-27.1,-142.3,170.08751,-27.0,-69.0,177.0
801471611,3,-27.2125,-142.3,170.125,-27.0,-69.0,177.0
801471621,3,-27.3375,-142.2875,170.175,-27.0,-69.0,177.0
801471630,3,-27.45,-142.2625,170.25,-27.0,-69.0,177.0
801471640,3,-27.550001,-142.2625,170.3,-27.0,-69.0,177.0
801471649,3,-27.612501,-142.2625,170.325,-27.0,-69.0,177.0
801471659,3,-27.6625,-142.2625,170.3125,-27.0,-69.0,177.0
801471668,3,-27.7,-142.2625,170.3,-27.0,-69.0,177.0
801471678,3,-27.7125,-142.25,170.33751,-27.0,-69.0,177.0
801471687,3,-27.7,-142.225,170.375,-27.0,-69.0,177.0
801471697,3,-27.6625,-142.2375,170.4375,-27.0,-69.0,177.0
801471706,3,-27.6375,-142.2375,170.475,-27.0,-69.0,177.0
801471716,3,-27.5875,-142.21251,170.5375,-27.0,-69.0,177.0
801471725,3,-27.550001,-142.1875,170.6375,-27.0,-69.0,177.0
801471735,3,-27.525,-142.1625,170.7875,-27.0,-69.0,177.0
801471744,3,-27.487501,-142.175,170.96251,-27.0,-69.0,177.0
801471754,3,-27.475,-142.2,171.075,-27.0,-69.0,177.0
801471763,3,-27.475,-142.225,171.21251,-27.0,-69.0,177.0
801471773,3,-27.487501,-142.2625,171.3125,-27.0,-69.0,177.0
801471782,3,-27.487501,-142.3,171.4125,-27.0,-69.0,177.0
801471792,3,-27.525,-142.35,171.5,-27.0,-69.0,177.0
801471801,3,-27.575,-142.40001,171.55,-27.0,-69.0,177.0
801471811,3,-27.625,-142.425,171.5625,-27.0,-69.0,177.0
801471820,3,-27.7125,-142.4375,171.575,-27.0,-69.0,177.0
801471830,3,-27.7875,-142.4375,171.58751,-27.0,-69.0,177.0
801471839,3,-27.862501,-142.4375,171.58751,-27.0,-69.0,177.0
801471849,3,-27.925001,-142.425,171.6125,-27.0,-69.0,177.0
801471858,3,-27.987501,-142.40001,171.65001,-27.0,-69.0,177.0
801471868,3,-28.025,-142.375,171.6875,-27.0,-69.0,177.0
801471877,3,-28.050001,-142.35,171.71251,-27.0,-69.0,177.0
801471887,3,-28.0625,-142.35,171.7625,-27.0,-69.0,177.0
801471896,3,-28.0375,-142.33751,171.8,-27.0,-69.0,177.0
801471906,3,-28.025,-142.325,171.85,-27.0,-69.0,177.0
801471915,3,-28.025,-142.325,171.90001,-27.0,-69.0,177.0
801471925,3,-28.050001,-142.325,171.925,-27.0,-69.0,177.0
801471934,3,-28.075,-142.33751,171.9125,-27.0,-69.0,177.0
801471944,3,-28.075,-142.3625,171.8625,-27.0,-69.0,177.0
801471953,3,-28.075,-142.3875,171.83751,-27.0,-69.0,177.0
801471963,3,-28.075,-142.375,171.8,-27.0,-69.0,177.0
801471972,3,-28.1,-142.3875,171.75,-27.0,-69.0,177.0
801471982,3,-28.125,-142.40001,171.71251,-27.0,-69.0,177.0
801471991,3,-28.15,-142.40001,171.675,-27.0,-69.0,177.0
801472001,3,-28.175001,-142.40001,171.6375,-27.0,-69.0,177.0
801472010,3,-28.175001,-142.3875,171.675,-27.0,-69.0,177.0
801472020,3,-28.175001,-142.375,171.75,-27.0,-69.0,177.0
801472029,3,-28.175001,-142.3625,171.7875,-27.0,-69.0,177.0
801472039,3,-28.15,-142.3875,171.8,-27.0,-69.0,177.0
801472048,3,-28.112501,-142.40001,171.77501,-27.0,-69.0,177.0
801472058,3,-28.0625,-142.425,171.7,-27.0,-69.0,177.0
801472067,3,-27.987501,-142.46251,171.625,-27.0,-69.0,177.0
801472077,3,-27.8875,-142.475,171.52501,-27.0,-69.0,177.0
801472086,3,-27.825,-142.475,171.40001,-27.0,-69.0,177.0
801472096,3,-27.7625,-142.475,171.27501,-27.0,-69.0,177.0
801472105,3,-27.7125,-142.46251,171.2,-27.0,-69.0,177.0
801472115,3,-27.7,-142.45,171.1375,-27.0,-69.0,177.0
801472124,3,-27.6625,-142.4375,171.0625,-27.0,-69.0,177.0
801472134,3,-27.6375,-142.40001,171.0,-27.0,-69.0,177.0
801472143,3,-27.65,-142.375,170.9375,-27.0,-69.0,177.0
801472153,3,-27.65,-142.375,170.875,-27.0,-69.0,177.0
801472162,3,-27.65,-142.375,170.8125,-27.0,-69.0,177.0
801472172,3,-27.6875,-142.3875,170.7625,-27.0,-69.0,177.0
801472181,3,-27.6875,-142.40001,170.7,-27.0,-69.0,177.0
801472191,3,-27.6875,-142.4125,170.6375,-27.0,-69.0,177.0
801472200,3,-27.737501,-142.4125,170.6125,-27.0,-69.0,177.0
801472210,3,-27.775,-142.4375,170.6,-27.0,-69.0,177.0
801472219,3,-27.775,-142.4375,170.6375,-27.0,-69.0,177.0
801472229,3,-27.800001,-142.425,170.65001,-27.0,-69.0,177.0
801472238,3,-27.825,-142.425,170.6625,-27.0,-69.0,177.0
801472248,3,-27.825,-142.40001,170.6875,-27.0,-69.0,177.0
801472257,3,-27.862501,-142.40001,170.7375,-27.0,-69.0,177.0
801472267,3,-27.9,-142.375,170.85,-27.0,-69.0,177.0
801472276,3,-27.9,-142.3625,170.9375,-27.0,-69.0,177.0
801472286,3,-27.9,-142.33751,171.0375,-27.0,-69.0,177.0
801472295,3,-27.925001,-142.325,171.08751,-27.0,-69.0,177.0
801472305,3,-27.925001,-142.325,171.1375,-27.0,-69.0,177.0
801472314,3,-27.8875,-142.3125,171.1875,-27.0,-69.0,177.0
801472324,3,-27.875,-142.325,171.21251,-27.0,-69.0,177.0
801472333,3,-27.8375,-142.3125,171.2,-27.0,-69.0,177.0
801472343,3,-27.800001,-142.3125,171.15001,-27.0,-69.0,177.0
801472352,3,-27.7625,-142.3,171.075,-27.0,-69.0,177.0
801472362,3,-27.7,-142.27501,171.0,-27.0,-69.0,177.0
801472371,3,-27.6625,-142.27501,170.925,-27.0,-69.0,177.0
801472381,3,-27.625,-142.2375,170.8875,-27.0,-69.0,177.0
801472390,3,-27.6375,-142.21251,170.8625,-27.0,-69.0,177.0
801472400,3,-27.65,-142.1875,170.85,-27.0,-69.0,177.0
801472409,3,-27.6625,-142.175,170.875,-27.0,-69.0,177.0
