baro_s002_001 Pressure Sensor Non-wakeup,Goertek,2025-03-06_18-45-09.848_TGW
imuTimestamp,accuracy(more=better),pressure[millibar]
801478465,3,977.1022
801478497,3,977.10266
801478528,3,977.0861
801478559,3,977.09674
801478590,3,977.0963
801478622,3,977.0809
801478653,3,977.08984
801478684,3,977.09357
801478715,3,977.0861
801478747,3,977.0798
801478778,3,977.0776
801478809,3,977.0748
801478840,3,977.0755
801478872,3,977.085
801478903,3,977.09265
801478934,3,977.06854
801478965,3,977.0691
801478997,3,977.08984
801479028,3,977.0856
801479059,3,977.0809
801479090,3,977.06854
801479122,3,977.07336
801479153,3,977.09485
801479184,3,977.06177
801479215,3,977.0794
801479247,3,977.0601
801479278,3,977.06757
801479309,3,977.0687
801479340,3,977.08093
801479372,3,977.0922
801479403,3,977.0666
801479434,3,977.08203
801479465,3,977.0922
801479497,3,977.0986
801479528,3,977.09595
801479559,3,977.10394
801479590,3,977.0922
801479622,3,977.0986
801479653,3,977.11127
801479684,3,977.12415
801479715,3,977.10394
801479747,3,977.0996
801479778,3,977.1094
801479809,3,977.1119
801479840,3,977.1012
801479872,3,977.10767
801479903,3,977.1049
801479934,3,977.11993
801479965,3,977.12683
801479997,3,977.1023
801480028,3,977.1215
801480059,3,977.113
801480090,3,977.1327
801480122,3,977.1322
801480153,3,977.12415
801480185,3,977.12415
801480215,3,977.1001
801480247,3,977.1096
801480278,3,977.11725
801480309,3,977.12726
801480340,3,977.1268
801480372,3,977.10065
801480403,3,977.10925
801480434,3,977.097
801480465,3,977.1027
801480497,3,977.1193
801480528,3,977.11664
801480559,3,977.12195
801480590,3,977.11725
801480622,3,977.1134
801480653,3,977.10925
801480684,3,977.1161
801480715,3,977.0974
801480747,3,977.1327
801480778,3,977.1401
801480809,3,977.13635
801480840,3,977.13104
801480872,3,977.16516
801480903,3,977.15765
801480934,3,977.1609
801480966,3,977.1519
801480997,3,977.1428
801481028,3,977.1278
801481059,3,977.1401
801481090,3,977.1571
801481122,3,977.1327
801481153,3,977.1188
801481184,3,977.137
801481215,3,977.14026
801481247,3,977.1558
801481278,3,977.1482
801481309,3,977.1376
801481340,3,977.14026
801481372,3,977.137
801481403,3,977.1397
801481434,3,977.13495
801481466,3,977.1365
801481497,3,977.1392
801481528,3,977.1317
801481559,3,977.1376
801481590,3,977.1429
801481622,3,977.1606
801481653,3,977.1376
801481684,3,977.14026
801481715,3,977.1392
801481747,3,977.1397
801481778,3,977.144
801481809,3,977.137
801481840,3,977.14136
801481872,3,977.11835
801481903,3,977.11304
801481934,3,977.11835
801481965,3,977.10126
801481997,3,977.1029
801482028,3,977.1083
801482059,3,977.12317
801482090,3,977.10126
801482122,3,977.1307
801482153,3,977.1302
801482184,3,977.15
801482215,3,977.1686
801482247,3,977.14465
801482278,3,977.11304
801482309,3,977.1201
801482340,3,977.11304
801482372,3,977.111
801482403,3,977.08484
801482434,3,977.09973
801482465,3,977.0971
801482497,3,977.0747
801482528,3,977.09235
801482559,3,977.0784
801482590,3,977.0812
801482622,3,977.1105
801482653,3,977.09814
801482684,3,977.1158
801482715,3,977.126
801482747,3,977.1377
801482778,3,977.13074
801482809,3,977.09814
801482840,3,977.0934
801482872,3,977.09235
801482903,3,977.0875
801482934,3,977.1013
801482965,3,977.09814
801482997,3,977.08264
801483028,3,977.0864
801483059,3,977.09924
801483090,3,977.0822
801483122,3,977.07367
801483153,3,977.09814
801483184,3,977.1024
801483215,3,977.11694
801483247,3,977.1233
801483278,3,977.11694
801483309,3,977.11694
801483340,3,977.1287
801483372,3,977.126
801483403,3,977.1207
801483434,3,977.09827
801483465,3,977.11005
801483497,3,977.09924
801483528,3,977.0903
801483559,3,977.07947
801483590,3,977.0753
801483622,3,977.0955
801483653,3,977.07324
801483684,3,977.07947
801483715,3,977.0822
801483747,3,977.0908
801483778,3,977.08594
801483809,3,977.0822
801483840,3,977.0908
801483872,3,977.1068
801483903,3,977.09924
801483934,3,977.1058
801483965,3,977.1361
801483997,3,977.15155
801484028,3,977.15796
801484059,3,977.15375
801484090,3,977.1649
801484122,3,977.15485
801484153,3,977.1468
801484184,3,977.1468
801484215,3,977.14514
801484247,3,977.133
801484278,3,977.12537
801484309,3,977.12067
801484340,3,977.12537
801484372,3,977.1484
801484403,3,977.1377
801484434,3,977.1233
801484465,3,977.14624
801484497,3,977.1356
801484528,3,977.1271
801484559,3,977.1334
801484590,3,977.1383
801484622,3,977.1265
801484653,3,977.1201
801484684,3,977.11743
801484715,3,977.133
801484747,3,977.14514
801484778,3,977.1425
801484809,3,977.1261
801484840,3,977.1398
801484872,3,977.1457
801484903,3,977.1137
801484935,3,977.08167
801484965,3,977.0886
801484997,3,977.09503
801485028,3,977.0908
801485059,3,977.1137
801485090,3,977.1137
801485122,3,977.0987
801485153,3,977.09344
801485184,3,977.1201
801485215,3,977.15375
801485247,3,977.1643
801485278,3,977.1707
801485309,3,977.1388
801485340,3,977.1648
801485372,3,977.1787
801485403,3,977.1681
801485434,3,977.14355
801485465,3,977.1536
801485497,3,977.1388
801485528,3,977.1377
801485559,3,977.1307
801485590,3,977.12164
801485622,3,977.12585
801485653,3,977.1307
801485684,3,977.12854
801485716,3,977.1388
801485747,3,977.15735
801485778,3,977.1659
801485809,3,977.1617
801485840,3,977.14777
801485872,3,977.14355
801485903,3,977.15625
801485934,3,977.151
801485965,3,977.13336
801485997,3,977.12634
801486028,3,977.0976
801486059,3,977.12164
801486090,3,977.1153
801486122,3,977.10504
801486153,3,977.1147
801486184,3,977.11365
801486215,3,977.104
801486247,3,977.1163
801486278,3,977.112
801486309,3,977.0971
801486340,3,977.1381
801486372,3,977.1291
801486403,3,977.1584
801486434,3,977.16907
801486465,3,977.1894
801486497,3,977.1851
801486528,3,977.1542
801486559,3,977.1617
801486590,3,977.1825
801486622,3,977.1617
801486653,3,977.16266
801486684,3,977.18353
801486715,3,977.1617
801486747,3,977.15955
801486778,3,977.15955
801486809,3,977.16003
801486840,3,977.1515
801486872,3,977.16486
801486903,3,977.16486
801486934,3,977.1317
801486965,3,977.13605
801486997,3,977.1355
801487028,3,977.145
801487059,3,977.151
801487090,3,977.1484
801487122,3,977.1632
801487153,3,977.1547
801487184,3,977.1291
801487215,3,977.16486
801487247,3,977.1892
801487278,3,977.1833
801487309,3,977.2078
801487340,3,977.1897
801487372,3,977.1892
801487403,3,977.2031
801487434,3,977.2261
801487465,3,977.2302
801487497,3,977.25476
801487528,3,977.2511
801487559,3,977.2681
801487590,3,977.22345
801487622,3,977.19714
801487653,3,977.2212
801487684,3,977.1897
801487715,3,977.154
801487747,3,977.1865
801487778,3,977.178
801487809,3,977.17053
801487840,3,977.2014
801487872,3,977.18225
801487903,3,977.1892
801487934,3,977.1897
801487965,3,977.16254
801487997,3,977.1406
801488028,3,977.1561
801488059,3,977.12885
801488090,3,977.1327
801488122,3,977.1252
801488153,3,977.1203
801488184,3,977.1177
801488215,3,977.1283
801488247,3,977.12885
801488278,3,977.147
801488309,3,977.1561
801488340,3,977.155
801488372,3,977.16034
801488403,3,977.14386
801488434,3,977.15924
801488465,3,977.1561
801488497,3,977.1465
801488528,3,977.11975
801488559,3,977.1251
801488590,3,977.11224
801488622,3,977.1022
801488653,3,977.1134
801488684,3,977.101
801488715,3,977.0963
801488747,3,977.10486
801488778,3,977.0819
801488809,3,977.0883
801488840,3,977.09735
801488872,3,977.115
801488903,3,977.1165
801488934,3,977.1342
801488965,3,977.12775
801488997,3,977.1038
801489028,3,977.115
801489059,3,977.1043
801489090,3,977.0873
801489122,3,977.0947
801489153,3,977.0958
801489184,3,977.09357
801489215,3,977.08136
801489247,3,977.08026
801489278,3,977.09595
801489309,3,977.0799
801489340,3,977.0895
801489372,3,977.0826
801489403,3,977.07825
801489434,3,977.0756
801489465,3,977.0692
801489497,3,977.09155
801489528,3,977.073
801489559,3,977.0793
801489590,3,977.0607
801489622,3,977.0814
801489653,3,977.08746
801489684,3,977.0756
801489715,3,977.0799
801489747,3,977.0799
801489778,3,977.0799
801489809,3,977.09375
801489840,3,977.09534
801489872,3,977.1071
801489903,3,977.0889
801489934,3,977.1023
801489965,3,977.114
801489997,3,977.114
801490028,3,977.1001
801490059,3,977.10175
801490090,3,977.106
801490122,3,977.09375
801490153,3,977.10284
801490184,3,977.1012
801490215,3,977.106
801490247,3,977.097
801490278,3,977.106
801490309,3,977.0925
801490340,3,977.10315
801490372,3,977.09955
801490403,3,977.0984
801490434,3,977.1037
801490465,3,977.1106
801490497,3,977.1132
801490528,3,977.11707
801490559,3,977.1315
801490590,3,977.11176
801490622,3,977.11176
801490653,3,977.1026
801490684,3,977.12085
801490715,3,977.12134
801490747,3,977.11707
801490778,3,977.1197
801490809,3,977.0984
801490840,3,977.1427
801490872,3,977.13416
801490903,3,977.1389
801490934,3,977.124
801490965,3,977.1442
801490997,3,977.11707
801491028,3,977.1112
801491059,3,977.0984
801491090,3,977.1063
801491122,3,977.1052
801491153,3,977.0909
801491184,3,977.084
801491215,3,977.06586
801491247,3,977.1069
801491278,3,977.08124
801491309,3,977.0897
801491340,3,977.09814
801491372,3,977.0955
801491403,3,977.0945
801491434,3,977.10895
801491465,3,977.102
801491497,3,977.07745
801491528,3,977.08594
801491559,3,977.0828
801491590,3,977.0908
801491622,3,977.0806
801491653,3,977.06195
801491685,3,977.06464
801491715,3,977.054
801491747,3,977.0802
801491778,3,977.0673
801491809,3,977.0806
801491840,3,977.0689
801491872,3,977.0876
801491903,3,977.07965
801491934,3,977.0689
801491965,3,977.0919
801491997,3,977.0785
801492028,3,977.0791
801492059,3,977.06995
801492090,3,977.078
801492122,3,977.0833
801492153,3,977.0822
801492184,3,977.07587
801492215,3,977.07587
801492247,3,977.09344
801492278,3,977.0802
801492309,3,977.0785
801492340,3,977.0908
801492372,3,977.0897
801492403,3,977.07306
801492434,3,977.0892
801492465,3,977.0864
801492497,3,977.07306
801492528,3,977.0843
801492559,3,977.0684
801492590,3,977.0705
801492622,3,977.0747
801492653,3,977.09125
801492684,3,977.07306
801492715,3,977.0705
801492747,3,977.07745
801492778,3,977.0705
801492809,3,977.07745
801492840,3,977.096
801492872,3,977.0886
801492903,3,977.0886
801492934,3,977.0908
801492965,3,977.0758
801492997,3,977.1009
801493028,3,977.07745
801493059,3,977.0747
801493090,3,977.0801
801493122,3,977.07635
801493153,3,977.0716
801493184,3,977.0843
801493215,3,977.0892
801493247,3,977.0817
801493278,3,977.0705
801493309,3,977.0817
801493340,3,977.07745
801493372,3,977.0934
801493403,3,977.0892
801493434,3,977.1024
801493466,3,977.1099
801493497,3,977.10895
801493528,3,977.10516
801493559,3,977.0939
801493590,3,977.1116
801493622,3,977.0939
801493653,3,977.072
801493684,3,977.0663
801493715,3,977.0822
801493747,3,977.0886
801493778,3,977.08594
801493809,3,977.0731
801493840,3,977.0934
801493872,3,977.07477
801493903,3,977.0838
801493934,3,977.0865
801493965,3,977.09875
801493997,3,977.07947
801494028,3,977.0865
801494059,3,977.0875
801494090,3,977.10785
801494122,3,977.0993
801494153,3,977.1035
801494184,3,977.1035
801494215,3,977.1015
801494247,3,977.10516
801494278,3,977.10516
801494309,3,977.13135
801494340,3,977.1351
801494372,3,977.1402
801494403,3,977.1429
801494435,3,977.14496
801494465,3,977.146
801494497,3,977.1376
801494528,3,977.1392
801494559,3,977.1514
801494590,3,977.1498
801494622,3,977.1124
801494653,3,977.0976
801494684,3,977.0996
801494716,3,977.1056
801494747,3,977.0878
801494778,3,977.09863
801494809,3,977.1124
801494840,3,977.1173
801494872,3,977.1402
801494903,3,977.14496
801494934,3,977.13007
801494965,3,977.1397
801494997,3,977.16895
801495028,3,977.1466
801495059,3,977.14496
801495090,3,977.1583
801495122,3,977.1531
801495153,3,977.1466
801495184,3,977.17804
801495215,3,977.1648
801495247,3,977.1226
801495278,3,977.1455
801495309,3,977.1226
801495340,3,977.12744
801495372,3,977.1232
801495403,3,977.1242
801495434,3,977.1147
801495465,3,977.1242
801495497,3,977.1387
801495528,3,977.1387
801495559,3,977.1429
801495590,3,977.15454
801495622,3,977.14667
801495653,3,977.167
801495684,3,977.15204
801495716,3,977.1484
801495747,3,977.1557
801495778,3,977.16754
801495809,3,977.1713
801495840,3,977.1494
801495872,3,977.16907
801495903,3,977.1761
801495934,3,977.183
801495965,3,977.1947
801495997,3,977.16644
801496028,3,977.16907
801496059,3,977.17285
801496090,3,977.15204
801496122,3,977.1584
801496153,3,977.15454
801496184,3,977.1387
801496215,3,977.15454
801496247,3,977.151
801496278,3,977.13495
801496309,3,977.12
801496340,3,977.11304
801496372,3,977.1482
801496403,3,977.1589
801496434,3,977.1673
801496465,3,977.154
801496497,3,977.17175
801496528,3,977.1807
801496559,3,977.1876
801496590,3,977.19086
801496622,3,977.16846
801496653,3,977.16956
801496684,3,977.17267
801496715,3,977.14874
801496747,3,977.1466
801496778,3,977.1706
801496809,3,977.145
801496840,3,977.1578
801496872,3,977.1423
801496903,3,977.1434
801496934,3,977.13696
801496965,3,977.1124
801496997,3,977.1359
801497028,3,977.1311
801497059,3,977.0996
801497090,3,977.0996
801497122,3,977.106
801497153,3,977.106
801497185,3,977.10236
801497215,3,977.0917
801497247,3,977.1065
801497278,3,977.10236
801497309,3,977.1007
801497340,3,977.10925
801497372,3,977.0996
801497403,3,977.1015
801497434,3,977.12067
801497465,3,977.1142
801497497,3,977.1261
801497528,3,977.14465
801497559,3,977.1661
801497590,3,977.1676
801497622,3,977.1661
801497653,3,977.1474
801497684,3,977.1661
801497716,3,977.14044
801497747,3,977.14465
801497778,3,977.1304
801497809,3,977.1474
801497840,3,977.1661
801497872,3,977.1468
801497903,3,977.1506
801497934,3,977.1676
801497965,3,977.1607
801497997,3,977.1506
801498028,3,977.1698
801498059,3,977.16235
801498090,3,977.1532
801498122,3,977.1543
801498153,3,977.14417
801498184,3,977.14417
801498216,3,977.14044
801498247,3,977.1495
801498278,3,977.16235
801498309,3,977.15845
801498340,3,977.16394
801498372,3,977.1543
801498403,3,977.15375
801498434,3,977.1724
801498465,3,977.1656
801498497,3,977.16925
801498528,3,977.1799
801498559,3,977.1938
801498590,3,977.18414
801498622,3,977.1927
801498653,3,977.15375
801498684,3,977.1479
801498715,3,977.14514
801498747,3,977.1394
801498778,3,977.15643
801498809,3,977.13995
801498840,3,977.1533
801498872,3,977.16394
801498903,3,977.1479
801498934,3,977.1474
801498965,3,977.1607
801498997,3,977.1724
801499028,3,977.15375
801499059,3,977.1719
801499090,3,977.19055
801499122,3,977.1938
801499153,3,977.1959
801499185,3,977.1938
801499215,3,977.19495
801499247,3,977.2114
801499278,3,977.18414
801499309,3,977.1976
801499340,3,977.18744
801499372,3,977.1911
801499403,3,977.18744
801499434,3,977.1896
801499465,3,977.1858
801499497,3,977.1964
801499528,3,977.19965
801499559,3,977.1944
801499590,3,977.1911
801499622,3,977.1896
801499653,3,977.2135
801499684,3,977.1964
801499715,3,977.1911
801499747,3,977.1725
801499778,3,977.1458
801499809,3,977.1388
801499840,3,977.151
801499872,3,977.16437
801499903,3,977.14844
801499934,3,977.1521
801499966,3,977.16656
801499997,3,977.1698
801500028,3,977.1725
801500059,3,977.1458
801500090,3,977.14844
801500122,3,977.16284
801500153,3,977.151
801500184,3,977.1393
801500215,3,977.134
801500247,3,977.1532
801500278,3,977.14844
801500309,3,977.16394
801500340,3,977.1548
801500372,3,977.14844
801500403,3,977.16925
801500434,3,977.17346
801500465,3,977.1676
801500497,3,977.1873
801500528,3,977.1873
801500559,3,977.2028
801500590,3,977.1873
801500622,3,977.2012
801500653,3,977.2001
801500684,3,977.2023
801500716,3,977.2098
801500747,3,977.2028
801500778,3,977.1964
801500809,3,977.1864
801500840,3,977.1864
801500872,3,977.1474
801500903,3,977.1436
801500934,3,977.1388
801500965,3,977.16437
801500997,3,977.111
801501028,3,977.12274
801501059,3,977.14404
801501090,3,977.14404
801501122,3,977.1084
801501153,3,977.1233
801501184,3,977.1261
801501215,3,977.111
801501247,3,977.1058
801501278,3,977.1356
801501309,3,977.11847
801501340,3,977.10516
801501372,3,977.1175
801501403,3,977.10516
801501434,3,977.1099
801501465,3,977.1484
801501497,3,977.1414
801501528,3,977.133
801501559,3,977.13715
801501590,3,977.1116
801501622,3,977.1105
801501653,3,977.0998
801501684,3,977.102
801501715,3,977.1088
801501747,3,977.1058
801501778,3,977.1116
801501809,3,977.12445
801501840,3,977.1271
801501872,3,977.13666
801501903,3,977.13135
801501934,3,977.118
801501965,3,977.1478
801501997,3,977.1424
801502028,3,977.13776
801502059,3,977.14087
801502090,3,977.1484
801502122,3,977.14355
801502153,3,977.1457
801502184,3,977.1478
801502215,3,977.1424
801502247,3,977.14087
801502278,3,977.1489
801502309,3,977.1398
801502340,3,977.1222
801502372,3,977.13184
801502403,3,977.12494
801502434,3,977.12494
801502465,3,977.16223
801502497,3,977.15955
801502528,3,977.15845
801502559,3,977.15955
801502590,3,977.1478
801502622,3,977.15845
801502653,3,977.1484
801502684,3,977.15796
801502715,3,977.15
801502747,3,977.13605
801502778,3,977.1398
801502809,3,977.1665
801502840,3,977.15
801502872,3,977.15533
801502903,3,977.15845
801502934,3,977.15314
801502965,3,977.1478
801502997,3,977.14514
801503028,3,977.16327
801503059,3,977.1537
801503090,3,977.1425
801503122,3,977.13074
801503153,3,977.15265
801503184,3,977.15265
801503215,3,977.1494
801503247,3,977.12805
801503278,3,977.14514
801503309,3,977.1425
801503340,3,977.157
801503372,3,977.14514
801503403,3,977.1398
801503434,3,977.13715
801503465,3,977.1468
801503497,3,977.1512
801503528,3,977.1512
801503559,3,977.14307
801503590,3,977.1601
801503622,3,977.14417
801503653,3,977.17035
801503684,3,977.1682
801503715,3,977.1586
801503747,3,977.16125
801503778,3,977.1586
801503809,3,977.17993
801503840,3,977.1629
801503872,3,977.164
801503903,3,977.1671
801503935,3,977.14307
801503965,3,977.15643
801503997,3,977.1687
801504028,3,977.16125
801504059,3,977.1629
801504090,3,977.1601
801504122,3,977.1575
801504153,3,977.15375
801504184,3,977.1383
801504216,3,977.1426
801504247,3,977.1458
801504278,3,977.1414
801504309,3,977.14307
801504340,3,977.1532
801504372,3,977.15643
801504403,3,977.1629
801504434,3,977.16547
801504465,3,977.14417
801504497,3,977.1782
801504528,3,977.1564
801504559,3,977.14764
801504590,3,977.1564
801504622,3,977.1648
801504653,3,977.161
801504685,3,977.167
801504715,3,977.1584
801504747,3,977.15894
801504778,3,977.1531
801504809,3,977.1514
801504840,3,977.16644
801504872,3,977.14874
801504903,3,977.1557
801504934,3,977.1659
801504965,3,977.1787
801504997,3,977.1727
801505028,3,977.1568
801505059,3,977.16266
801505090,3,977.1557
801505122,3,977.1584
801505153,3,977.1755
801505184,3,977.1755
801505215,3,977.1514
801505247,3,977.176
801505278,3,977.1354
801505309,3,977.1564
801505340,3,977.16156
801505372,3,977.14075
801505403,3,977.14075
801505434,3,977.1354
801505465,3,977.1471
801505497,3,977.14386
801505528,3,977.1358
801505559,3,977.1492
801505590,3,977.13104
801505622,3,977.1497
801505653,3,977.1551
801505684,3,977.1647
801505715,3,977.17255
801505747,3,977.1481
801505778,3,977.12463
801505809,3,977.14386
801505840,3,977.1289
801505872,3,977.1065
801505903,3,977.1278
801505934,3,977.12616
801505965,3,977.1305
801505997,3,977.12994
801506028,3,977.1373
801506059,3,977.12616
801506090,3,977.1161
801506122,3,977.1177
801506153,3,977.12195
801506184,3,977.1188
801506215,3,977.12195
801506247,3,977.1423
801506278,3,977.13367
801506309,3,977.1433
801506340,3,977.1475
801506372,3,977.13104
801506403,3,977.1043
801506434,3,977.124
801506465,3,977.1305
801506497,3,977.1171
801506528,3,977.1179
801506559,3,977.11365
801506590,3,977.12854
801506622,3,977.11993
801506653,3,977.12744
801506684,3,977.12103
801506715,3,977.11993
801506747,3,977.11993
801506778,3,977.12805
801506809,3,977.11993
801506840,3,977.11993
801506872,3,977.12695
801506903,3,977.12805
801506934,3,977.1226
801506965,3,977.12695
801506997,3,977.13385
801507028,3,977.1226
801507059,3,977.1461
801507090,3,977.1253
801507122,3,977.13385
801507153,3,977.1307
801507184,3,977.12695
801507215,3,977.12695
801507247,3,977.1359
801507278,3,977.1317
801507309,3,977.1291
801507340,3,977.13385
801507372,3,977.12366
801507403,3,977.1482
801507434,3,977.13385
801507465,3,977.13385
801507497,3,977.12695
801507528,3,977.1392
801507559,3,977.1275
801507590,3,977.1494
801507622,3,977.1461
801507653,3,977.1461
801507684,3,977.13385
801507716,3,977.13135
801507747,3,977.13135
801507778,3,977.145
801507809,3,977.12854
801507840,3,977.13385
801507872,3,977.1579
801507903,3,977.1387
801507934,3,977.151
801507966,3,977.12317
801507997,3,977.1275
801508028,3,977.13135
801508059,3,977.151
801508090,3,977.1344
801508122,3,977.12317
801508153,3,977.1204
801508184,3,977.1275
801508215,3,977.1392
801508247,3,977.1204
801508278,3,977.14667
801508309,3,977.1392
801508340,3,977.14026
801508372,3,977.1275
801508403,3,977.151
801508434,3,977.1472
801508465,3,977.1392
801508497,3,977.13495
801508528,3,977.1376
801508559,3,977.14166
801508590,3,977.14307
801508622,3,977.1426
801508653,3,977.13837
801508685,3,977.133
801508715,3,977.14166
801508747,3,977.13574
801508778,3,977.125
801508809,3,977.1304
801508840,3,977.14526
801508872,3,977.1367
801508903,3,977.1426
801508934,3,977.124
801508965,3,977.11707
801508997,3,977.12024
801509028,3,977.12665
801509059,3,977.124
801509090,3,977.13086
801509122,3,977.11707
801509153,3,977.1314
801509184,3,977.13354
801509215,3,977.14856
801509247,3,977.1442
801509278,3,977.1367
801509309,3,977.15173
801509340,3,977.15283
801509372,3,977.1481
801509403,3,977.15173
801509434,3,977.1613
801509465,3,977.1304
801509497,3,977.1373
801509528,3,977.13574
801509559,3,977.15533
801509590,3,977.15906
801509622,3,977.126
801509653,3,977.1377
801509684,3,977.14404
801509715,3,977.14465
801509747,3,977.15533
801509778,3,977.1537
801509809,3,977.15533
801509840,3,977.15265
801509872,3,977.13666
801509903,3,977.1383
801509934,3,977.1484
801509965,3,977.15265
801509997,3,977.12494
801510028,3,977.1468
801510059,3,977.14355
801510090,3,977.1383
801510122,3,977.14404
801510153,3,977.14404
801510184,3,977.1489
801510215,3,977.1377
801510247,3,977.1564
801510278,3,977.1574
801510309,3,977.16174
801510340,3,977.1564
801510372,3,977.1564
801510403,3,977.15533
801510434,3,977.15314
801510465,3,977.15796
801510497,3,977.1388
801510528,3,977.15533
801510559,3,977.15533
801510590,3,977.16296
801510622,3,977.1438
801510653,3,977.15125
801510684,3,977.1694
801510715,3,977.1576
801510747,3,977.17944
801510778,3,977.1875
801510809,3,977.1576
801510840,3,977.17206
801510872,3,977.16986
801510903,3,977.1789
801510934,3,977.18207
801510965,3,977.18207
801510997,3,977.1832
801511028,3,977.19336
801511059,3,977.18854
801511090,3,977.1694
801511122,3,977.18207
801511153,3,977.18805
801511184,3,977.1849
801511215,3,977.15485
801511247,3,977.1603
801511278,3,977.15814
801511309,3,977.1603
801511340,3,977.17737
801511372,3,977.1576
801511403,3,977.1768
801511434,3,977.1966
801511465,3,977.16187
801511497,3,977.18207
801511528,3,977.1646
801511559,3,977.17737
801511590,3,977.15936
801511622,3,977.176
801511653,3,977.1504
801511684,3,977.14874
801511715,3,977.14667
801511747,3,977.14667
801511778,3,977.1542
801511809,3,977.12744
801511840,3,977.1354
801511872,3,977.14233
801511903,3,977.14667
801511934,3,977.1135
801511966,3,977.113
801511997,3,977.09485
801512028,3,977.1094
801512059,3,977.112
801512090,3,977.13495
801512122,3,977.1493
801512153,3,977.1493
801512184,3,977.1514
801512215,3,977.1872
801512247,3,977.19574
801512278,3,977.20056
801512309,3,977.19415
801512340,3,977.19574
801512372,3,977.1925
801512403,3,977.19574
801512434,3,977.1738
801512466,3,977.15936
801512497,3,977.1738
801512528,3,977.15936
801512559,3,977.16907
801512590,3,977.14404
801512622,3,977.1361
801512653,3,977.1484
801512684,3,977.143
801512715,3,977.1681
801512747,3,977.1665
801512778,3,977.1852
801512809,3,977.2066
801512840,3,977.19104
801512872,3,977.2151
801512903,3,977.2066
801512934,3,977.199
801512965,3,977.223
801512997,3,977.222
801513028,3,977.2151
801513059,3,977.1883
801513090,3,977.1814
801513122,3,977.1574
801513153,3,977.13184
801513184,3,977.1361
801513215,3,977.15155
801513247,3,977.14465
801513278,3,977.1356
801513309,3,977.13074
801513340,3,977.1383
801513372,3,977.1361
801513403,3,977.12274
801513435,3,977.1233
801513465,3,977.11536
801513497,3,977.1046
801513528,3,977.11584
801513559,3,977.1233
801513590,3,977.12494
801513622,3,977.12335
801513653,3,977.13995
801513684,3,977.1367
801513715,3,977.1299
801513747,3,977.13086
801513778,3,977.12555
801513809,3,977.11597
801513840,3,977.1212
801513872,3,977.1437
801513903,3,977.14526
801513934,3,977.1427
801513965,3,977.14954
801513997,3,977.157
801514028,3,977.14905
801514059,3,977.1314
801514090,3,977.1528
801514122,3,977.1773
801514153,3,977.17834
801514184,3,977.20874
801514216,3,977.19165
801514247,3,977.1891
801514279,3,977.20233
801514309,3,977.1864
801514340,3,977.2104
801514372,3,977.19806
801514403,3,977.24133
801514434,3,977.213
801514465,3,977.20074
801514497,3,977.2028
801514528,3,977.1864
801514559,3,977.19055
801514590,3,977.1725
801514622,3,977.14557
801514653,3,977.1355
801514684,3,977.1392
801514715,3,977.1163
801514747,3,977.1273
801514778,3,977.13275
801514809,3,977.1365
801514840,3,977.1402
801514872,3,977.16425
801514903,3,977.1333
801514934,3,977.1392
801514965,3,977.1482
801514997,3,977.16003
801515028,3,977.15454
801515059,3,977.1525
801515090,3,977.1744
801515122,3,977.15735
801515153,3,977.1482
801515184,3,977.1754
801515215,3,977.1706
801515247,3,977.15735
801515278,3,977.1754
801515309,3,977.16534
801515340,3,977.17706
801515372,3,977.1782
801515403,3,977.16003
801515434,3,977.1648
801515465,3,977.1766
801515497,3,977.1615
801515528,3,977.1402
801515559,3,977.1701
801515590,3,977.18445
801515622,3,977.1701
801515653,3,977.14764
801515684,3,977.1525
801515715,3,977.14764
801515747,3,977.1622
801515778,3,977.1397
801515809,3,977.13434
801515840,3,977.14075
801515872,3,977.1297
801515903,3,977.1141
801515934,3,977.13336
801515965,3,977.1397
801515997,3,977.1553
801516028,3,977.1648
801516059,3,977.146
801516090,3,977.1573
801516122,3,977.16534
801516153,3,977.1605
801516184,3,977.17926
801516215,3,977.15936
801516247,3,977.13336
801516278,3,977.12854
801516309,3,977.1216
801516340,3,977.12317
801516372,3,977.13434
801516403,3,977.11676
801516434,3,977.12744
801516465,3,977.13007
801516497,3,977.1094
801516528,3,977.12854
801516559,3,977.1221
801516590,3,977.12317
801516622,3,977.1227
801516653,3,977.12274
801516684,3,977.12714
801516715,3,977.135
801516747,3,977.1601
801516778,3,977.13776
801516809,3,977.1474
801516840,3,977.133
801516872,3,977.1596
801516903,3,977.1468
801516934,3,977.1409
801516966,3,977.1224
801516997,3,977.13086
801517028,3,977.1191
801517059,3,977.13135
801517090,3,977.14307
801517122,3,977.1196
801517153,3,977.13354
801517184,3,977.13715
801517215,3,977.1196
801517247,3,977.14044
801517278,3,977.1319
801517309,3,977.1356
801517340,3,977.1426
801517372,3,977.1207
801517403,3,977.1281
801517434,3,977.1398
801517465,3,977.1196
801517497,3,977.12494
801517528,3,977.1356
801517559,3,977.14526
801517590,3,977.1464
801517622,3,977.1356
801517653,3,977.1281
801517684,3,977.111
801517716,3,977.1271
801517747,3,977.1334
801517778,3,977.12274
801517809,3,977.10626
801517840,3,977.11694
801517872,3,977.10895
801517903,3,977.1105
801517934,3,977.1308
801517965,3,977.1308
801517997,3,977.1388
801518028,3,977.13446
801518059,3,977.14465
801518090,3,977.1495
801518122,3,977.1691
801518153,3,977.1468
801518185,3,977.1532
801518215,3,977.1696
