Format Version,1.23,Take Name,Take 2025-03-06 06.38.58 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-03-06 06.38.58.708 PM,Capture Start Frame,23655,Total Frames in Take,17051,Total Exported Frames,17051,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody 010,RigidBody 010,RigidBody 010,RigidBody 010,RigidBody 010,RigidBody 010,RigidBody 010
,ID,"EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
142,1.420000,0.286052,-0.567656,-0.691741,0.342688,-0.569249,0.065102,0.014755
143,1.430000,0.285126,-0.569066,-0.691459,0.341689,-0.569018,0.065231,0.014609
144,1.440000,0.284920,-0.569138,-0.691429,0.341803,-0.568972,0.065279,0.014599
145,1.450000,0.285966,-0.567663,-0.691671,0.342890,-0.569252,0.065091,0.014750
146,1.460000,0.285962,-0.567662,-0.691743,0.342750,-0.569264,0.065093,0.014747
147,1.470000,0.285134,-0.568996,-0.691432,0.341852,-0.568998,0.065218,0.014604
148,1.480000,0.285069,-0.569058,-0.691556,0.341554,-0.569004,0.065237,0.014607
149,1.490000,0.285057,-0.569051,-0.691584,0.341520,-0.569017,0.065255,0.014617
150,1.500000,0.285933,-0.567525,-0.691635,0.343218,-0.569236,0.065086,0.014771
151,1.510000,0.286134,-0.567703,-0.691779,0.342465,-0.569268,0.065087,0.014739
152,1.520000,0.285137,-0.568972,-0.691582,0.341588,-0.569016,0.065232,0.014601
153,1.530000,0.285115,-0.569003,-0.691469,0.341783,-0.568996,0.065219,0.014613
154,1.540000,0.285944,-0.567747,-0.691674,0.342763,-0.569250,0.065104,0.014748
155,1.550000,0.285975,-0.567674,-0.691718,0.342769,-0.569268,0.065112,0.014751
156,1.560000,0.285182,-0.568986,-0.691506,0.341680,-0.569014,0.065221,0.014597
157,1.570000,0.285187,-0.569086,-0.691503,0.341516,-0.569021,0.065225,0.014612
158,1.580000,0.284999,-0.568898,-0.691585,0.341820,-0.568985,0.065234,0.014618
159,1.590000,0.285090,-0.568882,-0.691401,0.342143,-0.569004,0.065225,0.014620
160,1.600000,0.285285,-0.569039,-0.691469,0.341580,-0.569004,0.065230,0.014593
161,1.610000,0.286025,-0.567504,-0.691791,0.342863,-0.569261,0.065092,0.014752
162,1.620000,0.284616,-0.569276,-0.691606,0.341469,-0.568885,0.065296,0.014597
163,1.630000,0.284616,-0.569227,-0.691659,0.341442,-0.568881,0.065306,0.014599
164,1.640000,0.284639,-0.569286,-0.691629,0.341384,-0.568887,0.065300,0.014606
165,1.650000,0.284661,-0.569279,-0.691619,0.341399,-0.568895,0.065294,0.014612
166,1.660000,0.284464,-0.569161,-0.691767,0.341458,-0.568855,0.065310,0.014609
167,1.670000,0.284445,-0.569312,-0.691642,0.341477,-0.568840,0.065305,0.014604
168,1.680000,0.284905,-0.569239,-0.691860,0.340772,-0.568925,0.065255,0.014612
169,1.690000,0.286368,-0.567223,-0.691969,0.342683,-0.569217,0.065093,0.014794
170,1.700000,0.291829,-0.566688,-0.693661,0.335462,-0.569870,0.064517,0.015181
171,1.710000,0.290696,-0.566873,-0.693377,0.336718,-0.569814,0.064510,0.015027
172,1.720000,0.291785,-0.566636,-0.693698,0.335511,-0.569866,0.064513,0.015170
173,1.730000,0.290637,-0.568038,-0.692741,0.336114,-0.569628,0.064546,0.014860
174,1.740000,0.289819,-0.566962,-0.693806,0.336440,-0.569670,0.064521,0.015008
175,1.750000,0.286507,-0.567319,-0.692097,0.342147,-0.569318,0.065016,0.014788
176,1.760000,0.285075,-0.569273,-0.691868,0.340557,-0.568933,0.065257,0.014603
177,1.770000,0.292141,-0.567341,-0.693069,0.335310,-0.569709,0.064492,0.015015
178,1.780000,0.291907,-0.567714,-0.693114,0.334791,-0.569682,0.064529,0.015017
179,1.790000,0.292059,-0.567619,-0.692956,0.335146,-0.569715,0.064514,0.015024
180,1.800000,0.290611,-0.568102,-0.692728,0.336056,-0.569613,0.064541,0.014846
181,1.810000,0.290685,-0.566914,-0.693201,0.337021,-0.569808,0.064497,0.015051
182,1.820000,0.290626,-0.566849,-0.693226,0.337128,-0.569816,0.064510,0.015035
183,1.830000,0.290534,-0.566947,-0.693365,0.336758,-0.569825,0.064528,0.015034
184,1.840000,0.291849,-0.566603,-0.693688,0.335532,-0.569870,0.064516,0.015181
185,1.850000,0.292162,-0.567324,-0.692879,0.335713,-0.569731,0.064488,0.015024
186,1.860000,0.291826,-0.566508,-0.693681,0.335728,-0.569859,0.064487,0.015178
187,1.870000,0.292076,-0.567485,-0.692916,0.335440,-0.569719,0.064490,0.015019
188,1.880000,0.291962,-0.566749,-0.693513,0.335551,-0.569883,0.064501,0.015173
189,1.890000,0.290710,-0.566933,-0.693285,0.336795,-0.569841,0.064516,0.015024
190,1.900000,0.291813,-0.566708,-0.693653,0.335460,-0.569880,0.064519,0.015172
191,1.910000,0.290728,-0.568083,-0.692758,0.335925,-0.569613,0.064533,0.014850
192,1.920000,0.291859,-0.568144,-0.693006,0.334326,-0.569714,0.064515,0.014967
193,1.930000,0.291784,-0.566688,-0.693630,0.335565,-0.569870,0.064497,0.015161
194,1.940000,0.290676,-0.566848,-0.693378,0.336775,-0.569817,0.064491,0.015023
195,1.950000,0.290664,-0.566969,-0.693283,0.336777,-0.569835,0.064522,0.015026
196,1.960000,0.292049,-0.567431,-0.693148,0.335075,-0.569708,0.064503,0.015032
197,1.970000,0.291867,-0.566561,-0.693645,0.335677,-0.569863,0.064503,0.015173
198,1.980000,0.291949,-0.566599,-0.693662,0.335507,-0.569882,0.064514,0.015159
199,1.990000,0.290599,-0.568174,-0.692813,0.335769,-0.569613,0.064561,0.014841
200,2.000000,0.292073,-0.567411,-0.693073,0.335245,-0.569710,0.064485,0.015011
201,2.010000,0.292063,-0.567495,-0.692959,0.335346,-0.569700,0.064494,0.015022
202,2.020000,0.290553,-0.566958,-0.693347,0.336760,-0.569830,0.064523,0.015025
203,2.030000,0.290560,-0.568179,-0.692892,0.335632,-0.569617,0.064571,0.014861
204,2.040000,0.291895,-0.566599,-0.693601,0.335679,-0.569895,0.064502,0.015178
205,2.050000,0.290655,-0.566933,-0.693272,0.336869,-0.569826,0.064516,0.015021
206,2.060000,0.291788,-0.566607,-0.693695,0.335564,-0.569889,0.064506,0.015177
207,2.070000,0.290758,-0.568064,-0.692635,0.336185,-0.569635,0.064520,0.014861
208,2.080000,0.291789,-0.566708,-0.693631,0.335526,-0.569889,0.064508,0.015178
209,2.090000,0.291900,-0.567532,-0.693177,0.334975,-0.569683,0.064528,0.015014
210,2.100000,0.291907,-0.566520,-0.693646,0.335708,-0.569867,0.064496,0.015179
211,2.110000,0.291943,-0.567589,-0.693037,0.335130,-0.569689,0.064530,0.015012
212,2.120000,0.290817,-0.568019,-0.692750,0.335972,-0.569635,0.064523,0.014837
213,2.130000,0.292064,-0.567372,-0.693028,0.335410,-0.569715,0.064489,0.015013
214,2.140000,0.291723,-0.566666,-0.693701,0.335509,-0.569874,0.064522,0.015180
215,2.150000,0.291805,-0.566556,-0.693705,0.335616,-0.569877,0.064499,0.015172
216,2.160000,0.290695,-0.566926,-0.693323,0.336741,-0.569831,0.064495,0.015039
217,2.170000,0.290679,-0.566943,-0.693329,0.336714,-0.569822,0.064503,0.015025
218,2.180000,0.292169,-0.567323,-0.692982,0.335497,-0.569712,0.064491,0.015017
219,2.190000,0.291797,-0.566516,-0.693653,0.335798,-0.569878,0.064513,0.015176
